RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,02239,Scott Verplank,19' 8",2403.833,122,-21
2,0,01161,Mark Calcavecchia,19' 9",1104.167,56,+3
2,0,01810,Phil Mickelson,19' 9",1838.000,93,-10
2,0,27095,Nick Watney,19' 9",2963.417,150,-31
5,0,10860,Justin Leonard,19' 11",3467.083,174,-34
6,0,12705,Cliff Kresge,20' 2",2295.417,114,-15
6,0,10423,Mike Weir,20' 2",1449.000,72,-15
8,0,07749,Brett Quigley,20' 3",3463.083,171,-25
9,0,06527,Steve Stricker,20' 5",2141.333,105,-23
9,0,02206,David Toms,20' 5",3485.917,171,-28
11,0,23638,Brendon de Jonge,20' 7",3992.667,194,-24
11,0,07457,Steve Flesch,20' 7",2820.333,137,-11
11,0,24502,Adam Scott,20' 7",2081.083,101,-8
14,0,27649,Brandt Snedeker,20' 8",3062.167,148,-36
15,0,25396,Kevin Na,20' 9",3170.917,153,-35
16,0,19846,Brian Gay,20' 10",3521.000,169,-27
16,0,01797,Rocco Mediate,20' 10",2857.917,137,-17
18,0,23983,Luke Donald,21' 1",2086.167,99,-14
18,0,26420,Richard Johnson,21' 1",3584.667,170,-23
18,0,08385,Omar Uresti,21' 1",2511.750,119,-10
21,0,08537,J.P. Hayes,21' 2",3176.583,150,-26
21,0,22056,Cameron Percy,21' 2",2562.000,121,-24
21,0,25190,Jeff Quinney,21' 2",3829.500,181,-28
24,0,22378,Trevor Immelman,21' 3",1871.917,88,-15
24,0,24138,Ian Poulter,21' 3",1656.833,78,-13
26,0,07867,Woody Austin,21' 4",4012.167,188,-14
26,0,23135,Tim Clark,21' 4",2945.250,138,-18
28,0,12510,Chad Campbell,21' 5",4220.083,197,-29
28,0,06621,Joe Durant,21' 5",2974.917,139,-21
28,0,24024,Zach Johnson,21' 5",3642.333,170,-29
31,0,12716,Charley Hoffman,21' 6",3716.500,173,-27
31,0,08075,Jerry Kelly,21' 6",4531.750,211,-17
31,0,12755,Vance Veazey,21' 6",2153.667,100,-13
34,0,27330,Josh Teater,21' 7",3883.917,180,-18
35,0,25345,Carl Pettersson,21' 8",4008.583,185,-25
36,0,01724,Jeff Maggert,21' 9",2931.000,135,-12
37,0,12652,Cameron Beckman,21' 10",2729.667,125,-14
37,0,01941,Tom Pernice Jr.,21' 10",3013.000,138,-18
37,0,24663,Y.E. Yang,21' 10",2684.250,123,-19
40,0,26596,Ryan Moore,21' 11",2831.083,129,-17
40,0,23621,Rory Sabbatini,21' 11",2893.750,132,-9
42,0,20472,Alex Cejka,22' 0",2681.250,122,-12
42,0,01577,Lee Janzen,22' 0",3680.333,167,-23
44,0,25900,Lucas Glover,22' 1",2782.583,126,-18
44,0,01948,Tim Petrovic,22' 1",4654.250,211,-39
44,0,26679,Kevin Stadler,22' 1",3423.583,155,-15
44,0,26951,Johnson Wagner,22' 1",3684.333,167,-27
44,0,10425,Jay Williamson,22' 1",3119.250,141,-6
49,0,10885,Robert Allenby,22' 2",2922.833,132,-20
49,0,22621,Ben Curtis,22' 2",3236.833,146,-18
49,0,22293,Heath Slocum,22' 2",3880.500,175,-22
49,0,12602,Dean Wilson,22' 2",2487.083,112,-16
53,0,20229,Stewart Cink,22' 3",2934.500,132,-15
53,0,06251,Chris DiMarco,22' 3",3734.083,168,-20
53,0,01619,Skip Kendall,22' 3",2473.833,111,-13
53,0,27933,John Merrick,22' 3",4670.167,210,-31
