RANK,MOVEMENT,PLAYER_ID,PLAYER,TOP 10,1ST,2ND,3RD
63,0,27141,J.B. Holmes,3,1,1
63,0,37454,Whee Kim,3,2
63,0,33122,Russell Knox,3
63,0,35879,Kelly Kraft,3,1,1
63,0,27936,Martin Laird,3
63,0,29926,Danny Lee,3
63,0,29461,Jamie Lovemark,3
63,0,31202,William McGirt,3
63,0,32640,Troy Merritt,3,1
63,0,46601,Trey Mullinax,3,1
63,0,27349,Alex Noren,3,1,2
63,0,26329,Louis Oosthuizen,3,1
63,0,23320,Ryan Palmer,3,1
63,0,26476,Chez Reavie,3,2
63,0,36699,Patrick Rodgers,3
63,0,37275,Sam Ryder,3,1
63,0,46501,Ollie Schniederjans,3,1
63,0,26331,Charl Schwartzel,3,1,1
63,0,24502,Adam Scott,3,1
63,0,29518,Brendan Steele,3,1,1
63,0,31560,Brian Stuard,3
63,0,23325,Vaughn Taylor,3
63,0,32333,Kevin Tway,3
63,0,37189,Harold Varner III,3
63,0,31323,Gary Woodland,3,1
97,0,30978,Kiradech Aphibarnrat,2
97,0,27958,Ryan Blaum,2
97,0,29479,Scott Brown,2
97,0,29268,Bronson Burgoon,2,1
97,0,12510,Chad Campbell,2,1
97,0,34021,Bud Cauley,2
97,0,20472,Alex Cejka,2,1
97,0,25686,Jason Dufner,2,1
97,0,45609,Tyler Duncan,2
97,0,46567,Paul Dunne,2
97,0,34099,Harris English,2
97,0,10809,Jim Furyk,2
97,0,29535,Brice Garnett,2,1
97,0,29974,Branden Grace,2,1
97,0,26758,David Hearn,2
97,0,34174,John Huh,2,1
97,0,24024,Zach Johnson,2
97,0,27974,Sung Kang,2,2
97,0,50526,Tom Lovelady,2,1
97,0,34213,Grayson Murray,2
97,0,24140,Sean O'Hair,2,1
97,0,35947,John Oda,2,1
97,0,29908,C.T. Pan,2,1
97,0,22056,Cameron Percy,2
97,0,25818,Scott Piercy,2,1
97,0,32876,Martin Piller,2,1
97,0,49771,J.T. Poston,2
97,0,28252,Seamus Power,2
97,0,39327,Ben Silverman,2
97,0,30692,Scott Stallings,2
97,0,25493,Nick Taylor,2
97,0,47128,Richy Werenski,2,1
129,0,22371,Aaron Baddeley,1
129,0,24846,Ricky Barnes,1
129,0,40026,Daniel Berger,1
129,0,47504,Sam Burns,1
129,0,20593,Greg Chalmers,1
129,0,24357,K.J. Choi,1
129,0,39997,Corey Conners,1
129,0,23541,Ben Crane,1
129,0,23638,Brendon de Jonge,1
129,0,27436,Graham DeLaet,1
129,0,28307,Matt Every,1
129,0,31416,Derek Fathauer,1
129,0,40098,Matt Fitzpatrick,1
129,0,24358,Robert Garrigus,1
129,0,25900,Lucas Glover,1
129,0,20157,Retief Goosen,1
129,0,24924,Bill Haas,1
129,0,32448,James Hahn,1,1
129,0,27324,Seungsu Han,1
129,0,23353,J.J. Henry,1
129,0,35506,Mackenzie Hughes,1
129,0,39384,Alex Kang,1
129,0,46440,Smylie Kaufman,1
129,0,39975,Michael Kim,1,1
129,0,32816,Satoshi Kodaira,1,1
129,0,37278,Nicholas Lindheim,1
129,0,24781,Hunter Mahan,1
129,0,33413,Ben Martin,1
129,0,47993,Denny McCarthy,1
129,0,25572,Graeme McDowell,1
129,0,51394,A.J. McInerney,1
129,0,33968,Thorbjørn Olesen,1,1
129,0,34414,Chris Paisley,1
129,0,34709,Eddie Pepperell,1
129,0,33293,Thomas Pieters,1
129,0,25240,D.A. Points,1
129,0,27556,Ted Potter Jr.,1,1
129,0,34358,Jonathan Randolph,1,1
129,0,25562,Andres Romero,1
129,0,23621,Rory Sabbatini,1
129,0,47347,Adam Schenk,1
129,0,39953,Chase Seiffert,1
129,0,39113,Shubhankar Sharma,1
129,0,33418,Shawn Stefani,1
129,0,34431,Robert Streb,1
129,0,47574,Scott Strohmeyer,1
129,0,27963,Chris Stroud,1
129,0,25834,Daniel Summerhays,1
129,0,45478,Julian Suri,1
129,0,28132,Tyrone Van Aswegen,1
129,0,27064,Jhonattan Vegas,1
129,0,27095,Nick Watney,1,1
129,0,25892,Steve Wheatcroft,1
129,0,29454,Bernd Wiesberger,1
129,0,32254,Xinjun Zhang,1
