RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 10'-15',TOTAL 3 PUTTS
1,0,36699,Patrick Rodgers,6,34
2,0,49298,Kramer Hickok,5,53
3,0,31557,Jim Herman,4,46
3,0,36801,Mark Hubbard,4,32
3,0,58696,Peter Kuest,4,19
3,0,51634,Sahith Theegala,4,28
3,0,31323,Gary Woodland,4,54
8,0,24925,Jonathan Byrd,3,20
8,0,39067,MJ Daffue,3,42
8,0,34099,Harris English,3,32
8,0,31577,Tano Goya,3,50
8,0,47988,Nick Hardy,3,44
8,0,37455,Si Woo Kim,3,41
8,0,32757,Patton Kizzire,3,38
8,0,49766,Hank Lebioda,3,23
8,0,33413,Ben Martin,3,36
8,0,32640,Troy Merritt,3,52
8,0,39546,Keith Mitchell,3,37
8,0,53165,Doc Redman,3,46
8,0,48699,Callum Tarren,3,37
8,0,48887,Matt Wallace,3,41
22,0,45522,Christiaan Bezuidenhout,2,23
22,0,48084,Wesley Bryan,2,23
22,0,32366,Kevin Chappell,2,19
22,0,47591,Eric Cole,2,27
22,0,46435,Austin Cook,2,36
22,0,34076,Joel Dahmen,2,43
22,0,25686,Jason Dufner,2,55
22,0,51349,Nico Echavarria,2,20
22,0,25900,Lucas Glover,2,47
22,0,56762,Will Gordon,2,49
22,0,51414,Brent Grant,2,48
22,0,35310,Lanto Griffin,2,26
22,0,27554,Scott Harrington,2,33
22,0,39977,Max Homa,2,28
22,0,27974,Sung Kang,2,13
22,0,39975,Michael Kim,2,30
22,0,55182,Tom Kim,2,31
22,0,48117,Kurt Kitayama,2,33
22,0,33122,Russell Knox,2,41
22,0,27936,Martin Laird,2,44
22,0,36326,David Lipsky,2,47
22,0,40162,Justin Lower,2,39
22,0,34466,Peter Malnati,2,36
22,0,51491,Brandon Matthews,2,34
22,0,51950,Max McGreevy,2,37
22,0,55789,Taylor Montgomery,2,34
22,0,26596,Ryan Moore,2,24
22,0,49947,Taylor Moore,2,33
22,0,51070,Vincent Norrman,2,45
22,0,34256,Andrew Putnam,2,36
22,0,47995,Davis Riley,2,45
22,0,22405,Justin Rose,2,27
22,0,47347,Adam Schenk,2,43
22,0,34610,Matthias Schwab,2,44
22,0,50095,Austin Smotherman,2,49
22,0,30692,Scott Stallings,2,49
22,0,27214,Kevin Streelman,2,48
22,0,48119,Ben Taylor,2,37
22,0,30927,Brendon Todd,2,30
22,0,47128,Richy Werenski,2,25
22,0,52374,Brandon Wu,2,36
22,0,52513,Carson Young,2,31
64,0,33408,Tyson Alexander,1,31
64,0,33948,Byeong Hun An,1,37
64,0,19803,Ryan Armour,1,29
64,0,22371,Aaron Baddeley,1,13
64,0,56630,Akshay Bhatia,1,34
64,0,55708,Hayden Buckley,1,36
64,0,52372,Cameron Champ,1,33
64,0,20229,Stewart Cink,1,28
64,0,51766,Wyndham Clark,1,39
64,0,49453,Trevor Cone,1,43
64,0,45157,Cam Davis,1,49
64,0,45609,Tyler Duncan,1,45
64,0,57362,Austin Eckroat,1,34
64,0,47079,Harrison Endycott,1,44
64,0,29725,Tony Finau,1,41
64,0,32102,Rickie Fowler,1,33
64,0,29970,Dylan Frittelli,1,25
64,0,29535,Brice Garnett,1,25
64,0,52375,Doug Ghim,1,46
64,0,32662,Michael Gligic,1,27
64,0,31646,Emiliano Grillo,1,38
64,0,34563,Chesson Hadley,1,36
64,0,33399,Adam Hadwin,1,28
64,0,32448,James Hahn,1,33
64,0,35901,Paul Haley II,1,49
64,0,34363,Tyrrell Hatton,1,24
64,0,34098,Russell Henley,1,34
64,0,54628,Lee Hodges,1,43
64,0,12716,Charley Hoffman,1,33
64,0,35532,Tom Hoge,1,33
64,0,29420,Billy Horschel,1,26
64,0,39971,Sungjae Im,1,35
64,0,36799,Stephan Jaeger,1,52
64,0,50188,S.H. Kim,1,41
64,0,32816,Satoshi Kodaira,1,42
64,0,33410,Andrew Landry,1,31
64,0,28775,Nate Lashley,1,26
64,0,32791,K.H. Lee,1,39
64,0,34409,David Lingmerth,1,26
64,0,27129,Luke List,1,47
64,0,32839,Hideki Matsuyama,1,34
64,0,46442,Maverick McNealy,1,10
64,0,50525,Collin Morikawa,1,29
64,0,30163,Henrik Norlander,1,36
64,0,51997,Andrew Novak,1,27
64,0,36724,Augusto Núñez,1,41
64,0,29908,C.T. Pan,1,22
64,0,40250,Taylor Pendrith,1,31
64,0,22056,Cameron Percy,1,21
64,0,25818,Scott Piercy,1,43
64,0,28252,Seamus Power,1,23
64,0,46414,Aaron Rai,1,47
64,0,47983,Chad Ramey,1,44
64,0,26476,Chez Reavie,1,45
64,0,48081,Xander Schauffele,1,24
64,0,46046,Scottie Scheffler,1,28
64,0,48867,Matti Schmid,1,26
64,0,46441,Robby Shelton,1,29
64,0,29221,Webb Simpson,1,26
64,0,46340,Alex Smalley,1,52
64,0,39324,J.J. Spaun,1,44
64,0,34046,Jordan Spieth,1,28
64,0,55893,Sam Stevens,1,36
64,0,34431,Robert Streb,1,34
64,0,27963,Chris Stroud,1,16
64,0,31560,Brian Stuard,1,13
64,0,50493,Justin Suh,1,37
64,0,40115,Adam Svensson,1,45
64,0,25493,Nick Taylor,1,29
64,0,35617,Martin Trainer,1,31
64,0,40006,Erik van Rooyen,1,33
64,0,27095,Nick Watney,1,30
64,0,58967,Trevor Werbylo,1,30
64,0,57366,Cameron Young,1,37
64,0,55454,Carl Yuan,1,43
