RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 20'-25',TOTAL 3 PUTTS
66,0,32816,Satoshi Kodaira,2,42
66,0,35879,Kelly Kraft,2,28
66,0,23108,Matt Kuchar,2,32
66,0,33410,Andrew Landry,2,31
66,0,32791,K.H. Lee,2,39
66,0,35449,Adam Long,2,33
66,0,40162,Justin Lower,2,39
66,0,33413,Ben Martin,2,36
66,0,32839,Hideki Matsuyama,2,34
66,0,51491,Brandon Matthews,2,34
66,0,47993,Denny McCarthy,2,35
66,0,55789,Taylor Montgomery,2,34
66,0,46601,Trey Mullinax,2,37
66,0,29289,S.Y. Noh,2,21
66,0,49771,J.T. Poston,2,32
66,0,28252,Seamus Power,2,23
66,0,34256,Andrew Putnam,2,36
66,0,26476,Chez Reavie,2,45
66,0,48867,Matti Schmid,2,26
66,0,46441,Robby Shelton,2,29
66,0,51890,Greyson Sigg,2,34
66,0,29221,Webb Simpson,2,26
66,0,27214,Kevin Streelman,2,48
66,0,35617,Martin Trainer,2,31
66,0,48887,Matt Wallace,2,41
66,0,47128,Richy Werenski,2,25
66,0,52411,Kyle Westmoreland,2,41
66,0,52513,Carson Young,2,31
66,0,45242,Kevin Yu,2,35
66,0,55454,Carl Yuan,2,43
126,0,52955,Ludvig Åberg,1,16
126,0,33141,Keegan Bradley,1,20
126,0,55708,Hayden Buckley,1,36
126,0,51766,Wyndham Clark,1,39
126,0,46435,Austin Cook,1,36
126,0,45157,Cam Davis,1,49
126,0,29535,Brice Garnett,1,25
126,0,59018,Ryan Gerard,1,30
126,0,52375,Doug Ghim,1,46
126,0,54591,Ben Griffin,1,37
126,0,31646,Emiliano Grillo,1,38
126,0,33399,Adam Hadwin,1,28
126,0,47988,Nick Hardy,1,44
126,0,34363,Tyrrell Hatton,1,24
126,0,33597,Harry Higgs,1,20
126,0,35532,Tom Hoge,1,33
126,0,52453,Nicolai Hojgaard,1,15
126,0,29420,Billy Horschel,1,26
126,0,46717,Viktor Hovland,1,28
126,0,24024,Zach Johnson,1,24
126,0,30926,Chris Kirk,1,23
126,0,58696,Peter Kuest,1,19
126,0,31202,William McGirt,1,10
126,0,28237,Rory McIlroy,1,16
126,0,26596,Ryan Moore,1,24
126,0,49947,Taylor Moore,1,33
126,0,51997,Andrew Novak,1,27
126,0,24140,Sean O'Hair,1,24
126,0,22056,Cameron Percy,1,21
126,0,46970,Jon Rahm,1,29
126,0,47983,Chad Ramey,1,44
126,0,36699,Patrick Rodgers,1,34
126,0,22405,Justin Rose,1,27
126,0,48081,Xander Schauffele,1,24
126,0,47347,Adam Schenk,1,43
126,0,34610,Matthias Schwab,1,44
126,0,24502,Adam Scott,1,19
126,0,49960,Sepp Straka,1,29
126,0,58168,Davis Thompson,1,40
126,0,32333,Kevin Tway,1,41
126,0,32139,Danny Willett,1,24
126,0,31323,Gary Woodland,1,54
126,0,57366,Cameron Young,1,37
