RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,ATTEMPTS,2 PUTT OR BETTER %
125,0,30163,Henrik Norlander,9.58%,30,313,90.42
126,0,27554,Scott Harrington,9.64%,24,249,90.36
126,0,27214,Kevin Streelman,9.64%,35,363,90.36
128,0,23320,Ryan Palmer,9.79%,28,286,90.21
128,0,26476,Chez Reavie,9.79%,37,378,90.21
130,0,56762,Will Gordon,9.86%,41,416,90.14
130,0,36326,David Lipsky,9.86%,36,365,90.14
132,0,27129,Luke List,9.97%,36,361,90.03
133,0,40006,Erik van Rooyen,10.04%,28,279,89.96
134,0,46970,Jon Rahm,10.08%,26,258,89.92
135,0,33410,Andrew Landry,10.12%,25,247,89.88
136,0,24925,Jonathan Byrd,10.24%,17,166,89.76
137,0,46340,Alex Smalley,10.27%,42,409,89.73
138,0,46717,Viktor Hovland,10.38%,27,260,89.62
139,0,29725,Tony Finau,10.39%,35,337,89.61
139,0,25632,Jimmy Walker,10.39%,35,337,89.61
141,0,39335,Kevin Roy,10.47%,27,258,89.53
142,0,39324,J.J. Spaun,10.50%,38,362,89.50
143,0,34255,Joseph Bramlett,10.51%,35,333,89.49
143,0,37338,Zecheng Dou,10.51%,33,314,89.49
143,0,12716,Charley Hoffman,10.51%,29,276,89.49
146,0,58967,Trevor Werbylo,10.55%,25,237,89.45
147,0,52375,Doug Ghim,10.66%,37,347,89.34
148,0,49453,Trevor Cone,10.69%,34,318,89.31
149,0,45609,Tyler Duncan,10.77%,42,390,89.23
150,0,29908,C.T. Pan,10.88%,21,193,89.12
151,0,47995,Davis Riley,10.90%,34,312,89.10
152,0,39067,MJ Daffue,10.93%,33,302,89.07
153,0,37455,Si Woo Kim,10.94%,35,320,89.06
154,0,56630,Akshay Bhatia,10.98%,27,246,89.02
155,0,49298,Kramer Hickok,10.99%,42,382,89.01
156,0,33448,Justin Thomas,11.00%,32,291,89.00
157,0,34610,Matthias Schwab,11.02%,41,372,88.98
158,0,48887,Matt Wallace,11.03%,32,290,88.97
159,0,36724,Augusto Núñez,11.07%,30,271,88.93
160,0,46414,Aaron Rai,11.08%,40,361,88.92
161,0,27936,Martin Laird,11.11%,35,315,88.89
162,0,53165,Doc Redman,11.18%,36,322,88.82
163,0,32839,Hideki Matsuyama,11.20%,29,259,88.80
164,0,36871,Matt NeSmith,11.29%,43,381,88.71
165,0,45157,Cam Davis,11.59%,38,328,88.41
166,0,55708,Hayden Buckley,11.72%,32,273,88.28
167,0,25818,Scott Piercy,11.82%,37,313,88.18
168,0,46601,Trey Mullinax,11.96%,33,276,88.04
169,0,34076,Joel Dahmen,12.04%,36,299,87.96
170,0,50095,Austin Smotherman,12.06%,41,340,87.94
171,0,30692,Scott Stallings,12.23%,39,319,87.77
172,0,51070,Vincent Norrman,12.25%,37,302,87.75
173,0,32640,Troy Merritt,12.28%,35,285,87.72
174,0,31557,Jim Herman,12.34%,38,308,87.66
175,0,46435,Austin Cook,12.35%,31,251,87.65
176,0,57366,Cameron Young,12.41%,34,274,87.59
177,0,48117,Kurt Kitayama,12.56%,27,215,87.44
178,0,35617,Martin Trainer,12.63%,25,198,87.37
179,0,31577,Tano Goya,12.93%,41,317,87.07
180,0,47079,Harrison Endycott,12.97%,38,293,87.03
181,0,55454,Carl Yuan,12.98%,37,285,87.02
182,0,51414,Brent Grant,12.99%,33,254,87.01
183,0,25686,Jason Dufner,13.18%,39,296,86.82
183,0,45242,Kevin Yu,13.18%,29,220,86.82
185,0,52411,Kyle Westmoreland,13.45%,37,275,86.55
186,0,59018,Ryan Gerard,13.66%,25,183,86.34
187,0,24140,Sean O'Hair,13.79%,20,145,86.21
188,0,31323,Gary Woodland,13.81%,46,333,86.19
189,0,39954,Cody Gribble,13.84%,31,224,86.16
190,0,35901,Paul Haley II,14.04%,40,285,85.96
191,0,48084,Wesley Bryan,14.29%,17,119,85.71
192,0,51491,Brandon Matthews,15.17%,27,178,84.83
193,0,32816,Satoshi Kodaira,20.11%,35,174,79.89
