RANK,MOVEMENT,PLAYER_ID,PLAYER,LOW RND
1,0,35450,Patrick Cantlay,60
2,0,25818,Scott Piercy,61
2,0,27649,Brandt Snedeker,61
4,0,25274,Steven Bowditch,62
4,0,32102,Rickie Fowler,62
4,0,24924,Bill Haas,62
4,0,26476,Chez Reavie,62
4,0,23788,D.J. Trahan,62
4,0,25632,Jimmy Walker,62
10,0,07457,Steve Flesch,63
10,0,24358,Robert Garrigus,63
10,0,30925,Dustin Johnson,63
10,0,30926,Chris Kirk,63
10,0,10860,Justin Leonard,63
10,0,01810,Phil Mickelson,63
10,0,25396,Kevin Na,63
10,0,25345,Carl Pettersson,63
10,0,27963,Chris Stroud,63
10,0,26287,Roland Thatcher,63
10,0,24663,Y.E. Yang,63
21,0,20098,Stuart Appleby,64
21,0,20498,Briny Baird,64
21,0,33141,Keegan Bradley,64
21,0,20229,Stewart Cink,64
21,0,23673,Michael Connell,64
21,0,21753,Brian Davis,64
21,0,06251,Chris DiMarco,64
21,0,23983,Luke Donald,64
21,0,23409,James Driscoll,64
21,0,06522,Ernie Els,64
21,0,21805,Harrison Frazar,64
21,0,32698,Bobby Gates,64
21,0,19846,Brian Gay,64
21,0,20157,Retief Goosen,64
21,0,23718,Nathan Green,64
21,0,33399,Adam Hadwin,64
21,0,23353,J.J. Henry,64
21,0,31557,Jim Herman,64
21,0,24024,Zach Johnson,64
21,0,27974,Sung Kang,64
21,0,19970,Robert Karlsson,64
21,0,27466,Spencer Levin,64
21,0,25572,Graeme McDowell,64
21,0,27939,Matt McQuillan,64
21,0,26596,Ryan Moore,64
21,0,23621,Rory Sabbatini,64
21,0,26679,Kevin Stadler,64
21,0,29518,Brendan Steele,64
21,0,02206,David Toms,64
21,0,33419,Cameron Tringale,64
21,0,25804,Bubba Watson,64
21,0,20160,Charlie Wi,64
21,0,20436,Garrett Willis,64
21,0,21878,Mark Wilson,64
55,0,29910,Blake Adams,65
55,0,10885,Robert Allenby,65
55,0,21407,Arjun Atwal,65
55,0,22371,Aaron Baddeley,65
55,0,24846,Ricky Barnes,65
55,0,20070,Matt Bettencourt,65
55,0,10944,Thomas Bjørn,65
55,0,07363,Craig Bowden,65
55,0,01116,Michael Bradley,65
55,0,24925,Jonathan Byrd,65
55,0,20848,Ángel Cabrera,65
55,0,12510,Chad Campbell,65
55,0,34021,Bud Cauley,65
55,0,20593,Greg Chalmers,65
55,0,11123,Chris Couch,65
55,0,23541,Ben Crane,65
55,0,28089,Jason Day,65
55,0,23638,Brendon de Jonge,65
55,0,06621,Joe Durant,65
55,0,01320,Bob Estes,65
55,0,08725,Tom Gillis,65
55,0,25900,Lucas Glover,65
55,0,08537,J.P. Hayes,65
55,0,26758,David Hearn,65
55,0,12782,Tim Herron,65
55,0,12716,Charley Hoffman,65
55,0,29420,Billy Horschel,65
55,0,21731,Freddie Jacobson,65
55,0,26420,Richard Johnson,65
55,0,26300,Matt Jones,65
55,0,35087,Bio Kim,65
55,0,28258,K.T. Kim,65
55,0,27797,Derek Lamely,65
55,0,01677,Tom Lehman,65
55,0,20634,Peter Lonard,65
55,0,24912,Will MacKenzie,65
55,0,27060,John Mallinger,65
55,0,28158,Steve Marino,65
55,0,22961,David Mathis,65
55,0,10585,Scott McCarron,65
55,0,31202,William McGirt,65
55,0,28237,Rory McIlroy,65
55,0,24490,George McNeill,65
55,0,27933,John Merrick,65
