RANK,MOVEMENT,PLAYER_ID,PLAYER,%
1,0,29479,Scott Brown,100.00
2,0,23983,Luke Donald,93.33
3,0,33120,Mark Anderson,91.67
4,0,10809,Jim Furyk,89.47
5,0,25804,Bubba Watson,86.67
6,0,10213,Dicky Pride,83.33
7,0,22405,Justin Rose,81.25
8,0,24138,Ian Poulter,78.57
9,0,28087,Kris Blanks,77.78
10,0,27120,Troy Matteson,76.47
11,0,28089,Jason Day,75.00
11,0,25345,Carl Pettersson,75.00
13,0,24358,Robert Garrigus,73.68
14,0,08075,Jerry Kelly,73.33
14,0,32150,Michael Thompson,73.33
16,0,28475,Jeff Overton,72.73
16,0,21528,Henrik Stenson,72.73
16,0,02206,David Toms,72.73
19,0,20848,Ángel Cabrera,71.43
19,0,22913,John Rollins,71.43
21,0,31202,William McGirt,70.59
21,0,22046,Geoff Ogilvy,70.59
23,0,10885,Robert Allenby,70.00
23,0,20070,Matt Bettencourt,70.00
23,0,01249,John Daly,70.00
23,0,30711,Colt Knost,70.00
27,0,26329,Louis Oosthuizen,69.23
27,0,20396,Lee Westwood,69.23
29,0,30925,Dustin Johnson,68.75
30,0,32102,Rickie Fowler,68.42
31,0,32334,Charlie Beljan,66.67
31,0,24357,K.J. Choi,66.67
31,0,12716,Charley Hoffman,66.67
31,0,28237,Rory McIlroy,66.67
31,0,27649,Brandt Snedeker,66.67
31,0,30692,Scott Stallings,66.67
31,0,30110,Kyle Stanley,66.67
31,0,22582,Kyle Thompson,66.67
31,0,26289,Boo Weekley,66.67
31,0,20160,Charlie Wi,66.67
41,0,28500,Martin Flores,64.71
41,0,19846,Brian Gay,64.71
41,0,24490,George McNeill,64.71
41,0,25396,Kevin Na,64.71
41,0,26679,Kevin Stadler,64.71
41,0,06527,Steve Stricker,64.71
47,0,34174,John Huh,63.64
47,0,01706,Davis Love III,63.64
49,0,32200,Roberto Castro,63.16
49,0,27330,Josh Teater,63.16
51,0,21753,Brian Davis,62.50
51,0,01320,Bob Estes,62.50
51,0,27466,Spencer Levin,62.50
51,0,29289,S.Y. Noh,62.50
55,0,21209,Sergio Garcia,61.54
55,0,27060,John Mallinger,61.54
57,0,24846,Ricky Barnes,61.11
57,0,01810,Phil Mickelson,61.11
59,0,22371,Aaron Baddeley,60.00
59,0,33141,Keegan Bradley,60.00
59,0,24604,Hunter Haas,60.00
59,0,19970,Robert Karlsson,60.00
59,0,29478,Kevin Kisner,60.00
59,0,27933,John Merrick,60.00
59,0,26596,Ryan Moore,60.00
59,0,27302,Garth Mulroy,60.00
59,0,25240,D.A. Points,60.00
68,0,24924,Bill Haas,58.82
68,0,23353,J.J. Henry,58.82
68,0,20572,Rod Pampling,58.82
71,0,25572,Graeme McDowell,58.33
71,0,25562,Andres Romero,58.33
71,0,23621,Rory Sabbatini,58.33
74,0,26758,David Hearn,57.89
74,0,25818,Scott Piercy,57.89
74,0,23623,Bo Van Pelt,57.89
77,0,29910,Blake Adams,57.14
77,0,27895,Jonas Blixt,57.14
77,0,12510,Chad Campbell,57.14
77,0,34021,Bud Cauley,57.14
77,0,23541,Ben Crane,57.14
77,0,21805,Harrison Frazar,57.14
77,0,29518,Brendan Steele,57.14
77,0,27963,Chris Stroud,57.14
85,0,23800,Bryce Molder,56.25
86,0,11123,Chris Couch,55.56
86,0,20574,Mathew Goggin,55.56
88,0,30926,Chris Kirk,55.00
89,0,23135,Tim Clark,54.55
89,0,25632,Jimmy Walker,54.55
89,0,27095,Nick Watney,54.55
92,0,22378,Trevor Immelman,53.85
92,0,23325,Vaughn Taylor,53.85
94,0,08725,Tom Gillis,53.33
94,0,27936,Martin Laird,53.33
94,0,26476,Chez Reavie,53.33
94,0,08793,Tiger Woods,53.33
98,0,22293,Heath Slocum,52.94
99,0,27141,J.B. Holmes,52.63
100,0,06567,Vijay Singh,52.17
101,0,01116,Michael Bradley,50.00
101,0,20229,Stewart Cink,50.00
101,0,20623,Gavin Coles,50.00
101,0,23409,James Driscoll,50.00
101,0,06522,Ernie Els,50.00
101,0,34099,Harris English,50.00
101,0,33122,Russell Knox,50.00
101,0,27797,Derek Lamely,50.00
101,0,22348,Nick O'Hern,50.00
101,0,25457,Alexandre Rocha,50.00
101,0,26331,Charl Schwartzel,50.00
101,0,24502,Adam Scott,50.00
101,0,20645,John Senden,50.00
101,0,27214,Kevin Streelman,50.00
101,0,23788,D.J. Trahan,50.00
101,0,31323,Gary Woodland,50.00
117,0,24024,Zach Johnson,47.83
118,0,26851,Marc Leishman,47.37
118,0,24781,Hunter Mahan,47.37
118,0,24140,Sean O'Hair,47.37
121,0,23204,Gary Christian,47.06
121,0,29221,Webb Simpson,47.06
121,0,26951,Johnson Wagner,47.06
124,0,24494,Erik Compton,46.67
124,0,28307,Matt Every,46.67
124,0,23548,Bill Lunde,46.67
124,0,21878,Mark Wilson,46.67
128,0,23638,Brendon de Jonge,46.15
129,0,28093,Miguel Angel Carballo,45.45
129,0,06251,Chris DiMarco,45.45
129,0,35139,Richard Lee,45.45
129,0,22961,David Mathis,45.45
133,0,27644,Brian Harman,45.00
134,0,30852,Ryo Ishikawa,44.44
134,0,20691,Greg Owen,44.44
134,0,33419,Cameron Tringale,44.44
137,0,12782,Tim Herron,43.75
137,0,31558,J.J. Killeen,43.75
139,0,28455,Will Claxton,42.86
139,0,23718,Nathan Green,42.86
139,0,29222,Billy Hurley III,42.86
139,0,21731,Freddie Jacobson,42.86
139,0,27974,Sung Kang,42.86
139,0,01941,Tom Pernice Jr.,42.86
139,0,26287,Roland Thatcher,42.86
146,0,24507,Jason Bohn,41.67
146,0,22621,Ben Curtis,41.67
146,0,29926,Danny Lee,41.67
146,0,24663,Y.E. Yang,41.67
150,0,32366,Kevin Chappell,41.18
151,0,20104,Ken Duke,40.91
152,0,28259,Sangmoon Bae,40.00
152,0,25686,Jason Dufner,40.00
152,0,20766,Padraig Harrington,40.00
152,0,21961,Charles Howell III,40.00
152,0,06573,Brandt Jobe,40.00
152,0,28308,Troy Kelly,40.00
152,0,23108,Matt Kuchar,40.00
152,0,24940,Edward Loar,40.00
160,0,24361,Pat Perez,38.89
161,0,20098,Stuart Appleby,38.46
161,0,27064,Jhonattan Vegas,38.46
163,0,27436,Graham DeLaet,37.50
163,0,30750,Tommy Gainey,37.50
165,0,21407,Arjun Atwal,36.36
165,0,30944,Jason Kokrak,36.36
165,0,01797,Rocco Mediate,36.36
168,0,29420,Billy Horschel,35.71
168,0,01724,Jeff Maggert,35.71
168,0,25834,Daniel Summerhays,35.71
171,0,20850,Daniel Chopra,33.33
171,0,10860,Justin Leonard,33.33
171,0,30927,Brendon Todd,33.33
171,0,25892,Steve Wheatcroft,33.33
175,0,01766,Billy Mayfair,31.25
175,0,23320,Ryan Palmer,31.25
175,0,29476,Kyle Reifers,31.25
178,0,06004,Stephen Ames,28.57
178,0,12652,Cameron Beckman,28.57
