RANK,MOVEMENT,PLAYER_ID,PLAYER,% TIMES IMPROVED,# OF TIMES IMPROVED
1,0,20070,Matt Bettencourt,100.0,2
1,0,01116,Michael Bradley,100.0,1
1,0,29479,Scott Brown,100.0,2
1,0,28455,Will Claxton,100.0,2
1,0,28089,Jason Day,100.0,3
1,0,23983,Luke Donald,100.0,3
1,0,10809,Jim Furyk,100.0,7
1,0,23353,J.J. Henry,100.0,1
1,0,34174,John Huh,100.0,3
1,0,30944,Jason Kokrak,100.0,1
1,0,27933,John Merrick,100.0,2
1,0,23800,Bryce Molder,100.0,4
1,0,20572,Rod Pampling,100.0,1
1,0,26331,Charl Schwartzel,100.0,1
1,0,29518,Brendan Steele,100.0,3
1,0,21528,Henrik Stenson,100.0,2
1,0,06527,Steve Stricker,100.0,4
1,0,32150,Michael Thompson,100.0,5
1,0,02206,David Toms,100.0,4
1,0,23788,D.J. Trahan,100.0,1
1,0,26289,Boo Weekley,100.0,1
22,0,25804,Bubba Watson,85.7,6
23,0,23623,Bo Van Pelt,83.3,5
24,0,29910,Blake Adams,80.0,4
24,0,26596,Ryan Moore,80.0,4
26,0,21753,Brian Davis,75.0,3
26,0,24358,Robert Garrigus,75.0,3
26,0,12716,Charley Hoffman,75.0,3
29,0,22371,Aaron Baddeley,66.7,4
29,0,34099,Harris English,66.7,4
29,0,32102,Rickie Fowler,66.7,2
29,0,19846,Brian Gay,66.7,2
29,0,27644,Brian Harman,66.7,2
29,0,26758,David Hearn,66.7,2
29,0,27141,J.B. Holmes,66.7,2
29,0,22378,Trevor Immelman,66.7,2
29,0,30925,Dustin Johnson,66.7,4
29,0,01706,Davis Love III,66.7,2
29,0,29289,S.Y. Noh,66.7,6
29,0,24138,Ian Poulter,66.7,2
29,0,22405,Justin Rose,66.7,6
29,0,30692,Scott Stallings,66.7,2
29,0,27963,Chris Stroud,66.7,2
29,0,08793,Tiger Woods,66.7,2
45,0,28500,Martin Flores,60.0,3
45,0,20691,Greg Owen,60.0,3
45,0,24502,Adam Scott,60.0,3
45,0,26679,Kevin Stadler,60.0,3
49,0,28475,Jeff Overton,57.1,4
49,0,25818,Scott Piercy,57.1,4
51,0,28087,Kris Blanks,50.0,1
51,0,27895,Jonas Blixt,50.0,1
51,0,33141,Keegan Bradley,50.0,3
51,0,24925,Jonathan Byrd,50.0,2
51,0,12510,Chad Campbell,50.0,1
51,0,32200,Roberto Castro,50.0,2
51,0,34021,Bud Cauley,50.0,1
51,0,24357,K.J. Choi,50.0,2
51,0,23204,Gary Christian,50.0,1
51,0,20623,Gavin Coles,50.0,1
51,0,24494,Erik Compton,50.0,1
51,0,11123,Chris Couch,50.0,1
51,0,01249,John Daly,50.0,1
51,0,01320,Bob Estes,50.0,1
51,0,28307,Matt Every,50.0,1
51,0,08725,Tom Gillis,50.0,1
51,0,12782,Tim Herron,50.0,2
51,0,24781,Hunter Mahan,50.0,3
51,0,27120,Troy Matteson,50.0,2
51,0,25572,Graeme McDowell,50.0,1
51,0,31202,William McGirt,50.0,1
51,0,01810,Phil Mickelson,50.0,2
51,0,25396,Kevin Na,50.0,1
51,0,24140,Sean O'Hair,50.0,3
51,0,24361,Pat Perez,50.0,2
51,0,25345,Carl Pettersson,50.0,2
51,0,25240,D.A. Points,50.0,1
51,0,10213,Dicky Pride,50.0,1
51,0,22913,John Rollins,50.0,1
51,0,23621,Rory Sabbatini,50.0,1
51,0,20645,John Senden,50.0,2
51,0,27649,Brandt Snedeker,50.0,1
51,0,23325,Vaughn Taylor,50.0,2
51,0,33419,Cameron Tringale,50.0,2
85,0,27214,Kevin Streelman,42.9,3
85,0,25632,Jimmy Walker,42.9,3
87,0,23135,Tim Clark,40.0,2
87,0,23409,James Driscoll,40.0,2
87,0,20766,Padraig Harrington,40.0,2
87,0,21961,Charles Howell III,40.0,2
87,0,22046,Geoff Ogilvy,40.0,2
92,0,23638,Brendon de Jonge,37.5,3
92,0,27095,Nick Watney,37.5,3
94,0,06004,Stephen Ames,33.3,1
94,0,24507,Jason Bohn,33.3,1
94,0,32366,Kevin Chappell,33.3,1
94,0,20850,Daniel Chopra,33.3,1
94,0,20229,Stewart Cink,33.3,1
94,0,23541,Ben Crane,33.3,1
94,0,06522,Ernie Els,33.3,1
94,0,21209,Sergio Garcia,33.3,2
94,0,32698,Bobby Gates,33.3,1
94,0,08075,Jerry Kelly,33.3,1
94,0,29478,Kevin Kisner,33.3,1
94,0,23548,Bill Lunde,33.3,1
94,0,26476,Chez Reavie,33.3,1
94,0,29476,Kyle Reifers,33.3,1
94,0,29221,Webb Simpson,33.3,2
94,0,06567,Vijay Singh,33.3,3
94,0,25834,Daniel Summerhays,33.3,2
94,0,30927,Brendon Todd,33.3,1
94,0,20396,Lee Westwood,33.3,1
94,0,21878,Mark Wilson,33.3,1
114,0,20104,Ken Duke,28.6,2
114,0,26851,Marc Leishman,28.6,2
114,0,01724,Jeff Maggert,28.6,2
117,0,20098,Stuart Appleby,25.0,1
117,0,22621,Ben Curtis,25.0,1
117,0,30750,Tommy Gainey,25.0,1
117,0,23718,Nathan Green,25.0,1
117,0,21731,Freddie Jacobson,25.0,1
117,0,06573,Brandt Jobe,25.0,1
117,0,30926,Chris Kirk,25.0,1
117,0,30110,Kyle Stanley,25.0,1
117,0,27330,Josh Teater,25.0,1
117,0,26951,Johnson Wagner,25.0,1
127,0,23108,Matt Kuchar,20.0,1
127,0,27936,Martin Laird,20.0,1
127,0,22961,David Mathis,20.0,1
127,0,01766,Billy Mayfair,20.0,1
127,0,31323,Gary Woodland,20.0,1
132,0,23320,Ryan Palmer,16.7,1
133,0,25686,Jason Dufner,12.5,1
134,0,10885,Robert Allenby,.0,0
134,0,21407,Arjun Atwal,.0,0
134,0,28259,Sangmoon Bae,.0,0
134,0,24846,Ricky Barnes,.0,0
134,0,12652,Cameron Beckman,.0,0
134,0,23542,Tommy Biershenk,.0,0
134,0,20593,Greg Chalmers,.0,0
134,0,27436,Graham DeLaet,.0,0
134,0,06251,Chris DiMarco,.0,0
134,0,06036,Scott Dunlap,.0,0
134,0,21805,Harrison Frazar,.0,0
134,0,24924,Bill Haas,.0,0
134,0,24604,Hunter Haas,.0,0
134,0,29420,Billy Horschel,.0,0
134,0,29222,Billy Hurley III,.0,0
134,0,21350,Ryuji Imada,.0,0
134,0,30852,Ryo Ishikawa,.0,0
134,0,24024,Zach Johnson,.0,0
134,0,26300,Matt Jones,.0,0
134,0,27974,Sung Kang,.0,0
134,0,19970,Robert Karlsson,.0,0
134,0,31558,J.J. Killeen,.0,0
134,0,33122,Russell Knox,.0,0
134,0,27797,Derek Lamely,.0,0
134,0,29926,Danny Lee,.0,0
134,0,35139,Richard Lee,.0,0
134,0,10860,Justin Leonard,.0,0
134,0,27466,Spencer Levin,.0,0
134,0,28237,Rory McIlroy,.0,0
134,0,24490,George McNeill,.0,0
134,0,22348,Nick O'Hern,.0,0
134,0,26329,Louis Oosthuizen,.0,0
134,0,27556,Ted Potter Jr.,.0,0
134,0,22548,Patrick Sheehan,.0,0
134,0,22293,Heath Slocum,.0,0
134,0,27064,Jhonattan Vegas,.0,0
134,0,27770,Camilo Villegas,.0,0
134,0,25892,Steve Wheatcroft,.0,0
134,0,20160,Charlie Wi,.0,0
134,0,24663,Y.E. Yang,.0,0
