RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,TOTAL PURSE AVAILABLE
1,0,46046,Scottie Scheffler,5.68,14046910,247150000
2,0,35891,Cameron Smith,5.63,10107897,179650000
3,0,28237,Rory McIlroy,4.87,8654566,177850000
4,0,35450,Patrick Cantlay,4.52,9369605,207200000
5,0,55509,Hurly Long,4.14,306175,7400000
6,0,47483,Will Zalatoris,3.77,9405082,249150000
7,0,40098,Matt Fitzpatrick,3.41,7012672,205600000
8,0,48081,Xander Schauffele,3.38,7427299,219500000
9,0,33448,Justin Thomas,3.20,6829576,213250000
10,0,25369,Jamie Donaldson,3.05,243700,8000000
11,0,47504,Sam Burns,3.00,7073986,236150000
12,0,32839,Hideki Matsuyama,2.92,5776298,197700000
13,0,57366,Cameron Young,2.64,6520598,246800000
14,0,46970,Jon Rahm,2.62,5248220,200200000
15,0,55182,Tom Kim,2.51,2824580,112550000
16,0,29725,Tony Finau,2.50,6117886,244550000
17,0,54591,Ben Griffin,2.45,357700,14600000
18,0,50525,Collin Morikawa,2.40,4837271,201900000
19,0,25364,Paul Casey,2.39,1740282,72750000
20,0,48372,Marcus Helligkilde,2.34,173283,7400000
21,0,29420,Billy Horschel,2.24,4940600,221000000
21,0,39971,Sungjae Im,2.24,5567974,248950000
23,0,46717,Viktor Hovland,2.23,4868461,218350000
24,0,34046,Jordan Spieth,2.21,5018444,227150000
25,0,39977,Max Homa,2.17,5289842,243850000
26,0,45486,Joaquin Niemann,2.11,5076060,240200000
27,0,33204,Shane Lowry,1.86,3616679,194050000
28,0,46402,Talor Gooch,1.73,3718990,214850000
29,0,30925,Dustin Johnson,1.71,2302749,134550000
30,0,32627,Espen Kofstad,1.66,122629,7400000
31,0,30911,Tommy Fleetwood,1.62,2874008,177100000
32,0,33653,Thomas Detry,1.61,409974,25400000
33,0,48867,Matti Schmid,1.60,118400,7400000
34,0,56676,John Augenstein,1.58,220850,14000000
34,0,58594,Spencer Ralston,1.58,58275,3700000
36,0,39997,Corey Conners,1.56,3876590,248000000
36,0,45523,Thriston Lawrence,1.56,124400,8000000
38,0,48018,Sadom Kaewkanjana,1.54,231000,15000000
38,0,29478,Kevin Kisner,1.54,3757424,243650000
40,0,49960,Sepp Straka,1.52,4722434,310950000
41,0,49964,Aaron Wise,1.51,3454521,229350000
42,0,31569,Jason Scrivener,1.47,238842,16300000
43,0,33141,Keegan Bradley,1.43,3623137,254100000
43,0,46464,Jordan L Smith,1.43,114000,8000000
45,0,35532,Tom Hoge,1.41,4310046,306100000
46,0,34363,Tyrrell Hatton,1.40,2849792,203050000
47,0,24502,Adam Scott,1.39,2913198,209950000
48,0,31420,Anirban Lahiri,1.38,3084598,224200000
49,0,46594,Ricardo Gouveia,1.36,100825,7400000
49,0,30692,Scott Stallings,1.36,3933593,289400000
51,0,47154,Martin Contini,1.33,106533,8000000
52,0,49771,J.T. Poston,1.30,3292443,252900000
53,0,48117,Kurt Kitayama,1.27,2547912,201100000
54,0,40026,Daniel Berger,1.26,1769539,140700000
54,0,27644,Brian Harman,1.26,3226839,256950000
56,0,39546,Keith Mitchell,1.25,3068341,246150000
56,0,40250,Taylor Pendrith,1.25,2330840,186700000
58,0,34098,Russell Henley,1.24,2837505,228150000
58,0,54781,Grant Hirschman,1.24,86683,7000000
60,0,39058,Lucas Herbert,1.22,2558440,210300000
60,0,32791,K.H. Lee,1.22,3347180,273400000
62,0,30944,Jason Kokrak,1.21,2339960,193050000
63,0,47995,Davis Riley,1.20,3190793,265100000
64,0,32775,Shugo Imahira,1.19,118718,9950000
64,0,27747,Hiroshi Iwata,1.19,118718,9950000
66,0,28252,Seamus Power,1.18,3100241,262800000
67,0,51634,Sahith Theegala,1.16,3124668,269800000
68,0,29518,Brendan Steele,1.11,2531909,227750000
69,0,47529,Mito Pereira,1.09,2797925,255700000
70,0,33419,Cameron Tringale,1.08,3050519,282600000
71,0,39324,J.J. Spaun,1.07,2951152,276200000
72,0,47993,Denny McCarthy,1.04,2882771,277100000
72,0,46442,Maverick McNealy,1.04,2689754,259400000
74,0,48822,Sebastián Muñoz,1.03,2545121,246900000
75,0,45526,Abraham Ancer,1.02,1777504,173950000
75,0,30926,Chris Kirk,1.02,2408913,235800000
75,0,23108,Matt Kuchar,1.02,2051300,200700000
78,0,45522,Christiaan Bezuidenhout,1.01,2233289,221700000
78,0,33399,Adam Hadwin,1.01,2574396,254800000
80,0,37189,Harold Varner III,.99,2294141,232550000
81,0,26300,Matt Jones,.98,1914560,194400000
82,0,27129,Luke List,.97,2734720,281950000
82,0,46601,Trey Mullinax,.97,2172365,223500000
84,0,33974,Dean Burmester,.96,388800,40400000
85,0,52666,Sami Valimaki,.92,73400,8000000
86,0,35296,Haotong Li,.90,172155,19200000
86,0,56278,Matthew Wolff,.90,1485181,165100000
88,0,34264,Hudson Swafford,.88,1714926,195750000
88,0,31323,Gary Woodland,.88,1992732,227650000
90,0,27349,Alex Noren,.86,1971531,229700000
91,0,31646,Emiliano Grillo,.85,2094647,245000000
92,0,52686,Rasmus Hojgaard,.84,413120,49450000
92,0,34174,John Huh,.84,1631948,194600000
94,0,35506,Mackenzie Hughes,.83,2276212,274600000
94,0,26851,Marc Leishman,.83,2015561,243550000
94,0,25396,Kevin Na,.83,1155513,139650000
97,0,36689,Brooks Koepka,.81,1317085,163550000
98,0,45157,Cam Davis,.80,1989011,247150000
