RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS,LOW TOTAL PUTTS
85,0,01810,Phil Mickelson,29.31,2169,74,24
87,0,01326,Nick Faldo,29.32,1994,68,23
87,0,06315,Pete Jordan,29.32,1730,59,24
89,0,01388,Robert Gamez,29.33,2405,82,23
90,0,01771,Blaine McCallister,29.34,2641,90,22
90,0,01783,Mark McCumber,29.34,1878,64,25
92,0,06617,Brian Henninger,29.35,2319,79,23
93,0,01313,Steve Elkington,29.36,1967,67,23
93,0,01887,Mark O'Meara,29.36,2701,92,23
93,0,02246,Duffy Waldorf,29.36,2642,90,23
96,0,06214,Guy Boros,29.38,2850,97,23
96,0,01748,Doug Martin,29.38,2703,92,23
96,0,02167,Mike Sullivan,29.38,2527,86,23
96,0,08563,Bruce Vaughan,29.38,2732,93,22
100,0,06034,Marco Dawson,29.39,2410,82,22
100,0,01306,David Edwards,29.39,2175,74,24
100,0,01938,David Peoples,29.39,1499,51,24
103,0,06575,Dudley Hart,29.40,2822,96,23
103,0,01927,Dennis Paulson,29.40,2411,82,22
105,0,01143,Brad Bryant,29.41,2735,93,25
105,0,01619,Skip Kendall,29.41,2823,96,25
107,0,01006,John Adams,29.43,2384,81,23
107,0,01723,Andrew Magee,29.43,2531,86,22
109,0,06251,Chris DiMarco,29.44,2591,88,22
109,0,02279,Mark Wiebe,29.44,1884,64,24
111,0,01599,Steve Jones,29.45,2356,80,23
111,0,02190,Doug Tewell,29.45,1620,55,22
113,0,08337,Mike Heinen,29.47,2564,87,23
114,0,08717,Kawika Cotner,29.49,2418,82,23
115,0,01098,Jay Don Blake,29.50,2537,86,24
116,0,01408,Kelly Gibson,29.51,2981,101,22
116,0,01682,Wayne Levi,29.51,1505,51,24
116,0,01891,David Ogrin,29.51,2685,91,21
119,0,01201,Lennie Clements,29.52,2745,93,23
119,0,01685,J.L. Lewis,29.52,2509,85,23
119,0,06567,Vijay Singh,29.52,2214,75,23
122,0,01361,Dan Forsman,29.53,2274,77,24
122,0,01971,Dillard Pruitt,29.53,2274,77,23
124,0,02135,Mike Standly,29.54,2747,93,23
125,0,01837,Gil Morgan,29.56,2099,71,24
125,0,02321,Fuzzy Zoeller,29.56,1596,54,23
127,0,01550,Ed Humenik,29.57,2573,87,23
127,0,01864,Larry Nelson,29.57,1656,56,21
129,0,10585,Scott McCarron,29.58,2248,76,11
130,0,01226,Fred Couples,29.59,1598,54,25
130,0,02180,Harry Taylor,29.59,2515,85,23
132,0,02111,Mike Smith,29.60,2131,72,23
133,0,01266,Clark Dennis,29.61,2724,92,20
134,0,01203,Russ Cochran,29.62,2399,81,25
134,0,01569,Peter Jacobsen,29.62,2636,89,25
136,0,12660,Jesper Parnevik,29.64,1808,61,24
136,0,10215,Charlie Rymer,29.64,2223,75,23
138,0,01175,Jim Carter,29.65,2846,96,23
139,0,01926,Steve Pate,29.66,2788,94,24
140,0,01035,Tommy Armour III,29.70,2732,92,24
140,0,01129,Bill Britton,29.70,1990,67,22
142,0,07867,Woody Austin,29.71,3357,113,24
142,0,01334,Keith Fergus,29.71,2436,82,24
142,0,07235,John Morse,29.71,2050,69,23
142,0,01996,Mike Reid,29.71,1842,62,23
146,0,01093,Ronnie Black,29.72,2675,90,23
147,0,01014,Fulton Allem,29.74,1606,54,25
147,0,01549,Mike Hulbert,29.74,3033,102,24
149,0,02133,Craig Stadler,29.76,1994,67,23
150,0,02226,Tray Tyner,29.77,2441,82,22
151,0,06809,Bob Burns,29.78,2472,83,24
151,0,01890,Brett Ogle,29.78,1727,58,24
153,0,06643,Paul Goydos,29.81,3249,109,25
153,0,01690,Bruce Lietzke,29.81,1580,53,26
153,0,06048,Dicky Thompson,29.81,2087,70,25
156,0,02170,Hal Sutton,29.82,2803,94,24
156,0,08385,Omar Uresti,29.82,2863,96,21
158,0,01307,Joel Edwards,29.83,2834,95,21
159,0,10145,Tom Hearn,29.84,1701,57,24
159,0,01992,Don Reese,29.84,2238,75,24
161,0,01705,Tim Loustalot,29.85,1642,55,25
161,0,08375,Paul Stankowski,29.85,2716,91,23
163,0,02008,Lee Rinker,29.87,2718,91,24
164,0,07101,Dave Stockton Jr.,29.88,2779,93,25
164,0,02256,Tom Watson,29.88,1554,52,24
166,0,01975,Tom Purtzer,29.89,1704,57,23
167,0,06386,Bill Porter,29.91,2273,76,23
168,0,01219,John Cook,29.92,2364,79,14
168,0,02094,Tony Sills,29.92,2184,73,24
170,0,20051,Joe Acosta Jr.,29.93,2185,73,13
170,0,06124,Patrick Burke,29.93,2095,70,25
170,0,01633,Tom Kite,29.93,2484,83,23
173,0,01156,Curt Byrum,29.95,3175,106,25
174,0,07721,Pat Bates,30.00,2430,81,25
175,0,01725,John Mahaffey,30.04,2433,81,24
176,0,01677,Tom Lehman,30.06,1954,65,23
177,0,01040,Emlyn Aubrey,30.08,2587,86,25
177,0,02148,Ray Stewart,30.08,1985,66,24
179,0,01797,Rocco Mediate,30.10,1475,49,25
180,0,02101,Joey Sindelar,30.13,2139,71,25
181,0,02241,Bobby Wadkins,30.14,2893,96,25
182,0,06044,Scott Gump,30.16,2805,93,24
183,0,01133,Billy Ray Brown,30.17,1961,65,24
184,0,02245,Grant Waite,30.21,2538,84,24
185,0,01060,Dave Barr,30.22,2387,79,23
186,0,07569,Mark Carnevale,30.27,2270,75,26
187,0,01142,Bart Bryant,30.33,2487,82,26
188,0,01986,Joey Rassett,30.46,1645,54,16
