RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,01887,Mark O'Meara,43.48,69,30
2,0,20593,Greg Chalmers,40.74,108,44
3,0,23320,Ryan Palmer,38.36,159,61
4,0,19825,Darren Clarke,38.33,60,23
5,0,22371,Aaron Baddeley,37.61,109,41
6,0,24357,K.J. Choi,37.50,128,48
7,0,01928,Corey Pavin,37.10,124,46
8,0,24024,Zach Johnson,36.72,177,65
9,0,06595,Kevin Sutherland,36.52,115,42
10,0,01810,Phil Mickelson,36.45,107,39
11,0,02246,Duffy Waldorf,36.28,113,41
12,0,26420,Richard Johnson,36.02,186,67
13,0,08881,Tripp Isenhour,35.96,89,32
13,0,08793,Tiger Woods,35.96,114,41
15,0,24925,Jonathan Byrd,35.29,136,48
16,0,02010,Loren Roberts,35.25,139,49
17,0,08337,Mike Heinen,34.94,83,29
17,0,24502,Adam Scott,34.94,83,29
19,0,10423,Mike Weir,34.86,109,38
20,0,01761,Len Mattiace,34.82,112,39
21,0,20104,Ken Duke,34.67,150,52
22,0,01042,Paul Azinger,34.65,127,44
23,0,02099,Scott Simpson,34.57,81,28
24,0,19972,José Coceres,34.55,110,38
25,0,12394,Tom Carter,34.52,168,58
26,0,25345,Carl Pettersson,34.44,151,52
27,0,01320,Bob Estes,34.41,93,32
28,0,24507,Jason Bohn,34.39,189,65
29,0,01157,Tom Byrum,34.01,147,50
30,0,06613,Tommy Tolles,33.90,118,40
31,0,07223,Brian Bateman,33.88,121,41
32,0,23497,Tag Ridings,33.77,77,26
33,0,20127,Chris Riley,33.72,86,29
34,0,20580,Andre Stolz,33.66,101,34
35,0,01261,Jay Delsing,33.63,113,38
35,0,21878,Mark Wilson,33.63,113,38
37,0,06004,Stephen Ames,33.33,156,52
37,0,20098,Stuart Appleby,33.33,108,36
37,0,20229,Stewart Cink,33.33,156,52
37,0,23541,Ben Crane,33.33,150,50
37,0,20433,Mark Hensby,33.33,165,55
37,0,12705,Cliff Kresge,33.33,138,46
43,0,08931,Glen Day,33.14,172,57
44,0,08075,Jerry Kelly,33.12,157,52
45,0,12645,Brent Geiberger,33.08,130,43
46,0,20472,Alex Cejka,33.05,118,39
47,0,19881,Robert Damron,32.91,158,52
48,0,12660,Jesper Parnevik,32.90,155,51
49,0,01938,David Peoples,32.84,134,44
50,0,01706,Davis Love III,32.77,119,39
51,0,02206,David Toms,32.76,116,38
52,0,12823,Carlos Franco,32.58,178,58
53,0,01132,Mark Brooks,32.41,108,35
54,0,24290,D.J. Brigman,32.26,124,40
55,0,01161,Mark Calcavecchia,32.14,112,36
56,0,07457,Steve Flesch,32.05,156,50
56,0,06373,José María Olazábal,32.05,78,25
58,0,20850,Daniel Chopra,32.03,153,49
59,0,06515,Shaun Micheel,31.88,138,44
60,0,20157,Retief Goosen,31.71,82,26
61,0,07749,Brett Quigley,31.58,152,48
62,0,01920,Craig Parry,31.51,73,23
63,0,07939,Dan Olsen,31.48,108,34
64,0,01553,John Huston,31.40,86,27
65,0,10585,Scott McCarron,31.39,137,43
66,0,23621,Rory Sabbatini,31.30,131,41
67,0,01024,Billy Andrade,31.25,176,55
68,0,11032,Frank Lickliter II,31.21,141,44
69,0,06078,Esteban Toledo,31.20,125,39
70,0,23307,Roger Tambellini,31.03,116,36
71,0,20663,Brenden Pappas,30.99,171,53
71,0,01948,Tim Petrovic,30.99,171,53
73,0,01677,Tom Lehman,30.83,120,37
74,0,23623,Bo Van Pelt,30.82,146,45
75,0,12602,Dean Wilson,30.77,156,48
76,0,01139,Olin Browne,30.67,163,50
77,0,02214,Kirk Triplett,30.60,134,41
78,0,25686,Jason Dufner,30.56,144,44
79,0,22548,Patrick Sheehan,30.51,177,54
