RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,21731,Freddie Jacobson,66.99,103,69
2,0,01619,Skip Kendall,65.94,138,91
3,0,01457,Jay Haas,62.60,123,77
4,0,22046,Geoff Ogilvy,61.76,136,84
5,0,08793,Tiger Woods,61.62,99,61
6,0,01042,Paul Azinger,61.40,114,70
7,0,07457,Steve Flesch,61.22,147,90
8,0,06613,Tommy Tolles,61.17,103,63
9,0,20104,Ken Duke,59.68,124,74
10,0,06197,Michael Allen,59.23,130,77
11,0,02099,Scott Simpson,59.09,88,52
12,0,07223,Brian Bateman,58.96,134,79
13,0,01473,Todd Hamilton,58.93,112,66
14,0,12660,Jesper Parnevik,58.91,129,76
15,0,08537,J.P. Hayes,58.82,119,70
16,0,20229,Stewart Cink,58.75,160,94
17,0,01127,Danny Briggs,58.59,128,75
18,0,25345,Carl Pettersson,58.50,147,86
19,0,21209,Sergio Garcia,58.33,108,63
20,0,08075,Jerry Kelly,58.29,175,102
21,0,02239,Scott Verplank,58.28,151,88
22,0,11032,Frank Lickliter II,58.27,139,81
23,0,12645,Brent Geiberger,58.00,150,87
23,0,12680,Shigeki Maruyama,58.00,150,87
25,0,24024,Zach Johnson,57.96,157,91
26,0,07749,Brett Quigley,57.89,152,88
27,0,10201,Matt Gogel,57.85,121,70
28,0,12753,David Morland IV,57.58,99,57
29,0,01361,Dan Forsman,57.50,80,46
30,0,06373,José María Olazábal,57.32,82,47
31,0,23497,Tag Ridings,57.29,96,55
32,0,01249,John Daly,57.25,131,75
33,0,06004,Stephen Ames,57.24,145,83
34,0,20850,Daniel Chopra,57.14,161,92
34,0,12760,Danny Ellis,57.14,105,60
34,0,02206,David Toms,57.14,119,68
37,0,02010,Loren Roberts,57.02,121,69
38,0,08931,Glen Day,56.88,160,91
38,0,02223,Bob Tway,56.88,109,62
40,0,01577,Lee Janzen,56.83,139,79
41,0,26287,Roland Thatcher,56.76,111,63
42,0,20433,Mark Hensby,56.64,143,81
43,0,01161,Mark Calcavecchia,56.57,99,56
44,0,23353,J.J. Henry,56.55,145,82
45,0,20572,Rod Pampling,56.34,142,80
46,0,24502,Adam Scott,56.16,73,41
47,0,20378,Mathias Grönberg,56.07,107,60
48,0,21805,Harrison Frazar,56.00,125,70
49,0,23135,Tim Clark,55.97,134,75
50,0,01706,Davis Love III,55.75,113,63
51,0,01927,Dennis Paulson,55.65,115,64
52,0,26420,Richard Johnson,55.63,142,79
53,0,19846,Brian Gay,55.48,155,86
54,0,07363,Craig Bowden,55.47,128,71
55,0,06527,Steve Stricker,55.37,121,67
56,0,21407,Arjun Atwal,55.33,150,83
57,0,01928,Corey Pavin,55.32,94,52
58,0,21949,Joe Ogilvie,55.31,179,99
59,0,23983,Luke Donald,55.00,100,55
60,0,01771,Blaine McCallister,54.95,111,61
61,0,19825,Darren Clarke,54.93,71,39
62,0,06251,Chris DiMarco,54.91,173,95
63,0,02246,Duffy Waldorf,54.84,124,68
64,0,19972,José Coceres,54.78,115,63
65,0,20585,Niclas Fasth,54.76,84,46
66,0,20382,Stephen Leaney,54.74,95,52
67,0,01329,Brad Faxon,54.69,128,70
68,0,23621,Rory Sabbatini,54.68,139,76
69,0,08337,Mike Heinen,54.65,86,47
70,0,23613,Rich Barcelo,54.55,110,60
70,0,06575,Dudley Hart,54.55,66,36
72,0,22548,Patrick Sheehan,54.50,200,109
73,0,01381,Fred Funk,54.49,156,85
74,0,20029,Notah Begay III,54.46,112,61
75,0,06809,Bob Burns,54.33,127,69
76,0,20157,Retief Goosen,54.32,81,44
77,0,20121,Todd Fischer,54.30,151,82
78,0,10733,Kent Jones,54.27,164,89
79,0,01948,Tim Petrovic,54.19,155,84
80,0,01226,Fred Couples,54.05,74,40
81,0,07721,Pat Bates,53.99,163,88
82,0,01761,Len Mattiace,53.91,115,62
83,0,06332,Neal Lancaster,53.89,167,90
84,0,20645,John Senden,53.76,173,93
85,0,20472,Alex Cejka,53.70,108,58
86,0,12823,Carlos Franco,53.63,179,96
87,0,12394,Tom Carter,53.52,142,76
88,0,10585,Scott McCarron,53.44,131,70
89,0,02106,Chris Smith,53.38,148,79
90,0,01920,Craig Parry,53.23,62,33
91,0,08123,Jeff Brehaut,53.14,175,93
92,0,24925,Jonathan Byrd,53.08,130,69
