RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
49,0,02002,John Riegger,159.8,3244117000,564
51,0,06214,Guy Boros,159.9,3614045000,628
51,0,23135,Tim Clark,159.9,4621378000,803
51,0,20104,Ken Duke,159.9,4888676000,849
51,0,06332,Neal Lancaster,159.9,6061487000,1053
55,0,01132,Mark Brooks,160.0,3750462000,651
55,0,19846,Brian Gay,160.0,5766372000,1001
55,0,08339,Spike McRoy,160.0,5081197000,882
55,0,02010,Loren Roberts,160.0,4503017000,782
55,0,06613,Tommy Tolles,160.0,3645469000,633
60,0,12652,Cameron Beckman,160.1,5583831000,969
60,0,23552,Hank Kuehne,160.1,5278084000,916
60,0,01685,J.L. Lewis,160.1,5670892000,984
60,0,23320,Ryan Palmer,160.1,5600655000,972
64,0,07867,Woody Austin,160.2,5114065000,887
64,0,01042,Paul Azinger,160.2,4099675000,711
64,0,23614,Rich Beem,160.2,3771907000,654
64,0,12645,Brent Geiberger,160.2,5517752000,957
64,0,23497,Tag Ridings,160.2,2744851000,476
69,0,01161,Mark Calcavecchia,160.3,3732676000,647
69,0,22405,Justin Rose,160.3,4033186000,699
71,0,01553,John Huston,160.4,2812608000,487
71,0,01938,David Peoples,160.4,5024490000,870
71,0,24502,Adam Scott,160.4,2430322000,421
74,0,20498,Briny Baird,160.5,5309454000,919
74,0,07223,Brian Bateman,160.5,4704647000,814
74,0,07721,Pat Bates,160.5,5933611000,1027
74,0,01320,Bob Estes,160.5,3449976000,597
74,0,01473,Todd Hamilton,160.5,4732435000,819
74,0,24781,Hunter Mahan,160.5,5282562000,914
74,0,06527,Steve Stricker,160.5,4413909000,764
81,0,01361,Dan Forsman,160.6,4411256000,763
81,0,06373,José María Olazábal,160.6,2855570000,494
81,0,20663,Brenden Pappas,160.6,6208778000,1074
81,0,02245,Grant Waite,160.6,4341388000,751
85,0,24507,Jason Bohn,160.7,5517945000,954
85,0,21646,David Branshaw,160.7,4664203000,806
85,0,06621,Joe Durant,160.7,5118788000,885
85,0,10860,Justin Leonard,160.7,4472714000,773
85,0,23621,Rory Sabbatini,160.7,4813787000,832
85,0,20548,Hidemichi Tanaka,160.7,5288988000,914
85,0,23623,Bo Van Pelt,160.7,5293832000,915
92,0,06522,Ernie Els,160.8,2582486000,446
92,0,08337,Mike Heinen,160.8,3091217000,534
92,0,21731,Freddie Jacobson,160.8,3929765000,679
92,0,21949,Joe Ogilvie,160.8,5348154000,924
92,0,01945,Kenny Perry,160.8,3901050000,674
97,0,07363,Craig Bowden,160.9,4959228000,856
97,0,23108,Matt Kuchar,160.9,4988097000,861
99,0,20850,Daniel Chopra,161.0,5818039000,1004
99,0,25686,Jason Dufner,161.0,4561701000,787
99,0,25237,Kevin Muncrief,161.0,2782821000,480
102,0,25900,Lucas Glover,161.1,5105119000,880
102,0,22913,John Rollins,161.1,4592887000,792
102,0,06567,Vijay Singh,161.1,5580888000,962
105,0,20098,Stuart Appleby,161.2,3789793000,653
105,0,08835,Kris Cox,161.2,3910767000,674
105,0,23541,Ben Crane,161.2,5210706000,898
105,0,01707,Steve Lowery,161.2,4676114000,806
105,0,01724,Jeff Maggert,161.2,3320317000,572
105,0,06078,Esteban Toledo,161.2,5244646000,904
105,0,10423,Mike Weir,161.2,3486649000,601
112,0,06004,Stephen Ames,161.3,5300965000,913
112,0,20121,Todd Fischer,161.3,6074466000,1046
114,0,23338,David Gossett,161.4,3044903000,524
114,0,20645,John Senden,161.4,5636013000,970
114,0,26287,Roland Thatcher,161.4,3859150000,664
117,0,06809,Bob Burns,161.5,5196601000,894
117,0,01157,Tom Byrum,161.5,4929551000,848
117,0,26420,Richard Johnson,161.5,6021579000,1036
117,0,01677,Tom Lehman,161.5,3836749000,660
117,0,21959,Ted Purdy,161.5,6493222000,1117
122,0,08123,Jeff Brehaut,161.6,6021518000,1035
122,0,06515,Shaun Micheel,161.6,4549202000,782
122,0,01948,Tim Petrovic,161.6,5759982000,990
122,0,02223,Bob Tway,161.6,4427856000,761
122,0,12602,Dean Wilson,161.6,5888108000,1012
127,0,07939,Dan Olsen,161.7,4023021000,691
127,0,02206,David Toms,161.7,3713560000,638
129,0,10733,Kent Jones,161.9,5671464000,973
129,0,20634,Peter Lonard,161.9,3752862000,644
129,0,01810,Phil Mickelson,161.9,3397644000,583
129,0,23307,Roger Tambellini,161.9,4422974000,759
133,0,20433,Mark Hensby,162.0,5295994000,908
133,0,22548,Patrick Sheehan,162.0,6548182000,1123
135,0,24290,D.J. Brigman,162.1,4336022000,743
135,0,22621,Ben Curtis,162.1,2631210000,451
135,0,07749,Brett Quigley,162.1,5767060000,988
138,0,20593,Greg Chalmers,162.2,4216331000,722
138,0,20157,Retief Goosen,162.2,2674828000,458
138,0,06575,Dudley Hart,162.2,3000581000,514
138,0,20094,Jonathan Kaye,162.2,4046990000,693
142,0,01706,Davis Love III,162.4,3939541000,674
142,0,25345,Carl Pettersson,162.4,4916427000,841
144,0,01024,Billy Andrade,162.5,5979642000,1022
144,0,24361,Pat Perez,162.5,5363199000,917
146,0,01142,Bart Bryant,162.6,4365644000,746
146,0,01577,Lee Janzen,162.6,4495743000,768
146,0,01920,Craig Parry,162.6,2412201000,412
146,0,06595,Kevin Sutherland,162.6,4565565000,780
150,0,21878,Mark Wilson,162.7,3901446000,666
151,0,21407,Arjun Atwal,162.8,4795323000,818
151,0,20585,Niclas Fasth,162.8,3323675000,567
153,0,19881,Robert Damron,162.9,5518040000,941
153,0,01381,Fred Funk,162.9,5669966000,967
155,0,02239,Scott Verplank,163.0,4582811000,781
156,0,12823,Carlos Franco,163.1,6007549000,1023
156,0,21961,Charles Howell III,163.1,5278875000,899
156,0,02049,Gene Sauers,163.1,4645724000,791
156,0,02104,Jeff Sluman,163.1,5382785000,917
160,0,20229,Stewart Cink,163.2,5369556000,914
160,0,01329,Brad Faxon,163.2,4754125000,809
162,0,01261,Jay Delsing,163.3,4268496000,726
162,0,01766,Billy Mayfair,163.3,6365293000,1083
162,0,02101,Joey Sindelar,163.3,5984158000,1018
165,0,02246,Duffy Waldorf,163.4,3924254000,667
166,0,22371,Aaron Baddeley,163.5,4915321000,835
167,0,20628,Arron Oberholser,163.7,4206959000,714
167,0,01941,Tom Pernice Jr.,163.7,5988329000,1016
169,0,12705,Cliff Kresge,163.8,4904666000,832
170,0,19972,José Coceres,163.9,4136414000,701
170,0,08075,Jerry Kelly,163.9,5931431000,1005
172,0,07457,Steve Flesch,164.1,5262441000,891
172,0,01761,Len Mattiace,164.1,4714110000,798
174,0,25396,Kevin Na,164.2,5917393000,1001
175,0,20378,Mathias Grönberg,164.6,4935257000,833
175,0,12680,Shigeki Maruyama,164.6,5154978000,870
177,0,12510,Chad Campbell,164.7,5294942000,893
177,0,01666,Bernhard Langer,164.7,2876268000,485
177,0,12660,Jesper Parnevik,164.7,5029333000,848
180,0,21209,Sergio Garcia,164.8,3287712000,554
181,0,10585,Scott McCarron,164.9,4933842000,831
182,0,01619,Skip Kendall,165.0,5280568000,889
183,0,20472,Alex Cejka,165.1,3762547000,633
183,0,20382,Stephen Leaney,165.1,4088179000,688
185,0,06251,Chris DiMarco,165.3,5189707000,872
185,0,20127,Chris Riley,165.3,3624317000,609
187,0,10885,Robert Allenby,165.4,4768302000,801
187,0,19825,Darren Clarke,165.4,2232912000,375
189,0,20029,Notah Begay III,165.5,4152573000,697
190,0,01968,Nick Price,165.6,2449560000,411
191,0,23983,Luke Donald,165.8,4333839000,726
191,0,01797,Rocco Mediate,165.8,2369741000,397
193,0,01926,Steve Pate,166.1,4036725000,675
194,0,01928,Corey Pavin,166.4,4552177000,760
195,0,08793,Tiger Woods,167.1,3453376000,574
196,0,01457,Jay Haas,167.4,4380729000,727
