RANK,MOVEMENT,PLAYER_ID,PLAYER,HOLE OUTS
154,0,01945,Kenny Perry,5
154,0,20580,Andre Stolz,5
154,0,20548,Hidemichi Tanaka,5
154,0,02239,Scott Verplank,5
154,0,02246,Duffy Waldorf,5
171,0,10885,Robert Allenby,4
171,0,24507,Jason Bohn,4
171,0,01157,Tom Byrum,4
171,0,24357,K.J. Choi,4
171,0,19825,Darren Clarke,4
171,0,19972,José Coceres,4
171,0,01261,Jay Delsing,4
171,0,01313,Steve Elkington,4
171,0,20585,Niclas Fasth,4
171,0,21209,Sergio Garcia,4
171,0,08337,Mike Heinen,4
171,0,21893,Brian Kortan,4
171,0,01968,Nick Price,4
171,0,10213,Dicky Pride,4
171,0,02049,Gene Sauers,4
171,0,24502,Adam Scott,4
171,0,26287,Roland Thatcher,4
188,0,07223,Brian Bateman,3
188,0,01142,Bart Bryant,3
188,0,20157,Retief Goosen,3
188,0,01553,John Huston,3
188,0,20628,Arron Oberholser,3
188,0,02206,David Toms,3
194,0,01132,Mark Brooks,2
194,0,01920,Craig Parry,2
196,0,08881,Tripp Isenhour,1
