RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300-320,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
1,0,24502,Adam Scott,28.57,140,490,-0.043
2,0,29718,Anthony Kim,28.35,258,910,-0.264
3,0,25562,Andres Romero,28.13,193,686,-0.031
4,0,27095,Nick Watney,27.30,321,1176,-0.100
5,0,21633,Steve Allan,26.27,176,670,-0.125
6,0,20848,Ángel Cabrera,26.18,144,550,-0.014
7,0,24924,Bill Haas,26.12,327,1252,-0.153
8,0,06567,Vijay Singh,25.96,230,886,-0.170
9,0,24358,Robert Garrigus,25.67,307,1196,-0.114
10,0,12716,Charley Hoffman,25.62,309,1206,-0.126
11,0,23349,Charles Warren,25.07,259,1033,-0.069
12,0,25804,Bubba Watson,25.04,280,1118,-0.139
13,0,23497,Tag Ridings,24.34,275,1130,-0.062
14,0,30925,Dustin Johnson,24.22,273,1127,E
15,0,01226,Fred Couples,23.94,170,710,-0.165
16,0,01810,Phil Mickelson,23.85,197,826,-0.178
17,0,27141,J.B. Holmes,23.55,227,964,-0.106
18,0,20766,Padraig Harrington,23.21,104,448,-0.202
19,0,25364,Paul Casey,23.20,116,500,-0.086
20,0,20850,Daniel Chopra,22.98,222,966,-0.135
21,0,01945,Kenny Perry,22.89,293,1280,-0.147
22,0,28475,Jeff Overton,22.68,288,1270,-0.160
23,0,30750,Tommy Gainey,22.59,145,642,-0.007
24,0,27214,Kevin Streelman,22.43,303,1351,-0.142
25,0,01706,Davis Love III,22.36,203,908,-0.167
26,0,22892,Jason Gore,22.23,263,1183,-0.186
27,0,25594,Travis Perkins,22.18,124,559,+0.048
28,0,26679,Kevin Stadler,22.16,226,1020,-0.133
29,0,21961,Charles Howell III,22.00,268,1218,-0.153
30,0,21805,Harrison Frazar,21.90,189,863,-0.185
31,0,24140,Sean O'Hair,21.84,207,948,-0.077
32,0,23778,Brad Adamonis,21.81,231,1059,-0.113
33,0,27933,John Merrick,21.79,234,1074,-0.201
34,0,27936,Martin Laird,21.50,255,1186,-0.125
35,0,20229,Stewart Cink,21.41,191,892,-0.152
36,0,24361,Pat Perez,21.40,236,1103,-0.199
37,0,28089,Jason Day,21.38,230,1076,-0.013
38,0,26300,Matt Jones,21.33,250,1172,-0.164
39,0,12782,Tim Herron,21.14,256,1211,-0.191
40,0,23157,Richard Johnson,20.99,199,948,-0.085
41,0,27770,Camilo Villegas,20.98,185,882,-0.232
42,0,28158,Steve Marino,20.80,301,1447,-0.143
43,0,25900,Lucas Glover,20.64,239,1158,-0.134
44,0,27120,Troy Matteson,20.60,255,1238,-0.047
45,0,25842,Jon Mills,20.46,222,1085,-0.140
46,0,01707,Steve Lowery,20.43,191,935,-0.141
47,0,23788,D.J. Trahan,20.39,221,1084,-0.104
48,0,06573,Brandt Jobe,20.34,133,654,-0.090
49,0,23621,Rory Sabbatini,20.32,180,886,-0.261
50,0,26695,Michael Letzig,20.25,209,1032,-0.220
51,0,23409,James Driscoll,20.17,213,1056,-0.160
52,0,26289,Boo Weekley,20.04,180,898,-0.117
53,0,21209,Sergio Garcia,20.03,157,784,-0.153
54,0,20663,Brenden Pappas,20.00,156,780,-0.224
55,0,23540,Jason Allred,19.83,138,696,-0.123
56,0,24490,George McNeill,19.82,249,1256,-0.193
57,0,22046,Geoff Ogilvy,19.79,135,682,-0.141
58,0,01553,John Huston,19.41,132,680,-0.182
59,0,02002,John Riegger,19.37,173,893,-0.191
60,0,20378,Mathias Grönberg,19.27,212,1100,-0.085
61,0,23320,Ryan Palmer,19.26,161,836,-0.124
62,0,28780,Nicholas Thompson,19.21,257,1338,-0.144
63,0,24781,Hunter Mahan,18.95,191,1008,-0.131
64,0,21959,Ted Purdy,18.88,155,821,-0.155
65,0,20574,Mathew Goggin,18.71,214,1144,-0.192
66,0,10885,Robert Allenby,18.33,220,1200,-0.109
67,0,23623,Bo Van Pelt,18.27,237,1297,-0.165
68,0,22371,Aaron Baddeley,18.13,153,844,-0.137
69,0,20098,Stuart Appleby,17.88,167,934,-0.144
70,0,09011,David Duval,17.83,102,572,-0.029
71,0,25632,Jimmy Walker,17.82,154,864,+0.039
72,0,20433,Mark Hensby,17.65,158,895,-0.158
73,0,26631,Cody Freeman,17.19,132,768,-0.121
74,0,20645,John Senden,17.05,195,1144,-0.200
75,0,21949,Joe Ogilvie,17.01,207,1217,-0.140
76,0,27561,Nick Flanagan,16.92,188,1111,-0.122
77,0,06595,Kevin Sutherland,16.86,207,1228,-0.213
78,0,06522,Ernie Els,16.73,84,502,-0.202
79,0,12309,Bob Sowards,16.53,120,726,+0.058
80,0,12660,Jesper Parnevik,16.36,171,1045,-0.216
81,0,24449,Parker McLachlin,16.15,178,1102,-0.230
82,0,19803,Ryan Armour,16.00,169,1056,-0.118
83,0,10875,Todd Demsey,15.96,158,990,-0.127
84,0,20572,Rod Pampling,15.93,151,948,-0.219
85,0,23048,Eric Axley,15.89,217,1366,-0.194
86,0,22378,Trevor Immelman,15.82,119,752,-0.126
87,0,23353,J.J. Henry,15.77,218,1382,-0.161
88,0,25345,Carl Pettersson,15.58,211,1354,-0.133
89,0,26596,Ryan Moore,15.57,137,880,-0.153
90,0,22582,Kyle Thompson,15.45,123,796,-0.122
91,0,22621,Ben Curtis,15.42,136,882,-0.154
92,0,23614,Rich Beem,15.34,169,1102,-0.136
93,0,06621,Joe Durant,15.27,168,1100,-0.226
94,0,27613,David Lutterus,15.25,106,695,+0.028
95,0,01035,Tommy Armour III,15.16,139,917,-0.101
96,0,24663,Y.E. Yang,15.12,169,1118,-0.095
97,0,01724,Jeff Maggert,15.09,166,1100,-0.229
98,0,06527,Steve Stricker,15.02,122,812,-0.074
99,0,08537,J.P. Hayes,14.92,131,878,-0.122
100,0,20160,Charlie Wi,14.85,182,1226,-0.176
101,0,12510,Chad Campbell,14.76,175,1186,-0.183
101,0,23125,Brad Elder,14.76,111,752,-0.162
101,0,22913,John Rollins,14.76,163,1104,-0.172
104,0,26500,Alejandro Cañizares,14.74,84,570,-0.083
105,0,23797,Brett Rumford,14.62,124,848,-0.105
106,0,20104,Ken Duke,14.50,212,1462,-0.184
107,0,21461,Kenneth Ferrie,14.47,121,836,-0.124
108,0,24357,K.J. Choi,14.46,116,802,-0.207
109,0,20634,Peter Lonard,14.45,161,1114,-0.199
110,0,24912,Will MacKenzie,14.39,114,792,-0.140
111,0,06034,Marco Dawson,14.27,107,750,-0.103
112,0,27963,Chris Stroud,14.13,130,920,-0.092
113,0,21878,Mark Wilson,14.12,205,1452,-0.190
114,0,23325,Vaughn Taylor,14.08,185,1314,-0.114
115,0,12823,Carlos Franco,14.01,123,878,-0.106
115,0,10423,Mike Weir,14.01,130,928,-0.192
117,0,01948,Tim Petrovic,13.98,158,1130,-0.228
118,0,20105,Jeff Gove,13.82,85,615,-0.071
119,0,01161,Mark Calcavecchia,13.76,104,756,-0.163
120,0,07749,Brett Quigley,13.75,140,1018,-0.136
121,0,01473,Todd Hamilton,13.58,140,1031,-0.114
122,0,07867,Woody Austin,13.35,165,1236,-0.194
123,0,20472,Alex Cejka,13.28,111,836,-0.207
124,0,07457,Steve Flesch,13.19,149,1130,-0.221
124,0,23718,Nathan Green,13.19,167,1266,-0.204
126,0,06197,Michael Allen,12.94,141,1090,-0.199
127,0,20157,Retief Goosen,12.80,75,586,-0.133
128,0,26951,Johnson Wagner,12.74,121,950,-0.116
129,0,06004,Stephen Ames,12.68,117,923,-0.162
130,0,11032,Frank Lickliter II,12.64,176,1392,-0.188
131,0,24925,Jonathan Byrd,12.45,134,1076,-0.172
132,0,20498,Briny Baird,12.41,166,1338,-0.247
133,0,10733,Kent Jones,12.40,95,766,-0.221
134,0,08845,Scott Sterling,12.31,127,1032,-0.228
135,0,10585,Scott McCarron,12.30,93,756,-0.204
136,0,01766,Billy Mayfair,12.29,163,1326,-0.153
137,0,21731,Freddie Jacobson,12.28,110,896,-0.164
138,0,27649,Brandt Snedeker,12.26,115,938,-0.191
139,0,23541,Ben Crane,12.05,126,1046,-0.270
140,0,10425,Jay Williamson,11.99,134,1118,-0.134
141,0,02206,David Toms,11.89,93,782,-0.269
142,0,24138,Ian Poulter,11.71,59,504,-0.169
143,0,12652,Cameron Beckman,11.45,118,1031,-0.127
144,0,01320,Bob Estes,11.44,137,1198,-0.146
145,0,22548,Patrick Sheehan,11.43,167,1461,-0.120
146,0,01313,Steve Elkington,11.39,116,1018,-0.198
147,0,10649,Tom Scherrer,11.24,69,614,-0.072
148,0,10860,Justin Leonard,11.11,114,1026,-0.272
149,0,24227,Justin Bolli,11.06,113,1022,-0.124
150,0,26668,Marc Turnesa,10.66,113,1060,-0.257
151,0,01388,Robert Gamez,10.63,105,988,-0.076
152,0,01024,Billy Andrade,10.56,91,862,-0.033
153,0,22806,Doug LaBelle II,10.22,73,714,-0.178
154,0,21350,Ryuji Imada,10.13,96,948,-0.156
155,0,01577,Lee Janzen,10.07,105,1043,-0.095
156,0,02239,Scott Verplank,9.98,91,912,-0.220
157,0,02223,Bob Tway,9.82,78,794,-0.244
158,0,06090,Jim McGovern,9.79,86,878,-0.093
159,0,23135,Tim Clark,9.78,100,1022,-0.110
160,0,10809,Jim Furyk,9.77,103,1054,-0.204
161,0,26420,Richard Johnson,9.68,66,682,-0.227
162,0,24024,Zach Johnson,9.62,96,998,-0.135
163,0,25396,Kevin Na,9.54,121,1269,-0.289
164,0,26476,Chez Reavie,9.35,117,1252,-0.128
165,0,27060,John Mallinger,9.32,109,1169,-0.165
166,0,01941,Tom Pernice Jr.,9.31,127,1364,-0.244
167,0,06575,Dudley Hart,9.28,87,938,-0.264
168,0,08075,Jerry Kelly,9.21,95,1032,-0.316
169,0,01677,Tom Lehman,9.02,48,532,-0.229
169,0,01797,Rocco Mediate,9.02,87,964,-0.126
171,0,20127,Chris Riley,8.99,50,556,-0.060
172,0,25720,Chad Collins,8.88,78,878,-0.167
173,0,08931,Glen Day,8.73,68,779,-0.206
173,0,20443,Jin Park,8.73,85,974,-0.176
175,0,12602,Dean Wilson,8.72,113,1296,-0.159
176,0,21753,Brian Davis,8.65,123,1422,-0.228
177,0,22293,Heath Slocum,8.58,103,1200,-0.117
178,0,25349,Tim Wilkinson,8.41,94,1118,-0.255
179,0,01142,Bart Bryant,8.24,77,934,-0.143
180,0,06251,Chris DiMarco,8.21,87,1060,-0.161
181,0,23108,Matt Kuchar,8.06,79,980,-0.215
182,0,08385,Omar Uresti,7.97,70,878,-0.171
183,0,12705,Cliff Kresge,7.58,77,1016,-0.130
184,0,19913,Ron Whittaker,7.19,41,570,-0.341
185,0,06012,Greg Kraft,7.16,50,698,-0.200
186,0,12680,Shigeki Maruyama,7.06,41,581,-0.220
187,0,10505,Shane Bertsch,6.95,87,1252,-0.092
188,0,06643,Paul Goydos,6.50,61,939,-0.164
189,0,25190,Jeff Quinney,6.37,65,1021,-0.369
190,0,12826,Paul Claxton,6.32,44,696,E
191,0,01139,Olin Browne,6.16,60,974,-0.050
192,0,22348,Nick O'Hern,6.05,60,992,-0.200
193,0,07547,Craig Kanada,5.86,45,768,-0.133
194,0,20382,Stephen Leaney,5.41,34,628,+0.029
195,0,19846,Brian Gay,4.49,54,1202,-0.037
196,0,20623,Gavin Coles,4.08,25,612,-0.240
197,0,01928,Corey Pavin,1.68,13,776,-0.231
