RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
1,0,27141,J.B. Holmes,65.96,2927079,443741
2,0,30925,Dustin Johnson,65.25,3343769,512436
3,0,24358,Robert Garrigus,64.74,3540401,546883
4,0,25804,Bubba Watson,64.69,3304113,510754
5,0,06567,Vijay Singh,64.32,2600313,404247
6,0,27095,Nick Watney,64.22,3458589,538520
7,0,21633,Steve Allan,64.05,1955978,305388
8,0,21805,Harrison Frazar,63.89,2512145,393223
9,0,20848,Ángel Cabrera,63.88,1613549,252572
9,0,29718,Anthony Kim,63.88,2658121,416096
11,0,30750,Tommy Gainey,63.85,1865066,292123
12,0,12716,Charley Hoffman,63.77,3511755,550690
13,0,25562,Andres Romero,63.64,2005902,315207
14,0,24502,Adam Scott,63.57,1432203,225308
15,0,23497,Tag Ridings,63.52,3281383,516606
16,0,20850,Daniel Chopra,63.48,2796809,440557
17,0,23540,Jason Allred,63.44,2003633,315812
18,0,01226,Fred Couples,63.39,2079719,328058
19,0,23157,Richard Johnson,63.37,2736507,431863
20,0,23349,Charles Warren,63.32,3000324,473835
21,0,01810,Phil Mickelson,63.23,2401585,379800
22,0,25594,Travis Perkins,63.21,1621581,256532
23,0,01706,Davis Love III,63.18,2616269,414087
24,0,28475,Jeff Overton,63.15,3684181,583419
25,0,24924,Bill Haas,63.11,3603388,570979
26,0,28089,Jason Day,63.10,3102221,491630
27,0,27936,Martin Laird,63.08,3418759,541989
28,0,27214,Kevin Streelman,63.02,3885404,616549
29,0,24140,Sean O'Hair,62.96,2723791,432623
30,0,25900,Lucas Glover,62.95,3323948,528048
31,0,01945,Kenny Perry,62.90,3676549,584463
32,0,28780,Nicholas Thompson,62.82,3839445,611183
33,0,20663,Brenden Pappas,62.77,2228358,355001
34,0,23621,Rory Sabbatini,62.76,2539320,404629
35,0,01553,John Huston,62.73,1952752,311278
36,0,26289,Boo Weekley,62.72,2579614,411311
37,0,06573,Brandt Jobe,62.66,1863114,297360
38,0,24361,Pat Perez,62.61,3151815,503368
39,0,28158,Steve Marino,62.60,4140958,661500
40,0,12782,Tim Herron,62.58,3440107,549718
41,0,21961,Charles Howell III,62.56,3502191,559774
42,0,23788,D.J. Trahan,62.55,3094660,494741
43,0,20378,Mathias Grönberg,62.52,3143523,502824
44,0,24490,George McNeill,62.51,3585113,573486
45,0,27120,Troy Matteson,62.48,3547331,567787
46,0,21959,Ted Purdy,62.47,2343099,375088
46,0,26679,Kevin Stadler,62.47,2925615,468313
48,0,20229,Stewart Cink,62.46,2561625,410100
49,0,21949,Joe Ogilvie,62.44,3452765,552950
50,0,23320,Ryan Palmer,62.40,2379292,381302
51,0,26695,Michael Letzig,62.38,2930300,469766
52,0,20433,Mark Hensby,62.37,2543863,407868
53,0,26300,Matt Jones,62.36,3343508,536182
54,0,20766,Padraig Harrington,62.34,1285551,206228
54,0,27933,John Merrick,62.34,3064795,491647
56,0,23409,James Driscoll,62.33,3002139,481636
56,0,20574,Mathew Goggin,62.33,3251499,521625
58,0,22892,Jason Gore,62.32,3367091,540256
59,0,23623,Bo Van Pelt,62.31,3672531,589407
60,0,21209,Sergio Garcia,62.29,2236706,359064
60,0,02002,John Riegger,62.29,2530398,406222
62,0,01707,Steve Lowery,62.25,2657264,426864
63,0,23778,Brad Adamonis,62.22,3005490,483023
64,0,25842,Jon Mills,62.19,3073562,494251
65,0,27561,Nick Flanagan,62.17,3149752,506666
66,0,12309,Bob Sowards,62.16,2052502,330199
66,0,27770,Camilo Villegas,62.16,2510062,403794
68,0,10875,Todd Demsey,61.99,2801409,451948
69,0,25364,Paul Casey,61.92,1423148,229835
