RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 280-300,TOTAL DRVS - OVERALL,RELATIVE TO PAR
91,0,24449,Parker McLachlin,34.76,57,164,-0.11
92,0,01797,Rocco Mediate,34.67,52,150,-0.35
93,0,30750,Tommy Gainey,34.62,36,104,+0.06
94,0,23778,Brad Adamonis,34.34,57,166,E
94,0,06251,Chris DiMarco,34.34,57,166,-0.18
96,0,22378,Trevor Immelman,34.26,37,108,-0.08
97,0,07457,Steve Flesch,34.12,58,170,-0.10
98,0,24140,Sean O'Hair,34.06,47,138,-0.13
99,0,21959,Ted Purdy,33.87,42,124,-0.21
100,0,21731,Freddie Jacobson,33.82,46,136,-0.11
100,0,01941,Tom Pernice Jr.,33.82,69,204,-0.04
102,0,22582,Kyle Thompson,33.59,43,128,-0.09
103,0,01024,Billy Andrade,33.58,45,134,+0.07
104,0,10860,Justin Leonard,33.54,53,158,-0.21
105,0,23320,Ryan Palmer,33.33,42,126,-0.02
106,0,20498,Briny Baird,33.17,67,202,-0.07
107,0,21949,Joe Ogilvie,33.15,61,184,E
108,0,10423,Mike Weir,33.10,47,142,-0.15
109,0,25594,Travis Perkins,32.98,31,94,+0.13
109,0,26476,Chez Reavie,32.98,62,188,-0.06
111,0,27770,Camilo Villegas,32.81,42,128,+0.05
112,0,10585,Scott McCarron,32.79,40,122,-0.25
113,0,06621,Joe Durant,32.74,55,168,-0.02
114,0,08845,Scott Sterling,32.72,53,162,-0.04
115,0,23718,Nathan Green,32.63,62,190,-0.29
116,0,22892,Jason Gore,32.61,60,184,-0.05
117,0,25632,Jimmy Walker,32.31,42,130,-0.10
118,0,23409,James Driscoll,32.28,51,158,+0.18
118,0,23349,Charles Warren,32.28,51,158,+0.02
120,0,08075,Jerry Kelly,32.24,49,152,-0.02
121,0,20848,Ángel Cabrera,32.05,25,78,+0.08
122,0,20378,Mathias Grönberg,31.93,53,166,-0.06
122,0,25842,Jon Mills,31.93,53,166,+0.17
124,0,12652,Cameron Beckman,31.65,50,158,-0.06
125,0,22913,John Rollins,31.55,53,168,+0.15
126,0,28089,Jason Day,31.48,51,162,-0.24
127,0,21961,Charles Howell III,31.46,56,178,-0.23
128,0,10733,Kent Jones,31.45,39,124,-0.13
129,0,22621,Ben Curtis,31.25,40,128,-0.25
130,0,27933,John Merrick,31.10,51,164,-0.04
131,0,01161,Mark Calcavecchia,31.03,36,116,-0.22
131,0,24357,K.J. Choi,31.03,36,116,-0.19
133,0,25396,Kevin Na,30.93,60,194,-0.10
134,0,09011,David Duval,30.85,29,94,-0.03
135,0,23540,Jason Allred,30.70,35,114,+0.09
136,0,20472,Alex Cejka,30.60,41,134,-0.12
136,0,02002,John Riegger,30.60,41,134,-0.07
138,0,06522,Ernie Els,30.56,22,72,-0.18
139,0,29718,Anthony Kim,30.43,42,138,-0.07
140,0,20127,Chris Riley,30.23,26,86,-0.42
141,0,06573,Brandt Jobe,30.21,29,96,-0.03
142,0,01706,Davis Love III,30.15,41,136,-0.05
143,0,21633,Steve Allan,30.00,30,100,+0.13
143,0,23157,Richard Johnson,30.00,45,150,+0.04
143,0,28475,Jeff Overton,30.00,57,190,-0.02
143,0,12309,Bob Sowards,30.00,33,110,+0.18
147,0,26420,Richard Johnson,29.81,31,104,+0.06
148,0,21461,Kenneth Ferrie,29.69,38,128,-0.05
149,0,20433,Mark Hensby,29.58,42,142,-0.14
150,0,27936,Martin Laird,29.35,54,184,-0.20
151,0,21350,Ryuji Imada,29.17,42,144,-0.36
152,0,10649,Tom Scherrer,29.00,29,100,-0.21
153,0,01142,Bart Bryant,28.87,41,142,-0.10
154,0,21753,Brian Davis,28.70,62,216,-0.05
155,0,23135,Tim Clark,28.57,44,154,-0.30
156,0,25190,Jeff Quinney,28.48,45,158,-0.22
157,0,20623,Gavin Coles,28.26,26,92,-0.23
157,0,06090,Jim McGovern,28.26,39,138,-0.18
159,0,20766,Padraig Harrington,27.94,19,68,-0.05
160,0,27649,Brandt Snedeker,27.86,39,140,E
161,0,23497,Tag Ridings,27.84,49,176,-0.20
161,0,27095,Nick Watney,27.84,49,176,-0.16
163,0,25364,Paul Casey,27.78,20,72,+0.05
163,0,22293,Heath Slocum,27.78,50,180,-0.16
165,0,12716,Charley Hoffman,27.72,51,184,+0.22
166,0,20382,Stephen Leaney,27.55,27,98,-0.19
167,0,20634,Peter Lonard,27.44,45,164,-0.22
168,0,12602,Dean Wilson,27.27,54,198,-0.15
169,0,12826,Paul Claxton,27.19,31,114,-0.23
170,0,01707,Steve Lowery,27.14,38,140,-0.05
171,0,24024,Zach Johnson,27.08,39,144,-0.33
172,0,08931,Glen Day,26.72,31,116,-0.13
173,0,20850,Daniel Chopra,26.67,40,150,+0.03
174,0,25720,Chad Collins,26.52,35,132,-0.17
175,0,25349,Tim Wilkinson,26.44,46,174,-0.07
176,0,22348,Nick O'Hern,26.39,38,144,-0.16
177,0,06575,Dudley Hart,25.71,36,140,-0.06
178,0,24358,Robert Garrigus,25.57,45,176,-0.40
178,0,30925,Dustin Johnson,25.57,45,176,+0.07
180,0,20443,Jin Park,25.32,39,154,-0.05
181,0,27060,John Mallinger,25.29,44,174,-0.11
182,0,26500,Alejandro Cañizares,25.00,22,88,E
183,0,01388,Robert Gamez,24.68,38,154,+0.05
184,0,06012,Greg Kraft,24.53,26,106,-0.23
185,0,02239,Scott Verplank,23.91,33,138,-0.06
186,0,23108,Matt Kuchar,23.68,36,152,-0.14
187,0,08385,Omar Uresti,23.57,33,140,-0.18
188,0,10505,Shane Bertsch,22.92,44,192,-0.14
188,0,19913,Ron Whittaker,22.92,22,96,-0.09
190,0,12680,Shigeki Maruyama,22.22,20,90,-0.15
191,0,01139,Olin Browne,22.00,33,150,-0.21
192,0,06643,Paul Goydos,21.53,31,144,-0.16
193,0,27141,J.B. Holmes,21.23,31,146,-0.06
194,0,19846,Brian Gay,18.89,34,180,-0.09
195,0,07547,Craig Kanada,16.95,20,118,-0.15
196,0,01928,Corey Pavin,16.39,20,122,-0.25
197,0,25804,Bubba Watson,14.71,25,170,-0.08
