RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
1,0,27141,J.B. Holmes,55.79,671454,120363
2,0,25804,Bubba Watson,55.63,751951,135181
3,0,24358,Robert Garrigus,55.11,848716,154013
4,0,30925,Dustin Johnson,55.03,778364,141447
5,0,27095,Nick Watney,54.06,838627,155141
6,0,20848,Ángel Cabrera,53.98,365985,67797
7,0,01706,Davis Love III,53.81,606188,112657
8,0,21633,Steve Allan,53.76,453603,84369
9,0,25594,Travis Perkins,53.65,387538,72231
10,0,21805,Harrison Frazar,53.64,590479,110076
11,0,30750,Tommy Gainey,53.63,420660,78435
12,0,23497,Tag Ridings,53.57,768490,143467
13,0,23349,Charles Warren,53.49,734800,137381
14,0,29718,Anthony Kim,53.42,545709,102148
15,0,12716,Charley Hoffman,53.39,786790,147364
15,0,24502,Adam Scott,53.39,320474,60024
17,0,20850,Daniel Chopra,53.38,672847,126060
18,0,01226,Fred Couples,53.36,518553,97172
19,0,06567,Vijay Singh,53.34,529927,99353
20,0,23540,Jason Allred,53.32,446501,83741
21,0,22892,Jason Gore,53.30,817998,153458
21,0,24924,Bill Haas,53.30,819916,153836
23,0,27936,Martin Laird,53.27,781153,146631
24,0,06573,Brandt Jobe,53.25,429471,80647
25,0,28475,Jeff Overton,53.09,880560,165870
26,0,24490,George McNeill,53.04,827299,155971
26,0,25562,Andres Romero,53.04,431722,81395
28,0,25364,Paul Casey,53.03,338085,63759
29,0,23409,James Driscoll,52.97,739269,139570
30,0,24361,Pat Perez,52.94,719825,135975
31,0,20663,Brenden Pappas,52.92,509956,96367
32,0,20574,Mathew Goggin,52.90,761143,143888
33,0,25900,Lucas Glover,52.89,721286,136373
34,0,23157,Richard Johnson,52.83,615994,116605
35,0,27120,Troy Matteson,52.81,853346,161600
36,0,26300,Matt Jones,52.80,797562,151064
37,0,20766,Padraig Harrington,52.75,285360,54100
37,0,01810,Phil Mickelson,52.75,536312,101676
39,0,01945,Kenny Perry,52.73,796442,151053
39,0,25632,Jimmy Walker,52.73,553081,104898
41,0,28089,Jason Day,52.68,728748,138335
42,0,20229,Stewart Cink,52.63,620781,117948
43,0,27770,Camilo Villegas,52.62,539694,102568
44,0,26695,Michael Letzig,52.59,659659,125433
45,0,28780,Nicholas Thompson,52.57,879223,167254
46,0,20378,Mathias Grönberg,52.48,742350,141443
46,0,24140,Sean O'Hair,52.48,564452,107551
48,0,21959,Ted Purdy,52.45,546927,104275
49,0,27933,John Merrick,52.42,698547,133269
50,0,27214,Kevin Streelman,52.40,856113,163392
51,0,21961,Charles Howell III,52.37,869465,166032
52,0,27561,Nick Flanagan,52.28,749521,143376
52,0,26289,Boo Weekley,52.28,577733,110511
54,0,21209,Sergio Garcia,52.20,454321,87041
55,0,23788,D.J. Trahan,52.18,683008,130904
55,0,23623,Bo Van Pelt,52.18,827074,158512
57,0,12782,Tim Herron,52.17,729077,139753
58,0,23320,Ryan Palmer,52.11,538018,103238
59,0,10875,Todd Demsey,52.08,643878,123641
60,0,01553,John Huston,52.04,478857,92021
60,0,28158,Steve Marino,52.04,904895,173878
62,0,25842,Jon Mills,52.02,711583,136785
63,0,23621,Rory Sabbatini,52.00,554249,106586
64,0,26596,Ryan Moore,51.99,589777,113443
65,0,23778,Brad Adamonis,51.94,681255,131162
66,0,20645,John Senden,51.77,716038,138314
67,0,06595,Kevin Sutherland,51.73,757628,146444
68,0,22046,Geoff Ogilvy,51.69,449214,86902
69,0,12823,Carlos Franco,51.67,604450,116992
69,0,23353,J.J. Henry,51.67,874621,169267
71,0,22371,Aaron Baddeley,51.64,556634,107796
71,0,26679,Kevin Stadler,51.64,698094,135188
73,0,10885,Robert Allenby,51.62,791446,153315
73,0,01707,Steve Lowery,51.62,593594,115003
75,0,02002,John Riegger,51.59,577308,111912
76,0,09011,David Duval,51.58,412612,79998
77,0,24781,Hunter Mahan,51.55,621620,120585
78,0,24449,Parker McLachlin,51.51,733520,142414
79,0,23125,Brad Elder,51.50,473260,91897
79,0,12309,Bob Sowards,51.50,462533,89816
81,0,20433,Mark Hensby,51.43,601438,116951
82,0,22913,John Rollins,51.42,746918,145263
83,0,21949,Joe Ogilvie,51.34,783839,152685
83,0,24663,Y.E. Yang,51.34,727655,141727
85,0,20098,Stuart Appleby,51.32,577480,112536
85,0,23048,Eric Axley,51.32,857991,167186
87,0,12510,Chad Campbell,51.30,707457,137915
88,0,26631,Cody Freeman,51.28,496774,96871
89,0,06197,Michael Allen,51.24,769410,150152
90,0,20572,Rod Pampling,51.20,618429,120791
90,0,10649,Tom Scherrer,51.20,427722,83536
92,0,27963,Chris Stroud,51.19,619486,121009
93,0,23541,Ben Crane,51.14,651826,127468
94,0,22378,Trevor Immelman,51.12,437728,85632
94,0,12660,Jesper Parnevik,51.12,666775,130441
96,0,24912,Will MacKenzie,51.11,517170,101196
97,0,23614,Rich Beem,51.10,732351,143317
98,0,19803,Ryan Armour,51.09,693507,135738
98,0,26500,Alejandro Cañizares,51.09,351913,68884
100,0,06522,Ernie Els,51.07,298466,58437
101,0,24925,Jonathan Byrd,51.05,705398,138178
101,0,20105,Jeff Gove,51.05,381473,74724
101,0,25345,Carl Pettersson,51.05,841949,164929
104,0,07867,Woody Austin,51.04,803578,157427
105,0,22621,Ben Curtis,51.03,523901,102674
106,0,27613,David Lutterus,51.01,436713,85606
106,0,22582,Kyle Thompson,51.01,516927,101340
108,0,20104,Ken Duke,50.96,922151,180949
109,0,10423,Mike Weir,50.91,585017,114923
110,0,06621,Joe Durant,50.90,703716,138266
110,0,02206,David Toms,50.90,454778,89355
112,0,11032,Frank Lickliter II,50.89,871405,171238
113,0,01724,Jeff Maggert,50.88,702282,138035
114,0,21878,Mark Wilson,50.83,895444,176158
115,0,01161,Mark Calcavecchia,50.82,475330,93538
116,0,06034,Marco Dawson,50.75,510512,100589
117,0,24357,K.J. Choi,50.72,479796,94605
117,0,10733,Kent Jones,50.72,495041,97595
119,0,01473,Todd Hamilton,50.71,677318,133557
119,0,22548,Patrick Sheehan,50.71,902960,178064
121,0,07749,Brett Quigley,50.70,676860,133498
122,0,20157,Retief Goosen,50.66,368080,72658
123,0,23718,Nathan Green,50.65,822983,162496
124,0,20160,Charlie Wi,50.64,735037,145149
125,0,06004,Stephen Ames,50.63,555259,109663
126,0,01948,Tim Petrovic,50.62,736499,145484
127,0,01035,Tommy Armour III,50.61,540730,106834
128,0,01677,Tom Lehman,50.60,336352,66475
129,0,01766,Billy Mayfair,50.59,772635,152732
130,0,27649,Brandt Snedeker,50.57,570583,112821
130,0,26668,Marc Turnesa,50.57,684183,135292
132,0,06527,Steve Stricker,50.54,497675,98473
132,0,23325,Vaughn Taylor,50.54,790010,156313
134,0,07457,Steve Flesch,50.51,740512,146593
134,0,25396,Kevin Na,50.51,820092,162370
136,0,10585,Scott McCarron,50.49,456067,90320
137,0,01024,Billy Andrade,50.48,526846,104374
138,0,08845,Scott Sterling,50.45,667070,132231
139,0,23797,Brett Rumford,50.44,545755,108195
140,0,01577,Lee Janzen,50.43,703024,139394
141,0,20498,Briny Baird,50.39,826132,163962
142,0,22806,Doug LaBelle II,50.38,419167,83195
142,0,24138,Ian Poulter,50.38,302480,60040
142,0,10425,Jay Williamson,50.38,711027,141142
145,0,10809,Jim Furyk,50.37,646146,128291
146,0,24227,Justin Bolli,50.36,678711,134761
146,0,21461,Kenneth Ferrie,50.36,577413,114651
146,0,20634,Peter Lonard,50.36,684694,135973
149,0,26951,Johnson Wagner,50.34,590802,117365
150,0,21731,Freddie Jacobson,50.29,534961,106366
150,0,01941,Tom Pernice Jr.,50.29,805454,160176
152,0,02223,Bob Tway,50.21,494686,98526
153,0,20472,Alex Cejka,50.17,525530,104744
154,0,10860,Justin Leonard,50.16,599189,119454
155,0,12705,Cliff Kresge,50.15,620119,123661
156,0,12652,Cameron Beckman,50.13,673833,134430
156,0,01320,Bob Estes,50.13,755579,150726
158,0,01797,Rocco Mediate,50.11,588202,117374
159,0,01388,Robert Gamez,50.05,615835,123045
160,0,08537,J.P. Hayes,50.01,537193,107410
161,0,26420,Richard Johnson,49.90,385209,77195
161,0,25349,Tim Wilkinson,49.90,723267,144944
163,0,01313,Steve Elkington,49.84,658211,132063
164,0,23135,Tim Clark,49.81,565719,113582
165,0,06090,Jim McGovern,49.78,508877,102222
166,0,27060,John Mallinger,49.76,689611,138582
167,0,26476,Chez Reavie,49.71,760630,153003
168,0,20127,Chris Riley,49.59,361677,72931
169,0,06575,Dudley Hart,49.58,548287,110596
169,0,21350,Ryuji Imada,49.58,618625,124763
171,0,21753,Brian Davis,49.55,868886,175359
172,0,22293,Heath Slocum,49.54,740028,149367
172,0,12602,Dean Wilson,49.54,795744,160628
174,0,01142,Bart Bryant,49.48,542264,109601
175,0,08075,Jerry Kelly,49.46,609647,123254
176,0,25720,Chad Collins,49.45,532307,107655
177,0,02239,Scott Verplank,49.43,523074,105818
178,0,06251,Chris DiMarco,49.41,663916,134361
179,0,23108,Matt Kuchar,49.29,594952,120707
180,0,08931,Glen Day,49.27,450636,91455
181,0,08385,Omar Uresti,49.25,559072,113515
182,0,19913,Ron Whittaker,49.21,350575,71240
183,0,24024,Zach Johnson,49.07,615294,125387
184,0,12826,Paul Claxton,48.94,431692,88217
184,0,25190,Jeff Quinney,48.94,636149,129987
186,0,06012,Greg Kraft,48.84,450967,92336
187,0,07547,Craig Kanada,48.83,455906,93365
188,0,20443,Jin Park,48.80,629226,128931
189,0,12680,Shigeki Maruyama,48.79,362842,74365
190,0,06643,Paul Goydos,48.72,566207,116220
191,0,22348,Nick O'Hern,48.58,628300,129324
192,0,10505,Shane Bertsch,48.57,744767,153331
193,0,01139,Olin Browne,48.55,566457,116683
194,0,20382,Stephen Leaney,48.12,384287,79860
195,0,19846,Brian Gay,47.90,670030,139871
196,0,20623,Gavin Coles,47.64,375850,78891
197,0,01928,Corey Pavin,46.53,417778,89784
