RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 320+,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
1,0,27141,J.B. Holmes,32.57,314,964,-0.236
2,0,25804,Bubba Watson,25.76,288,1118,-0.257
3,0,30925,Dustin Johnson,21.30,240,1127,-0.288
4,0,24358,Robert Garrigus,20.23,242,1196,-0.182
5,0,20848,Ángel Cabrera,17.27,95,550,-0.189
6,0,27095,Nick Watney,16.92,199,1176,-0.281
7,0,06567,Vijay Singh,15.12,134,886,-0.276
8,0,28475,Jeff Overton,14.49,184,1270,-0.261
8,0,25594,Travis Perkins,14.49,81,559,-0.086
10,0,21633,Steve Allan,14.33,96,670,-0.229
11,0,23540,Jason Allred,14.08,98,696,-0.173
12,0,12716,Charley Hoffman,13.68,165,1206,-0.164
13,0,01226,Fred Couples,13.52,96,710,-0.385
14,0,24502,Adam Scott,13.06,64,490,-0.453
15,0,30750,Tommy Gainey,12.93,83,642,-0.145
16,0,23497,Tag Ridings,12.83,145,1130,-0.241
17,0,27936,Martin Laird,12.82,152,1186,-0.316
18,0,20850,Daniel Chopra,12.22,118,966,-0.280
19,0,21805,Harrison Frazar,11.82,102,863,-0.216
20,0,25562,Andres Romero,11.66,80,686,-0.163
21,0,01706,Davis Love III,11.56,105,908,-0.248
22,0,29718,Anthony Kim,11.21,102,910,-0.225
23,0,23157,Richard Johnson,10.97,104,948,-0.240
24,0,23349,Charles Warren,10.94,113,1033,-0.186
25,0,28089,Jason Day,10.22,110,1076,-0.127
26,0,24490,George McNeill,10.19,128,1256,-0.313
27,0,25364,Paul Casey,10.00,50,500,-0.360
28,0,01810,Phil Mickelson,9.93,82,826,-0.293
29,0,27214,Kevin Streelman,9.92,134,1351,-0.291
30,0,25900,Lucas Glover,9.76,113,1158,-0.204
31,0,27933,John Merrick,9.22,99,1074,-0.242
32,0,24140,Sean O'Hair,9.07,86,948,-0.279
33,0,23621,Rory Sabbatini,9.03,80,886,-0.338
34,0,20378,Mathias Grönberg,9.00,99,1100,-0.293
35,0,24361,Pat Perez,8.98,99,1103,-0.404
36,0,22892,Jason Gore,8.96,106,1183,-0.349
37,0,20229,Stewart Cink,8.86,79,892,-0.253
38,0,23409,James Driscoll,8.71,92,1056,-0.315
39,0,21961,Charles Howell III,8.70,106,1218,-0.198
40,0,20663,Brenden Pappas,8.59,67,780,-0.388
41,0,01553,John Huston,8.53,58,680,-0.224
42,0,06573,Brandt Jobe,8.41,55,654,-0.291
43,0,27120,Troy Matteson,8.32,103,1238,-0.155
44,0,28780,Nicholas Thompson,8.07,108,1338,-0.241
45,0,10875,Todd Demsey,7.98,79,990,-0.380
46,0,26300,Matt Jones,7.94,93,1172,-0.398
47,0,20574,Mathew Goggin,7.78,89,1144,-0.337
48,0,01945,Kenny Perry,7.73,99,1280,-0.242
49,0,28158,Steve Marino,7.67,111,1447,-0.243
50,0,26679,Kevin Stadler,7.65,78,1020,-0.308
51,0,20766,Padraig Harrington,7.59,34,448,-0.353
52,0,21959,Ted Purdy,7.55,62,821,-0.065
53,0,24924,Bill Haas,7.51,94,1252,-0.309
54,0,23623,Bo Van Pelt,7.48,97,1297,-0.227
