RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 260-280,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
1,0,20382,Stephen Leaney,43.15,271,628,+0.037
2,0,07547,Craig Kanada,41.41,318,768,-0.019
3,0,06643,Paul Goydos,40.79,383,939,+0.042
4,0,22348,Nick O'Hern,39.92,396,992,-0.058
5,0,12602,Dean Wilson,39.89,517,1296,-0.031
6,0,19846,Brian Gay,39.85,479,1202,-0.106
7,0,26476,Chez Reavie,39.78,498,1252,-0.014
8,0,01142,Bart Bryant,39.61,370,934,-0.022
9,0,22293,Heath Slocum,39.17,470,1200,-0.006
10,0,06251,Chris DiMarco,39.15,415,1060,+0.029
11,0,21753,Brian Davis,38.47,547,1422,-0.064
12,0,20623,Gavin Coles,38.40,235,612,-0.089
13,0,12826,Paul Claxton,38.36,267,696,+0.015
14,0,10505,Shane Bertsch,38.02,476,1252,-0.044
15,0,06575,Dudley Hart,37.74,354,938,E
16,0,01139,Olin Browne,37.58,366,974,+0.057
17,0,02239,Scott Verplank,37.28,340,912,-0.050
18,0,25349,Tim Wilkinson,36.85,412,1118,-0.002
19,0,12705,Cliff Kresge,36.71,373,1016,+0.054
20,0,08931,Glen Day,36.59,285,779,-0.039
21,0,01941,Tom Pernice Jr.,36.58,499,1364,-0.008
22,0,20443,Jin Park,36.45,355,974,+0.031
23,0,27060,John Mallinger,36.36,425,1169,+0.002
24,0,08385,Omar Uresti,36.22,318,878,-0.035
25,0,23135,Tim Clark,36.20,370,1022,-0.078
26,0,01677,Tom Lehman,35.90,191,532,+0.005
27,0,12652,Cameron Beckman,35.89,370,1031,-0.027
28,0,25190,Jeff Quinney,35.85,366,1021,+0.063
29,0,06012,Greg Kraft,35.67,249,698,-0.036
30,0,27649,Brandt Snedeker,35.39,332,938,+0.030
31,0,24024,Zach Johnson,35.37,353,998,+0.008
31,0,01797,Rocco Mediate,35.37,341,964,-0.021
33,0,20498,Briny Baird,35.05,469,1338,-0.013
34,0,25720,Chad Collins,34.97,307,878,+0.059
35,0,12680,Shigeki Maruyama,34.77,202,581,-0.025
36,0,20127,Chris Riley,34.53,192,556,-0.026
37,0,25396,Kevin Na,34.52,438,1269,-0.014
38,0,08075,Jerry Kelly,34.50,356,1032,-0.039
39,0,01024,Billy Andrade,34.45,297,862,+0.077
40,0,02206,David Toms,34.27,268,782,-0.019
41,0,20472,Alex Cejka,34.21,286,836,+0.031
42,0,01766,Billy Mayfair,34.16,453,1326,-0.015
43,0,10733,Kent Jones,34.07,261,766,+0.023
44,0,10809,Jim Furyk,34.06,359,1054,-0.031
45,0,10585,Scott McCarron,33.99,257,756,+0.031
46,0,23108,Matt Kuchar,33.88,332,980,-0.021
47,0,10860,Justin Leonard,33.82,347,1026,-0.049
48,0,10425,Jay Williamson,33.81,378,1118,+0.008
49,0,01577,Lee Janzen,33.75,352,1043,+0.082
50,0,19913,Ron Whittaker,33.68,192,570,+0.057
51,0,23541,Ben Crane,33.65,352,1046,-0.031
52,0,26420,Richard Johnson,33.58,229,682,+0.070
52,0,26668,Marc Turnesa,33.58,356,1060,+0.003
54,0,02223,Bob Tway,33.38,265,794,-0.087
55,0,24138,Ian Poulter,33.13,167,504,+0.060
56,0,21731,Freddie Jacobson,33.04,296,896,+0.037
57,0,07749,Brett Quigley,33.01,336,1018,-0.009
58,0,06090,Jim McGovern,32.92,289,878,+0.083
59,0,22806,Doug LaBelle II,32.91,235,714,+0.030
60,0,07867,Woody Austin,32.85,406,1236,-0.047
61,0,21350,Ryuji Imada,32.70,310,948,+0.003
62,0,12309,Bob Sowards,32.51,236,726,+0.085
63,0,22621,Ben Curtis,32.43,286,882,+0.014
64,0,23718,Nathan Green,32.23,408,1266,-0.002
65,0,24227,Justin Bolli,32.19,329,1022,+0.134
66,0,06621,Joe Durant,32.00,352,1100,+0.048
67,0,23125,Brad Elder,31.78,239,752,-0.008
67,0,20634,Peter Lonard,31.78,354,1114,+0.034
69,0,20105,Jeff Gove,31.71,195,615,+0.036
70,0,22548,Patrick Sheehan,31.69,463,1461,+0.039
71,0,01388,Robert Gamez,31.68,313,988,+0.105
72,0,11032,Frank Lickliter II,31.61,440,1392,+0.034
73,0,21461,Kenneth Ferrie,31.46,263,836,+0.057
74,0,23614,Rich Beem,31.40,346,1102,+0.032
75,0,25345,Carl Pettersson,31.39,425,1354,-0.031
76,0,20157,Retief Goosen,31.23,183,586,+0.055
77,0,01320,Bob Estes,31.22,374,1198,-0.053
78,0,01724,Jeff Maggert,31.09,342,1100,+0.070
79,0,26951,Johnson Wagner,31.05,295,950,+0.081
80,0,23797,Brett Rumford,31.01,263,848,+0.068
81,0,10649,Tom Scherrer,30.94,190,614,+0.100
82,0,24357,K.J. Choi,30.92,248,802,-0.020
83,0,26500,Alejandro Cañizares,30.88,176,570,+0.176
84,0,01313,Steve Elkington,30.55,311,1018,-0.035
85,0,12510,Chad Campbell,30.35,360,1186,+0.031
86,0,01035,Tommy Armour III,30.21,277,917,+0.076
87,0,01161,Mark Calcavecchia,30.03,227,756,+0.009
88,0,19803,Ryan Armour,30.02,317,1056,+0.038
89,0,01948,Tim Petrovic,29.91,338,1130,+0.033
90,0,20104,Ken Duke,29.89,437,1462,+0.025
90,0,22913,John Rollins,29.89,330,1104,+0.048
92,0,06522,Ernie Els,29.88,150,502,+0.080
93,0,10423,Mike Weir,29.85,277,928,-0.018
94,0,27963,Chris Stroud,29.78,274,920,+0.080
95,0,06004,Stephen Ames,29.69,274,923,-0.055
95,0,20160,Charlie Wi,29.69,364,1226,-0.003
97,0,21878,Mark Wilson,29.48,428,1452,-0.016
98,0,26631,Cody Freeman,29.30,225,768,+0.084
99,0,07457,Steve Flesch,29.20,330,1130,+0.003
100,0,08845,Scott Sterling,29.17,301,1032,-0.010
101,0,08537,J.P. Hayes,29.04,255,878,+0.047
102,0,23325,Vaughn Taylor,29.00,381,1314,+0.052
103,0,01473,Todd Hamilton,28.90,298,1031,+0.064
104,0,01928,Corey Pavin,28.87,224,776,-0.067
105,0,20645,John Senden,28.85,330,1144,+0.003
106,0,21949,Joe Ogilvie,28.84,351,1217,-0.037
107,0,06527,Steve Stricker,28.69,233,812,-0.103
108,0,20433,Mark Hensby,28.60,256,895,+0.035
109,0,02002,John Riegger,28.56,255,893,+0.004
110,0,12823,Carlos Franco,28.47,250,878,+0.020
111,0,22582,Kyle Thompson,28.39,226,796,+0.159
112,0,23353,J.J. Henry,28.29,391,1382,+0.046
113,0,24912,Will MacKenzie,28.28,224,792,+0.036
114,0,23048,Eric Axley,28.18,385,1366,+0.086
114,0,06595,Kevin Sutherland,28.18,346,1228,-0.009
116,0,27613,David Lutterus,28.06,195,695,+0.067
117,0,12660,Jesper Parnevik,28.04,293,1045,+0.099
118,0,06197,Michael Allen,27.89,304,1090,-0.043
119,0,10885,Robert Allenby,27.83,334,1200,-0.027
120,0,24663,Y.E. Yang,27.82,311,1118,+0.074
121,0,20572,Rod Pampling,27.74,263,948,+0.030
122,0,24925,Jonathan Byrd,27.60,297,1076,+0.047
123,0,26596,Ryan Moore,27.50,242,880,+0.116
124,0,20098,Stuart Appleby,27.19,254,934,-0.016
125,0,23788,D.J. Trahan,26.75,290,1084,+0.114
126,0,24449,Parker McLachlin,26.68,294,1102,+0.041
127,0,26695,Michael Letzig,26.45,273,1032,+0.011
128,0,22378,Trevor Immelman,26.33,198,752,+0.081
129,0,06034,Marco Dawson,26.13,196,750,+0.087
130,0,10875,Todd Demsey,26.06,258,990,+0.050
131,0,24140,Sean O'Hair,25.95,246,948,E
132,0,27770,Camilo Villegas,25.62,226,882,-0.040
133,0,01553,John Huston,25.44,173,680,-0.087
134,0,06573,Brandt Jobe,25.38,166,654,+0.108
135,0,22371,Aaron Baddeley,25.36,214,844,-0.065
136,0,27561,Nick Flanagan,25.29,281,1111,+0.107
137,0,26300,Matt Jones,25.26,296,1172,+0.088
138,0,21209,Sergio Garcia,25.13,197,784,-0.066
139,0,24781,Hunter Mahan,25.10,253,1008,+0.020
140,0,25632,Jimmy Walker,25.00,216,864,+0.060
141,0,28158,Steve Marino,24.88,360,1447,+0.042
142,0,22046,Geoff Ogilvy,24.78,169,682,-0.024
143,0,23320,Ryan Palmer,24.76,207,836,+0.024
144,0,21959,Ted Purdy,24.60,202,821,+0.144
144,0,23623,Bo Van Pelt,24.60,319,1297,+0.041
146,0,20378,Mathias Grönberg,24.55,270,1100,+0.081
147,0,28780,Nicholas Thompson,24.22,324,1338,+0.043
148,0,23778,Brad Adamonis,23.89,253,1059,+0.055
149,0,09011,David Duval,23.78,136,572,+0.221
149,0,25842,Jon Mills,23.78,258,1085,+0.163
151,0,20229,Stewart Cink,23.77,212,892,-0.057
152,0,23157,Richard Johnson,23.73,225,948,+0.062
152,0,24490,George McNeill,23.73,298,1256,+0.101
154,0,26289,Boo Weekley,23.72,213,898,+0.014
155,0,23621,Rory Sabbatini,23.70,210,886,+0.024
156,0,01706,Davis Love III,23.68,215,908,+0.070
157,0,20574,Mathew Goggin,23.60,270,1144,+0.015
158,0,24361,Pat Perez,23.57,260,1103,+0.054
159,0,21961,Charles Howell III,23.40,285,1218,+0.014
160,0,26679,Kevin Stadler,22.94,234,1020,+0.115
161,0,27120,Troy Matteson,22.86,283,1238,+0.081
162,0,27936,Martin Laird,22.43,266,1186,+0.086
163,0,25364,Paul Casey,22.40,112,500,-0.018
163,0,28089,Jason Day,22.40,241,1076,+0.095
165,0,25900,Lucas Glover,21.93,254,1158,+0.028
166,0,22892,Jason Gore,21.89,259,1183,+0.050
167,0,20766,Padraig Harrington,21.88,98,448,+0.071
167,0,12782,Tim Herron,21.88,265,1211,+0.064
169,0,27214,Kevin Streelman,21.76,294,1351,+0.020
170,0,01707,Steve Lowery,21.71,203,935,+0.118
171,0,01810,Phil Mickelson,20.94,173,826,-0.058
172,0,24924,Bill Haas,20.93,262,1252,+0.042
172,0,25594,Travis Perkins,20.93,117,559,+0.094
174,0,23349,Charles Warren,20.91,216,1033,+0.139
175,0,27933,John Merrick,20.86,224,1074,+0.085
176,0,20663,Brenden Pappas,20.77,162,780,+0.062
177,0,23409,James Driscoll,20.74,219,1056,+0.123
178,0,21805,Harrison Frazar,20.39,176,863,+0.045
178,0,01945,Kenny Perry,20.39,261,1280,+0.046
180,0,12716,Charley Hoffman,19.90,240,1206,E
181,0,23540,Jason Allred,19.83,138,696,+0.123
182,0,28475,Jeff Overton,19.61,249,1270,+0.092
183,0,25562,Andres Romero,19.39,133,686,+0.150
184,0,29718,Anthony Kim,19.01,173,910,+0.058
185,0,23497,Tag Ridings,18.85,213,1130,+0.150
186,0,21633,Steve Allan,18.66,125,670,+0.104
187,0,24502,Adam Scott,17.96,88,490,+0.068
188,0,01226,Fred Couples,17.89,127,710,+0.087
189,0,20850,Daniel Chopra,17.81,172,966,+0.081
190,0,24358,Robert Garrigus,17.47,209,1196,+0.096
191,0,30750,Tommy Gainey,17.29,111,642,+0.117
192,0,20848,Ángel Cabrera,17.09,94,550,+0.011
193,0,27095,Nick Watney,16.07,189,1176,+0.085
