RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE,TOTAL DRIVES
44,0,23320,Ryan Palmer,294.2,37069,126
44,0,24361,Pat Perez,294.2,54139,184
47,0,26300,Matt Jones,293.9,53485,182
48,0,21961,Charles Howell III,293.6,58142,198
49,0,28158,Steve Marino,293.5,67508,230
50,0,27770,Camilo Villegas,293.3,45747,156
51,0,25842,Jon Mills,293.2,51025,174
52,0,12782,Tim Herron,293.0,54490,186
53,0,10875,Todd Demsey,292.9,45686,156
54,0,21959,Ted Purdy,292.8,36307,124
54,0,27214,Kevin Streelman,292.8,63254,216
56,0,26596,Ryan Moore,292.7,42154,144
57,0,22046,Geoff Ogilvy,292.1,37386,128
58,0,23621,Rory Sabbatini,292.0,44379,152
58,0,23623,Bo Van Pelt,292.0,56649,194
60,0,27561,Nick Flanagan,291.8,49605,170
61,0,10885,Robert Allenby,291.7,62418,214
61,0,23353,J.J. Henry,291.7,63014,216
61,0,26289,Boo Weekley,291.7,48425,166
64,0,06522,Ernie Els,291.6,29159,100
65,0,01553,John Huston,291.5,30313,104
66,0,22378,Trevor Immelman,291.3,39620,136
66,0,23788,D.J. Trahan,291.3,54771,188
68,0,26679,Kevin Stadler,291.2,47756,164
69,0,26695,Michael Letzig,291.1,48897,168
69,0,24140,Sean O'Hair,291.1,47156,162
71,0,06595,Kevin Sutherland,291.0,57031,196
72,0,20098,Stuart Appleby,290.9,48872,168
73,0,22371,Aaron Baddeley,290.3,42381,146
74,0,02002,John Riegger,290.1,38876,134
75,0,23778,Brad Adamonis,289.9,48129,166
75,0,12510,Chad Campbell,289.9,54498,188
75,0,24781,Hunter Mahan,289.9,49287,170
78,0,23125,Brad Elder,289.8,35357,122
79,0,20433,Mark Hensby,289.4,41094,142
80,0,22913,John Rollins,288.9,54320,188
81,0,20645,John Senden,288.8,53140,184
82,0,20572,Rod Pampling,288.0,46074,160
82,0,23325,Vaughn Taylor,288.0,59330,206
84,0,27613,David Lutterus,287.9,30519,106
84,0,12309,Bob Sowards,287.9,31671,110
86,0,23541,Ben Crane,287.8,49494,172
86,0,26631,Cody Freeman,287.8,35689,124
88,0,01035,Tommy Armour III,287.7,42001,146
88,0,23048,Eric Axley,287.7,62708,218
88,0,23614,Rich Beem,287.7,51779,180
88,0,21949,Joe Ogilvie,287.7,55230,192
88,0,10649,Tom Scherrer,287.7,28768,100
93,0,12660,Jesper Parnevik,287.6,48316,168
94,0,07749,Brett Quigley,287.5,44855,156
95,0,27963,Chris Stroud,287.4,43104,150
95,0,20160,Charlie Wi,287.4,55760,194
97,0,26500,Alejandro Cañizares,287.1,25269,88
97,0,20157,Retief Goosen,287.1,33302,116
99,0,01707,Steve Lowery,287.0,42472,148
100,0,24663,Y.E. Yang,286.9,49929,174
101,0,06197,Michael Allen,286.8,52206,182
102,0,06621,Joe Durant,286.5,48126,168
103,0,19803,Ryan Armour,286.4,47543,166
103,0,20105,Jeff Gove,286.4,26349,92
105,0,24449,Parker McLachlin,286.2,48081,168
106,0,24357,K.J. Choi,286.1,40056,140
106,0,06034,Marco Dawson,286.1,32042,112
108,0,24912,Will MacKenzie,286.0,35466,124
108,0,25345,Carl Pettersson,286.0,62924,220
110,0,01724,Jeff Maggert,285.9,49181,172
111,0,22582,Kyle Thompson,285.7,36566,128
112,0,12823,Carlos Franco,285.6,38271,134
113,0,09011,David Duval,285.5,29119,102
114,0,07867,Woody Austin,285.3,59906,210
114,0,24925,Jonathan Byrd,285.3,48504,170
116,0,20498,Briny Baird,285.2,59896,210
117,0,26668,Marc Turnesa,285.1,47334,166
118,0,20104,Ken Duke,284.9,66095,232
119,0,21461,Kenneth Ferrie,284.8,36456,128
119,0,10423,Mike Weir,284.8,49555,174
121,0,22621,Ben Curtis,284.7,43267,152
122,0,21878,Mark Wilson,284.6,60894,214
123,0,10425,Jay Williamson,284.4,50056,176
124,0,08537,J.P. Hayes,284.2,38078,134
125,0,24227,Justin Bolli,284.1,45453,160
125,0,11032,Frank Lickliter II,284.1,60808,214
125,0,22548,Patrick Sheehan,284.1,65908,232
125,0,08845,Scott Sterling,284.1,47166,166
129,0,01473,Todd Hamilton,284.0,52253,184
129,0,01766,Billy Mayfair,284.0,58499,206
129,0,01948,Tim Petrovic,284.0,50544,178
132,0,01577,Lee Janzen,283.9,47129,166
133,0,06004,Stephen Ames,283.8,46543,164
134,0,23718,Nathan Green,283.7,53898,190
135,0,24138,Ian Poulter,283.6,27793,98
135,0,06527,Steve Stricker,283.6,40842,144
137,0,01024,Billy Andrade,283.3,37968,134
138,0,26951,Johnson Wagner,283.2,45305,160
139,0,01161,Mark Calcavecchia,283.1,37363,132
139,0,10585,Scott McCarron,283.1,35669,126
141,0,10733,Kent Jones,282.9,35078,124
142,0,20472,Alex Cejka,282.7,39016,138
142,0,21731,Freddie Jacobson,282.7,44102,156
142,0,23797,Brett Rumford,282.7,38453,136
145,0,01320,Bob Estes,282.6,49737,176
146,0,26420,Richard Johnson,282.2,30476,108
146,0,02206,David Toms,282.2,38383,136
148,0,01313,Steve Elkington,282.0,47370,168
148,0,01677,Tom Lehman,282.0,27635,98
150,0,12652,Cameron Beckman,281.9,44533,158
150,0,07457,Steve Flesch,281.9,53568,190
152,0,26476,Chez Reavie,281.8,55242,196
153,0,01388,Robert Gamez,281.6,43372,154
153,0,22806,Doug LaBelle II,281.6,32671,116
153,0,20634,Peter Lonard,281.6,49570,176
156,0,10860,Justin Leonard,281.4,53467,190
157,0,23135,Tim Clark,281.1,50035,178
158,0,12705,Cliff Kresge,280.9,44943,160
158,0,25396,Kevin Na,280.9,54486,194
160,0,27649,Brandt Snedeker,280.8,47169,168
161,0,01941,Tom Pernice Jr.,280.6,58361,208
162,0,10809,Jim Furyk,280.4,52721,188
163,0,06090,Jim McGovern,280.0,38636,138
164,0,22293,Heath Slocum,279.9,58218,208
165,0,25349,Tim Wilkinson,279.8,48688,174
166,0,01142,Bart Bryant,279.5,45280,162
167,0,02223,Bob Tway,279.2,35736,128
168,0,20127,Chris Riley,279.1,24000,86
169,0,27060,John Mallinger,279.0,53001,190
170,0,21350,Ryuji Imada,278.6,44576,160
170,0,01797,Rocco Mediate,278.6,48475,174
170,0,02239,Scott Verplank,278.6,45140,162
173,0,21753,Brian Davis,277.7,59983,216
174,0,25720,Chad Collins,277.5,36632,132
175,0,06251,Chris DiMarco,277.4,48275,174
176,0,08075,Jerry Kelly,277.0,46541,168
177,0,19913,Ron Whittaker,276.7,26560,96
178,0,12602,Dean Wilson,276.2,58002,210
179,0,06575,Dudley Hart,275.5,38569,140
180,0,12826,Paul Claxton,275.4,31394,114
181,0,24024,Zach Johnson,275.1,46216,168
182,0,23108,Matt Kuchar,275.0,45108,164
183,0,08931,Glen Day,274.9,31894,116
183,0,22348,Nick O'Hern,274.9,43990,160
183,0,08385,Omar Uresti,274.9,38479,140
186,0,20443,Jin Park,274.4,42256,154
187,0,10505,Shane Bertsch,274.3,52667,192
188,0,12680,Shigeki Maruyama,274.0,24660,90
189,0,06012,Greg Kraft,273.6,30095,110
190,0,06643,Paul Goydos,273.2,42624,156
191,0,20382,Stephen Leaney,272.7,26721,98
192,0,07547,Craig Kanada,272.6,32163,118
193,0,25190,Jeff Quinney,272.5,47422,174
194,0,01139,Olin Browne,272.1,40816,150
195,0,20623,Gavin Coles,271.5,24976,92
196,0,19846,Brian Gay,270.5,50850,188
197,0,01928,Corey Pavin,261.4,33979,130
