RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 280-300,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
1,0,20098,Stuart Appleby,38.33,358,934,-0.087
2,0,26289,Boo Weekley,37.19,334,898,-0.024
3,0,11032,Frank Lickliter II,36.21,504,1392,-0.081
4,0,01810,Phil Mickelson,36.20,299,826,-0.097
5,0,01226,Fred Couples,35.63,253,710,-0.004
6,0,28780,Nicholas Thompson,35.50,475,1338,-0.023
7,0,26951,Johnson Wagner,35.37,336,950,-0.071
8,0,01945,Kenny Perry,35.00,448,1280,-0.069
9,0,06197,Michael Allen,34.86,380,1090,-0.095
10,0,22371,Aaron Baddeley,34.83,294,844,-0.099
10,0,27561,Nick Flanagan,34.83,387,1111,-0.039
12,0,01473,Todd Hamilton,34.72,358,1031,-0.101
13,0,01035,Tommy Armour III,34.68,318,917,-0.097
14,0,21959,Ted Purdy,34.47,283,821,-0.074
15,0,20663,Brenden Pappas,34.36,268,780,+0.015
16,0,23797,Brett Rumford,34.32,291,848,-0.034
17,0,21805,Harrison Frazar,34.30,296,863,+0.034
18,0,01553,John Huston,34.26,233,680,-0.052
19,0,07867,Woody Austin,34.22,423,1236,-0.123
20,0,23614,Rich Beem,34.12,376,1102,-0.117
21,0,24925,Jonathan Byrd,34.11,367,1076,-0.082
22,0,22046,Geoff Ogilvy,34.02,232,682,+0.004
23,0,27120,Troy Matteson,34.01,421,1238,-0.045
24,0,30750,Tommy Gainey,33.96,218,642,+0.060
25,0,23325,Vaughn Taylor,33.94,446,1314,-0.085
26,0,20572,Rod Pampling,33.86,321,948,-0.040
27,0,23353,J.J. Henry,33.79,467,1382,-0.043
27,0,06595,Kevin Sutherland,33.79,415,1228,-0.111
29,0,21731,Freddie Jacobson,33.71,302,896,-0.083
30,0,21961,Charles Howell III,33.58,409,1218,-0.066
31,0,24138,Ian Poulter,33.53,169,504,-0.059
31,0,26679,Kevin Stadler,33.53,342,1020,+0.003
33,0,25900,Lucas Glover,33.51,388,1158,-0.039
34,0,01677,Tom Lehman,33.46,178,532,-0.034
35,0,20104,Ken Duke,33.38,488,1462,-0.076
36,0,23320,Ryan Palmer,33.37,279,836,-0.108
37,0,01313,Steve Elkington,33.30,339,1018,-0.029
38,0,21209,Sergio Garcia,33.29,261,784,-0.103
39,0,24227,Justin Bolli,33.27,340,1022,-0.024
40,0,22378,Trevor Immelman,33.24,250,752,-0.068
41,0,10809,Jim Furyk,33.21,350,1054,-0.169
42,0,06034,Marco Dawson,33.20,249,750,-0.012
43,0,20433,Mark Hensby,33.18,297,895,+0.020
44,0,20157,Retief Goosen,33.11,194,586,-0.052
45,0,01724,Jeff Maggert,33.09,364,1100,-0.025
45,0,01797,Rocco Mediate,33.09,319,964,-0.069
47,0,28158,Steve Marino,33.03,478,1447,-0.105
48,0,06527,Steve Stricker,33.00,268,812,-0.056
49,0,25345,Carl Pettersson,32.94,446,1354,-0.065
50,0,10885,Robert Allenby,32.92,395,1200,-0.106
50,0,20850,Daniel Chopra,32.92,318,966,-0.022
52,0,24781,Hunter Mahan,32.84,331,1008,-0.094
52,0,23621,Rory Sabbatini,32.84,291,886,+0.003
54,0,01707,Steve Lowery,32.83,307,935,+0.020
