RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,AVERAGE CARRY DIST. YARDS,AVERAGE CLUB HEAD SPEED,TOTAL ATTEMPTS,HIGHEST CARRY EFFICIENCY
147,0,37275,Sam Ryder,2.435,278.0,114.163,271,0198102742
148,0,35310,Lanto Griffin,2.433,283.5,116.528,161,0193902778
148,0,24502,Adam Scott,2.433,293.0,120.446,180,0202002738
148,0,34431,Robert Streb,2.433,281.2,115.553,238,0190702757
148,0,35617,Martin Trainer,2.433,294.8,121.178,187,0189002776
152,0,33490,Bo Hoag,2.432,272.9,112.222,99,0206302760
153,0,46550,Brandon Hagy,2.431,302.9,124.591,187,0207302815
154,0,40098,Matt Fitzpatrick,2.430,287.7,118.398,98,0200702756
155,0,33419,Cameron Tringale,2.429,283.2,116.566,197,0202502871
156,0,10381,Curtis Thompson,2.428,295.8,121.825,108,0206002815
157,0,32333,Kevin Tway,2.425,291.1,120.035,211,0199102761
158,0,32662,Michael Gligic,2.423,285.6,117.878,167,0215202763
158,0,53165,Doc Redman,2.423,280.0,115.562,190,0211102859
160,0,30978,Kiradech Aphibarnrat,2.422,275.2,113.631,85,0217502726
160,0,35879,Kelly Kraft,2.422,265.5,109.623,199,0213802722
160,0,27129,Luke List,2.422,297.8,122.986,189,0220902694
160,0,36699,Patrick Rodgers,2.422,286.2,118.144,218,0195602780
164,0,39953,Chase Seiffert,2.421,269.9,111.464,120,0213302785
165,0,29974,Branden Grace,2.419,278.7,115.203,87,0181302779
165,0,48699,Callum Tarren,2.419,294.1,121.540,124,0013202715
167,0,34610,Matthias Schwab,2.416,275.9,114.211,185,0212602712
168,0,39977,Max Homa,2.413,288.7,119.649,206,0202902808
168,0,27770,Camilo Villegas,2.413,270.6,112.150,132,0170202785
170,0,24980,Scott Gutschewski,2.410,277.1,114.972,129,0207302679
171,0,23983,Luke Donald,2.409,270.4,112.272,135,0211002712
171,0,36801,Mark Hubbard,2.409,273.2,113.429,191,0215302673
173,0,21961,Charles Howell III,2.408,283.7,117.825,146,0219602675
173,0,48822,Sebastián Muñoz,2.408,284.8,118.266,201,0216102730
173,0,51634,Sahith Theegala,2.408,281.6,116.941,282,0184902757
173,0,51894,Vince Whaley,2.408,286.9,119.159,213,0155408263
177,0,37455,Si Woo Kim,2.404,273.9,113.952,215,0146602851
177,0,47529,Mito Pereira,2.404,283.2,117.809,238,0199802785
177,0,40115,Adam Svensson,2.404,275.8,114.712,263,0212802693
180,0,46340,Alex Smalley,2.400,279.4,116.418,221,0196702977
181,0,28252,Seamus Power,2.398,282.7,117.893,147,0197402636
181,0,27139,David Skinns,2.398,284.9,118.827,154,0211302678
183,0,52372,Cameron Champ,2.397,299.6,124.979,95,0136402674
184,0,49947,Taylor Moore,2.393,280.1,117.068,250,0196202705
184,0,28114,Dawie van der Walt,2.393,277.7,116.032,161,0201602796
186,0,31557,Jim Herman,2.389,270.0,112.993,132,0201102659
187,0,27095,Nick Watney,2.387,284.5,119.221,197,0177102700
188,0,34256,Andrew Putnam,2.382,268.7,112.797,250,0201102720
189,0,47347,Adam Schenk,2.380,287.3,120.717,179,0212302727
190,0,24361,Pat Perez,2.379,275.8,115.933,126,0202602695
191,0,34360,Patrick Reed,2.374,273.5,115.219,122,0188102853
192,0,46414,Aaron Rai,2.354,273.3,116.113,220,0198302662
193,0,36884,Ben Kohles,2.327,265.3,114.005,135,0188702582
