RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL ACTUAL HANG TIME,TOTAL ATTEMPTS
1,0,33141,Keegan Bradley,6.9,2988.0,433
1,0,32366,Kevin Chappell,6.9,2424.1,351
1,0,51890,Greyson Sigg,6.9,4036.2,588
4,0,32448,James Hahn,6.8,3321.4,487
4,0,36799,Stephan Jaeger,6.8,3952.1,582
4,0,36689,Brooks Koepka,6.8,1514.7,224
4,0,39546,Keith Mitchell,6.8,3813.3,558
4,0,33486,Roger Sloan,6.8,3178.1,470
4,0,57366,Cameron Young,6.8,3712.5,542
4,0,47483,Will Zalatoris,6.8,2891.3,426
11,0,34255,Joseph Bramlett,6.7,2726.4,409
11,0,45157,Cam Davis,6.7,3695.1,549
11,0,47988,Nick Hardy,6.7,2388.8,356
11,0,54421,Garrick Higgo,6.7,1612.9,241
11,0,30944,Jason Kokrak,6.7,1693.4,252
11,0,32640,Troy Merritt,6.7,3772.0,562
11,0,25198,Francesco Molinari,6.7,1764.0,265
11,0,40250,Taylor Pendrith,6.7,3095.7,460
11,0,27064,Jhonattan Vegas,6.7,2824.7,421
20,0,35450,Patrick Cantlay,6.6,2287.3,346
20,0,51766,Wyndham Clark,6.6,3751.6,568
20,0,45609,Tyler Duncan,6.6,3694.5,561
20,0,24924,Bill Haas,6.6,3388.5,516
20,0,35461,Beau Hossler,6.6,3003.7,458
20,0,27129,Luke List,6.6,3585.4,546
20,0,35449,Adam Long,6.6,3762.6,566
20,0,32839,Hideki Matsuyama,6.6,2515.9,384
20,0,36871,Matt NeSmith,6.6,3213.0,488
20,0,47995,Davis Riley,6.6,4068.5,619
20,0,22405,Justin Rose,6.6,1552.5,237
20,0,23325,Vaughn Taylor,6.6,2159.0,329
20,0,10381,Curtis Thompson,6.6,1915.8,289
20,0,32150,Michael Thompson,6.6,3872.1,589
20,0,31323,Gary Woodland,6.6,2289.3,345
35,0,30978,Kiradech Aphibarnrat,6.5,2204.4,341
35,0,24925,Jonathan Byrd,6.5,2273.0,351
35,0,39997,Corey Conners,6.5,3538.7,542
35,0,28089,Jason Day,6.5,2646.1,410
35,0,29725,Tony Finau,6.5,3593.6,551
35,0,30911,Tommy Fleetwood,6.5,1579.2,244
35,0,32102,Rickie Fowler,6.5,2834.7,438
35,0,31646,Emiliano Grillo,6.5,3573.9,553
35,0,34363,Tyrrell Hatton,6.5,2015.5,312
35,0,34098,Russell Henley,6.5,3054.9,470
35,0,35532,Tom Hoge,6.5,3747.6,579
35,0,35506,Mackenzie Hughes,6.5,3405.6,524
35,0,39971,Sungjae Im,6.5,3549.8,545
35,0,29478,Kevin Kisner,6.5,2501.4,385
35,0,36852,Jim Knous,6.5,2042.6,314
35,0,31420,Anirban Lahiri,6.5,2950.2,457
35,0,26851,Marc Leishman,6.5,2810.8,435
35,0,51950,Max McGreevy,6.5,3039.7,471
35,0,28237,Rory McIlroy,6.5,2320.9,357
35,0,48822,Sebastián Muñoz,6.5,3650.1,562
35,0,27349,Alex Noren,6.5,1877.0,290
35,0,33667,Carlos Ortiz,6.5,2651.4,409
35,0,23320,Ryan Palmer,6.5,2528.9,392
35,0,22056,Cameron Percy,6.5,1904.7,294
35,0,24361,Pat Perez,6.5,1994.0,306
35,0,49771,J.T. Poston,6.5,4115.0,633
35,0,46970,Jon Rahm,6.5,2264.1,347
35,0,47347,Adam Schenk,6.5,3507.5,542
35,0,35891,Cameron Smith,6.5,2347.7,363
35,0,39324,J.J. Spaun,6.5,3447.3,534
35,0,30692,Scott Stallings,6.5,3941.4,611
35,0,29518,Brendan Steele,6.5,3273.3,506
35,0,27214,Kevin Streelman,6.5,4088.7,629
35,0,49964,Aaron Wise,6.5,3530.0,542
35,0,45540,Jared Wolfe,6.5,2388.6,366
35,0,56278,Matthew Wolff,6.5,1637.7,251
71,0,27895,Jonas Blixt,6.4,2344.1,368
71,0,55708,Hayden Buckley,6.4,3559.1,552
71,0,47504,Sam Burns,6.4,3269.0,508
71,0,20229,Stewart Cink,6.4,2743.7,429
71,0,39436,Joshua Creel,6.4,2279.1,358
71,0,35110,Brett Drewitt,6.4,2174.3,339
71,0,52375,Doug Ghim,6.4,3089.0,485
71,0,32662,Michael Gligic,6.4,2950.9,461
71,0,46402,Talor Gooch,6.4,1834.2,288
71,0,35310,Lanto Griffin,6.4,3130.1,487
71,0,33399,Adam Hadwin,6.4,3504.1,549
71,0,27644,Brian Harman,6.4,3859.2,604
71,0,54628,Lee Hodges,6.4,4285.1,666
71,0,39977,Max Homa,6.4,3475.0,543
71,0,27974,Sung Kang,6.4,3114.6,487
71,0,30926,Chris Kirk,6.4,2957.8,460
71,0,32757,Patton Kizzire,6.4,3679.9,571
71,0,23108,Matt Kuchar,6.4,3068.6,482
71,0,27936,Martin Laird,6.4,2920.9,454
71,0,49766,Hank Lebioda,6.4,3365.7,524
71,0,36326,David Lipsky,6.4,3704.2,581
71,0,40162,Justin Lower,6.4,2929.3,455
71,0,46601,Trey Mullinax,6.4,3637.6,566
71,0,29289,S.Y. Noh,6.4,2389.6,372
71,0,29908,C.T. Pan,6.4,3378.0,524
71,0,47983,Chad Ramey,6.4,2966.7,461
71,0,48081,Xander Schauffele,6.4,2345.1,365
71,0,46046,Scottie Scheffler,6.4,3289.8,516
71,0,24502,Adam Scott,6.4,3083.3,485
71,0,29221,Webb Simpson,6.4,2087.7,325
71,0,49960,Sepp Straka,6.4,3133.8,488
71,0,34264,Hudson Swafford,6.4,1666.6,259
71,0,30927,Brendon Todd,6.4,3229.8,505
71,0,33419,Cameron Tringale,6.4,3267.0,514
71,0,48887,Matt Wallace,6.4,2810.4,438
71,0,47128,Richy Werenski,6.4,2435.7,380
107,0,45526,Abraham Ancer,6.3,1919.4,307
107,0,48084,Wesley Bryan,6.3,1689.6,269
107,0,23983,Luke Donald,6.3,2106.1,335
107,0,40098,Matt Fitzpatrick,6.3,2102.3,334
107,0,29535,Brice Garnett,6.3,2890.8,460
107,0,34563,Chesson Hadley,6.3,2828.5,452
107,0,12716,Charley Hoffman,6.3,3263.3,514
107,0,46717,Viktor Hovland,6.3,2370.3,374
107,0,36801,Mark Hubbard,6.3,3084.4,489
107,0,48117,Kurt Kitayama,6.3,2354.0,373
107,0,33122,Russell Knox,6.3,3421.4,542
107,0,28775,Nate Lashley,6.3,3379.0,533
107,0,29926,Danny Lee,6.3,1544.2,244
107,0,32791,K.H. Lee,6.3,3649.0,575
107,0,34466,Peter Malnati,6.3,4886.6,772
107,0,47993,Denny McCarthy,6.3,3074.1,485
107,0,46442,Maverick McNealy,6.3,3474.6,555
107,0,50525,Collin Morikawa,6.3,1829.9,291
107,0,47529,Mito Pereira,6.3,3720.0,591
107,0,24138,Ian Poulter,6.3,1340.1,212
107,0,26476,Chez Reavie,6.3,4014.8,637
107,0,47856,Seth Reeves,6.3,2741.4,435
107,0,37275,Sam Ryder,6.3,3521.6,558
107,0,23621,Rory Sabbatini,6.3,2670.6,426
107,0,27139,David Skinns,6.3,2650.2,421
107,0,50095,Austin Smotherman,6.3,3438.5,546
107,0,34046,Jordan Spieth,6.3,2836.2,448
107,0,25493,Nick Taylor,6.3,3263.1,514
107,0,33448,Justin Thomas,6.3,2463.7,391
107,0,32333,Kevin Tway,6.3,3032.1,483
107,0,40006,Erik van Rooyen,6.3,1256.6,201
107,0,52374,Brandon Wu,6.3,2539.7,406
107,0,54783,Dylan Wu,6.3,2592.6,413
140,0,37212,Paul Barjon,6.2,2819.1,452
140,0,52372,Cameron Champ,6.2,1937.3,312
140,0,34076,Joel Dahmen,6.2,3462.0,554
140,0,25900,Lucas Glover,6.2,3369.1,545
140,0,46550,Brandon Hagy,6.2,2971.3,477
140,0,31557,Jim Herman,6.2,1876.2,302
140,0,29420,Billy Horschel,6.2,2016.7,327
140,0,21961,Charles Howell III,6.2,2182.1,351
140,0,34174,John Huh,6.2,3220.7,520
140,0,24024,Zach Johnson,6.2,2485.5,398
140,0,26300,Matt Jones,6.2,2059.2,333
140,0,32816,Satoshi Kodaira,6.2,2092.8,335
140,0,33204,Shane Lowry,6.2,1825.9,293
140,0,45486,Joaquin Niemann,6.2,2590.2,418
140,0,30163,Henrik Norlander,6.2,2698.4,434
140,0,51997,Andrew Novak,6.2,2756.2,441
140,0,25818,Scott Piercy,6.2,3292.5,532
140,0,28252,Seamus Power,6.2,2269.6,365
140,0,34256,Andrew Putnam,6.2,3781.0,606
140,0,46414,Aaron Rai,6.2,3338.9,538
