RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,AVERAGE DISTANCE (YARDS),AVERAGE CLUB HEAD SPEED,TOTAL ATTEMPTS,HIGHEST DIST. EFFICIENCY
33,0,34174,John Huh,2.673,292.780,109.532,225,0200403077
35,0,25198,Francesco Molinari,2.672,299.923,112.230,102,0206503465
35,0,34046,Jordan Spieth,2.672,309.728,115.914,160,0212703044
37,0,39324,J.J. Spaun,2.669,296.121,110.969,232,0169203416
38,0,52375,Doug Ghim,2.668,299.093,112.100,213,0220303274
38,0,33667,Carlos Ortiz,2.668,306.654,114.921,149,0227503101
40,0,25818,Scott Piercy,2.667,300.416,112.630,181,0226603240
41,0,45609,Tyler Duncan,2.666,296.030,111.037,220,0231003302
41,0,24024,Zach Johnson,2.666,287.117,107.700,185,0215503198
43,0,35879,Kelly Kraft,2.665,292.171,109.616,206,0208303172
43,0,31560,Brian Stuard,2.665,279.318,104.797,242,0197103301
43,0,30927,Brendon Todd,2.665,282.089,105.858,229,0225103103
46,0,29974,Branden Grace,2.664,306.949,115.203,87,0214003151
46,0,32757,Patton Kizzire,2.664,306.124,114.901,232,0164003197
46,0,51890,Greyson Sigg,2.664,296.398,111.252,255,0231903190
49,0,29535,Brice Garnett,2.663,293.843,110.355,192,0209803235
49,0,23621,Rory Sabbatini,2.663,293.512,110.230,174,0205603244
49,0,47128,Richy Werenski,2.663,297.539,111.727,156,0223603141
52,0,20229,Stewart Cink,2.661,307.576,115.592,141,0190703260
52,0,35891,Cameron Smith,2.661,305.159,114.677,149,0211003060
54,0,54628,Lee Hodges,2.660,301.940,113.498,317,0198803326
54,0,27974,Sung Kang,2.660,298.760,112.313,219,0203503370
56,0,33204,Shane Lowry,2.658,304.748,114.657,100,0221303135
56,0,30692,Scott Stallings,2.658,308.890,116.206,230,0221603247
56,0,32139,Danny Willett,2.658,300.930,113.219,113,0208803107
59,0,33122,Russell Knox,2.657,295.512,111.209,246,0225703398
60,0,55708,Hayden Buckley,2.656,303.923,114.442,244,0224103087
60,0,34363,Tyrrell Hatton,2.656,308.407,116.123,82,0225103152
60,0,35532,Tom Hoge,2.656,301.900,113.684,248,0225803116
60,0,36326,David Lipsky,2.656,295.157,111.113,249,0215503337
60,0,47993,Denny McCarthy,2.656,295.801,111.368,219,0208903127
65,0,24924,Bill Haas,2.654,302.882,114.104,197,0221503197
65,0,49766,Hank Lebioda,2.654,294.587,110.981,236,0217103045
67,0,47988,Nick Hardy,2.653,309.526,116.650,163,0216403208
67,0,36852,Jim Knous,2.653,303.299,114.329,129,0225903192
69,0,47504,Sam Burns,2.652,313.449,118.206,208,0224403177
69,0,25493,Nick Taylor,2.652,298.024,112.397,238,0224703196
71,0,24925,Jonathan Byrd,2.651,296.188,111.737,122,0218003123
71,0,35506,Mackenzie Hughes,2.651,298.803,112.703,213,0201703207
71,0,35449,Adam Long,2.651,293.150,110.564,263,0220603168
74,0,31420,Anirban Lahiri,2.650,298.583,112.671,183,0196903207
74,0,47983,Chad Ramey,2.650,294.150,111.000,175,0208703130
74,0,27770,Camilo Villegas,2.650,297.131,112.127,150,0198003271
77,0,32102,Rickie Fowler,2.649,309.564,116.875,150,0217503043
77,0,39971,Sungjae Im,2.649,304.725,115.042,229,0208003081
77,0,49771,J.T. Poston,2.649,300.266,113.368,230,0216903137
80,0,27895,Jonas Blixt,2.648,297.933,112.521,139,0205203062
80,0,37455,Si Woo Kim,2.648,301.700,113.923,231,0208503137
80,0,51950,Max McGreevy,2.648,292.562,110.489,185,0213103390
80,0,51997,Andrew Novak,2.648,303.462,114.605,157,0192103093
80,0,49960,Sepp Straka,2.648,300.119,113.358,207,0120803131
80,0,48887,Matt Wallace,2.648,302.490,114.243,145,0215803054
86,0,47483,Will Zalatoris,2.646,316.944,119.802,165,0184103274
87,0,29478,Kevin Kisner,2.645,292.061,110.421,169,0217503176
88,0,49964,Aaron Wise,2.644,305.331,115.472,196,0220203300
89,0,28237,Rory McIlroy,2.643,321.259,121.531,124,0165703131
90,0,45157,Cam Davis,2.642,312.006,118.112,201,0213803245
90,0,26851,Marc Leishman,2.642,306.039,115.829,164,0222603157
92,0,39953,Chase Seiffert,2.641,294.432,111.483,121,0209303155
93,0,46442,Maverick McNealy,2.640,310.079,117.445,235,0210703264
93,0,52374,Brandon Wu,2.640,299.947,113.621,118,0222003056
95,0,34076,Joel Dahmen,2.639,293.456,111.220,196,0212603159
96,0,40250,Taylor Pendrith,2.638,318.041,120.560,220,0213303152
97,0,25686,Jason Dufner,2.637,295.595,112.077,126,0222203079
98,0,35450,Patrick Cantlay,2.636,309.095,117.276,124,0210303110
98,0,26300,Matt Jones,2.636,310.408,117.745,152,0202002990
98,0,22405,Justin Rose,2.636,302.269,114.661,107,0221303035
101,0,40098,Matt Fitzpatrick,2.635,311.226,118.133,100,0215403144
101,0,47995,Davis Riley,2.635,307.597,116.744,231,0227103214
101,0,36699,Patrick Rodgers,2.635,311.330,118.161,230,0209603142
104,0,34255,Joseph Bramlett,2.634,322.795,122.553,165,0142203217
104,0,33597,Harry Higgs,2.634,303.388,115.189,226,0145503107
104,0,32816,Satoshi Kodaira,2.634,284.671,108.089,119,0198203024
107,0,32366,Kevin Chappell,2.633,310.913,118.096,145,0224203092
107,0,34563,Chesson Hadley,2.633,303.237,115.148,215,0192703216
107,0,33490,Bo Hoag,2.633,295.414,112.207,101,0197203168
107,0,27649,Brandt Snedeker,2.633,291.703,110.789,172,0182803090
111,0,40162,Justin Lower,2.632,294.857,112.039,165,0184303217
111,0,34264,Hudson Swafford,2.632,311.907,118.511,155,0217003183
113,0,45522,Christiaan Bezuidenhout,2.631,289.415,109.987,161,0204003041
113,0,46970,Jon Rahm,2.631,317.539,120.711,121,0222803044
115,0,54421,Garrick Higgo,2.630,314.040,119.410,85,0224503029
115,0,30944,Jason Kokrak,2.630,308.302,117.247,121,0215403299
115,0,46340,Alex Smalley,2.630,307.450,116.898,234,0207403217
118,0,29725,Tony Finau,2.629,312.668,118.933,223,0202203051
118,0,21961,Charles Howell III,2.629,309.706,117.799,153,0197303176
120,0,51634,Sahith Theegala,2.628,307.210,116.885,298,0167103178
121,0,37212,Paul Barjon,2.627,312.357,118.912,202,0215903104
122,0,39997,Corey Conners,2.626,304.746,116.053,189,0185703129
122,0,23320,Ryan Palmer,2.626,304.152,115.825,162,0216103026
124,0,50525,Collin Morikawa,2.623,298.827,113.919,111,0203803066
125,0,46402,Talor Gooch,2.622,306.748,117.001,152,0212703124
125,0,49298,Kramer Hickok,2.622,297.995,113.660,225,0161103164
125,0,47856,Seth Reeves,2.622,311.393,118.769,172,0187803140
128,0,24980,Scott Gutschewski,2.621,301.304,114.963,140,0220303100
128,0,36689,Brooks Koepka,2.621,316.076,120.607,95,0206203182
130,0,27936,Martin Laird,2.620,298.555,113.947,145,0208203090
130,0,33486,Roger Sloan,2.620,298.745,114.021,150,0227103083
132,0,29926,Danny Lee,2.619,305.140,116.507,104,0224603026
132,0,56278,Matthew Wolff,2.619,324.678,123.983,101,0223603238
134,0,34466,Peter Malnati,2.616,298.204,114.013,292,0111103239
134,0,34431,Robert Streb,2.616,302.161,115.524,248,0186503064
136,0,48117,Kurt Kitayama,2.615,313.008,119.693,118,0219003116
137,0,57366,Cameron Young,2.614,323.287,123.676,195,0202203334
138,0,35110,Brett Drewitt,2.613,298.051,114.076,142,0211403205
139,0,51766,Wyndham Clark,2.612,320.914,122.879,206,0214003154
140,0,28089,Jason Day,2.611,305.108,116.859,150,0214103189
141,0,35310,Lanto Griffin,2.608,304.001,116.561,177,0209503098
141,0,49947,Taylor Moore,2.608,305.173,117.028,262,0221803053
141,0,27064,Jhonattan Vegas,2.608,317.188,121.635,177,0201903360
144,0,45540,Jared Wolfe,2.607,310.547,119.142,135,0211003054
145,0,40006,Erik van Rooyen,2.604,303.760,116.656,101,0194103012
146,0,27349,Alex Noren,2.603,304.614,117.012,113,0223703098
147,0,46046,Scottie Scheffler,2.602,310.260,119.240,232,0206503194
147,0,34610,Matthias Schwab,2.602,296.985,114.156,189,0205103279
149,0,30978,Kiradech Aphibarnrat,2.601,295.603,113.631,85,0211102992
149,0,29970,Dylan Frittelli,2.601,309.429,118.957,250,0178103130
151,0,29289,S.Y. Noh,2.600,304.353,117.072,174,0218703252
152,0,36871,Matthew NeSmith,2.599,300.959,115.814,206,0192403152
152,0,33419,Cameron Tringale,2.599,302.881,116.519,208,0213103039
154,0,29420,Billy Horschel,2.598,297.909,114.676,103,0220803077
155,0,32662,Michael Gligic,2.597,306.939,118.193,184,0220003188
155,0,39546,Keith Mitchell,2.597,312.075,120.187,178,0215203199
155,0,47529,Mito Pereira,2.597,305.968,117.826,246,0172803133
158,0,30163,Henrik Norlander,2.595,295.453,113.849,164,0183903004
159,0,48699,Callum Tarren,2.594,315.321,121.556,128,0163803115
160,0,45486,Joaquin Niemann,2.593,309.606,119.379,165,0188803142
161,0,23983,Luke Donald,2.592,290.856,112.200,141,0151003169
162,0,27129,Luke List,2.591,318.614,122.972,202,0218503054
163,0,37275,Sam Ryder,2.590,295.771,114.178,277,0183903090
164,0,48081,Xander Schauffele,2.585,309.694,119.782,150,0205803075
164,0,24502,Adam Scott,2.585,311.311,120.430,182,0166203012
166,0,36799,Stephan Jaeger,2.584,295.563,114.382,207,0201003147
167,0,40115,Adam Svensson,2.583,296.284,114.697,283,0199103220
168,0,39977,Max Homa,2.582,309.029,119.671,208,0192803036
169,0,46601,Trey Mullinax,2.581,316.066,122.451,227,0206003349
170,0,31323,Gary Woodland,2.580,315.099,122.128,127,0212803069
171,0,48084,Wesley Bryan,2.578,297.168,115.254,90,0178403030
171,0,32333,Kevin Tway,2.578,311.028,120.634,222,0202703095
173,0,46550,Brandon Hagy,2.577,320.988,124.580,196,0197303039
173,0,28252,Seamus Power,2.577,303.713,117.846,158,0201702980
175,0,52372,Cameron Champ,2.576,321.714,124.895,105,0163302965
176,0,28114,Dawie van der Walt,2.575,298.714,115.985,170,0205803183
177,0,36801,Mark Hubbard,2.572,291.700,113.414,196,0181103022
178,0,30911,Tommy Fleetwood,2.571,307.497,119.621,80,0229702948
179,0,31557,Jim Herman,2.570,290.386,113.006,137,0214003083
180,0,51894,Vince Whaley,2.567,305.859,119.158,220,0171102982
181,0,46414,Aaron Rai,2.566,297.889,116.110,235,0200803121
182,0,27095,Nick Watney,2.563,305.454,119.184,207,0077703125
183,0,53165,Doc Redman,2.560,297.537,116.210,202,0186303135
184,0,35617,Martin Trainer,2.552,309.259,121.183,197,0190803133
185,0,34360,Patrick Reed,2.551,293.537,115.048,139,0191903312
185,0,47347,Adam Schenk,2.551,307.588,120.595,190,0188603469
187,0,48822,Sebastián Muñoz,2.550,301.498,118.231,212,0190903013
188,0,10381,Curtis Thompson,2.549,310.101,121.634,122,0222503065
189,0,34256,Andrew Putnam,2.543,287.875,113.186,256,0094103177
190,0,27139,David Skinns,2.540,301.581,118.727,160,0188303097
191,0,36884,Ben Kohles,2.535,291.036,114.794,143,0170703103
192,0,24361,Pat Perez,2.514,291.494,115.939,139,0208702896
193,0,39058,Lucas Herbert,2.486,305.597,122.936,88,0190802939
