RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL APEX RANGE,TOTAL ATTEMPTS
51,0,26851,Marc Leishman,189.3,98433.9,520
53,0,39971,Sungjae Im,189.2,130347.5,689
54,0,46717,Viktor Hovland,189.1,90749.2,480
54,0,47856,Seth Reeves,189.1,92835.5,491
56,0,35310,Lanto Griffin,189.0,116256.8,615
57,0,36852,Jim Knous,188.8,64935.3,344
57,0,27349,Alex Noren,188.8,80825.4,428
59,0,32839,Hideki Matsuyama,188.7,90026.5,477
59,0,30692,Scott Stallings,188.7,141488.8,750
61,0,33486,Roger Sloan,188.0,109226.9,581
61,0,51894,Vince Whaley,188.0,127490.5,678
63,0,36799,Stephan Jaeger,187.9,128495.9,684
64,0,20229,Stewart Cink,187.7,91424.2,487
65,0,32662,Michael Gligic,187.6,97724.2,521
65,0,34363,Tyrrell Hatton,187.6,74464.2,397
65,0,36871,Matt NeSmith,187.6,117987.4,629
65,0,35891,Cameron Smith,187.6,77115.0,411
69,0,46442,Maverick McNealy,187.3,125516.7,670
70,0,39997,Corey Conners,187.2,132741.6,709
70,0,50525,Collin Morikawa,187.2,63828.3,341
72,0,28252,Seamus Power,187.1,85133.3,455
73,0,21961,Charles Howell III,186.9,83735.6,448
74,0,40098,Matt Fitzpatrick,186.7,80655.0,432
74,0,48822,Sebastián Muñoz,186.7,131779.5,706
74,0,29289,S.Y. Noh,186.7,91129.7,488
74,0,50095,Austin Smotherman,186.7,113483.5,608
74,0,49964,Aaron Wise,186.7,126971.6,680
79,0,28089,Jason Day,186.6,89387.3,479
80,0,46402,Talor Gooch,186.4,71207.8,382
80,0,31646,Emiliano Grillo,186.4,116100.2,623
80,0,32757,Patton Kizzire,186.4,134035.1,719
80,0,47529,Mito Pereira,186.4,141819.8,761
80,0,53165,Doc Redman,186.4,109039.8,585
85,0,23320,Ryan Palmer,186.2,91251.7,490
85,0,37189,Harold Varner III,186.2,91966.6,494
87,0,54783,Dylan Wu,185.9,86992.3,468
88,0,34431,Robert Streb,185.8,127829.3,688
89,0,12716,Charley Hoffman,185.7,111061.7,598
89,0,36699,Patrick Rodgers,185.7,126452.5,681
91,0,33667,Carlos Ortiz,185.6,98943.7,533
92,0,34563,Chesson Hadley,185.3,100054.3,540
93,0,33204,Shane Lowry,185.1,69978.0,378
94,0,29926,Danny Lee,185.0,64937.6,351
95,0,48084,Wesley Bryan,184.7,58365.9,316
95,0,32448,James Hahn,184.7,105300.2,570
95,0,54628,Lee Hodges,184.7,149795.6,811
98,0,24924,Bill Haas,184.6,113151.0,613
98,0,32791,K.H. Lee,184.6,135481.9,734
98,0,33419,Cameron Tringale,184.6,113530.0,615
98,0,40006,Erik van Rooyen,184.6,49294.7,267
102,0,55708,Hayden Buckley,184.3,125719.7,682
103,0,35110,Brett Drewitt,184.2,71271.2,387
104,0,37275,Sam Ryder,184.0,137282.1,746
105,0,27936,Martin Laird,183.9,111048.3,604
105,0,49947,Taylor Moore,183.9,150648.4,819
105,0,48887,Matt Wallace,183.9,91009.1,495
108,0,49960,Sepp Straka,183.7,117538.4,640
109,0,34466,Peter Malnati,183.6,172932.4,942
110,0,30163,Henrik Norlander,183.5,93593.9,510
111,0,35532,Tom Hoge,183.4,128584.8,701
111,0,47983,Chad Ramey,183.4,96626.2,527
113,0,24361,Pat Perez,183.3,87248.4,476
113,0,49771,J.T. Poston,183.3,136749.6,746
115,0,51890,Greyson Sigg,183.0,132654.9,725
116,0,51997,Andrew Novak,182.9,93644.1,512
117,0,29221,Webb Simpson,182.7,67977.0,372
118,0,46414,Aaron Rai,182.5,119548.9,655
118,0,28114,Dawie van der Walt,182.5,89079.3,488
120,0,25493,Nick Taylor,182.4,119294.8,654
121,0,25198,Francesco Molinari,182.3,70371.3,386
122,0,33399,Adam Hadwin,182.0,123948.2,681
122,0,35506,Mackenzie Hughes,182.0,111017.5,610
124,0,30978,Kiradech Aphibarnrat,181.9,70198.5,386
124,0,22405,Justin Rose,181.9,58017.9,319
126,0,52374,Brandon Wu,181.8,82353.1,453
127,0,24980,Scott Gutschewski,181.7,64326.6,354
127,0,33597,Harry Higgs,181.7,117944.2,649
127,0,51634,Sahith Theegala,181.7,169706.2,934
127,0,32139,Danny Willett,181.7,69043.1,380
131,0,34610,Matthias Schwab,181.5,92358.5,509
132,0,31420,Anirban Lahiri,181.4,113567.8,626
133,0,34098,Russell Henley,181.3,105723.0,583
133,0,30926,Chris Kirk,181.3,110245.6,608
135,0,27214,Kevin Streelman,181.2,143863.3,794
135,0,40115,Adam Svensson,181.2,143911.0,794
137,0,49766,Hank Lebioda,181.1,120427.3,665
138,0,32640,Troy Merritt,180.9,132797.4,734
138,0,46340,Alex Smalley,180.9,121921.2,674
140,0,45609,Tyler Duncan,180.8,112641.3,623
141,0,29974,Branden Grace,180.7,65971.1,365
142,0,22056,Cameron Percy,180.5,56127.3,311
142,0,39324,J.J. Spaun,180.5,126542.0,701
144,0,49298,Kramer Hickok,180.3,125864.7,698
145,0,47128,Richy Werenski,180.2,82875.6,460
146,0,29908,C.T. Pan,180.0,123267.5,685
147,0,29420,Billy Horschel,179.6,84211.7,469
147,0,51950,Max McGreevy,179.6,95364.3,531
149,0,52375,Doug Ghim,179.4,116769.4,651
150,0,27895,Jonas Blixt,179.2,72392.4,404
151,0,35449,Adam Long,179.1,132857.2,742
152,0,40162,Justin Lower,179.0,92011.8,514
153,0,24925,Jonathan Byrd,178.8,72753.2,407
153,0,36801,Mark Hubbard,178.8,95852.0,536
153,0,33122,Russell Knox,178.8,129236.6,723
156,0,47993,Denny McCarthy,178.5,118318.5,663
157,0,34256,Andrew Putnam,178.4,130957.6,734
158,0,24138,Ian Poulter,178.2,57722.7,324
159,0,29478,Kevin Kisner,178.1,87637.0,492
160,0,27974,Sung Kang,178.0,101447.2,570
161,0,28775,Nate Lashley,177.9,109582.7,616
162,0,34360,Patrick Reed,177.7,81011.7,456
163,0,33490,Bo Hoag,177.6,58597.9,330
164,0,31557,Jim Herman,177.4,64050.0,361
165,0,25900,Lucas Glover,176.8,119875.8,678
166,0,36326,David Lipsky,176.2,128423.6,729
167,0,27644,Brian Harman,176.1,133863.6,760
168,0,25686,Jason Dufner,175.9,68063.4,387
169,0,37455,Si Woo Kim,175.7,142860.1,813
170,0,27649,Brandt Snedeker,175.5,88631.6,505
171,0,23621,Rory Sabbatini,175.3,94324.7,538
172,0,39953,Chase Seiffert,175.2,61482.1,351
172,0,32150,Michael Thompson,175.2,128943.5,736
174,0,23983,Luke Donald,174.9,72597.4,415
175,0,25818,Scott Piercy,174.8,114697.0,656
176,0,45522,Christiaan Bezuidenhout,174.5,89501.6,513
176,0,36884,Ben Kohles,174.5,72766.2,417
178,0,45526,Abraham Ancer,174.4,76896.8,441
179,0,34076,Joel Dahmen,174.0,120773.8,694
180,0,29535,Brice Garnett,173.9,103964.5,598
181,0,23108,Matt Kuchar,173.4,102466.2,591
182,0,27770,Camilo Villegas,173.3,78155.5,451
183,0,34174,John Huh,171.7,105743.0,616
184,0,35879,Kelly Kraft,171.4,96132.5,561
185,0,39436,Joshua Creel,170.5,70587.0,414
186,0,46435,Austin Cook,170.4,91824.5,539
187,0,32816,Satoshi Kodaira,170.2,61950.3,364
187,0,23325,Vaughn Taylor,170.2,65186.4,383
189,0,24024,Zach Johnson,169.4,94041.0,555
190,0,26476,Chez Reavie,167.5,133704.9,798
191,0,30927,Brendon Todd,167.1,111654.5,668
192,0,31560,Brian Stuard,165.2,111323.8,674
193,0,19803,Ryan Armour,162.2,56126.9,346
