RANK,MOVEMENT,PLAYER_ID,PLAYER,% TIMES IMPROVED,# OF TIMES IMPROVED
1,0,19803,Ryan Armour,100.0,1
1,0,01161,Mark Calcavecchia,100.0,1
1,0,20623,Gavin Coles,100.0,1
1,0,23638,Brendon de Jonge,100.0,1
1,0,20104,Ken Duke,100.0,1
1,0,06522,Ernie Els,100.0,2
1,0,01388,Robert Gamez,100.0,1
1,0,21209,Sergio Garcia,100.0,2
1,0,20574,Mathew Goggin,100.0,1
1,0,20378,Mathias Grönberg,100.0,1
1,0,24924,Bill Haas,100.0,1
1,0,10117,Bob Heintz,100.0,1
1,0,23353,J.J. Henry,100.0,1
1,0,27141,J.B. Holmes,100.0,1
1,0,08881,Tripp Isenhour,100.0,1
1,0,01677,Tom Lehman,100.0,1
1,0,01706,Davis Love III,100.0,1
1,0,24781,Hunter Mahan,100.0,1
1,0,27060,John Mallinger,100.0,1
1,0,01797,Rocco Mediate,100.0,1
1,0,06515,Shaun Micheel,100.0,1
1,0,26596,Ryan Moore,100.0,2
1,0,25396,Kevin Na,100.0,1
1,0,20628,Arron Oberholser,100.0,1
1,0,20691,Greg Owen,100.0,1
1,0,23320,Ryan Palmer,100.0,1
1,0,25345,Carl Pettersson,100.0,1
1,0,25190,Jeff Quinney,100.0,1
1,0,27649,Brandt Snedeker,100.0,4
1,0,27963,Chris Stroud,100.0,1
1,0,25804,Bubba Watson,100.0,2
1,0,10423,Mike Weir,100.0,1
1,0,12602,Dean Wilson,100.0,3
34,0,23621,Rory Sabbatini,75.0,3
35,0,10809,Jim Furyk,71.4,5
36,0,10885,Robert Allenby,66.7,2
36,0,12652,Cameron Beckman,66.7,2
36,0,08537,J.P. Hayes,66.7,2
36,0,08075,Jerry Kelly,66.7,2
36,0,06567,Vijay Singh,66.7,2
36,0,22293,Heath Slocum,66.7,2
36,0,02206,David Toms,66.7,2
36,0,27770,Camilo Villegas,66.7,2
44,0,24357,K.J. Choi,60.0,3
45,0,06004,Stephen Ames,50.0,1
45,0,23135,Tim Clark,50.0,2
45,0,19972,José Coceres,50.0,1
45,0,23983,Luke Donald,50.0,1
45,0,01320,Bob Estes,50.0,1
45,0,20157,Retief Goosen,50.0,1
45,0,20105,Jeff Gove,50.0,1
45,0,21731,Freddie Jacobson,50.0,1
45,0,29718,Anthony Kim,50.0,1
45,0,20382,Stephen Leaney,50.0,1
45,0,10860,Justin Leonard,50.0,1
45,0,24912,Will MacKenzie,50.0,1
45,0,27120,Troy Matteson,50.0,1
45,0,24490,George McNeill,50.0,1
45,0,01810,Phil Mickelson,50.0,1
45,0,24140,Sean O'Hair,50.0,1
45,0,24361,Pat Perez,50.0,1
45,0,24502,Adam Scott,50.0,1
45,0,20645,John Senden,50.0,1
45,0,26679,Kevin Stadler,50.0,1
45,0,02239,Scott Verplank,50.0,1
45,0,26289,Boo Weekley,50.0,1
45,0,23322,Brett Wetterich,50.0,1
45,0,20160,Charlie Wi,50.0,1
45,0,08793,Tiger Woods,50.0,1
70,0,28158,Steve Marino,40.0,2
70,0,01766,Billy Mayfair,40.0,2
72,0,20229,Stewart Cink,33.3,1
72,0,25686,Jason Dufner,33.3,1
72,0,01313,Steve Elkington,33.3,1
72,0,25900,Lucas Glover,33.3,1
72,0,22892,Jason Gore,33.3,1
72,0,10733,Kent Jones,33.3,1
72,0,01724,Jeff Maggert,33.3,1
72,0,21470,Daisuke Maruyama,33.3,1
72,0,06595,Kevin Sutherland,33.3,1
81,0,12716,Charley Hoffman,20.0,1
81,0,22046,Geoff Ogilvy,20.0,1
83,0,21633,Steve Allan,.0,0
83,0,01024,Billy Andrade,.0,0
83,0,20098,Stuart Appleby,.0,0
83,0,07867,Woody Austin,.0,0
83,0,23614,Rich Beem,.0,0
83,0,07363,Craig Bowden,.0,0
83,0,24290,D.J. Brigman,.0,0
83,0,01132,Mark Brooks,.0,0
83,0,01142,Bart Bryant,.0,0
83,0,24925,Jonathan Byrd,.0,0
83,0,12510,Chad Campbell,.0,0
83,0,20850,Daniel Chopra,.0,0
83,0,11123,Chris Couch,.0,0
83,0,08931,Glen Day,.0,0
83,0,26360,Bubba Dickerson,.0,0
83,0,06621,Joe Durant,.0,0
83,0,07457,Steve Flesch,.0,0
83,0,21805,Harrison Frazar,.0,0
83,0,01381,Fred Funk,.0,0
83,0,19846,Brian Gay,.0,0
83,0,23718,Nathan Green,.0,0
83,0,20766,Padraig Harrington,.0,0
83,0,21350,Ryuji Imada,.0,0
83,0,22378,Trevor Immelman,.0,0
83,0,24024,Zach Johnson,.0,0
83,0,07547,Craig Kanada,.0,0
83,0,12705,Cliff Kresge,.0,0
83,0,23108,Matt Kuchar,.0,0
83,0,26881,Jarrod Lyle,.0,0
