RANK,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK,CURRENT STREAK
1,0,01306,David Edwards,51,1
2,0,01559,Hale Irwin,50,3
3,0,06386,Bill Porter,46,2
4,0,02159,Curtis Strange,39,14
5,0,02223,Bob Tway,38,2
6,0,01201,Lennie Clements,37,4
6,0,07267,Allen Doyle,37,18
8,0,01326,Nick Faldo,35,4
8,0,01381,Fred Funk,35,1
8,0,02008,Lee Rinker,35,1
8,0,02170,Hal Sutton,35,3
8,0,02190,Doug Tewell,35,3
13,0,01072,Chip Beck,34,1
13,0,02226,Tray Tyner,34,0
13,0,02267,D.A. Weibring,34,3
16,0,01569,Peter Jacobsen,33,1
16,0,01748,Doug Martin,33,2
18,0,01690,Bruce Lietzke,32,0
18,0,01960,Don Pooley,32,5
20,0,01307,Joel Edwards,31,2
20,0,10213,Dicky Pride,31,1
20,0,08385,Omar Uresti,31,1
23,0,01196,Brian Claar,30,0
23,0,01975,Tom Purtzer,30,2
25,0,01132,Mark Brooks,29,0
25,0,01266,Clark Dennis,29,0
25,0,01457,Jay Haas,29,5
25,0,01633,Tom Kite,29,0
25,0,02321,Fuzzy Zoeller,29,0
30,0,01024,Billy Andrade,28,1
30,0,01143,Brad Bryant,28,6
30,0,07569,Mark Carnevale,28,2
30,0,06044,Scott Gump,28,0
30,0,01724,Jeff Maggert,28,1
30,0,01890,Brett Ogle,28,0
30,0,02099,Scott Simpson,28,1
37,0,01175,Jim Carter,27,5
37,0,01346,Ed Fiori,27,4
37,0,01797,Rocco Mediate,27,2
37,0,01837,Gil Morgan,27,2
37,0,01887,Mark O'Meara,27,1
42,0,01945,Kenny Perry,26,0
42,0,02180,Harry Taylor,26,1
44,0,01157,Tom Byrum,25,3
44,0,08931,Glen Day,25,6
44,0,01288,Ed Dougherty,25,3
44,0,01560,David Ishii,25,0
44,0,10860,Justin Leonard,25,1
44,0,08635,Colin Montgomerie,25,3
44,0,02148,Ray Stewart,25,7
51,0,09011,David Duval,24,3
51,0,01330,David Feherty,24,2
51,0,01388,Robert Gamez,24,1
51,0,01810,Phil Mickelson,24,1
51,0,01864,Larry Nelson,24,7
51,0,01928,Corey Pavin,24,0
51,0,01968,Nick Price,24,3
51,0,02133,Craig Stadler,24,0
51,0,02239,Scott Verplank,24,0
60,0,01040,Emlyn Aubrey,23,2
60,0,07867,Woody Austin,23,1
60,0,01313,Steve Elkington,23,0
60,0,01435,Wayne Grady,23,1
60,0,10145,Tom Hearn,23,5
60,0,01553,John Huston,23,0
60,0,01796,Mark McNulty,23,3
60,0,01891,David Ogrin,23,0
60,0,02049,Gene Sauers,23,8
60,0,02241,Bobby Wadkins,23,1
70,0,06522,Ernie Els,22,1
70,0,01443,Hubert Green,22,3
70,0,01510,Nolan Henke,22,0
70,0,06012,Greg Kraft,22,0
70,0,01783,Mark McCumber,22,2
70,0,20442,Jay McWilliams,22,0
70,0,06048,Dicky Thompson,22,1
77,0,06809,Bob Burns,21,0
77,0,01185,Brandel Chamblee,21,4
77,0,01331,Rick Fehr,21,0
77,0,01361,Dan Forsman,21,0
77,0,06643,Paul Goydos,21,8
77,0,01549,Mike Hulbert,21,2
77,0,01682,Wayne Levi,21,0
77,0,01706,Davis Love III,21,1
77,0,01723,Andrew Magee,21,6
77,0,07235,John Morse,21,1
77,0,06140,Sean Murphy,21,4
77,0,01876,Greg Norman,21,2
77,0,01943,Chris Perry,21,0
90,0,20051,Joe Acosta Jr.,20,0
90,0,01162,Rex Caldwell,20,3
90,0,01353,Bruce Fleisher,20,1
90,0,01475,Donnie Hammond,20,1
90,0,01489,Steve Hart,20,2
90,0,01619,Skip Kendall,20,0
90,0,01725,John Mahaffey,20,3
90,0,01823,Larry Mize,20,1
90,0,20095,Carl Paulson,20,0
90,0,02214,Kirk Triplett,20,2
100,0,01035,Tommy Armour III,19,0
100,0,01060,Dave Barr,19,4
100,0,01127,Danny Briggs,19,7
100,0,06124,Patrick Burke,19,6
100,0,01161,Mark Calcavecchia,19,0
100,0,01203,Russ Cochran,19,2
100,0,01235,Ben Crenshaw,19,5
100,0,01261,Jay Delsing,19,0
100,0,01414,Bob Gilder,19,0
100,0,08337,Mike Heinen,19,1
100,0,01571,Barry Jaeckel,19,0
100,0,01577,Lee Janzen,19,1
100,0,01599,Steve Jones,19,1
100,0,01705,Tim Loustalot,19,3
100,0,01824,Yoshinori Mizumaki,19,0
100,0,01971,Dillard Pruitt,19,3
100,0,02010,Loren Roberts,19,1
100,0,20158,Anthony Rodriguez,19,1
100,0,02020,Eduardo Romero,19,4
100,0,02094,Tony Sills,19,1
100,0,12416,Chris Van Der Velde,19,1
100,0,02245,Grant Waite,19,3
100,0,06791,Mark Wurtz,19,0
123,0,10569,Mike Brisky,18,1
123,0,01129,Bill Britton,18,0
123,0,01374,Robin Freeman,18,2
123,0,01378,David Frost,18,2
123,0,06088,Steve Gotsche,18,0
123,0,01458,Jerry Haas,18,0
123,0,01607,Brian Kamm,18,1
123,0,01766,Billy Mayfair,18,1
123,0,01771,Blaine McCallister,18,0
123,0,06090,Jim McGovern,18,1
123,0,12660,Jesper Parnevik,18,0
123,0,01986,Joey Rassett,18,9
135,0,01014,Fulton Allem,17,2
135,0,01142,Bart Bryant,17,0
135,0,01219,John Cook,17,0
135,0,20235,Tony Destefano,17,0
135,0,01329,Brad Faxon,17,0
135,0,01418,Bill Glasson,17,1
135,0,06617,Brian Henninger,17,1
135,0,01527,Scott Hoch,17,1
135,0,20094,Jonathan Kaye,17,2
135,0,01707,Steve Lowery,17,1
135,0,01996,Mike Reid,17,0
135,0,02101,Joey Sindelar,17,0
135,0,02218,Ted Tryba,17,2
135,0,02256,Tom Watson,17,1
149,0,01093,Ronnie Black,16,0
149,0,01098,Jay Don Blake,16,6
149,0,20124,Alan Bratton,16,4
149,0,01156,Curt Byrum,16,0
149,0,01249,John Daly,16,0
149,0,06034,Marco Dawson,16,0
149,0,01320,Bob Estes,16,0
149,0,08537,J.P. Hayes,16,0
149,0,06315,Pete Jordan,16,1
149,0,06332,Neal Lancaster,16,2
149,0,01677,Tom Lehman,16,0
149,0,06641,Jeff Leonard,16,6
149,0,01938,David Peoples,16,1
149,0,01992,Don Reese,16,0
149,0,06657,Steve Rintoul,16,0
149,0,02104,Jeff Sluman,16,0
149,0,07101,Dave Stockton Jr.,16,1
149,0,02246,Duffy Waldorf,16,3
167,0,10885,Robert Allenby,15,0
167,0,01133,Billy Ray Brown,15,2
167,0,20229,Stewart Cink,15,3
167,0,08717,Kawika Cotner,15,6
167,0,06251,Chris DiMarco,15,0
167,0,01284,Mike Donald,15,3
167,0,10809,Jim Furyk,15,9
167,0,01385,Jim Gallagher Jr.,15,2
167,0,01390,Buddy Gardner,15,0
167,0,06575,Dudley Hart,15,0
167,0,01550,Ed Humenik,15,0
167,0,06557,Stephen Keppler,15,0
167,0,01701,Bob Lohr,15,1
167,0,01736,Roger Maltbie,15,2
167,0,10585,Scott McCarron,15,1
167,0,01815,Johnny Miller,15,4
167,0,01905,Joe Ozaki,15,7
167,0,01920,Craig Parry,15,7
167,0,06567,Vijay Singh,15,0
167,0,02111,Mike Smith,15,0
167,0,02185,Lance Ten Broeck,15,0
167,0,02224,Greg Twiggs,15,1
167,0,02225,Howard Twitty,15,0
190,0,01051,Seve Ballesteros,14,0
190,0,06214,Guy Boros,14,0
190,0,06721,Bob Borowicz,14,3
190,0,01151,Clark Burroughs,14,3
190,0,01334,Keith Fergus,14,1
190,0,01444,Ken Green,14,2
190,0,01499,Mark Hayes,14,0
190,0,08633,Per-Ulrik Johansson,14,5
190,0,01666,Bernhard Langer,14,0
190,0,01755,Dick Mast,14,1
190,0,01869,Jack Nicklaus,14,0
190,0,01906,Masashi Jumbo Ozaki,14,5
190,0,01926,Steve Pate,14,0
190,0,01927,Dennis Paulson,14,2
190,0,01958,Dan Pohl,14,0
190,0,11036,Jack Skilling,14,0
190,0,02135,Mike Standly,14,1
190,0,08375,Paul Stankowski,14,4
190,0,02217,Dennis Trixler,14,2
190,0,08563,Bruce Vaughan,14,0
190,0,02279,Mark Wiebe,14,0
190,0,06577,John Wilson,14,0
212,0,06197,Michael Allen,13,0
212,0,01042,Paul Azinger,13,0
212,0,01068,Andy Bean,13,1
212,0,01096,Phil Blackmar,13,2
212,0,10837,Kevin Burton,13,1
212,0,01200,Keith Clearwater,13,0
212,0,01226,Fred Couples,13,2
