RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE,TOTAL DRIVES
51,0,01771,Blaine McCallister,266.4,56476,212
54,0,01288,Ed Dougherty,266.3,44733,168
55,0,02002,John Riegger,266.2,29812,112
56,0,02087,Don Shirey Jr.,266.1,44709,168
57,0,01837,Gil Morgan,265.5,26549,100
58,0,01310,Dave Eichelberger,265.4,50431,190
58,0,01549,Mike Hulbert,265.4,60522,228
58,0,02148,Ray Stewart,265.4,45652,172
61,0,01468,Gary Hallberg,265.3,49876,188
61,0,02167,Mike Sullivan,265.3,45099,170
63,0,01093,Ronnie Black,265.2,50912,192
63,0,02255,Denis Watson,265.2,49855,188
65,0,01534,John Horne,264.9,32312,122
66,0,01690,Bruce Lietzke,264.8,36543,138
67,0,01436,David Graham,264.7,31769,120
68,0,01329,Brad Faxon,264.6,48156,182
68,0,01725,John Mahaffey,264.6,54516,206
70,0,01060,Dave Barr,264.4,49699,188
71,0,01197,Bobby Clampett,264.2,43336,164
71,0,01968,Nick Price,264.2,43333,164
71,0,02223,Bob Tway,264.2,46497,176
74,0,01390,Buddy Gardner,264.1,57044,216
74,0,01676,Ted Lehmann,264.1,33800,128
76,0,02007,Larry Rinker,263.9,49608,188
76,0,02170,Hal Sutton,263.9,47493,180
78,0,01448,Tony Grimes,263.8,33233,126
79,0,02049,Gene Sauers,263.6,54834,208
79,0,02239,Scott Verplank,263.6,44819,170
81,0,01736,Roger Maltbie,263.4,44258,168
81,0,02321,Fuzzy Zoeller,263.4,37929,144
83,0,02126,Bruce Soulsby,263.2,45269,172
84,0,01278,Andy Dillard,263.1,42624,162
84,0,02244,Fred Wadsworth,263.1,54735,208
86,0,01235,Ben Crenshaw,263.0,43650,166
87,0,01072,Chip Beck,262.6,48318,184
87,0,01200,Keith Clearwater,262.6,61975,236
87,0,02104,Jeff Sluman,262.6,56720,216
90,0,01414,Bob Gilder,262.4,52998,202
90,0,02111,Mike Smith,262.4,38833,148
92,0,01938,David Peoples,262.3,37246,142
93,0,01206,Bobby Cole,262.0,50820,194
94,0,01569,Peter Jacobsen,261.9,43997,168
95,0,01499,Mark Hayes,261.7,54424,208
96,0,01878,Andy North,261.6,31397,120
96,0,02118,J.C. Snead,261.6,45513,174
98,0,01313,Steve Elkington,261.5,52833,202
99,0,01527,Scott Hoch,261.4,50720,194
99,0,01571,Barry Jaeckel,261.4,51242,196
99,0,02201,Jim Thorpe,261.4,30319,116
102,0,01162,Rex Caldwell,261.3,32925,126
102,0,01871,Mike Nicolette,261.3,26656,102
104,0,02100,Tim Simpson,261.0,57430,220
105,0,01214,Frank Conner,260.9,28180,108
106,0,02303,Robert Wrenn,260.7,39623,152
107,0,01782,Mike McCullough,260.6,37001,142
107,0,01892,Aki Ohmachi,260.6,40658,156
107,0,02159,Curtis Strange,260.6,51070,196
110,0,01284,Mike Donald,260.5,58356,224
111,0,01666,Bernhard Langer,260.3,30198,116
111,0,01887,Mark O'Meara,260.3,45296,174
111,0,01952,Billy Pierot,260.3,29674,114
114,0,01303,Bob Eastwood,260.2,48406,186
114,0,01654,Gary Krueger,260.2,36944,142
116,0,01648,Billy Kratzert,260.1,44744,172
117,0,02190,Doug Tewell,260.0,39526,152
118,0,01755,Dick Mast,259.9,51470,198
118,0,02225,Howard Twitty,259.9,48867,188
118,0,02279,Mark Wiebe,259.9,59786,230
121,0,01077,Mike Bender,259.7,41026,158
122,0,01192,T.C. Chen,259.5,27510,106
123,0,01378,David Frost,259.2,50812,196
124,0,01355,Raymond Floyd,259.1,33679,130
125,0,01864,Larry Nelson,259.0,37295,144
126,0,02094,Tony Sills,258.9,47639,184
126,0,02195,Leonard Thompson,258.9,52806,204
128,0,01823,Larry Mize,258.8,41401,160
129,0,01682,Wayne Levi,258.5,42903,166
130,0,01129,Bill Britton,258.4,42374,164
131,0,01196,Brian Claar,258.3,53200,206
132,0,01469,Dan Halldorson,258.1,44905,174
132,0,01943,Chris Perry,258.1,51617,200
134,0,01179,Antonio Cerda,257.7,46904,182
134,0,01305,Danny Edwards,257.7,39692,154
134,0,01457,Jay Haas,257.7,53609,208
134,0,01641,Gary Koch,257.7,36594,142
134,0,01861,Jim Nelford,257.7,40719,158
139,0,01103,Charles Bolling,257.6,52542,204
139,0,02160,Ron Streck,257.6,49460,192
141,0,01639,Kenny Knox,257.5,55616,216
142,0,02180,Harry Taylor,257.3,41686,162
143,0,01701,Bob Lohr,257.1,52966,206
144,0,01323,Brad Fabel,256.9,37511,146
145,0,01715,Mark Lye,256.8,53415,208
145,0,02294,Willie Wood,256.8,49815,194
147,0,01891,David Ogrin,256.7,47229,184
148,0,02267,D.A. Weibring,256.5,44630,174
149,0,01135,Ken Brown,256.3,32296,126
150,0,02322,Richard Zokol,256.1,30727,120
151,0,01501,Vance Heafner,256.0,41988,164
151,0,01960,Don Pooley,256.0,47097,184
153,0,01061,Ray Barr Jr.,255.9,40438,158
154,0,01559,Hale Irwin,255.3,35737,140
155,0,01593,Philip Jonas,255.2,30619,120
156,0,01157,Tom Byrum,255.1,53066,208
156,0,01633,Tom Kite,255.1,45920,180
158,0,01168,David Canipe,255.0,42848,168
159,0,01331,Rick Fehr,254.9,31607,124
159,0,01526,David Hobby,254.9,33652,132
161,0,01132,Mark Brooks,254.7,47369,186
161,0,02229,Brett Upper,254.7,41257,162
163,0,01201,Lennie Clements,254.4,39680,156
163,0,01790,Pat McGowan,254.4,45786,180
165,0,01557,John Inman,254.3,46287,182
166,0,01584,Doug Johnson,254.0,37091,146
167,0,01095,Woody Blackburn,253.9,27930,110
168,0,01219,John Cook,253.5,49695,196
169,0,02016,Bill Rogers,253.4,38003,150
170,0,02010,Loren Roberts,253.3,41539,164
170,0,02196,Robert Thompson,253.3,36981,146
170,0,02242,Lanny Wadkins,253.3,42559,168
173,0,01306,David Edwards,253.0,33400,132
174,0,01346,Ed Fiori,252.9,44001,174
175,0,02287,Jim Wilson,252.3,31279,124
176,0,01949,Mark Pfeil,252.2,26732,106
177,0,01877,Tim Norris,250.9,46166,184
177,0,02099,Scott Simpson,250.9,45162,180
179,0,01928,Corey Pavin,250.3,42047,168
180,0,01392,Tom Garner,249.9,39976,160
181,0,01935,Calvin Peete,249.6,31954,128
182,0,01495,Morris Hatalsky,248.7,38792,156
183,0,02098,Jim Simons,248.6,27343,110
184,0,01998,Jack Renner,248.2,44188,178
185,0,01996,Mike Reid,247.9,49077,198
186,0,01443,Hubert Green,246.0,34930,142
187,0,02152,Dave Stockton,244.6,27393,112
188,0,01851,Bob Murphy,244.2,38102,156
