RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
1,0,24227,Justin Bolli,.69,1,144
2,0,01175,Jim Carter,.93,1,108
2,0,19846,Brian Gay,.93,3,324
2,0,10962,Bradley Hughes,.93,1,108
5,0,20099,Doug Barron,1.01,2,198
5,0,12454,Mario Tiziani,1.01,2,198
7,0,24507,Jason Bohn,1.31,4,306
8,0,01941,Tom Pernice Jr.,1.32,5,378
9,0,12510,Chad Campbell,1.39,5,360
9,0,24604,Hunter Haas,1.39,3,216
9,0,21498,Hideto Tanihara,1.39,1,72
12,0,01139,Olin Browne,1.46,5,342
12,0,01142,Bart Bryant,1.46,5,342
14,0,21407,Arjun Atwal,1.48,4,270
15,0,08385,Omar Uresti,1.59,4,252
16,0,20229,Stewart Cink,1.67,6,360
17,0,12652,Cameron Beckman,1.74,5,288
17,0,02223,Bob Tway,1.74,5,288
19,0,01487,Jeff Hart,1.85,3,162
19,0,10117,Bob Heintz,1.85,3,162
19,0,24024,Zach Johnson,1.85,6,324
19,0,23320,Ryan Palmer,1.85,6,324
19,0,20474,Phillip Price,1.85,4,216
19,0,02010,Loren Roberts,1.85,3,162
19,0,06527,Steve Stricker,1.85,3,162
26,0,01553,John Huston,1.98,5,252
27,0,01042,Paul Azinger,2.02,4,198
27,0,10201,Matt Gogel,2.02,4,198
27,0,06373,José María Olazábal,2.02,4,198
30,0,08075,Jerry Kelly,2.05,7,342
30,0,23325,Vaughn Taylor,2.05,7,342
32,0,22621,Ben Curtis,2.08,3,144
33,0,01320,Bob Estes,2.12,8,378
34,0,25240,D.A. Points,2.14,5,234
35,0,06575,Dudley Hart,2.16,7,324
35,0,23353,J.J. Henry,2.16,7,324
37,0,07867,Woody Austin,2.22,8,360
38,0,12660,Jesper Parnevik,2.29,7,306
39,0,23552,Hank Kuehne,2.31,5,216
39,0,26679,Kevin Stadler,2.31,5,216
39,0,22295,Darron Stiles,2.31,5,216
42,0,20850,Daniel Chopra,2.34,8,342
43,0,23036,Chris Anderson,2.38,3,126
43,0,01157,Tom Byrum,2.38,6,252
43,0,23983,Luke Donald,2.38,6,252
43,0,08545,Glen Hnatiuk,2.38,3,126
43,0,01666,Bernhard Langer,2.38,6,252
43,0,12680,Shigeki Maruyama,2.38,9,378
43,0,02246,Duffy Waldorf,2.38,6,252
50,0,06332,Neal Lancaster,2.43,7,288
50,0,24502,Adam Scott,2.43,7,288
50,0,12602,Dean Wilson,2.43,7,288
53,0,12645,Brent Geiberger,2.47,4,162
53,0,24138,Ian Poulter,2.47,4,162
53,0,21951,Joey Snyder III,2.47,8,324
56,0,21878,Mark Wilson,2.53,5,198
57,0,01313,Steve Elkington,2.56,6,234
57,0,01329,Brad Faxon,2.56,6,234
57,0,21731,Freddie Jacobson,2.56,6,234
57,0,08993,Franklin Langham,2.56,6,234
61,0,07223,Brian Bateman,2.59,7,270
61,0,06251,Chris DiMarco,2.59,7,270
61,0,24980,Scott Gutschewski,2.59,7,270
61,0,01706,Davis Love III,2.59,7,270
61,0,07749,Brett Quigley,2.59,7,270
66,0,25345,Carl Pettersson,2.63,9,342
66,0,02104,Jeff Sluman,2.63,9,342
66,0,02239,Scott Verplank,2.63,9,342
69,0,10809,Jim Furyk,2.65,10,378
69,0,22046,Geoff Ogilvy,2.65,10,378
69,0,20645,John Senden,2.65,10,378
69,0,22293,Heath Slocum,2.65,10,378
73,0,22371,Aaron Baddeley,2.78,7,252
73,0,01132,Mark Brooks,2.78,5,180
73,0,19972,José Coceres,2.78,3,108
73,0,28088,Matt Davidson,2.78,3,108
73,0,06034,Marco Dawson,2.78,9,324
73,0,06599,John Elliott,2.78,2,72
73,0,08537,J.P. Hayes,2.78,5,180
73,0,21961,Charles Howell III,2.78,9,324
73,0,01761,Len Mattiace,2.78,4,144
73,0,10585,Scott McCarron,2.78,7,252
73,0,25396,Kevin Na,2.78,7,252
73,0,01887,Mark O'Meara,2.78,6,216
73,0,21949,Joe Ogilvie,2.78,10,360
73,0,20663,Brenden Pappas,2.78,5,180
73,0,20548,Hidemichi Tanaka,2.78,9,324
88,0,06004,Stephen Ames,2.94,9,306
88,0,10733,Kent Jones,2.94,9,306
88,0,02206,David Toms,2.94,9,306
91,0,06197,Michael Allen,2.96,8,270
91,0,24357,K.J. Choi,2.96,8,270
91,0,20121,Todd Fischer,2.96,8,270
91,0,25900,Lucas Glover,2.96,8,270
91,0,10860,Justin Leonard,2.96,8,270
91,0,23497,Tag Ridings,2.96,8,270
97,0,21350,Ryuji Imada,2.99,7,234
97,0,27095,Nick Watney,2.99,7,234
99,0,01577,Lee Janzen,3.03,6,198
99,0,06515,Shaun Micheel,3.03,6,198
99,0,20160,Charlie Wi,3.03,6,198
102,0,26758,David Hearn,3.09,5,162
102,0,22913,John Rollins,3.09,10,324
102,0,20812,Tjaart van der Walt,3.09,5,162
105,0,20094,Jonathan Kaye,3.13,9,288
106,0,23540,Jason Allred,3.17,4,126
106,0,21753,Brian Davis,3.17,8,252
106,0,12823,Carlos Franco,3.17,8,252
106,0,01418,Bill Glasson,3.17,4,126
106,0,01619,Skip Kendall,3.17,4,126
106,0,25847,Rob Rashell,3.17,4,126
112,0,01161,Mark Calcavecchia,3.22,11,342
112,0,06573,Brandt Jobe,3.22,11,342
114,0,20623,Gavin Coles,3.24,7,216
115,0,23541,Ben Crane,3.27,10,306
115,0,11032,Frank Lickliter II,3.27,10,306
115,0,01707,Steve Lowery,3.27,10,306
115,0,20691,Greg Owen,3.27,10,306
115,0,08793,Tiger Woods,3.27,10,306
120,0,12826,Paul Claxton,3.33,6,180
120,0,23409,James Driscoll,3.33,6,180
122,0,19824,Craig Barlow,3.42,8,234
122,0,08931,Glen Day,3.42,8,234
122,0,23349,Charles Warren,3.42,8,234
125,0,01381,Fred Funk,3.44,13,378
126,0,19881,Robert Damron,3.47,10,288
126,0,01599,Steve Jones,3.47,5,144
