RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 10'-15',TOTAL 3 PUTTS
1,0,24290,D.J. Brigman,8,55
1,0,01766,Billy Mayfair,8,64
3,0,07223,Brian Bateman,7,45
3,0,23135,Tim Clark,7,32
3,0,01553,John Huston,7,49
3,0,06573,Brandt Jobe,7,43
3,0,20502,Michael Long,7,35
8,0,12823,Carlos Franco,6,48
8,0,23063,Scott Hend,6,63
8,0,24912,Will MacKenzie,6,58
8,0,25240,D.A. Points,6,52
8,0,26287,Roland Thatcher,6,64
13,0,10885,Robert Allenby,5,45
13,0,07867,Woody Austin,5,59
13,0,24925,Jonathan Byrd,5,61
13,0,21806,Paul Gow,5,42
13,0,24140,Sean O'Hair,5,56
13,0,21949,Joe Ogilvie,5,44
13,0,07749,Brett Quigley,5,37
20,0,20498,Briny Baird,4,52
20,0,12652,Cameron Beckman,4,51
20,0,20623,Gavin Coles,4,30
20,0,19881,Robert Damron,4,46
20,0,01381,Fred Funk,4,42
20,0,21961,Charles Howell III,4,37
20,0,01945,Kenny Perry,4,45
20,0,23497,Tag Ridings,4,44
20,0,22405,Justin Rose,4,54
20,0,22295,Darron Stiles,4,42
20,0,23349,Charles Warren,4,54
31,0,20472,Alex Cejka,3,47
31,0,20850,Daniel Chopra,3,50
31,0,19972,José Coceres,3,40
31,0,21753,Brian Davis,3,54
31,0,21805,Harrison Frazar,3,49
31,0,01388,Robert Gamez,3,39
31,0,21209,Sergio Garcia,3,39
31,0,19846,Brian Gay,3,35
31,0,24604,Hunter Haas,3,36
31,0,10117,Bob Heintz,3,34
31,0,21731,Freddie Jacobson,3,26
31,0,23725,Brendan Jones,3,52
31,0,10733,Kent Jones,3,47
31,0,23552,Hank Kuehne,3,42
31,0,01685,J.L. Lewis,3,46
31,0,11032,Frank Lickliter II,3,52
31,0,01707,Steve Lowery,3,47
31,0,01724,Jeff Maggert,3,38
31,0,06515,Shaun Micheel,3,37
31,0,24361,Pat Perez,3,47
31,0,26679,Kevin Stadler,3,51
31,0,06527,Steve Stricker,3,21
31,0,23322,Brett Wetterich,3,50
54,0,06197,Michael Allen,2,33
54,0,01035,Tommy Armour III,2,51
54,0,01127,Danny Briggs,2,43
54,0,01132,Mark Brooks,2,32
54,0,01139,Olin Browne,2,31
54,0,01142,Bart Bryant,2,36
54,0,01157,Tom Byrum,2,42
54,0,01175,Jim Carter,2,29
54,0,12826,Paul Claxton,2,35
54,0,01226,Fred Couples,2,29
54,0,01249,John Daly,2,32
54,0,28088,Matt Davidson,2,43
54,0,06621,Joe Durant,2,62
54,0,10201,Matt Gogel,2,27
54,0,01473,Todd Hamilton,2,32
54,0,20766,Padraig Harrington,2,19
54,0,06575,Dudley Hart,2,34
54,0,01487,Jeff Hart,2,37
54,0,08537,J.P. Hayes,2,27
54,0,20433,Mark Hensby,2,30
54,0,10962,Bradley Hughes,2,36
54,0,01577,Lee Janzen,2,40
54,0,26420,Richard Johnson,2,24
54,0,24024,Zach Johnson,2,37
54,0,01619,Skip Kendall,2,39
54,0,08993,Franklin Langham,2,35
54,0,20382,Stephen Leaney,2,46
54,0,12662,Thomas Levet,2,37
54,0,01706,Davis Love III,2,33
54,0,24781,Hunter Mahan,2,42
54,0,01761,Len Mattiace,2,39
54,0,01887,Mark O'Meara,2,23
54,0,01927,Dennis Paulson,2,33
54,0,01941,Tom Pernice Jr.,2,35
54,0,25345,Carl Pettersson,2,43
54,0,21959,Ted Purdy,2,67
54,0,25847,Rob Rashell,2,25
54,0,23621,Rory Sabbatini,2,38
54,0,23325,Vaughn Taylor,2,52
54,0,12454,Mario Tiziani,2,30
54,0,20812,Tjaart van der Walt,2,33
54,0,02239,Scott Verplank,2,31
54,0,10423,Mike Weir,2,27
54,0,20396,Lee Westwood,2,23
54,0,10425,Jay Williamson,2,27
54,0,12602,Dean Wilson,2,31
54,0,21878,Mark Wilson,2,34
101,0,21633,Steve Allan,1,79
101,0,23540,Jason Allred,1,39
101,0,06004,Stephen Ames,1,29
101,0,23036,Chris Anderson,1,26
101,0,01024,Billy Andrade,1,37
101,0,21407,Arjun Atwal,1,22
101,0,01042,Paul Azinger,1,27
101,0,22371,Aaron Baddeley,1,33
101,0,19824,Craig Barlow,1,41
101,0,20099,Doug Barron,1,26
101,0,23614,Rich Beem,1,29
101,0,24507,Jason Bohn,1,33
101,0,24227,Justin Bolli,1,22
101,0,01161,Mark Calcavecchia,1,45
101,0,12510,Chad Campbell,1,41
101,0,24357,K.J. Choi,1,25
101,0,20229,Stewart Cink,1,19
101,0,01219,John Cook,1,20
101,0,23541,Ben Crane,1,23
101,0,08931,Glen Day,1,39
101,0,06251,Chris DiMarco,1,20
