RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,ATTEMPTS,2 PUTT OR BETTER %
1,0,12645,Brent Geiberger,4.55,12,264,95.4
2,0,20229,Stewart Cink,5.09,14,275,94.9
3,0,20634,Peter Lonard,5.30,15,283,94.7
4,0,20157,Retief Goosen,5.58,11,197,94.4
5,0,24507,Jason Bohn,5.65,20,354,94.3
6,0,06251,Chris DiMarco,5.80,13,224,94.2
7,0,01313,Steve Elkington,5.86,17,290,94.1
8,0,10201,Matt Gogel,6.25,19,304,93.7
9,0,23983,Luke Donald,6.28,12,191,93.7
9,0,12602,Dean Wilson,6.28,23,366,93.7
11,0,01139,Olin Browne,6.32,22,348,93.6
12,0,24227,Justin Bolli,6.39,14,219,93.6
13,0,20121,Todd Fischer,6.53,23,352,93.4
14,0,19846,Brian Gay,6.56,25,381,93.4
15,0,21407,Arjun Atwal,6.77,17,251,93.2
16,0,06527,Steve Stricker,6.81,16,235,93.1
17,0,08123,Jeff Brehaut,6.84,21,307,93.1
18,0,07749,Brett Quigley,6.86,26,379,93.1
19,0,01329,Brad Faxon,6.87,16,233,93.1
20,0,23135,Tim Clark,6.90,16,232,93.1
21,0,12660,Jesper Parnevik,6.92,20,289,93.0
22,0,20623,Gavin Coles,6.93,19,274,93.0
23,0,23541,Ben Crane,6.99,20,286,93.0
24,0,10733,Kent Jones,7.02,29,413,92.9
25,0,24781,Hunter Mahan,7.07,27,382,92.9
26,0,20502,Michael Long,7.09,21,296,92.9
27,0,07223,Brian Bateman,7.20,27,375,92.8
28,0,02214,Kirk Triplett,7.22,14,194,92.7
29,0,02223,Bob Tway,7.24,22,304,92.7
30,0,21731,Freddie Jacobson,7.31,16,219,92.6
31,0,01219,John Cook,7.47,18,241,92.5
32,0,24024,Zach Johnson,7.50,27,360,92.5
33,0,08793,Tiger Woods,7.66,17,222,92.3
34,0,01132,Mark Brooks,7.75,20,258,92.2
35,0,08537,J.P. Hayes,7.80,16,205,92.2
35,0,01941,Tom Pernice Jr.,7.80,28,359,92.2
35,0,12454,Mario Tiziani,7.80,22,282,92.2
38,0,20098,Stuart Appleby,7.92,21,265,92.0
38,0,01320,Bob Estes,7.92,27,341,92.0
40,0,08075,Jerry Kelly,7.93,26,328,92.0
40,0,25345,Carl Pettersson,7.93,33,416,92.0
42,0,01142,Bart Bryant,7.94,30,378,92.0
42,0,01887,Mark O'Meara,7.94,17,214,92.0
