RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED
47,0,20127,Chris Riley,2.34,123.96,-144.28,100.91
48,2,02214,Kirk Triplett,2.26,110.88,-93.67,98.15
49,-1,19830,Joakim Haeggman,2.26,90.43,-41.96,116.32
50,-1,01968,Nick Price,2.25,90.14,-139.39,67.22
51,2,01381,Fred Funk,2.22,137.61,-146.98,111.12
52,0,20572,Rod Pampling,2.21,128.38,-73.21,122.27
53,1,22378,Trevor Immelman,2.21,130.24,-136.48,129.71
54,2,01724,Jeff Maggert,2.18,98.13,-68.54,109.70
55,4,21961,Charles Howell III,2.15,131.39,-181.46,92.53
56,2,20218,Shingo Katayama,2.15,116.12,-95.07,94.18
57,0,20472,Alex Cejka,2.15,133.20,-116.39,114.15
58,-3,25572,Graeme McDowell,2.14,126.15,-41.00,140.21
59,1,01677,Tom Lehman,2.11,94.89,-65.47,85.87
60,1,01329,Brad Faxon,2.09,114.97,-123.10,66.43
61,-10,20382,Stephen Leaney,2.09,98.14,-120.31,78.35
62,0,20935,Toru Taniguchi,2.07,99.40,-60.09,92.97
63,18,20569,Richard Green,2.06,115.09,-38.56,121.97
64,0,02223,Bob Tway,1.99,103.46,-116.46,64.94
65,-2,12782,Tim Herron,1.98,108.74,-108.58,84.35
66,-1,02246,Duffy Waldorf,1.96,99.80,-77.74,93.14
67,-1,20376,Stephen Gallacher,1.91,103.40,-34.42,103.64
68,-1,22405,Justin Rose,1.82,109.20,-121.57,99.78
69,-1,12461,Paul McGinley,1.81,96.14,-57.23,100.61
70,-1,06515,Shaun Micheel,1.81,102.99,-105.65,69.39
71,-1,20498,Briny Baird,1.80,113.42,-97.75,81.19
72,-1,23135,Tim Clark,1.79,102.24,-97.41,80.25
73,0,22046,Geoff Ogilvy,1.79,100.40,-85.64,80.15
74,-2,12823,Carlos Franco,1.77,104.32,-55.56,112.34
75,0,01320,Bob Estes,1.75,87.27,-102.57,62.36
76,-2,12660,Jesper Parnevik,1.74,99.13,-55.24,106.97
77,1,24663,Y.E. Yang,1.71,68.43,-8.45,73.38
78,-1,02010,Loren Roberts,1.71,78.54,-89.07,57.93
79,-3,01920,Craig Parry,1.70,81.76,-105.77,88.77
80,-1,08635,Colin Montgomerie,1.68,92.66,-126.21,83.80
81,-1,01666,Bernhard Langer,1.63,73.51,-81.72,76.97
82,1,20474,Phillip Price,1.60,78.33,-78.41,43.72
83,2,10821,Toshi Izawa,1.60,68.59,-70.04,33.07
84,2,25732,S.K. Ho,1.59,68.28,-47.16,70.85
85,-1,21753,Brian Davis,1.58,93.43,-93.14,68.26
86,1,02101,Joey Sindelar,1.58,94.56,-56.10,101.40
87,2,01553,John Huston,1.57,67.30,-87.70,51.91
88,-6,20832,Raphael Jacquelin,1.56,87.25,-55.56,76.62
89,3,20400,Michael Campbell,1.55,80.56,-101.53,61.37
90,1,20628,Arron Oberholser,1.55,74.30,-45.36,84.67
91,-1,25345,Carl Pettersson,1.53,85.76,-66.96,84.90
92,1,22621,Ben Curtis,1.53,76.41,-69.97,36.90
93,5,01527,Scott Hoch,1.52,60.63,-87.87,66.21
94,-6,24925,Jonathan Byrd,1.51,84.70,-97.31,62.55
95,-1,20859,Anders Hansen,1.51,73.97,-62.28,75.28
96,1,23320,Ryan Palmer,1.51,92.04,-16.75,91.30
97,-1,24184,Alastair Forsyth,1.50,81.12,-58.98,67.29
98,1,12645,Brent Geiberger,1.50,70.59,-33.81,66.48
99,-4,02020,Eduardo Romero,1.49,59.56,-93.18,47.72
100,0,01035,Tommy Armour III,1.47,76.44,-36.38,54.99
101,1,24511,Thongchai Jaidee,1.46,62.74,-45.39,65.90
102,-1,01948,Tim Petrovic,1.45,97.30,-84.35,77.27
103,0,01619,Skip Kendall,1.45,85.43,-65.59,85.37
104,0,21805,Harrison Frazar,1.44,74.93,-57.71,85.67
105,0,20624,David Smail,1.44,74.89,-68.69,67.58
106,0,01887,Mark O'Meara,1.42,62.66,-56.89,81.17
107,0,23623,Bo Van Pelt,1.42,76.44,-30.85,93.95
108,0,01707,Steve Lowery,1.39,79.40,-88.32,68.17
109,1,01941,Tom Pernice Jr.,1.38,85.81,-65.11,78.44
110,1,23043,Paul Sheehan,1.37,75.58,-38.61,70.30
111,2,23688,Scott Drummond,1.37,71.17,-29.17,82.18
112,-3,07867,Woody Austin,1.36,81.39,-67.98,65.39
113,-1,23725,Brendan Jones,1.35,78.14,-66.13,68.14
114,0,22075,Ricardo Gonzalez,1.33,55.99,-58.06,43.29
115,0,21099,David Lynn,1.32,74.11,-44.61,72.14
116,1,02104,Jeff Sluman,1.32,77.91,-114.21,59.54
117,-1,22913,John Rollins,1.31,74.93,-97.35,44.90
118,4,11032,Frank Lickliter II,1.29,73.73,-64.43,70.17
119,2,23541,Ben Crane,1.29,71.09,-75.27,58.72
120,0,22117,Jyoti Randhawa,1.29,73.47,-43.46,68.01
121,-2,01685,J.L. Lewis,1.26,79.59,-76.64,46.93
122,1,24389,Jean-Francois Remesy,1.26,65.61,-40.57,73.77
123,-3,20643,Steven Conran,1.26,67.93,-28.80,54.26
124,0,01577,Lee Janzen,1.26,62.78,-68.61,52.65
125,0,12389,Barry Lane,1.25,70.15,-50.64,73.53
126,-8,21949,Joe Ogilvie,1.25,75.00,-30.86,82.77
127,-2,06373,José María Olazábal,1.25,72.38,-70.52,56.33
128,0,23580,Tetsuji Hiratsuka,1.25,72.25,-60.84,44.34
129,-3,06621,Joe Durant,1.24,67.03,-57.01,61.29
130,0,10585,Scott McCarron,1.24,66.69,-86.84,41.56
131,0,21498,Hideto Tanihara,1.22,65.90,-29.66,47.06
132,0,10201,Matt Gogel,1.19,59.62,-49.12,44.49
133,0,20939,Keiichiro Fukabori,1.19,67.73,-36.90,51.62
134,0,24781,Hunter Mahan,1.16,48.93,-9.85,50.10
135,0,01142,Bart Bryant,1.16,46.59,-11.86,46.96
136,0,21528,Henrik Stenson,1.16,63.62,-15.12,58.43
137,0,01161,Mark Calcavecchia,1.15,56.52,-63.72,45.50
138,0,06595,Kevin Sutherland,1.14,61.29,-71.85,53.66
139,0,23714,Carlos Rodiles,1.12,61.65,-48.83,36.61
140,0,23325,Vaughn Taylor,1.12,50.33,-12.60,52.43
141,0,06575,Dudley Hart,1.11,49.96,-48.96,55.71
142,0,24957,Simon Khan,1.11,54.26,-24.68,56.86
143,0,01797,Rocco Mediate,1.10,47.43,-97.84,17.67
144,0,20213,Katsumasa Miyamoto,1.10,59.47,-45.76,39.88
145,0,23165,Takashi Kamiyama,1.08,43.10,-6.37,49.06
146,0,21959,Ted Purdy,1.08,75.32,-28.60,87.77
147,0,20585,Niclas Fasth,1.07,58.79,-82.68,32.30
148,0,23481,Marcel Siem,1.07,53.40,-27.99,60.10
149,0,19972,José Coceres,1.05,43.23,-26.69,41.47
150,0,01928,Corey Pavin,1.05,56.90,-31.25,60.33
151,0,20381,Ryoken Kawagishi,1.05,53.43,-8.14,46.36
152,0,01326,Nick Faldo,1.04,41.58,-60.46,31.13
153,0,01886,Peter O'Malley,1.04,53.91,-49.13,51.73
154,0,01157,Tom Byrum,1.03,57.72,-44.98,56.97
155,0,20580,Andre Stolz,1.03,53.42,-47.08,43.73
156,0,23797,Brett Rumford,1.03,53.39,-28.59,54.32
157,0,21284,Hiroyuki Fujita,1.01,52.40,-56.81,40.20
158,0,22548,Patrick Sheehan,1.01,65.47,-31.12,64.96
159,0,20548,Hidemichi Tanaka,1.00,57.89,-68.10,46.33
160,0,01388,Robert Gamez,.99,61.61,-74.36,41.64
161,0,20835,Miles Tunnicliff,.98,43.98,-27.13,52.47
162,0,07749,Brett Quigley,.96,55.53,-38.26,51.65
163,0,20378,Mathias Grönberg,.96,56.44,-58.28,36.67
164,0,07465,Hideki Kase,.96,53.49,-19.02,48.22
165,0,23552,Hank Kuehne,.94,52.51,-43.37,47.61
166,0,23497,Tag Ridings,.93,37.12,-7.22,37.45
167,0,22986,Søren Kjeldsen,.92,46.04,-45.38,34.85
168,0,19906,Gary Evans,.91,40.97,-64.09,20.35
169,0,20691,Greg Owen,.90,35.97,-52.89,24.07
170,0,12652,Cameron Beckman,.90,50.22,-36.89,46.95
171,0,02076,Peter Senior,.89,35.71,-21.70,28.69
172,0,24509,Wei-tze Yeh,.89,43.64,-15.60,33.24
173,0,11127,Stephen Dodd,.89,50.66,-23.08,46.66
174,0,20773,Taichi Teshima,.88,47.49,-45.02,24.86
175,0,20721,Darren Fichardt,.88,46.38,-45.50,49.02
176,0,08555,Terry Price,.87,46.73,-27.98,55.12
177,0,21695,Maarten Lafeber,.86,48.32,-52.80,24.94
178,0,20669,James Kingston,.86,45.70,-30.08,44.37
178,0,01927,Dennis Paulson,.86,35.35,-28.14,37.33
180,0,20850,Daniel Chopra,.86,59.15,-18.00,65.31
181,0,08191,Paul Broadhurst,.86,45.37,-17.02,43.65
182,0,22983,Bradley Dredge,.85,45.96,-72.31,32.90
183,26,22080,Prayad Marksaeng,.84,48.03,-35.75,38.85
184,0,21729,Christopher Hanell,.84,35.32,-14.76,40.97
185,0,19881,Robert Damron,.84,50.40,-34.34,49.28
186,0,20772,Toru Suzuki,.84,48.50,-21.50,41.89
187,0,25396,Kevin Na,.83,43.39,-23.57,48.54
188,0,22114,Simon Yates,.83,33.29,-20.12,32.50
189,0,20944,Tsuyoshi Yoneyama,.83,40.56,-29.57,21.24
190,0,06197,Michael Allen,.82,42.60,-6.97,45.94
191,81,22275,Terry Pilkadaris,.82,32.75,-1.44,32.83
192,0,24083,Marcus Fraser,.82,44.98,-26.32,39.55
193,0,20753,Jong-Duck Kim,.81,39.10,-36.22,34.55
194,0,01364,Peter Fowler,.81,47.99,-48.93,34.14
195,0,07223,Brian Bateman,.81,40.26,-25.57,51.27
196,0,23167,Dinesh Chand,.80,45.86,-20.36,40.15
197,4,20645,John Senden,.80,53.74,-38.75,47.73
198,0,22032,Tomohiro Kondo,.80,44.72,-25.75,44.10
199,-1,10733,Kent Jones,.80,45.47,-33.84,42.05
200,-3,22371,Aaron Baddeley,.80,41.42,-62.87,34.69
201,83,26331,Charl Schwartzel,.79,49.06,-21.13,44.11
202,0,24361,Pat Perez,.79,51.21,-46.17,47.00
203,-3,22792,Peter Hanson,.78,39.95,-17.91,41.03
204,-5,21207,José Manuel Lara,.77,38.53,-20.47,38.40
205,-1,22293,Heath Slocum,.76,48.13,-52.85,51.08
206,-4,23353,J.J. Henry,.76,46.19,-39.66,42.98
207,-1,24739,Katsumune Imai,.76,42.35,-18.85,28.89
208,-5,24459,Richard Sterne,.75,43.45,-17.75,34.63
209,-4,19824,Craig Barlow,.75,40.42,-38.54,34.56
210,-3,01024,Billy Andrade,.74,44.34,-51.90,31.11
211,-3,01361,Dan Forsman,.73,40.07,-68.54,17.77
212,-2,23624,Soren Hansen,.72,37.91,-51.45,31.65
213,-2,20945,Markus Brier,.71,40.37,-16.41,41.54
214,38,23802,Brad Kennedy,.70,31.72,-16.73,36.97
215,3,20473,Ignacio Garrido,.69,30.55,-54.94,8.09
216,-3,21633,Steve Allan,.69,43.02,-48.36,31.09
217,17,22110,Thaworn Wiratchant,.69,27.69,-8.20,26.18
218,1,20598,Christian Cévaër,.69,36.65,-15.10,38.57
219,-4,20663,Brenden Pappas,.69,46.28,-42.98,29.32
220,-8,08375,Paul Stankowski,.69,27.51,-35.95,22.62
221,-7,01569,Peter Jacobsen,.69,27.49,-40.28,11.97
222,-6,19991,Peter Hedblom,.68,33.45,-32.56,21.90
223,-6,21691,Robert-Jan Derksen,.68,35.99,-32.64,31.06
224,14,20684,Chawalit Plaphol,.67,29.62,-4.72,31.23
225,-5,23892,David Park,.67,38.17,-26.69,37.84
226,-4,21187,Hidemasa Hoshino,.66,35.82,-25.44,30.32
227,-4,25586,Takuya Taniguchi,.66,29.16,-7.32,29.44
228,-3,20820,Patrik Sjöland,.66,32.19,-16.87,31.36
229,13,01378,David Frost,.65,37.33,-28.62,27.63
230,106,20631,David McKenzie,.65,31.33,-9.62,29.48
231,-3,01761,Len Mattiace,.64,33.49,-83.53,11.05
232,-6,21461,Kenneth Ferrie,.64,34.52,-33.87,24.38
233,-3,01938,David Peoples,.63,35.54,-45.00,27.36
259,0,26950,John Morgan,.56,30.34,-16.59,23.97
260,0,20566,Kaname Yokoo,.56,32.01,-35.95,34.66
261,-4,21407,Arjun Atwal,.56,30.85,-27.25,23.69
262,15,24748,WC Liang,.56,22.32,-6.49,23.58
263,-5,12602,Dean Wilson,.56,33.43,-48.11,26.97
264,-2,20823,Gary Emerson,.55,27.75,-15.65,23.63
265,-9,21943,Boonchu Ruangkit,.55,22.12,-10.51,24.71
266,-3,08123,Jeff Brehaut,.55,36.33,-28.66,23.68
267,-2,23795,Nobuhiro Masuda,.55,28.54,-12.50,26.05
268,-13,28155,Jose-Filipe Lima,.54,21.78,-3.79,25.57
269,-3,02170,Hal Sutton,.54,21.73,-36.11,7.65
270,-3,23614,Rich Beem,.54,30.94,-123.38,12.89
271,-1,12760,Danny Ellis,.54,21.41,-8.75,25.68
272,-3,21592,Gary Murphy,.53,27.55,-22.79,18.48
273,-12,21489,Nobuhito Sato,.53,29.04,-49.96,24.34
274,-6,06809,Bob Burns,.53,30.58,-50.78,32.77
274,-10,19846,Brian Gay,.53,34.80,-39.41,34.88
276,-3,19903,Jonathan Lomas,.53,32.12,-19.09,32.88
277,-1,20259,Hisayuki Sasaki,.52,27.18,-10.48,24.67
278,-7,02300,Ian Woosnam,.52,21.38,-31.51,18.49
279,0,25900,Lucas Glover,.52,29.72,-9.93,29.55
281,-1,24115,Makoto Inoue,.52,20.73,-1.92,20.37
282,0,23821,Yusaku Miyazato,.52,20.71,-18.30,12.80
283,-2,24494,Erik Compton,.51,20.46,-8.30,23.52
283,-8,20160,Charlie Wi,.51,23.53,-15.11,21.53
285,-2,10912,Craig Perks,.51,27.90,-36.95,30.21
286,0,25398,Ryuichi Oda,.51,22.27,-5.63,24.69
287,-13,23063,Scott Hend,.50,25.07,-20.27,27.77
288,-1,01858,Tommy Nakajima,.50,19.97,-30.77,17.09
289,-1,26758,David Hearn,.49,19.73,-8.14,21.35
290,0,24940,Edward Loar,.49,19.55,-6.97,19.60
290,-5,25321,Lee Slattery,.49,19.55,-2.64,21.84
292,-2,26808,Tadahiro Takayama,.49,24.91,-21.22,17.66
293,0,19904,Paul Lawrie,.48,24.14,-71.56,8.85
294,-3,01139,Olin Browne,.48,30.89,-30.84,26.57
295,-3,22328,Marc Cayeux,.48,19.22,-10.28,23.40
296,81,25274,Steven Bowditch,.48,19.14,-3.85,17.61
297,-3,20565,Shinichi Yokota,.47,25.64,-18.94,20.88
298,-9,22400,Hennie Otto,.47,21.39,-40.62,2.40
299,-4,12394,Tom Carter,.46,29.94,-19.74,20.30
300,0,06527,Steve Stricker,.46,22.02,-21.86,23.12
301,0,20868,Robert Coles,.45,22.56,-11.11,20.35
302,31,23969,Graeme Storm,.45,20.15,-3.58,20.21
303,0,24512,Simon Dyson,.44,23.46,-20.29,25.85
304,0,23108,Matt Kuchar,.44,22.55,-25.99,24.91
304,0,21267,Alessandro Tadini,.44,21.22,-6.34,24.59
306,0,20856,Klas Eriksson,.44,22.53,-16.96,23.37
307,0,20650,Jarrod Moseley,.44,26.03,-53.20,8.73
308,0,22224,Euan Walters,.44,17.56,-14.71,21.11
309,0,25369,Jamie Donaldson,.44,17.42,-24.26,6.37
310,0,19983,Andy Oldcorn,.43,19.50,-14.79,17.46
311,0,19927,Mark Roe,.43,21.58,-16.70,19.65
312,0,20929,Katsunori Kuwabara,.43,23.27,-27.04,20.22
313,0,01796,Mark McNulty,.43,17.12,-36.81,.00
314,0,22307,Nozomi Kawahara,.43,23.88,-19.99,14.21
315,0,01418,Bill Glasson,.42,17.38,-11.01,17.19
316,0,27095,Nick Watney,.42,16.91,-4.78,14.00
317,0,22122,Andrew McLardy,.42,20.66,-21.16,29.05
318,0,25632,Jimmy Walker,.42,19.81,-10.95,21.84
319,31,24427,Chris Downes,.42,16.78,-17.73,6.28
320,0,21736,Lian-Wei Zhang,.42,24.29,-45.56,15.10
321,19,21590,Damian McGrane,.42,20.03,-12.86,18.07
322,0,20992,Kazuhiko Hosokawa,.42,22.95,-18.04,19.01
323,0,19905,Andrew Coltart,.42,24.08,-46.20,4.99
324,0,20573,Scott Laycock,.41,19.48,-35.21,15.45
325,0,23052,Matthew King,.41,16.55,-1.51,18.06
326,0,26341,Wade Ormsby,.41,16.55,-6.64,15.64
327,0,08339,Spike McRoy,.41,28.08,-28.78,22.66
328,0,06643,Paul Goydos,.41,16.42,-26.43,1.28
329,0,24924,Bill Haas,.41,16.23,-2.32,18.54
330,0,01750,Miguel Angel Martin,.41,21.08,-10.80,20.99
331,0,24290,D.J. Brigman,.40,20.24,-10.76,18.99
332,-5,20584,Stephen Scahill,.40,24.22,-19.65,18.92
333,-5,19970,Robert Karlsson,.40,21.38,-51.27,10.78
334,-5,21998,Peter Lawrie,.40,24.76,-26.41,18.90
335,16,20595,Craig Jones,.40,19.15,-19.54,15.05
336,-4,22379,Mark Foster,.40,21.52,-21.78,15.54
337,224,23857,Neil Cheetham,.39,16.93,-2.23,18.14
338,-7,21730,Mårten Olander,.39,20.65,-22.87,10.30
339,3,26301,James Nitties,.39,15.43,-1.88,13.20
340,-5,07363,Craig Bowden,.38,19.57,-10.82,22.57
341,-3,22540,Anthony Wall,.38,20.66,-19.09,17.76
342,0,12705,Cliff Kresge,.38,24.85,-34.51,15.25
343,-9,06581,David Sutherland,.38,17.19,-15.91,10.08
344,0,21134,Takashi Kanemoto,.38,20.22,-15.83,15.94
345,-8,21806,Paul Gow,.38,22.10,-21.91,17.35
346,-4,26497,Casey Wittenberg,.38,15.08,-3.57,18.65
347,-8,08537,J.P. Hayes,.38,19.61,-34.66,13.36
348,111,20050,Brad Sutterfield,.37,14.96,-5.70,16.75
349,-8,23692,Andrew Raitt,.37,16.00,-8.73,12.57
350,65,10962,Bradley Hughes,.37,21.02,-6.51,25.05
351,-3,26679,Kevin Stadler,.37,14.68,-1.69,16.37
352,-7,24399,Scott Gardiner,.37,14.64,-15.95,16.95
353,-4,20831,Emanuele Canonica,.37,19.38,-24.55,16.57
354,-7,21878,Mark Wilson,.36,20.03,-15.90,14.97
355,-1,20583,David Carter,.36,18.45,-17.08,18.12
356,-3,19985,Santiago Luna,.36,19.40,-19.15,16.46
357,9,23895,Leif Westerberg,.36,14.31,-4.99,17.74
358,1,01127,Danny Briggs,.36,16.45,-4.27,17.77
384,20,20686,Jeev Milkha Singh,.31,21.42,-11.68,21.48
385,-2,23338,David Gossett,.30,16.44,-41.46,0
386,-2,10107,Deane Pappas,.30,16.71,-17.10,17.08
387,-2,24956,Mikko Ilonen,.30,16.40,-17.42,14.90
388,-9,20869,Raymond Russell,.30,17.29,-20.32,11.81
389,-7,27666,Johan Axgren,.30,12.13,-1.90,14.03
390,-4,23061,Jason Dawes,.30,11.88,-9.35,6.36
391,-1,27770,Camilo Villegas,.30,11.83,-1.21,13.04
392,-5,23322,Brett Wetterich,.29,14.88,-8.38,13.86
393,-6,22404,Titch Moore,.29,14.24,-16.49,17.37
394,-5,25240,D.A. Points,.29,14.50,-4.62,16.85
395,19,27088,Johan Edfors,.29,14.76,-13.69,10.05
396,-4,24227,Justin Bolli,.29,11.55,-3.22,14.77
397,-6,22115,Mardan Mamat,.28,11.38,-6.77,12.98
398,-5,20601,Gary Orr,.28,12.80,-18.39,7.55
399,-4,01717,Sandy Lyle,.28,12.17,-17.66,13.29
400,-3,26539,Robert Rock,.28,11.30,-9.62,7.50
401,-2,22951,Azuma Yano,.28,15.46,-13.49,8.82
402,-2,24980,Scott Gutschewski,.28,11.19,-5.13,8.22
402,-2,24238,Mitsuhiro Tateyama,.28,14.55,-13.33,11.20
404,-8,20952,Philip Golding,.28,16.70,-19.57,5.03
405,-1,24435,Martin Doyle,.27,10.94,-8.99,8.04
406,-12,24362,Amandeep Johl,.27,10.92,-4.41,9.62
407,-9,01132,Mark Brooks,.27,16.90,-27.08,15.66
408,-2,01203,Russ Cochran,.27,12.25,-8.39,13.16
408,-2,01659,Massy Kuramoto,.27,13.33,-8.28,3.84
410,-1,10831,Greg Meyer,.27,12.97,-9.28,9.88
411,-9,25234,Jason Knutzon,.27,10.77,-5.34,11.70
412,-2,24514,Soushi Tajima,.27,14.51,-17.64,2.16
413,-10,06034,Marco Dawson,.27,10.70,-26.11,4.31
414,10,24590,Garry Houston,.27,13.91,-5.62,15.67
415,-3,20828,José Manuel Carriles,.26,12.64,-11.46,6.76
416,-3,21977,Jun Kikuchi,.26,13.88,-12.30,12.62
417,-6,20436,Garrett Willis,.26,13.87,-21.99,5.47
418,-2,25461,Sam Walker,.26,11.99,-9.03,11.95
419,-2,27649,Brandt Snedeker,.26,10.41,-2.01,12.43
420,0,20367,Fredrik Andersson Hed,.26,14.38,-19.51,9.20
421,297,37416,T.C. Wang,.26,10.23,-3.67,10.31
422,1,20574,Mathew Goggin,.26,14.56,-17.37,8.73
423,104,25335,Marcus Both,.25,10.19,-4.18,7.75
423,-15,11123,Chris Couch,.25,11.72,-9.47,3.00
425,-7,08633,Per-Ulrik Johansson,.25,11.19,-23.70,6.01
426,1,20387,Jarmo Sandelin,.25,12.64,-16.61,10.89
427,1,22624,Joel Kribel,.25,10.11,-4.47,12.00
428,-9,23718,Nathan Green,.25,11.07,-10.58,8.01
429,-8,06036,Scott Dunlap,.25,12.05,-13.22,12.90
430,0,08337,Mike Heinen,.25,12.24,-18.99,5.06
431,-6,26287,Roland Thatcher,.25,13.22,-7.28,11.81
432,76,23373,Michael Hoey,.25,9.93,-3.52,11.74
433,-7,08385,Omar Uresti,.25,14.09,-7.63,16.27
434,2,27560,Steven Jeppesen,.25,9.85,-3.98,11.74
435,-6,24773,Tom Whitehouse,.25,9.82,-.72,10.54
436,-5,20623,Gavin Coles,.25,15.45,-16.83,20.14
437,-4,22036,Mamo Osanai,.24,12.95,-11.27,11.24
438,1,22212,Craig Lile,.24,11.48,-12.63,12.58
439,-5,23349,Charles Warren,.24,13.42,-6.64,13.28
440,-18,21739,Aaron Barber,.24,13.64,-16.23,8.45
441,-6,22919,Shigeru Nonaka,.24,12.91,-9.55,11.03
442,-2,23704,Gregory Hanrahan,.24,9.67,-4.22,13.10
443,-2,25830,Mads Vibe-Hastrup,.24,13.75,-9.91,12.87
444,-1,24425,Adam Groom,.24,9.55,-6.44,11.17
445,0,01926,Steve Pate,.24,10.92,-8.76,10.00
446,0,26491,Chris Wisler,.24,9.50,-5.48,12.00
447,-5,23130,Fredrik Henge,.24,9.48,-1.69,9.33
448,-1,25948,Richard McEvoy,.24,12.79,-5.96,10.20
448,-1,20812,Tjaart van der Walt,.24,10.42,-12.18,8.70
450,-1,21641,Hiroaki Iijima,.24,9.47,-1.35,10.82
450,43,24575,Chung Joon,.24,9.47,-6.03,6.49
452,-14,21727,Martin Erlandsson,.24,12.26,-9.73,8.80
453,-21,21293,Mattias Eliasson,.23,11.98,-5.19,10.50
454,-10,21009,Shigemasa Higaki,.23,12.87,-20.35,6.60
455,95,10887,Ted Oh,.23,9.34,-4.21,6.94
456,-3,11156,Tsukasa Watanabe,.23,12.53,-19.61,6.63
457,-3,21061,Kazuhiro Kinjo,.23,10.88,-4.27,9.60
458,-8,24537,Philip Archer,.23,12.47,-3.76,12.04
458,-3,21339,Keith Horne,.23,9.24,-6.85,14.36
460,-23,24067,Katsuya Nakagawa,.23,12.43,-10.65,11.11
461,31,20502,Michael Long,.23,14.81,-12.34,14.72
462,-6,01723,Andrew Magee,.23,9.09,-22.55,0
463,32,06066,Gary Rusnak,.23,9.08,-4.93,5.35
464,-13,23036,Chris Anderson,.23,13.16,-9.51,9.00
465,-7,23834,Jean-Francois Lucquin,.22,11.43,-16.18,12.63
466,-14,23307,Roger Tambellini,.22,10.70,-8.05,10.33
467,-7,27466,Spencer Levin,.22,8.90,-1.27,10.17
468,-7,20590,Paul Eales,.22,10.22,-13.46,7.61
469,-7,24617,Rafael Gómez,.22,8.85,-2.13,8.40
470,-5,02049,Gene Sauers,.22,13.17,-29.25,14.58
471,-5,26469,Oskar Bergman,.22,8.76,-1.49,9.32
472,-4,23828,Satoru Hirota,.22,10.89,-5.11,10.39
473,-4,25815,Craig Williams,.22,8.69,-4.44,7.13
474,-4,02245,Grant Waite,.22,11.83,-12.31,11.01
475,-3,20933,Kohki Idoki,.21,11.57,-9.97,8.58
476,-3,21295,Ivó Giner,.21,10.91,-8.78,6.01
477,-2,20702,David Higgins,.21,8.54,8.54
478,-11,06422,Kazuhiro Takami,.21,8.54,-.67,9.21
