RANK,MOVEMENT,PLAYER_ID,PLAYER,RATING
1,0,20848,Ángel Cabrera,9.9
2,0,27702,Matt Hendrix,9.8
3,0,01385,Jim Gallagher Jr.,9.7
3,0,23063,Scott Hend,9.7
5,0,11123,Chris Couch,9.6
5,0,23552,Hank Kuehne,9.6
7,0,06567,Vijay Singh,9.5
7,0,27770,Camilo Villegas,9.5
9,0,01249,John Daly,9.3
9,0,23497,Tag Ridings,9.3
11,0,06522,Ernie Els,9.2
11,0,22075,Ricardo Gonzalez,9.2
11,0,24924,Bill Haas,9.2
14,0,01226,Fred Couples,9.1
14,0,02106,Chris Smith,9.1
14,0,02135,Mike Standly,9.1
17,0,25900,Lucas Glover,9.0
17,0,01706,Davis Love III,9.0
17,0,22046,Geoff Ogilvy,9.0
20,0,08793,Tiger Woods,8.9
21,0,21633,Steve Allan,8.8
21,0,08337,Mike Heinen,8.8
21,0,01945,Kenny Perry,8.8
21,0,27963,Chris Stroud,8.8
25,0,24846,Ricky Barnes,8.7
25,0,21805,Harrison Frazar,8.7
25,0,01374,Robin Freeman,8.7
25,0,25752,Steve Friesen,8.7
25,0,21209,Sergio Garcia,8.7
25,0,12716,Charley Hoffman,8.7
31,0,23353,J.J. Henry,8.6
31,0,25034,James McLean,8.6
31,0,20663,Brenden Pappas,8.6
31,0,01927,Dennis Paulson,8.6
35,0,24940,Edward Loar,8.5
35,0,07013,Wes Short Jr.,8.5
37,0,24925,Jonathan Byrd,8.4
37,0,01810,Phil Mickelson,8.4
39,0,06034,Marco Dawson,8.3
39,0,20157,Retief Goosen,8.3
39,0,12663,Phil Tataurangi,8.3
42,0,23614,Rich Beem,8.2
42,0,12394,Tom Carter,8.2
42,0,12782,Tim Herron,8.2
42,0,20572,Rod Pampling,8.2
42,0,26679,Kevin Stadler,8.2
47,0,20098,Stuart Appleby,8.1
47,0,19824,Craig Barlow,8.1
47,0,25364,Paul Casey,8.1
47,0,25816,Kevin Durkin,8.1
47,0,24502,Adam Scott,8.1
52,0,08835,Kris Cox,8.0
52,0,20378,Mathias Grönberg,8.0
52,0,23320,Ryan Palmer,8.0
52,0,23621,Rory Sabbatini,8.0
56,0,20850,Daniel Chopra,7.9
56,0,06332,Neal Lancaster,7.9
56,0,27146,Adam Meyer,7.9
56,0,01958,Dan Pohl,7.9
56,0,20580,Andre Stolz,7.9
56,0,23307,Roger Tambellini,7.9
62,0,23613,Rich Barcelo,7.8
62,0,06573,Brandt Jobe,7.8
62,0,24781,Hunter Mahan,7.8
65,0,19825,Darren Clarke,7.7
65,0,20634,Peter Lonard,7.7
65,0,25237,Kevin Muncrief,7.7
65,0,07939,Dan Olsen,7.7
65,0,07749,Brett Quigley,7.7
65,0,23325,Vaughn Taylor,7.7
71,0,10885,Robert Allenby,7.6
71,0,10585,Scott McCarron,7.6
71,0,22117,Jyoti Randhawa,7.6
71,0,20645,John Senden,7.6
71,0,08375,Paul Stankowski,7.6
71,0,23623,Bo Van Pelt,7.6
77,0,01035,Tommy Armour III,7.5
77,0,07867,Woody Austin,7.5
77,0,22624,Joel Kribel,7.5
77,0,10107,Deane Pappas,7.5
77,0,25345,Carl Pettersson,7.5
77,0,22405,Justin Rose,7.5
77,0,02191,Tim Thelen,7.5
77,0,12755,Vance Veazey,7.5
85,0,20094,Jonathan Kaye,7.4
85,0,26287,Roland Thatcher,7.4
87,0,24507,Jason Bohn,7.3
87,0,12823,Carlos Franco,7.3
89,0,01161,Mark Calcavecchia,7.2
89,0,25686,Jason Dufner,7.2
89,0,20766,Padraig Harrington,7.2
89,0,24361,Pat Perez,7.2
93,0,23778,Brad Adamonis,7.1
93,0,20498,Briny Baird,7.1
93,0,12510,Chad Campbell,7.1
93,0,25741,Nick Gilliam,7.1
97,0,01096,Phil Blackmar,7.0
97,0,20585,Niclas Fasth,7.0
97,0,27768,Brock Mackenzie,7.0
97,0,21949,Joe Ogilvie,7.0
97,0,12660,Jesper Parnevik,7.0
97,0,02101,Joey Sindelar,7.0
103,0,10944,Thomas Bjørn,6.9
103,0,01677,Tom Lehman,6.9
103,0,01685,J.L. Lewis,6.9
103,0,01707,Steve Lowery,6.9
107,0,06197,Michael Allen,6.8
107,0,08123,Jeff Brehaut,6.8
107,0,21961,Charles Howell III,6.8
107,0,21731,Freddie Jacobson,6.8
107,0,21893,Brian Kortan,6.8
107,0,26497,Casey Wittenberg,6.8
