RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 20'-25',TOTAL 3 PUTTS
1,0,34021,Bud Cauley,7,47
2,0,21407,Arjun Atwal,6,34
2,0,28307,Matt Every,6,34
2,0,30750,Tommy Gainey,6,51
2,0,24358,Robert Garrigus,6,55
2,0,27974,Sung Kang,6,41
2,0,20572,Rod Pampling,6,37
2,0,27556,Ted Potter Jr.,6,46
2,0,06567,Vijay Singh,6,47
2,0,26679,Kevin Stadler,6,37
2,0,26951,Johnson Wagner,6,48
2,0,27095,Nick Watney,6,52
13,0,33141,Keegan Bradley,5,47
13,0,01116,Michael Bradley,5,28
13,0,21961,Charles Howell III,5,43
13,0,34174,John Huh,5,42
13,0,19970,Robert Karlsson,5,40
13,0,01724,Jeff Maggert,5,40
13,0,24781,Hunter Mahan,5,30
13,0,22405,Justin Rose,5,28
13,0,23621,Rory Sabbatini,5,46
13,0,30110,Kyle Stanley,5,45
13,0,27330,Josh Teater,5,62
13,0,27064,Jhonattan Vegas,5,45
13,0,31323,Gary Woodland,5,48
26,0,10885,Robert Allenby,4,47
26,0,22371,Aaron Baddeley,4,24
26,0,12510,Chad Campbell,4,47
26,0,32366,Kevin Chappell,4,56
26,0,23541,Ben Crane,4,31
26,0,27436,Graham DeLaet,4,50
26,0,25686,Jason Dufner,4,35
26,0,20104,Ken Duke,4,53
26,0,06522,Ernie Els,4,31
26,0,23903,Stephen Gangluff,4,28
26,0,30926,Chris Kirk,4,56
26,0,27936,Martin Laird,4,37
26,0,26851,Marc Leishman,4,54
26,0,23548,Bill Lunde,4,48
26,0,25572,Graeme McDowell,4,18
26,0,01810,Phil Mickelson,4,31
26,0,28475,Jeff Overton,4,41
26,0,23320,Ryan Palmer,4,33
26,0,30692,Scott Stallings,4,42
26,0,25834,Daniel Summerhays,4,38
26,0,32150,Michael Thompson,4,38
26,0,30927,Brendon Todd,4,32
26,0,23623,Bo Van Pelt,4,29
26,0,26289,Boo Weekley,4,39
50,0,06004,Stephen Ames,3,30
50,0,28259,Sangmoon Bae,3,33
50,0,28087,Kris Blanks,3,45
50,0,28093,Miguel Angel Carballo,3,40
50,0,20850,Daniel Chopra,3,18
50,0,23204,Gary Christian,3,43
50,0,20229,Stewart Cink,3,30
50,0,23135,Tim Clark,3,25
50,0,24494,Erik Compton,3,35
50,0,01249,John Daly,3,20
50,0,21753,Brian Davis,3,32
50,0,06034,Marco Dawson,3,21
50,0,06251,Chris DiMarco,3,38
50,0,23409,James Driscoll,3,28
50,0,32102,Rickie Fowler,3,36
50,0,08725,Tom Gillis,3,42
50,0,20574,Mathew Goggin,3,32
50,0,27644,Brian Harman,3,45
50,0,12716,Charley Hoffman,3,53
50,0,27141,J.B. Holmes,3,45
50,0,22378,Trevor Immelman,3,40
50,0,21731,Freddie Jacobson,3,23
50,0,28308,Troy Kelly,3,30
50,0,31558,J.J. Killeen,3,40
50,0,33122,Russell Knox,3,25
50,0,29926,Danny Lee,3,34
50,0,01706,Davis Love III,3,22
50,0,27060,John Mallinger,3,34
50,0,01766,Billy Mayfair,3,51
50,0,24490,George McNeill,3,37
50,0,29289,S.Y. Noh,3,39
50,0,20691,Greg Owen,3,54
50,0,24361,Pat Perez,3,39
50,0,01941,Tom Pernice Jr.,3,30
50,0,25345,Carl Pettersson,3,30
50,0,26476,Chez Reavie,3,42
50,0,25457,Alexandre Rocha,3,32
50,0,25562,Andres Romero,3,46
50,0,24502,Adam Scott,3,27
50,0,22548,Patrick Sheehan,3,26
50,0,21528,Henrik Stenson,3,31
50,0,27214,Kevin Streelman,3,38
50,0,26287,Roland Thatcher,3,31
50,0,23788,D.J. Trahan,3,44
50,0,33419,Cameron Tringale,3,47
50,0,27770,Camilo Villegas,3,43
50,0,20160,Charlie Wi,3,33
97,0,29910,Blake Adams,2,51
97,0,33120,Mark Anderson,2,49
97,0,20070,Matt Bettencourt,2,33
97,0,24925,Jonathan Byrd,2,35
97,0,32200,Roberto Castro,2,44
97,0,20593,Greg Chalmers,2,26
97,0,28455,Will Claxton,2,47
97,0,20623,Gavin Coles,2,34
97,0,11123,Chris Couch,2,22
97,0,23638,Brendon de Jonge,2,54
97,0,23983,Luke Donald,2,15
97,0,06036,Scott Dunlap,2,43
97,0,34099,Harris English,2,52
97,0,01320,Bob Estes,2,26
97,0,10809,Jim Furyk,2,20
97,0,23718,Nathan Green,2,34
97,0,20766,Padraig Harrington,2,23
97,0,26758,David Hearn,2,46
97,0,12782,Tim Herron,2,36
97,0,29420,Billy Horschel,2,30
97,0,24024,Zach Johnson,2,31
97,0,26300,Matt Jones,2,26
97,0,30711,Colt Knost,2,34
97,0,30944,Jason Kokrak,2,40
97,0,27797,Derek Lamely,2,32
97,0,35139,Richard Lee,2,22
97,0,01797,Rocco Mediate,2,28
97,0,26596,Ryan Moore,2,41
97,0,27302,Garth Mulroy,2,25
97,0,24140,Sean O'Hair,2,43
97,0,25240,D.A. Points,2,51
97,0,24138,Ian Poulter,2,19
97,0,29476,Kyle Reifers,2,46
97,0,26331,Charl Schwartzel,2,18
97,0,20645,John Senden,2,26
97,0,29221,Webb Simpson,2,29
97,0,23325,Vaughn Taylor,2,34
97,0,02206,David Toms,2,24
97,0,25632,Jimmy Walker,2,40
97,0,25892,Steve Wheatcroft,2,24
137,0,20098,Stuart Appleby,1,32
137,0,24846,Ricky Barnes,1,68
137,0,12652,Cameron Beckman,1,59
137,0,32334,Charlie Beljan,1,28
137,0,23542,Tommy Biershenk,1,33
137,0,27895,Jonas Blixt,1,21
137,0,24507,Jason Bohn,1,31
137,0,29479,Scott Brown,1,42
137,0,28500,Martin Flores,1,32
137,0,21805,Harrison Frazar,1,34
137,0,32698,Bobby Gates,1,54
