RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 15'-20',TOTAL 3 PUTTS
1,0,34174,John Huh,7,42
1,0,27556,Ted Potter Jr.,7,46
3,0,06004,Stephen Ames,6,30
3,0,23548,Bill Lunde,6,48
3,0,23325,Vaughn Taylor,6,34
6,0,10885,Robert Allenby,5,47
6,0,28259,Sangmoon Bae,5,33
6,0,24846,Ricky Barnes,5,68
6,0,23638,Brendon de Jonge,5,54
6,0,06036,Scott Dunlap,5,43
6,0,32102,Rickie Fowler,5,36
6,0,29926,Danny Lee,5,34
6,0,25562,Andres Romero,5,46
6,0,30692,Scott Stallings,5,42
6,0,27330,Josh Teater,5,62
6,0,26287,Roland Thatcher,5,31
6,0,23788,D.J. Trahan,5,44
6,0,08793,Tiger Woods,5,25
19,0,33120,Mark Anderson,4,49
19,0,21407,Arjun Atwal,4,34
19,0,32334,Charlie Beljan,4,28
19,0,20070,Matt Bettencourt,4,33
19,0,28087,Kris Blanks,4,45
19,0,23204,Gary Christian,4,43
19,0,20229,Stewart Cink,4,30
19,0,20623,Gavin Coles,4,34
19,0,06251,Chris DiMarco,4,38
19,0,20104,Ken Duke,4,53
19,0,24358,Robert Garrigus,4,55
19,0,12716,Charley Hoffman,4,53
19,0,27141,J.B. Holmes,4,45
19,0,29420,Billy Horschel,4,30
19,0,01766,Billy Mayfair,4,51
19,0,28237,Rory McIlroy,4,20
19,0,28475,Jeff Overton,4,41
19,0,25240,D.A. Points,4,51
19,0,06567,Vijay Singh,4,47
19,0,30927,Brendon Todd,4,32
19,0,26289,Boo Weekley,4,39
19,0,20160,Charlie Wi,4,33
41,0,29910,Blake Adams,3,51
41,0,12652,Cameron Beckman,3,59
41,0,29479,Scott Brown,3,42
41,0,12510,Chad Campbell,3,47
41,0,34021,Bud Cauley,3,47
41,0,32366,Kevin Chappell,3,56
41,0,01249,John Daly,3,20
41,0,23409,James Driscoll,3,28
41,0,25686,Jason Dufner,3,35
41,0,23903,Stephen Gangluff,3,28
41,0,32698,Bobby Gates,3,54
41,0,08725,Tom Gillis,3,42
41,0,20574,Mathew Goggin,3,32
41,0,26758,David Hearn,3,46
41,0,23353,J.J. Henry,3,32
41,0,29222,Billy Hurley III,3,28
