RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL 10TH TEE EARLY RDS.
119,0,29518,Brendan Steele,71.06,1279,18
120,0,32334,Charlie Beljan,71.07,995,14
120,0,23409,James Driscoll,71.07,1066,15
120,0,01797,Rocco Mediate,71.07,1066,15
123,0,23325,Vaughn Taylor,71.11,1351,19
123,0,30927,Brendon Todd,71.11,1280,18
125,0,22913,John Rollins,71.13,1138,16
126,0,06034,Marco Dawson,71.14,996,14
126,0,26289,Boo Weekley,71.14,996,14
128,0,24604,Hunter Haas,71.17,854,12
129,0,28087,Kris Blanks,71.18,783,11
129,0,28455,Will Claxton,71.18,1210,17
129,0,24781,Hunter Mahan,71.18,1210,17
132,0,29476,Kyle Reifers,71.20,1780,25
133,0,06251,Chris DiMarco,71.21,1353,19
134,0,27095,Nick Watney,71.22,1282,18
135,0,24357,K.J. Choi,71.29,998,14
136,0,29222,Billy Hurley III,71.30,713,10
137,0,29478,Kevin Kisner,71.31,1141,16
138,0,33120,Mark Anderson,71.33,856,12
139,0,31323,Gary Woodland,71.35,1213,17
140,0,26300,Matt Jones,71.36,785,11
141,0,20229,Stewart Cink,71.38,928,13
142,0,01706,Davis Love III,71.45,1429,20
143,0,28308,Troy Kelly,71.46,929,13
144,0,23542,Tommy Biershenk,71.47,1072,15
144,0,26679,Kevin Stadler,71.47,1358,19
146,0,24925,Jonathan Byrd,71.50,429,6
146,0,12782,Tim Herron,71.50,1287,18
146,0,30852,Ryo Ishikawa,71.50,858,12
146,0,24502,Adam Scott,71.50,572,8
146,0,20160,Charlie Wi,71.50,1001,14
151,0,23621,Rory Sabbatini,71.54,930,13
152,0,30926,Chris Kirk,71.55,787,11
153,0,23903,Stephen Gangluff,71.58,859,12
154,0,10885,Robert Allenby,71.64,788,11
154,0,24940,Edward Loar,71.64,1003,14
156,0,21350,Ryuji Imada,71.65,1218,17
157,0,29926,Danny Lee,71.71,1219,17
158,0,32102,Rickie Fowler,71.72,1291,18
159,0,06004,Stephen Ames,71.73,789,11
159,0,30692,Scott Stallings,71.73,1076,15
159,0,25834,Daniel Summerhays,71.73,789,11
162,0,25457,Alexandre Rocha,71.78,646,9
163,0,22548,Patrick Sheehan,71.82,790,11
164,0,23788,D.J. Trahan,71.83,1652,23
164,0,23623,Bo Van Pelt,71.83,431,6
166,0,27141,J.B. Holmes,71.89,1366,19
167,0,19970,Robert Karlsson,72.00,864,12
167,0,25572,Graeme McDowell,72.00,432,6
167,0,32150,Michael Thompson,72.00,1080,15
170,0,30711,Colt Knost,72.10,1442,20
170,0,25892,Steve Wheatcroft,72.10,721,10
172,0,26287,Roland Thatcher,72.11,649,9
173,0,20070,Matt Bettencourt,72.13,1659,23
174,0,08725,Tom Gillis,72.18,794,11
174,0,10860,Justin Leonard,72.18,1227,17
176,0,32698,Bobby Gates,72.28,1301,18
177,0,28093,Miguel Angel Carballo,72.36,1013,14
177,0,22582,Kyle Thompson,72.36,796,11
179,0,24494,Erik Compton,72.40,1448,20
179,0,27064,Jhonattan Vegas,72.40,1086,15
181,0,27466,Spencer Levin,72.54,943,13
182,0,29479,Scott Brown,72.67,872,12
183,0,12652,Cameron Beckman,72.71,1745,24
184,0,28259,Sangmoon Bae,72.75,1164,16
184,0,26476,Chez Reavie,72.75,873,12
184,0,33419,Cameron Tringale,72.75,1164,16
187,0,12716,Charley Hoffman,72.92,875,12
188,0,27974,Sung Kang,73.00,1022,14
189,0,27120,Troy Matteson,73.15,1463,20
190,0,22378,Trevor Immelman,73.23,952,13
191,0,21805,Harrison Frazar,74.00,518,7
