RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 5 AVG,TOTAL PAR
1,0,27141,J.B. Holmes,-138,4.55,1545
2,0,21961,Charles Howell III,-131,4.60,1650
2,0,27933,John Merrick,-131,4.62,1720
4,0,23108,Matt Kuchar,-130,4.56,1490
5,0,23638,Brendon de Jonge,-129,4.65,1845
6,0,08725,Tom Gillis,-128,4.59,1565
7,0,23623,Bo Van Pelt,-126,4.61,1605
8,0,23788,D.J. Trahan,-122,4.59,1490
9,0,20070,Matt Bettencourt,-119,4.61,1515
10,0,25804,Bubba Watson,-117,4.52,1230
11,0,24924,Bill Haas,-116,4.59,1410
11,0,12716,Charley Hoffman,-116,4.57,1350
13,0,29221,Webb Simpson,-114,4.62,1495
14,0,30925,Dustin Johnson,-111,4.58,1315
15,0,21949,Joe Ogilvie,-110,4.65,1575
16,0,23353,J.J. Henry,-109,4.62,1435
16,0,26300,Matt Jones,-109,4.61,1415
16,0,27466,Spencer Levin,-109,4.68,1705
16,0,26679,Kevin Stadler,-109,4.62,1430
20,0,23325,Vaughn Taylor,-108,4.62,1425
21,0,27936,Martin Laird,-107,4.63,1430
22,0,07867,Woody Austin,-106,4.64,1480
22,0,01810,Phil Mickelson,-106,4.58,1265
22,0,26301,James Nitties,-106,4.64,1465
22,0,07749,Brett Quigley,-106,4.66,1565
26,0,20645,John Senden,-105,4.68,1645
27,0,06595,Kevin Sutherland,-104,4.63,1405
28,0,08075,Jerry Kelly,-103,4.67,1580
29,0,20229,Stewart Cink,-102,4.59,1240
30,0,24925,Jonathan Byrd,-101,4.61,1295
30,0,27095,Nick Watney,-101,4.65,1425
32,0,27649,Brandt Snedeker,-99,4.65,1395
32,0,27330,Josh Teater,-99,4.70,1625
34,0,01706,Davis Love III,-97,4.60,1215
34,0,25396,Kevin Na,-97,4.66,1425
34,0,01948,Tim Petrovic,-97,4.71,1670
34,0,27963,Chris Stroud,-97,4.66,1425
38,0,32102,Rickie Fowler,-96,4.69,1560
