RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL RIGHT ROUGH,POSSIBLE FWYS,RELATIVE TO PAR
46,0,10860,Justin Leonard,12.91,134,1038,+0.04
47,0,30711,Colt Knost,12.98,104,801,+0.14
48,0,19846,Brian Gay,13.02,128,983,+0.20
49,0,31560,Brian Stuard,13.06,114,873,+0.13
50,0,27408,Martin Kaymer,13.07,75,574,+0.21
51,0,34046,Jordan Spieth,13.12,122,930,-0.04
52,0,29221,Webb Simpson,13.13,128,975,-0.11
53,0,32366,Kevin Chappell,13.15,122,928,+0.16
54,0,30852,Ryo Ishikawa,13.19,100,758,+0.12
55,0,25444,Justin Hicks,13.21,121,916,+0.15
56,0,23788,D.J. Trahan,13.22,69,522,+0.12
57,0,06573,Brandt Jobe,13.23,97,733,+0.25
58,0,24138,Ian Poulter,13.24,72,544,+0.03
59,0,34431,Robert Streb,13.27,112,844,+0.23
60,0,24502,Adam Scott,13.32,81,608,+0.05
61,0,24663,Y.E. Yang,13.33,76,570,+0.21
62,0,12716,Charley Hoffman,13.43,135,1005,-0.02
63,0,01810,Phil Mickelson,13.51,105,777,-0.05
64,0,34174,John Huh,13.54,142,1049,+0.08
65,0,28455,Will Claxton,13.55,105,775,+0.21
66,0,25562,Andres Romero,13.62,97,712,+0.05
67,0,21878,Mark Wilson,13.79,96,696,+0.11
68,0,23638,Brendon de Jonge,13.89,186,1339,+0.05
69,0,22405,Justin Rose,13.91,89,640,-0.01
70,0,25686,Jason Dufner,13.97,119,852,+0.14
71,0,20098,Stuart Appleby,14.13,153,1083,+0.10
72,0,26300,Matt Jones,14.20,137,965,-0.04
72,0,23320,Ryan Palmer,14.20,135,951,+0.03
74,0,20766,Padraig Harrington,14.29,69,483,+0.14
75,0,22046,Geoff Ogilvy,14.31,82,573,+0.10
76,0,06567,Vijay Singh,14.33,95,663,+0.17
77,0,33141,Keegan Bradley,14.36,143,996,-0.01
77,0,34409,David Lingmerth,14.36,113,787,+0.09
77,0,26331,Charl Schwartzel,14.36,106,738,+0.05
80,0,33419,Cameron Tringale,14.46,150,1037,+0.08
81,0,20104,Ken Duke,14.48,151,1043,+0.19
82,0,33418,Shawn Stefani,14.56,99,680,-0.03
83,0,29425,Andrew Svoboda,14.61,71,486,+0.10
84,0,23541,Ben Crane,14.68,112,763,+0.21
84,0,20691,Greg Owen,14.68,134,913,+0.26
86,0,27895,Jonas Blixt,14.69,136,926,+0.11
87,0,27649,Brandt Snedeker,14.71,119,809,+0.08
88,0,24781,Hunter Mahan,14.72,140,951,+0.01
89,0,10213,Dicky Pride,14.77,121,819,+0.07
90,0,06522,Ernie Els,14.78,98,663,+0.01
91,0,25834,Daniel Summerhays,14.79,159,1075,+0.09
91,0,32150,Michael Thompson,14.79,108,730,+0.12
93,0,20593,Greg Chalmers,14.82,142,958,+0.18
94,0,35539,Luke Guthrie,14.87,134,901,-0.02
95,0,22056,Cameron Percy,14.89,117,786,-0.03
96,0,30692,Scott Stallings,14.91,136,912,+0.13
97,0,24361,Pat Perez,14.95,132,883,+0.13
98,0,20229,Stewart Cink,14.97,115,768,+0.10
99,0,27129,Luke List,15.01,104,693,-0.03
100,0,28307,Matt Every,15.05,167,1110,+0.11
101,0,27933,John Merrick,15.08,143,948,+0.10
102,0,29518,Brendan Steele,15.10,161,1066,+0.15
103,0,23409,James Driscoll,15.12,130,860,+0.11
103,0,22295,Darron Stiles,15.12,88,582,+0.16
105,0,24494,Erik Compton,15.17,135,890,+0.08
106,0,25274,Steven Bowditch,15.19,120,790,+0.05
107,0,27120,Troy Matteson,15.21,122,802,+0.06
108,0,22621,Ben Curtis,15.36,98,638,+0.17
109,0,28092,D.H. Lee,15.38,123,800,+0.09
110,0,31557,Jim Herman,15.41,94,610,+0.14
111,0,28089,Jason Day,15.46,130,841,E
112,0,28237,Rory McIlroy,15.48,87,562,+0.14
113,0,19970,Robert Karlsson,15.49,79,510,+0.19
114,0,30110,Kyle Stanley,15.50,129,832,+0.03
115,0,30944,Jason Kokrak,15.53,153,985,+0.03
116,0,27770,Camilo Villegas,15.54,138,888,+0.06
117,0,23108,Matt Kuchar,15.55,149,958,+0.05
118,0,30163,Henrik Norlander,15.62,127,813,+0.13
119,0,34360,Patrick Reed,15.63,159,1017,+0.06
120,0,27936,Martin Laird,15.64,114,729,+0.19
120,0,24490,George McNeill,15.64,139,889,+0.22
122,0,34021,Bud Cauley,15.67,121,772,+0.17
123,0,28500,Martin Flores,15.68,164,1046,+0.01
124,0,23621,Rory Sabbatini,15.69,156,994,+0.03
125,0,26497,Casey Wittenberg,15.79,132,836,+0.18
126,0,30750,Tommy Gainey,15.80,164,1038,+0.16
126,0,25804,Bubba Watson,15.80,130,823,+0.05
128,0,28310,Lee Williams,15.82,112,708,+0.14
128,0,31323,Gary Woodland,15.82,181,1144,+0.10
130,0,01320,Bob Estes,15.85,136,858,+0.12
131,0,29289,S.Y. Noh,15.86,134,845,+0.10
132,0,24227,Justin Bolli,15.88,101,636,+0.33
132,0,28475,Jeff Overton,15.88,162,1020,+0.09
134,0,29479,Scott Brown,15.90,121,761,+0.10
135,0,27095,Nick Watney,15.92,161,1011,+0.12
136,0,30926,Chris Kirk,15.95,178,1116,+0.09
137,0,32334,Charlie Beljan,15.96,120,752,+0.09
138,0,28679,Fabián Gómez,16.04,124,773,+0.14
139,0,24358,Robert Garrigus,16.07,108,672,+0.10
140,0,26758,David Hearn,16.09,163,1013,+0.16
141,0,34261,Scott Langley,16.18,144,890,+0.15
142,0,08793,Tiger Woods,16.19,96,593,+0.07
143,0,29740,Brad Fritsch,16.44,154,937,+0.03
144,0,37273,Derek Ernst,16.45,112,681,+0.16
145,0,22378,Trevor Immelman,16.53,141,853,+0.14
146,0,24846,Ricky Barnes,16.54,149,901,+0.23
147,0,25336,Alistair Presnell,16.59,104,627,-0.01
148,0,27644,Brian Harman,16.60,175,1054,+0.15
149,0,34099,Harris English,16.65,188,1129,E
149,0,32448,James Hahn,16.65,154,925,+0.10
149,0,21099,David Lynn,16.65,129,775,+0.10
152,0,22371,Aaron Baddeley,16.73,134,801,+0.07
152,0,28259,Sangmoon Bae,16.73,167,998,+0.11
154,0,22961,David Mathis,16.80,144,857,+0.19
155,0,27330,Josh Teater,17.01,142,835,+0.04
156,0,28135,Aaron Watkins,17.08,83,486,+0.14
157,0,24140,Sean O'Hair,17.10,119,696,+0.13
158,0,25632,Jimmy Walker,17.17,176,1025,-0.05
159,0,12782,Tim Herron,17.30,104,601,+0.07
160,0,22792,Peter Hanson,17.47,80,458,+0.15
161,0,22913,John Rollins,17.51,163,931,+0.13
162,0,20848,Ángel Cabrera,17.54,137,781,+0.09
163,0,06004,Stephen Ames,17.55,106,604,+0.07
164,0,20645,John Senden,17.63,149,845,+0.06
165,0,20160,Charlie Wi,17.69,162,916,+0.14
166,0,26851,Marc Leishman,17.70,157,887,-0.02
167,0,21731,Freddie Jacobson,17.77,113,636,+0.04
168,0,33869,Eric Meierdierks,17.91,91,508,+0.18
169,0,30925,Dustin Johnson,18.12,127,701,+0.02
169,0,27503,Steve LeBrun,18.12,133,734,+0.09
171,0,23452,Nicolas Colsaerts,18.18,90,495,+0.09
172,0,23800,Bryce Molder,18.23,179,982,+0.10
173,0,20572,Rod Pampling,18.24,89,488,+0.16
174,0,33461,Morgan Hoffmann,18.33,134,731,+0.03
175,0,24399,Scott Gardiner,18.44,132,716,+0.05
176,0,23497,Tag Ridings,18.54,147,793,+0.16
177,0,21961,Charles Howell III,20.02,221,1104,-0.02
178,0,25818,Scott Piercy,20.07,172,857,+0.06
179,0,10423,Mike Weir,20.93,135,645,+0.08
180,0,32698,Bobby Gates,21.36,110,515,+0.16
