RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY PER EVENT,TOTAL MONEY
92,0,09011,David Duval,$34918,838044
93,0,12652,Cameron Beckman,$34913,907739
94,0,23624,Soren Hansen,$34866,139465
95,0,06573,Brandt Jobe,$34731,972479
96,0,24502,Adam Scott,$33915,339157
97,0,10423,Mike Weir,$33755,843890
98,0,02214,Kirk Triplett,$33730,843273
99,0,21284,Hiroyuki Fujita,$33714,33714
100,0,02246,Duffy Waldorf,$33666,909003
101,0,20229,Stewart Cink,$33118,894212
102,0,12782,Tim Herron,$31830,954916
103,0,01685,J.L. Lewis,$30876,957182
104,0,23541,Ben Crane,$30702,921076
105,0,22075,Ricardo Gonzalez,$30427,121709
106,0,01887,Mark O'Meara,$30422,730132
107,0,01457,Jay Haas,$30115,722782
108,0,24024,Zach Johnson,$28500,57000
109,0,01249,John Daly,$28266,593594
110,0,01175,Jim Carter,$28011,812346
111,0,01766,Billy Mayfair,$27895,864745
112,0,08931,Glen Day,$27739,859929
113,0,23135,Tim Clark,$27504,632609
114,0,19846,Brian Gay,$27256,926735
115,0,01724,Jeff Maggert,$27155,733198
116,0,22293,Heath Slocum,$27019,864615
117,0,01157,Tom Byrum,$26968,620279
118,0,20572,Rod Pampling,$26789,776902
119,0,19905,Andrew Coltart,$26731,26731
120,0,06332,Neal Lancaster,$26233,813229
121,0,21805,Harrison Frazar,$26117,731295
122,0,01948,Tim Petrovic,$25716,797206
123,0,20498,Briny Baird,$24773,817513
124,0,20548,Hidemichi Tanaka,$24723,766423
125,0,02101,Joey Sindelar,$24710,790749
126,0,11032,Frank Lickliter II,$24682,740460
127,0,08339,Spike McRoy,$24672,616813
128,0,12510,Chad Campbell,$24278,825474
129,0,19824,Craig Barlow,$24025,528568
130,0,20029,Notah Begay III,$24000,624025
131,0,06078,Esteban Toledo,$23951,766463
132,0,22405,Justin Rose,$23704,94816
133,0,23338,David Gossett,$23320,676308
134,0,02133,Craig Stadler,$22989,505778
135,0,01132,Mark Brooks,$22864,731671
136,0,01886,Peter O'Malley,$21460,128765
137,0,06515,Shaun Micheel,$21381,641449
138,0,20935,Toru Taniguchi,$21313,170509
139,0,24617,Rafael Gómez,$21150,21150
140,0,01619,Skip Kendall,$21083,653594
141,0,12823,Carlos Franco,$21037,652147
142,0,01941,Tom Pernice Jr.,$20809,645109
143,0,20593,Greg Chalmers,$20674,640898
144,0,08633,Per-Ulrik Johansson,$20594,556063
145,0,06643,Paul Goydos,$20367,407345
146,0,20095,Carl Paulson,$20318,568924
147,0,12645,Brent Geiberger,$20089,582591
148,0,06431,Jean Van de Velde,$20072,20072
149,0,08545,Glen Hnatiuk,$19962,558940
150,0,20574,Mathew Goggin,$19592,391852
151,0,01723,Andrew Magee,$19394,543034
152,0,20645,John Senden,$19287,578612
153,0,07003,David Berganio Jr.,$19105,573151
154,0,20590,Paul Eales,$18962,18962
155,0,08635,Colin Montgomerie,$18809,188095
156,0,01139,Olin Browne,$18661,615828
157,0,01569,Peter Jacobsen,$18529,389122
158,0,07721,Pat Bates,$18527,537283
159,0,08375,Paul Stankowski,$18235,565294
160,0,19972,José Coceres,$17909,286551
161,0,23034,Brent Schwarzrock,$17852,160672
162,0,01378,David Frost,$17580,509845
163,0,20566,Kaname Yokoo,$17516,490473
164,0,10425,Jay Williamson,$17181,515445
165,0,23353,J.J. Henry,$16761,569874
166,0,08337,Mike Heinen,$16456,246852
167,0,20367,Fredrik Andersson Hed,$16223,16223
167,0,19929,Warren Bennett,$16223,16223
167,0,19957,Ian Garbutt,$16223,16223
167,0,24956,Mikko Ilonen,$16223,16223
167,0,12389,Barry Lane,$16223,16223
167,0,24138,Ian Poulter,$16223,16223
173,0,23800,Bryce Molder,$15819,348027
174,0,07235,John Morse,$15657,125260
175,0,01142,Bart Bryant,$15493,309879
176,0,01475,Donnie Hammond,$15492,263366
177,0,20436,Garrett Willis,$15326,444482
178,0,06621,Joe Durant,$15257,427216
179,0,08881,Tripp Isenhour,$15200,319209
180,0,01928,Corey Pavin,$15083,362011
181,0,10457,Frank Nobilo,$14910,447324
182,0,10733,Kent Jones,$14844,489879
183,0,19958,Miguel Angel Jiménez,$14766,280567
184,0,20569,Richard Green,$14695,14695
185,0,01098,Jay Don Blake,$14560,495065
186,0,10107,Deane Pappas,$14541,494404
187,0,06617,Brian Henninger,$14080,281613
188,0,19881,Robert Damron,$13995,391866
189,0,23125,Brad Elder,$13957,362892
190,0,20650,Jarrod Moseley,$13905,13905
191,0,11011,Mike Sposa,$13629,463417
192,0,06350,Bob May,$13592,407777
193,0,24604,Hunter Haas,$13545,13545
194,0,23552,Hank Kuehne,$13473,80840
195,0,02002,John Riegger,$13471,390675
196,0,20382,Stephen Leaney,$13365,26731
197,0,25779,Matthew Cort,$13194,13194
198,0,02166,Chip Sullivan,$12966,12966
199,0,21806,Paul Gow,$12821,448752
200,0,20686,Jeev Milkha Singh,$12794,12794
201,0,01385,Jim Gallagher Jr.,$12760,191402
202,0,01035,Tommy Armour III,$12639,379190
203,0,07749,Brett Quigley,$12638,404421
204,0,23177,Kenneth Staton,$12606,453816
205,0,01185,Brandel Chamblee,$12408,372263
206,0,02170,Hal Sutton,$12307,320001
207,0,07553,Roger Wessels,$12246,12246
208,0,12461,Paul McGinley,$12082,120822
209,0,23892,David Park,$12009,12009
210,0,21633,Steve Allan,$11988,359655
211,0,01927,Dennis Paulson,$11470,344121
212,0,01408,Kelly Gibson,$11032,154458
213,0,01633,Tom Kite,$10870,54350
214,0,22378,Trevor Immelman,$10863,21727
215,0,08057,Brian Wilson,$10860,10860
216,0,08547,John Maginnes,$10850,21701
217,0,10193,Don Berry,$10750,10750
218,0,02245,Grant Waite,$10740,332946
219,0,06613,Tommy Tolles,$10686,213739
220,0,25572,Graeme McDowell,$10636,31909
221,0,20396,Lee Westwood,$10523,94710
222,0,02187,Dave Tentis,$10500,10500
223,0,10649,Tom Scherrer,$10489,356656
224,0,01926,Steve Pate,$10484,220183
225,0,12602,Dean Wilson,$10336,41344
226,0,19970,Robert Karlsson,$10036,20072
227,0,10821,Toshi Izawa,$9886,69204
228,0,06498,Matt Peterson,$9871,266542
229,0,06006,JC Anderson,$9552,9552
230,0,08993,Franklin Langham,$9538,238460
231,0,08123,Jeff Brehaut,$9459,274334
232,0,08725,Tom Gillis,$9207,18414
233,0,07223,Brian Bateman,$9078,281420
234,0,20105,Jeff Gove,$9055,271652
235,0,12819,Todd Doohan,$8920,8920
236,0,01869,Jack Nicklaus,$8910,8910
236,0,02300,Ian Woosnam,$8910,26731
238,0,10213,Dicky Pride,$8909,142555
239,0,07867,Woody Austin,$8537,307348
240,0,01560,David Ishii,$8520,8520
241,0,01374,Robin Freeman,$8414,227179
242,0,20218,Shingo Katayama,$8284,66277
243,0,01958,Dan Pohl,$8190,24570
244,0,20585,Niclas Fasth,$8180,73627
244,0,02110,Jerry Smith,$8180,269952
246,0,07363,Craig Bowden,$8147,16294
247,0,01306,David Edwards,$8116,89284
248,0,07753,Kevin Wentworth,$8100,32400
249,0,24958,Dave Christensen,$8080,8080
249,0,02190,Doug Tewell,$8080,8080
251,0,25190,Jeff Quinney,$8062,40310
252,0,25052,Derek Gillespie,$8000,16000
253,0,02257,Brian Watts,$7747,162703
254,0,20474,Phillip Price,$7733,54133
255,0,21631,Iain Steel,$7560,7560
256,0,12454,Mario Tiziani,$7534,22603
257,0,06214,Guy Boros,$7532,82852
258,0,20940,Kenichi Kuboya,$7347,14695
259,0,12753,David Morland IV,$7338,154115
260,0,01203,Russ Cochran,$7337,176110
261,0,12388,Michael Clark II,$7255,239422
262,0,25345,Carl Pettersson,$7242,21727
263,0,06012,Greg Kraft,$7181,222614
264,0,06741,Gene Fieger,$7105,7105
265,0,01599,Steve Jones,$7054,169315
266,0,23903,Stephen Gangluff,$6955,187804
267,0,02033,Dave Rummells,$6837,27349
268,0,24727,David Hutsell,$6804,6804
269,0,20043,Edward Fryatt,$6641,225822
270,0,25031,Andy Miller,$6397,12794
271,0,23322,Brett Wetterich,$6344,203033
272,0,02254,Scott Watkins,$6300,6300
273,0,19904,Paul Lawrie,$6291,50334
274,0,21259,Jason Hill,$6285,150860
275,0,01555,Stu Ingraham,$6270,6270
276,0,25364,Paul Casey,$6213,55921
277,0,02135,Mike Standly,$6200,68210
278,0,24218,Han Lee,$5970,5970
279,0,20502,Michael Long,$5841,157722
280,0,20104,Ken Duke,$5790,23162
281,0,06581,David Sutherland,$5732,63052
282,0,24937,Jess Daley,$5728,154674
283,0,23409,James Driscoll,$5715,34293
284,0,01060,Dave Barr,$5678,28394
285,0,08553,Lee Porter,$5606,179395
286,0,21452,Steve Scott,$5546,16640
287,0,22371,Aaron Baddeley,$5460,16380
288,0,06090,Jim McGovern,$5428,86862
289,0,12826,Paul Claxton,$5403,156695
290,0,02294,Willie Wood,$5366,85870
291,0,02224,Greg Twiggs,$5171,5171
292,0,23623,Bo Van Pelt,$4977,139357
293,0,02131,Mike Springer,$4932,59192
294,0,02099,Scott Simpson,$4884,122115
295,0,06036,Scott Dunlap,$4815,144453
296,0,01514,Eduardo Herrera,$4780,109952
297,0,01771,Blaine McCallister,$4568,123348
298,0,01282,Trevor Dodds,$4558,27351
299,0,10117,Bob Heintz,$4548,127346
300,0,23673,Michael Connell,$4488,8976
301,0,24494,Erik Compton,$4487,22437
302,0,26360,Bubba Dickerson,$4414,44140
303,0,12760,Danny Ellis,$4314,73339
304,0,01191,Barry Cheesman,$4263,4263
305,0,01435,Wayne Grady,$4176,20880
306,0,06140,Sean Murphy,$4142,8284
307,0,02267,D.A. Weibring,$4104,41044
308,0,21007,Gabriel Hjertstedt,$4069,69185
309,0,02196,Robert Thompson,$4060,8120
309,0,02230,Stan Utley,$4060,28422
311,0,26289,Boo Weekley,$3966,95205
312,0,10962,Bradley Hughes,$3884,85449
313,0,06197,Michael Allen,$3750,108777
314,0,01261,Jay Delsing,$3738,22430
315,0,21047,Mike Deuel,$3696,3696
316,0,19817,Michael Muehr,$3612,97530
317,0,01014,Fulton Allem,$3553,92379
318,0,06315,Pete Jordan,$3377,101329
319,0,20663,Brenden Pappas,$3340,83519
320,0,01717,Sandy Lyle,$3129,28162
321,0,06016,Brad Lardon,$3109,71511
322,0,01925,Jerry Pate,$3074,15372
323,0,20859,Anders Hansen,$3061,12246
324,0,06044,Scott Gump,$2951,23610
325,0,21584,Richie Coughlan,$2791,13955
326,0,01444,Ken Green,$2748,10995
327,0,25900,Lucas Glover,$2724,16349
328,0,02322,Richard Zokol,$2671,53437
329,0,01116,Michael Bradley,$2623,18363
330,0,20099,Doug Barron,$2394,14368
331,0,21949,Joe Ogilvie,$2384,47696
332,0,01549,Mike Hulbert,$2307,46148
333,0,10963,Jimmy Green,$2299,4599
334,0,06791,Mark Wurtz,$2220,6660
335,0,01510,Nolan Henke,$2080,6240
336,0,01143,Brad Bryant,$2045,10225
337,0,02218,Ted Tryba,$1967,17706
338,0,07569,Mark Carnevale,$1874,9372
339,0,08535,Gary Nicklaus,$1614,41969
340,0,01196,Brian Claar,$1528,13757
341,0,02159,Curtis Strange,$1473,16207
342,0,06064,Jeff Gallagher,$1447,21711
343,0,25450,Ty Tryon,$1436,8620
344,0,01093,Ronnie Black,$1184,14219
345,0,02244,Fred Wadsworth,$936,16854
346,0,02007,Larry Rinker,$925,4628
347,0,01823,Larry Mize,$763,7633
348,0,01418,Bill Glasson,$353,4599
