RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,45157,Cam Davis,53' 3",2663.500,50,-25
2,0,29221,Webb Simpson,55' 4",2379.250,43,-17
3,0,40098,Matt Fitzpatrick,55' 8",1169.833,21,-3
4,0,32791,K.H. Lee,57' 4",1776.667,31,-4
5,0,37189,Harold Varner III,58' 9",1937.500,33,-8
6,0,33122,Russell Knox,59' 7",2085.750,35,-5
7,0,23108,Matt Kuchar,59' 10",1855.333,31,-3
8,0,21209,Sergio Garcia,59' 11",1437.833,24,-1
9,0,27214,Kevin Streelman,60' 8",1818.833,30,+1
10,0,21528,Henrik Stenson,60' 9",1032.167,17,+7
11,0,25900,Lucas Glover,61' 7",2031.167,33,-7
12,0,46402,Talor Gooch,62' 2",1863.750,30,-1
12,0,27141,J.B. Holmes,62' 2",2238.917,36,-7
14,0,25818,Scott Piercy,62' 9",2887.083,46,+3
15,0,34264,Hudson Swafford,63' 1",1893.333,30,-11
16,0,26499,Rafa Cabrera Bello,63' 2",1831.917,29,-2
17,0,33141,Keegan Bradley,63' 4",1774.167,28,-1
18,0,52372,Cameron Champ,63' 5",3550.750,56,-11
19,0,27963,Chris Stroud,63' 6",2031.000,32,-1
20,0,25686,Jason Dufner,63' 7",1844.917,29,+1
21,0,45526,Abraham Ancer,63' 8",2165.667,34,-10
21,0,34076,Joel Dahmen,63' 8",2802.500,44,-12
23,0,22371,Aaron Baddeley,63' 9",1912.167,30,+1
24,0,24138,Ian Poulter,63' 10",1722.917,27,-5
25,0,39977,Max Homa,64' 5",3154.583,49,-18
26,0,37454,Whee Kim,64' 6",1740.833,27,E
27,0,47959,Bryson DeChambeau,65' 0",3249.917,50,-10
28,0,06522,Ernie Els,65' 3",1501.333,23,+2
29,0,39546,Keith Mitchell,65' 5",2552.667,39,-5
29,0,32058,José de Jesús Rodríguez,65' 5",1961.833,30,-7
31,0,37455,Si Woo Kim,65' 10",2897.917,44,-12
32,0,30946,Alex Prugh,66' 0",1584.917,24,-3
33,0,23320,Ryan Palmer,66' 2",1918.667,29,-5
34,0,30925,Dustin Johnson,66' 4",2453.083,37,-12
35,0,34256,Andrew Putnam,66' 6",2527.667,38,-4
36,0,49964,Aaron Wise,66' 7",1663.750,25,-9
37,0,24361,Pat Perez,66' 9",1401.167,21,+2
37,0,35891,Cameron Smith,66' 9",3270.167,49,+2
37,0,25493,Nick Taylor,66' 9",3405.750,51,-9
40,0,46435,Austin Cook,66' 11",1605.750,24,-5
41,0,29926,Danny Lee,67' 0",2746.083,41,-9
41,0,46970,Jon Rahm,67' 0",1741.833,26,+1
43,0,24502,Adam Scott,67' 2",2754.333,41,+1
44,0,39954,Cody Gribble,67' 3",2691.167,40,+1
45,0,25364,Paul Casey,67' 7",2162.583,32,-3
46,0,45609,Tyler Duncan,67' 9",2370.750,35,-1
46,0,29725,Tony Finau,67' 9",3114.833,46,-11
48,0,23325,Vaughn Taylor,67' 10",2508.333,37,E
49,0,35732,Wes Roach,67' 11",1834.750,27,-6
50,0,29908,C.T. Pan,68' 0",3262.333,48,+3
51,0,28775,Nate Lashley,68' 1",1906.333,28,+6
51,0,34046,Jordan Spieth,68' 1",3266.083,48,+9
51,0,30110,Kyle Stanley,68' 1",1497.250,22,-1
51,0,40115,Adam Svensson,68' 1",2383.333,35,-5
51,0,32150,Michael Thompson,68' 1",2449.917,36,+5
56,0,32839,Hideki Matsuyama,68' 9",3370.250,49,-11
56,0,33418,Shawn Stefani,68' 9",2750.500,40,-1
58,0,33448,Justin Thomas,68' 10",2685.333,39,-11
59,0,35450,Patrick Cantlay,68' 11",3857.167,56,-14
59,0,31323,Gary Woodland,68' 11",2961.667,43,-14
61,0,27129,Luke List,69' 0",3037.000,44,-11
62,0,49771,J.T. Poston,69' 2",4289.167,62,-8
63,0,39997,Corey Conners,69' 3",2768.667,40,-6
63,0,31646,Emiliano Grillo,69' 3",2145.500,31,+1
63,0,24024,Zach Johnson,69' 3",1940.000,28,+3
63,0,49960,Sepp Straka,69' 3",2770.750,40,-4
67,0,49303,Anders Albertson,69' 4",2218.000,32,+1
68,0,27974,Sung Kang,69' 6",4167.917,60,-4
68,0,45486,Joaquin Niemann,69' 6",2433.333,35,-12
68,0,27064,Jhonattan Vegas,69' 6",2778.417,40,-14
71,0,32139,Danny Willett,69' 7",1877.833,27,E
72,0,25396,Kevin Na,69' 8",2576.250,37,+2
73,0,39971,Sungjae Im,69' 9",4323.750,62,-26
74,0,27349,Alex Noren,70' 0",1960.583,28,+1
75,0,34021,Bud Cauley,70' 1",3155.333,45,-1
75,0,26596,Ryan Moore,70' 1",2241.500,32,E
77,0,10809,Jim Furyk,70' 3",1615.167,23,+4
78,0,34099,Harris English,70' 4",4292.167,61,-17
78,0,34563,Chesson Hadley,70' 4",2039.417,29,-5
78,0,29484,Peter Uihlein,70' 4",3728.000,53,+1
81,0,29970,Dylan Frittelli,70' 5",3871.667,55,-19
81,0,32640,Troy Merritt,70' 5",1548.583,22,-2
83,0,34363,Tyrrell Hatton,70' 7",1129.500,16,-3
83,0,35879,Kelly Kraft,70' 7",3316.583,47,+1
85,0,33399,Adam Hadwin,70' 8",1836.667,26,-10
86,0,49766,Hank Lebioda,70' 9",2334.333,33,-3
87,0,27936,Martin Laird,70' 10",2834.083,40,-2
88,0,30191,Julián Etulain,70' 11",2128.083,30,-8
89,0,30786,Brady Schnell,71' 0",1136.500,16,+1
90,0,29223,Sam Saunders,71' 1",2771.667,39,+1
91,0,23353,J.J. Henry,71' 2",1066.917,15,-1
92,0,27895,Jonas Blixt,71' 3",2423.167,34,+1
93,0,33667,Carlos Ortiz,71' 5",3428.417,48,-6
94,0,34466,Peter Malnati,71' 7",3937.417,55,+2
95,0,30978,Kiradech Aphibarnrat,71' 8",1934.583,27,+2
95,0,29479,Scott Brown,71' 8",2796.000,39,-4
95,0,25632,Jimmy Walker,71' 8",2579.750,36,-2
98,0,34098,Russell Henley,71' 9",2224.083,31,+7
98,0,37340,Chase Wright,71' 9",2223.833,31,-7
100,0,28237,Rory McIlroy,71' 10",2082.250,29,-6
101,0,26329,Louis Oosthuizen,72' 1",1297.667,18,-1
101,0,26476,Chez Reavie,72' 1",2667.167,37,+5
103,0,46501,Ollie Schniederjans,72' 4",2387.083,33,-8
103,0,35617,Martin Trainer,72' 4",2314.333,32,-2
105,0,27649,Brandt Snedeker,72' 5",4128.333,57,-5
106,0,32757,Patton Kizzire,72' 10",2112.167,29,-8
106,0,31420,Anirban Lahiri,72' 10",2985.750,41,-1
108,0,24925,Jonathan Byrd,73' 0",2043.083,28,-2
108,0,35376,Roberto Díaz,73' 0",1678.500,23,-3
108,0,35421,Brandon Harkins,73' 0",3577.750,49,-11
111,0,27095,Nick Watney,73' 2",2413.583,33,+1
112,0,39324,J.J. Spaun,73' 6",3306.000,45,-6
113,0,20472,Alex Cejka,73' 8",1473.333,20,+4
114,0,33419,Cameron Tringale,73' 11",2662.083,36,-16
115,0,32333,Kevin Tway,74' 1",3111.333,42,-8
116,0,36689,Brooks Koepka,74' 2",2743.917,37,-12
117,0,24924,Bill Haas,74' 5",3199.250,43,E
117,0,33486,Roger Sloan,74' 5",3273.667,44,-9
117,0,34431,Robert Streb,74' 5",2380.000,32,-1
120,0,39975,Michael Kim,74' 6",2384.333,32,+2
120,0,01810,Phil Mickelson,74' 6",2980.500,40,E
122,0,29974,Branden Grace,74' 7",2236.917,30,-4
123,0,24781,Hunter Mahan,75' 0",2250.833,30,-1
124,0,35506,Mackenzie Hughes,75' 1",4504.417,60,-15
124,0,25198,Francesco Molinari,75' 1",825.667,11,-1
126,0,27644,Brian Harman,75' 4",2787.667,37,-2
126,0,48822,Sebastián Muñoz,75' 4",3538.833,47,-10
128,0,27330,Josh Teater,75' 6",2492.250,33,-11
129,0,37380,Curtis Luck,75' 7",2570.333,34,+6
129,0,23621,Rory Sabbatini,75' 7",3779.917,50,-8
129,0,47128,Richy Werenski,75' 7",3324.833,44,-9
132,0,21961,Charles Howell III,75' 8",2949.583,39,-3
132,0,29478,Kevin Kisner,75' 8",3027.167,40,+3
132,0,34261,Scott Langley,75' 8",2724.000,36,+5
135,0,33948,Byeong Hun An,76' 0",3647.667,48,-15
136,0,51766,Wyndham Clark,76' 1",4567.083,60,-26
137,0,31560,Brian Stuard,76' 2",3123.083,41,+5
138,0,35449,Adam Long,76' 3",1829.750,24,-1
139,0,26758,David Hearn,76' 4",1526.250,20,+2
140,0,21731,Freddie Jacobson,76' 6",2755.083,36,+11
140,0,47990,Kyle Jones,76' 6",1988.917,26,E
142,0,34306,John Chin,76' 8",2222.833,29,+5
143,0,30911,Tommy Fleetwood,76' 9",1765.000,23,-4
144,0,46601,Trey Mullinax,76' 11",3385.583,44,-14
145,0,26300,Matt Jones,77' 2",3858.583,50,-6
146,0,40026,Daniel Berger,77' 3",3014.083,39,-4
146,0,25804,Bubba Watson,77' 3",2317.000,30,-8
148,0,40009,Dominic Bozzelli,77' 4",2627.917,34,-10
149,0,36799,Stephan Jaeger,77' 6",4570.167,59,-4
149,0,47993,Denny McCarthy,77' 6",3333.917,43,-14
151,0,33410,Andrew Landry,77' 11",2259.500,29,-2
152,0,27556,Ted Potter Jr.,78' 0",3040.750,39,+11
152,0,29518,Brendan Steele,78' 0",1403.417,18,-7
154,0,47347,Adam Schenk,78' 1",4372.750,56,-16
155,0,36699,Patrick Rodgers,78' 3",2192.083,28,-4
156,0,19846,Brian Gay,78' 7",3221.917,41,+5
156,0,28252,Seamus Power,78' 7",2909.000,37,+2
158,0,26851,Marc Leishman,78' 8",3145.833,40,-5
158,0,48081,Xander Schauffele,78' 8",2910.833,37,-10
160,0,47856,Seth Reeves,78' 9",2991.750,38,-12
160,0,30692,Scott Stallings,78' 9",2755.917,35,-3
162,0,30944,Jason Kokrak,78' 10",3233.333,41,-8
163,0,12716,Charley Hoffman,79' 2",2215.667,28,-1
164,0,29268,Bronson Burgoon,79' 4",2061.750,26,+4
165,0,34360,Patrick Reed,79' 5",4922.000,62,-6
166,0,28679,Fabián Gómez,79' 9",2073.000,26,-9
167,0,36852,Jim Knous,79' 11",2798.500,35,E
168,0,47504,Sam Burns,80' 0",2720.333,34,-10
169,0,37275,Sam Ryder,80' 4",3131.750,39,-11
170,0,28259,Sangmoon Bae,80' 7",1450.083,18,-3
171,0,35461,Beau Hossler,80' 8",3712.167,46,+6
172,0,35532,Tom Hoge,81' 5",4642.917,57,-8
173,0,32816,Satoshi Kodaira,81' 9",2615.333,32,E
174,0,19803,Ryan Armour,81' 10",3271.750,40,+12
174,0,31557,Jim Herman,81' 10",1637.083,20,+8
176,0,32102,Rickie Fowler,82' 0",3443.833,42,-6
177,0,25572,Graeme McDowell,82' 2",1643.083,20,+1
178,0,20572,Rod Pampling,83' 1",1910.833,23,+4
179,0,32200,Roberto Castro,83' 6",1921.083,23,+2
180,0,28089,Jason Day,84' 11",2802.500,33,+3
181,0,29535,Brice Garnett,85' 2",2641.167,31,-4
182,0,26951,Johnson Wagner,85' 6",2565.333,30,-2
183,0,27958,Ryan Blaum,85' 11",3264.250,38,+14
184,0,22405,Justin Rose,86' 0",2236.583,26,E
185,0,46523,Joey Garber,86' 4",2072.167,24,-3
186,0,39327,Ben Silverman,86' 5",1728.750,20,+2
187,0,49298,Kramer Hickok,86' 9",2688.667,31,+1
188,0,29420,Billy Horschel,94' 0",2255.333,24,+3
