RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,20472,Alex Cejka,16' 6",296.250,18,-1
2,0,26596,Ryan Moore,17' 7",385.917,22,-3
3,0,19803,Ryan Armour,17' 11",393.833,22,+6
3,0,47993,Denny McCarthy,17' 11",484.833,27,-7
5,0,30191,Julián Etulain,18' 0",539.000,30,-4
6,0,40026,Daniel Berger,18' 1",380.500,21,-1
6,0,32816,Satoshi Kodaira,18' 1",288.750,16,+6
8,0,31560,Brian Stuard,18' 2",673.250,37,-4
9,0,24024,Zach Johnson,18' 3",400.917,22,-3
9,0,47990,Kyle Jones,18' 3",493.083,27,+4
9,0,26300,Matt Jones,18' 3",347.167,19,+6
9,0,39327,Ben Silverman,18' 3",309.583,17,E
13,0,30911,Tommy Fleetwood,18' 6",259.000,14,-1
14,0,26499,Rafa Cabrera Bello,18' 7",352.417,19,+3
14,0,45157,Cam Davis,18' 7",743.333,40,-2
14,0,19846,Brian Gay,18' 7",520.250,28,-3
17,0,33418,Shawn Stefani,18' 11",435.667,23,+1
18,0,34466,Peter Malnati,19' 4",985.167,51,+2
19,0,32839,Hideki Matsuyama,19' 6",605.333,31,+8
20,0,24361,Pat Perez,19' 8",216.417,11,+4
20,0,48081,Xander Schauffele,19' 8",373.167,19,+1
22,0,30110,Kyle Stanley,19' 10",397.083,20,+2
23,0,24924,Bill Haas,19' 11",418.000,21,-3
24,0,46523,Joey Garber,20' 1",441.250,22,E
24,0,37275,Sam Ryder,20' 1",281.250,14,+5
26,0,36799,Stephan Jaeger,20' 4",793.333,39,+3
27,0,46402,Talor Gooch,20' 6",369.417,18,E
27,0,36699,Patrick Rodgers,20' 6",348.000,17,+1
29,0,33410,Andrew Landry,20' 7",452.667,22,+5
30,0,25686,Jason Dufner,20' 8",372.250,18,+5
31,0,29268,Bronson Burgoon,20' 9",519.250,25,+7
32,0,06522,Ernie Els,20' 10",270.917,13,-1
32,0,34261,Scott Langley,20' 10",375.083,18,-7
34,0,29535,Brice Garnett,21' 1",379.417,18,-1
34,0,40115,Adam Svensson,21' 1",463.583,22,-1
36,0,27214,Kevin Streelman,21' 3",615.583,29,+4
37,0,27556,Ted Potter Jr.,21' 4",640.250,30,+4
38,0,27129,Luke List,21' 5",535.417,25,+3
39,0,31420,Anirban Lahiri,21' 6",537.667,25,+1
39,0,25493,Nick Taylor,21' 6",1073.833,50,-2
41,0,49303,Anders Albertson,21' 7",711.917,33,+4
41,0,36689,Brooks Koepka,21' 7",842.750,39,+1
43,0,35506,Mackenzie Hughes,21' 11",482.667,22,+7
43,0,25396,Kevin Na,21' 11",373.000,17,+2
45,0,26758,David Hearn,22' 2",244.083,11,+3
46,0,37454,Whee Kim,22' 3",422.750,19,+3
46,0,32791,K.H. Lee,22' 3",489.667,22,+2
48,0,28679,Fabián Gómez,22' 4",401.250,18,+2
49,0,28089,Jason Day,22' 5",515.333,23,+7
50,0,23621,Rory Sabbatini,22' 7",654.833,29,-3
51,0,39954,Cody Gribble,22' 11",825.917,36,+8
