RANK,MOVEMENT,PLAYER_ID,PLAYER,%
1,0,22892,Jason Gore,90.91
2,0,01677,Tom Lehman,88.89
3,0,08793,Tiger Woods,88.24
4,0,10809,Jim Furyk,87.50
5,0,06567,Vijay Singh,84.62
6,0,10885,Robert Allenby,84.21
6,0,01706,Davis Love III,84.21
8,0,01457,Jay Haas,83.33
9,0,08337,Mike Heinen,80.00
10,0,01619,Skip Kendall,79.17
11,0,06621,Joe Durant,78.95
12,0,07223,Brian Bateman,77.78
12,0,01685,J.L. Lewis,77.78
14,0,22621,Ben Curtis,76.92
14,0,12602,Dean Wilson,76.92
16,0,06522,Ernie Els,75.00
17,0,06004,Stephen Ames,73.68
18,0,23036,Chris Anderson,73.33
19,0,06034,Marco Dawson,72.73
20,0,20098,Stuart Appleby,72.22
20,0,20663,Brenden Pappas,72.22
20,0,22548,Patrick Sheehan,72.22
23,0,01035,Tommy Armour III,70.00
23,0,11011,Mike Sposa,70.00
23,0,21878,Mark Wilson,70.00
26,0,20157,Retief Goosen,68.75
26,0,26420,Richard Johnson,68.75
28,0,08931,Glen Day,68.42
29,0,08075,Jerry Kelly,68.18
30,0,24357,K.J. Choi,66.67
30,0,10201,Matt Gogel,66.67
30,0,02049,Gene Sauers,66.67
30,0,10423,Mike Weir,66.67
34,0,06515,Shaun Micheel,65.00
34,0,23621,Rory Sabbatini,65.00
36,0,23983,Luke Donald,64.71
36,0,20094,Jonathan Kaye,64.71
36,0,22913,John Rollins,64.71
36,0,02101,Joey Sindelar,64.71
36,0,02223,Bob Tway,64.71
41,0,19846,Brian Gay,64.29
42,0,21633,Steve Allan,62.50
42,0,12510,Chad Campbell,62.50
42,0,22046,Geoff Ogilvy,62.50
42,0,24361,Pat Perez,62.50
46,0,01320,Bob Estes,61.90
46,0,01361,Dan Forsman,61.90
46,0,12782,Tim Herron,61.90
49,0,07941,Mike Grob,61.54
49,0,23552,Hank Kuehne,61.54
51,0,01161,Mark Calcavecchia,61.11
51,0,20127,Chris Riley,61.11
53,0,01042,Paul Azinger,60.00
53,0,12388,Michael Clark II,60.00
