RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ADJUSTMENT,TOTAL ROUNDS
1,0,01876,Greg Norman,69.099,4218,- 72.078,60
2,0,01823,Larry Mize,69.487,6107,- 61.649,87
3,0,02100,Tim Simpson,69.731,6610,- 55.296,94
4,0,01559,Hale Irwin,69.760,4325,- 69.635,61
5,0,01042,Paul Azinger,69.880,6920,- 71.719,98
6,0,01633,Tom Kite,69.882,6088,- 78.171,86
7,0,01569,Peter Jacobsen,69.915,5743,- 79.906,81
8,0,01226,Fred Couples,69.969,5339,- 91.327,75
9,0,01690,Bruce Lietzke,70.056,4319,- 45.568,61
10,0,01766,Billy Mayfair,70.086,7678,- 38.617,109
11,0,02146,Payne Stewart,70.124,6739,- 77.218,95
12,0,01161,Mark Calcavecchia,70.187,6602,- 74.651,93
12,0,02049,Gene Sauers,70.187,6854,- 45.896,97
14,0,01968,Nick Price,70.202,6947,- 67.160,98
15,0,01599,Steve Jones,70.239,5390,- 51.818,76
16,0,01928,Corey Pavin,70.256,7451,- 74.071,105
17,0,02010,Loren Roberts,70.259,7927,- 57.997,112
18,0,01049,Ian Baker-Finch,70.274,5741,- 48.833,81
19,0,01313,Steve Elkington,70.299,6806,- 57.312,96
20,0,01837,Gil Morgan,70.325,6031,- 53.384,85
21,0,01887,Mark O'Meara,70.331,6038,- 59.847,85
22,0,02256,Tom Watson,70.334,4095,- 85.951,57
23,0,02159,Curtis Strange,70.420,5131,- 60.734,72
24,0,02186,Brian Tennyson,70.431,6819,- 57.657,96
25,0,01527,Scott Hoch,70.438,6253,- 54.499,88
26,0,01219,John Cook,70.455,6734,- 40.779,95
26,0,02242,Lanny Wadkins,70.455,5859,- 81.686,82
28,0,01024,Billy Andrade,70.502,7320,- 58.313,103
29,0,01926,Steve Pate,70.545,7127,- 72.517,100
30,0,01378,David Frost,70.560,5863,- 77.082,82
31,0,01945,Kenny Perry,70.569,5288,- 65.911,74
32,0,01133,Billy Ray Brown,70.573,5918,- 60.441,83
33,0,01938,David Peoples,70.579,7887,- 52.681,111
34,0,01435,Wayne Grady,70.592,5946,- 86.904,83
35,0,01943,Chris Perry,70.600,6851,- 73.387,96
36,0,01510,Nolan Henke,70.634,6245,- 29.166,88
37,0,01203,Russ Cochran,70.643,6821,- 39.289,96
38,0,01132,Mark Brooks,70.677,8063,- 76.466,113
39,0,02170,Hal Sutton,70.686,6434,- 72.305,90
40,0,01706,Davis Love III,70.692,6508,- 75.046,91
41,0,02133,Craig Stadler,70.708,4726,- 59.246,66
42,0,01846,Jodie Mudd,70.709,5910,- 41.174,83
43,0,01235,Ben Crenshaw,70.713,4873,- 64.533,68
44,0,02041,Bill Sander,70.716,7074,- 73.071,99
45,0,01072,Chip Beck,70.719,6243,- 90.412,87
46,0,01320,Bob Estes,70.759,6626,- 45.409,93
47,0,01715,Mark Lye,70.760,6413,- 44.575,90
48,0,01284,Mike Donald,70.773,8126,- 57.843,114
49,0,01723,Andrew Magee,70.787,7007,- 69.853,98
50,0,01261,Jay Delsing,70.797,6867,- 70.477,96
51,0,01996,Mike Reid,70.800,4714,- 41.207,66
52,0,02223,Bob Tway,70.813,6913,- 44.102,97
53,0,01060,Dave Barr,70.818,6771,- 43.280,95
54,0,01725,John Mahaffey,70.830,6862,- 62.278,96
55,0,01361,Dan Forsman,70.835,6209,- 46.384,87
56,0,01577,Lee Janzen,70.842,6911,- 39.329,97
57,0,01323,Brad Fabel,70.853,6189,- 24.802,87
58,0,01390,Buddy Gardner,70.856,7409,- 39.973,104
59,0,01129,Bill Britton,70.871,7087,- 70.738,99
59,0,01355,Raymond Floyd,70.871,3910,- 82.952,54
61,0,01975,Tom Purtzer,70.879,5495,- 37.351,77
62,0,02190,Doug Tewell,70.895,5648,- 47.294,79
63,0,01196,Brian Claar,70.905,5986,- 29.999,84
64,0,02148,Ray Stewart,70.914,6800,- 63.178,95
65,0,02303,Robert Wrenn,70.921,6842,- 33.569,96
66,0,01098,Jay Don Blake,70.932,6570,- 44.212,92
67,0,01385,Jim Gallagher Jr.,70.965,8235,- 74.068,115
68,0,02321,Fuzzy Zoeller,70.981,5085,- 45.321,71
69,0,01444,Ken Green,71.004,6218,- 40.679,87
70,0,02067,Ted Schulz,71.016,8309,- 71.120,116
71,0,02104,Jeff Sluman,71.017,7600,- 72.173,106
72,0,01306,David Edwards,71.027,5219,- 34.063,73
73,0,02322,Richard Zokol,71.031,4777,- 17.917,67
74,0,06332,Neal Lancaster,71.048,5267,- 9.420,74
75,0,02241,Bobby Wadkins,71.060,7379,- 59.839,103
76,0,01571,Barry Jaeckel,71.062,4083,- 32.488,57
77,0,02279,Mark Wiebe,71.082,7183,- 74.812,100
78,0,01682,Wayne Levi,71.086,5321,- 60.620,74
79,0,02214,Kirk Triplett,71.088,5540,- 66.225,77
79,0,02267,D.A. Weibring,71.088,4734,- 42.223,66
81,0,01331,Rick Fehr,71.120,6457,- 56.156,90
82,0,01078,Jim Benepe,71.126,6075,- 29.284,85
83,0,02007,Larry Rinker,71.131,7011,- 40.207,98
84,0,01783,Mark McCumber,71.137,5962,- 57.610,83
85,0,01960,Don Pooley,71.152,5379,- 42.617,75
86,0,01549,Mike Hulbert,71.164,8281,- 97.152,115
87,0,01475,Donnie Hammond,71.170,5325,- 58.428,74
87,0,02099,Scott Simpson,71.170,4547,- 63.309,63
89,0,01096,Phil Blackmar,71.174,6497,- 20.124,91
90,0,02239,Scott Verplank,71.176,6326,- 62.476,88
91,0,01303,Bob Eastwood,71.196,6194,- 71.116,86
92,0,01035,Tommy Armour III,71.201,6750,- 57.090,94
93,0,02090,Tom Sieckmann,71.208,6310,- 43.677,88
