RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
36,0,06004,Stephen Ames,69.11,1045,1512,-0.27
37,0,06575,Dudley Hart,69.01,882,1278,-0.29
38,0,06350,Bob May,68.95,968,1404,-0.26
39,0,01457,Jay Haas,68.90,893,1296,-0.28
40,0,06573,Brandt Jobe,68.85,1165,1692,-0.27
41,0,09011,David Duval,68.84,855,1242,-0.31
42,0,12652,Cameron Beckman,68.80,1226,1782,-0.30
43,0,10962,Bradley Hughes,68.62,1161,1692,-0.22
44,0,02002,John Riegger,68.58,1037,1512,-0.26
45,0,01320,Bob Estes,68.45,1035,1512,-0.30
46,0,01666,Bernhard Langer,68.42,702,1026,-0.29
47,0,01943,Chris Perry,68.40,948,1386,-0.27
48,0,11032,Frank Lickliter II,68.37,1206,1764,-0.30
49,0,01139,Olin Browne,68.34,1181,1728,-0.28
50,0,01381,Fred Funk,68.23,1437,2106,-0.25
51,0,01707,Steve Lowery,68.17,1178,1728,-0.28
52,0,08633,Per-Ulrik Johansson,68.13,981,1440,-0.24
53,0,02246,Duffy Waldorf,68.06,833,1224,-0.25
54,0,06332,Neal Lancaster,68.04,1286,1890,-0.24
55,0,21209,Sergio Garcia,67.96,685,1008,-0.31
56,0,01487,Jeff Hart,67.91,1039,1530,-0.21
57,0,07457,Steve Flesch,67.88,1283,1890,-0.29
58,0,01203,Russ Cochran,67.73,890,1314,-0.30
58,0,10457,Frank Nobilo,67.73,1085,1602,-0.24
60,0,10423,Mike Weir,67.72,1024,1512,-0.29
61,0,19972,José Coceres,67.68,670,990,-0.25
62,0,01577,Lee Janzen,67.57,1119,1656,-0.27
63,0,01161,Mark Calcavecchia,67.56,912,1350,-0.32
64,0,01920,Craig Parry,67.55,766,1134,-0.27
65,0,06809,Bob Burns,67.54,1082,1602,-0.25
66,0,01418,Bill Glasson,67.52,790,1170,-0.21
67,0,01724,Jeff Maggert,67.48,996,1476,-0.28
68,0,01968,Nick Price,67.46,850,1260,-0.27
69,0,23034,Brent Schwarzrock,67.37,764,1134,-0.25
70,0,01249,John Daly,67.29,969,1440,-0.32
71,0,19824,Craig Barlow,67.21,871,1296,-0.25
72,0,06034,Marco Dawson,67.15,689,1026,-0.26
73,0,07003,David Berganio Jr.,67.12,882,1314,-0.27
74,0,20094,Jonathan Kaye,67.06,1352,2016,-0.28
75,0,01527,Scott Hoch,67.01,989,1476,-0.30
76,0,02101,Joey Sindelar,67.00,796,1188,-0.27
77,0,01619,Skip Kendall,66.98,1302,1944,-0.29
78,0,12645,Brent Geiberger,66.95,952,1422,-0.27
79,0,10565,Ian Leggatt,66.93,1012,1512,-0.25
80,0,19846,Brian Gay,66.92,1325,1980,-0.30
81,0,10860,Justin Leonard,66.90,1168,1746,-0.28
82,0,12660,Jesper Parnevik,66.86,1047,1566,-0.28
83,0,01361,Dan Forsman,66.81,938,1404,-0.23
84,0,06373,José María Olazábal,66.80,517,774,-0.27
85,0,08375,Paul Stankowski,66.60,1055,1584,-0.28
86,0,07749,Brett Quigley,66.58,755,1134,-0.29
87,0,21805,Harrison Frazar,66.53,1006,1512,-0.27
88,0,08339,Spike McRoy,66.48,1089,1638,-0.26
89,0,01374,Robin Freeman,66.40,1231,1854,-0.24
90,0,01887,Mark O'Meara,66.39,729,1098,-0.23
91,0,02245,Grant Waite,66.37,908,1368,-0.26
92,0,08123,Jeff Brehaut,66.31,919,1386,-0.24
92,0,11011,Mike Sposa,66.31,1110,1674,-0.27
94,0,06012,Greg Kraft,66.29,1217,1836,-0.25
95,0,23621,Rory Sabbatini,66.24,775,1170,-0.28
96,0,19817,Michael Muehr,66.18,1096,1656,-0.27
97,0,20095,Carl Paulson,66.12,1083,1638,-0.23
98,0,12388,Michael Clark II,66.08,1011,1530,-0.24
99,0,06522,Ernie Els,66.07,666,1008,-0.27
100,0,01157,Tom Byrum,65.95,1009,1530,-0.26
101,0,24357,K.J. Choi,65.88,1091,1656,-0.27
102,0,01599,Steve Jones,65.86,818,1242,-0.25
103,0,20593,Greg Chalmers,65.79,1054,1602,-0.28
104,0,07867,Woody Austin,65.73,1124,1710,-0.25
105,0,20574,Mathew Goggin,65.71,1100,1674,-0.26
106,0,02257,Brian Watts,65.67,662,1008,-0.28
107,0,12680,Shigeki Maruyama,65.64,1087,1656,-0.29
108,0,06613,Tommy Tolles,65.63,1016,1548,-0.27
109,0,10425,Jay Williamson,65.62,1063,1620,-0.26
110,0,20043,Edward Fryatt,65.61,1051,1602,-0.28
111,0,12823,Carlos Franco,65.60,980,1494,-0.28
112,0,08537,J.P. Hayes,65.59,850,1296,-0.26
113,0,10201,Matt Gogel,65.58,909,1386,-0.28
114,0,01098,Jay Don Blake,65.57,1133,1728,-0.28
114,0,02218,Ted Tryba,65.57,1251,1908,-0.24
116,0,02010,Loren Roberts,65.56,944,1440,-0.26
117,0,01329,Brad Faxon,65.53,979,1494,-0.30
118,0,06090,Jim McGovern,65.52,743,1134,-0.27
119,0,01175,Jim Carter,65.51,1191,1818,-0.27
120,0,06036,Scott Dunlap,65.47,931,1422,-0.25
120,0,10733,Kent Jones,65.47,872,1332,-0.21
122,0,01093,Ronnie Black,65.36,600,918,-0.23
123,0,06078,Esteban Toledo,65.30,1340,2052,-0.25
124,0,23614,Rich Beem,65.29,1046,1602,-0.27
125,0,22122,Andrew McLardy,65.26,881,1350,-0.26
126,0,20436,Garrett Willis,65.25,1010,1548,-0.26
127,0,20566,Kaname Yokoo,65.23,951,1458,-0.27
128,0,06515,Shaun Micheel,65.22,1174,1800,-0.24
129,0,01063,Ben Bates,65.20,622,954,-0.22
130,0,02279,Mark Wiebe,65.19,704,1080,-0.25
131,0,01388,Robert Gamez,65.16,692,1062,-0.24
132,0,08931,Glen Day,65.15,985,1512,-0.29
133,0,01771,Blaine McCallister,65.14,938,1440,-0.27
134,0,20127,Chris Riley,65.11,1172,1800,-0.28
135,0,06315,Pete Jordan,65.10,1207,1854,-0.23
136,0,19881,Robert Damron,65.08,1066,1638,-0.23
137,0,01685,J.L. Lewis,64.99,1240,1908,-0.25
137,0,10912,Craig Perks,64.99,889,1368,-0.27
139,0,25083,Jeremy Anderson,64.98,807,1242,-0.22
140,0,21806,Paul Gow,64.89,876,1350,-0.25
140,0,01927,Dennis Paulson,64.89,841,1296,-0.27
142,0,12705,Cliff Kresge,64.84,957,1476,-0.24
143,0,20098,Stuart Appleby,64.83,1097,1692,-0.31
144,0,01313,Steve Elkington,64.69,687,1062,-0.27
145,0,01024,Billy Andrade,64.67,873,1350,-0.28
146,0,01926,Steve Pate,64.66,1001,1548,-0.26
147,0,01035,Tommy Armour III,64.65,1059,1638,-0.27
147,0,12714,Chris Tidland,64.65,931,1440,-0.23
149,0,08553,Lee Porter,64.63,1047,1620,-0.25
150,0,01823,Larry Mize,64.56,860,1332,-0.23
151,0,02099,Scott Simpson,64.54,848,1314,-0.28
152,0,06514,Kevin Johnson,64.53,1057,1638,-0.25
152,0,08057,Brian Wilson,64.53,999,1548,-0.24
154,0,06431,Jean Van de Velde,64.47,499,774,-0.22
155,0,22046,Geoff Ogilvy,64.46,673,1044,-0.28
156,0,20099,Doug Barron,64.07,715,1116,-0.23
157,0,01941,Tom Pernice Jr.,64.05,1176,1836,-0.29
158,0,21584,Richie Coughlan,63.97,760,1188,-0.24
159,0,01185,Brandel Chamblee,63.93,840,1314,-0.24
160,0,02110,Jerry Smith,63.92,1093,1710,-0.27
161,0,01014,Fulton Allem,63.89,644,1008,-0.25
161,0,06643,Paul Goydos,63.89,966,1512,-0.24
163,0,01132,Mark Brooks,63.82,988,1548,-0.22
163,0,22892,Jason Gore,63.82,919,1440,-0.29
165,0,01723,Andrew Magee,63.77,1079,1692,-0.27
166,0,20433,Mark Hensby,63.62,813,1278,-0.23
167,0,06617,Brian Henninger,63.57,904,1422,-0.25
168,0,01761,Len Mattiace,63.54,1098,1728,-0.26
169,0,23125,Brad Elder,63.46,1245,1962,-0.27
170,0,12760,Danny Ellis,63.45,868,1368,-0.26
171,0,10963,Jimmy Green,63.29,1048,1656,-0.23
172,0,21007,Gabriel Hjertstedt,63.23,865,1368,-0.26
172,0,08881,Tripp Isenhour,63.23,1013,1602,-0.28
174,0,10213,Dicky Pride,62.82,882,1404,-0.24
175,0,06527,Steve Stricker,62.75,689,1098,-0.31
176,0,10649,Tom Scherrer,62.54,743,1188,-0.23
177,0,02294,Willie Wood,62.50,585,936,-0.27
178,0,08535,Gary Nicklaus,62.41,1056,1692,-0.24
179,0,12753,David Morland IV,62.34,965,1548,-0.29
180,0,01378,David Frost,62.29,953,1530,-0.31
181,0,22051,Ben Ferguson,62.24,829,1332,-0.21
182,0,01200,Keith Clearwater,62.19,694,1116,-0.21
183,0,01928,Corey Pavin,62.17,761,1224,-0.27
184,0,07763,Doug Dunakey,62.14,906,1458,-0.23
185,0,21949,Joe Ogilvie,62.07,1162,1872,-0.29
186,0,08063,Kelly Grunewald,61.78,734,1188,-0.24
187,0,07101,Dave Stockton Jr.,61.29,673,1098,-0.23
188,0,08993,Franklin Langham,61.20,661,1080,-0.22
189,0,21633,Steve Allan,60.66,939,1548,-0.24
190,0,07547,Craig Kanada,60.33,847,1404,-0.29
191,0,24604,Hunter Haas,60.31,825,1368,-0.28
192,0,06140,Sean Murphy,60.08,757,1260,-0.21
193,0,01603,Jeff Julian,57.78,572,990,-0.22
194,0,06591,Rocky Walcher,57.34,609,1062,-0.24
