RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,01219,John Cook,100.00,1,1,E
1,0,20043,Edward Fryatt,100.00,1,1,E
1,0,01771,Blaine McCallister,100.00,1,1,-1.00
4,0,07003,David Berganio Jr.,.00,0,1,E
4,0,01175,Jim Carter,.00,0,1,E
4,0,08931,Glen Day,.00,0,1,E
4,0,06251,Chris DiMarco,.00,0,1,E
4,0,09011,David Duval,.00,0,1,E
4,0,21209,Sergio Garcia,.00,0,1,E
4,0,10201,Matt Gogel,.00,0,1,E
4,0,01619,Skip Kendall,.00,0,1,E
4,0,20127,Chris Riley,.00,0,1,E
4,0,02010,Loren Roberts,.00,0,1,E
4,0,10649,Tom Scherrer,.00,0,1,E
4,0,02104,Jeff Sluman,.00,0,1,E
4,0,08375,Paul Stankowski,.00,0,1,E
4,0,06527,Steve Stricker,.00,0,1,E
4,0,06595,Kevin Sutherland,.00,0,1,E
