RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,40058,Zac Blair,25,583,4.3
2,0,34098,Russell Henley,24,597,4.0
2,0,29420,Billy Horschel,24,493,4.9
4,0,35506,Mackenzie Hughes,23,680,3.4
4,0,25396,Kevin Na,23,488,4.7
6,0,20229,Stewart Cink,22,578,3.8
7,0,32102,Rickie Fowler,21,501,4.2
7,0,32448,James Hahn,21,554,3.8
9,0,12510,Chad Campbell,20,545,3.7
9,0,32757,Patton Kizzire,20,512,3.9
9,0,34046,Jordan Spieth,20,506,4.0
12,0,33461,Morgan Hoffmann,19,606,3.1
12,0,24024,Zach Johnson,19,515,3.7
12,0,37454,Whee Kim,19,466,4.1
12,0,34466,Peter Malnati,19,559,3.4
12,0,27214,Kevin Streelman,19,529,3.6
17,0,48084,Wesley Bryan,18,603,3.0
17,0,27974,Sung Kang,18,581,3.1
17,0,30944,Jason Kokrak,18,538,3.3
17,0,27936,Martin Laird,18,512,3.5
17,0,23800,Bryce Molder,18,469,3.8
17,0,29518,Brendan Steele,18,491,3.7
17,0,23325,Vaughn Taylor,18,547,3.3
24,0,27958,Ryan Blaum,17,597,2.8
24,0,29725,Tony Finau,17,627,2.7
24,0,34409,David Lingmerth,17,538,3.2
24,0,34213,Grayson Murray,17,617,2.8
24,0,29908,C.T. Pan,17,521,3.3
24,0,34360,Patrick Reed,17,650,2.6
30,0,27436,Graham DeLaet,16,457,3.5
30,0,25900,Lucas Glover,16,572,2.8
30,0,27644,Brian Harman,16,662,2.4
30,0,34174,John Huh,16,539,3.0
30,0,25572,Graeme McDowell,16,384,4.2
30,0,26476,Chez Reavie,16,593,2.7
30,0,29476,Kyle Reifers,16,472,3.4
30,0,36699,Patrick Rodgers,16,442,3.6
30,0,29223,Sam Saunders,16,464,3.4
30,0,29221,Webb Simpson,16,612,2.6
30,0,25493,Nick Taylor,16,562,2.8
30,0,32333,Kevin Tway,16,545,2.9
30,0,27095,Nick Watney,16,416,3.8
43,0,35545,Blayne Barber,15,482,3.1
43,0,24507,Jason Bohn,15,410,3.7
43,0,39975,Michael Kim,15,610,2.5
43,0,36689,Brooks Koepka,15,522,2.9
43,0,32839,Hideki Matsuyama,15,418,3.6
43,0,01810,Phil Mickelson,15,516,2.9
43,0,37189,Harold Varner III,15,569,2.6
43,0,26289,Boo Weekley,15,372,4.0
51,0,24846,Ricky Barnes,14,563,2.5
51,0,33141,Keegan Bradley,14,627,2.2
51,0,29479,Scott Brown,14,567,2.5
51,0,35450,Patrick Cantlay,14,317,4.4
51,0,25686,Jason Dufner,14,522,2.7
51,0,19846,Brian Gay,14,527,2.7
51,0,39954,Cody Gribble,14,501,2.8
51,0,29478,Kevin Kisner,14,559,2.5
51,0,26851,Marc Leishman,14,526,2.7
51,0,20572,Rod Pampling,14,425,3.3
51,0,49771,J.T. Poston,14,529,2.6
51,0,48081,Xander Schauffele,14,540,2.6
51,0,39324,J.J. Spaun,14,481,2.9
51,0,34431,Robert Streb,14,600,2.3
51,0,26951,Johnson Wagner,14,379,3.7
66,0,40026,Daniel Berger,13,497,2.6
66,0,31646,Emiliano Grillo,13,441,2.9
66,0,33399,Adam Hadwin,13,606,2.1
66,0,46550,Brandon Hagy,13,494,2.6
66,0,31420,Anirban Lahiri,13,442,2.9
66,0,27129,Luke List,13,566,2.3
66,0,29289,S.Y. Noh,13,560,2.3
66,0,25240,D.A. Points,13,379,3.4
66,0,23621,Rory Sabbatini,13,365,3.6
66,0,27649,Brandt Snedeker,13,313,4.2
66,0,32150,Michael Thompson,13,327,4.0
66,0,27770,Camilo Villegas,13,484,2.7
78,0,32366,Kevin Chappell,12,516,2.3
78,0,29222,Billy Hurley III,12,500,2.4
78,0,35879,Kelly Kraft,12,448,2.7
78,0,23108,Matt Kuchar,12,559,2.1
78,0,29926,Danny Lee,12,561,2.1
78,0,46601,Trey Mullinax,12,484,2.5
78,0,48822,Sebastián Muñoz,12,279,4.3
78,0,24140,Sean O'Hair,12,487,2.5
78,0,24361,Pat Perez,12,533,2.3
78,0,28252,Seamus Power,12,512,2.3
78,0,22405,Justin Rose,12,357,3.4
78,0,30692,Scott Stallings,12,444,2.7
78,0,25834,Daniel Summerhays,12,572,2.1
78,0,33448,Justin Thomas,12,518,2.3
92,0,28089,Jason Day,11,433,2.5
92,0,34099,Harris English,11,508,2.2
92,0,28307,Matt Every,11,443,2.5
92,0,28500,Martin Flores,11,423,2.6
92,0,10809,Jim Furyk,11,301,3.7
92,0,24924,Bill Haas,11,485,2.3
92,0,32640,Troy Merritt,11,496,2.2
92,0,24502,Adam Scott,11,293,3.8
92,0,30110,Kyle Stanley,11,636,1.7
92,0,29485,Brett Stegmaier,11,366,3.0
92,0,28132,Tyrone Van Aswegen,11,540,2.0
92,0,25632,Jimmy Walker,11,365,3.0
104,0,33948,Byeong Hun An,10,415,2.4
104,0,19803,Ryan Armour,10,311,3.2
104,0,28420,Ryan Brehm,10,432,2.3
104,0,25364,Paul Casey,10,499,2.0
104,0,34021,Bud Cauley,10,548,1.8
104,0,29720,Andres Gonzales,10,406,2.5
104,0,26758,David Hearn,10,503,2.0
104,0,23353,J.J. Henry,10,441,2.3
104,0,31557,Jim Herman,10,427,2.3
104,0,12716,Charley Hoffman,10,652,1.5
104,0,30925,Dustin Johnson,10,419,2.4
104,0,27466,Spencer Levin,10,471,2.1
104,0,33413,Ben Martin,10,473,2.1
104,0,31202,William McGirt,10,471,2.1
104,0,22046,Geoff Ogilvy,10,454,2.2
104,0,26329,Louis Oosthuizen,10,363,2.8
104,0,22056,Cameron Percy,10,360,2.8
104,0,46970,Jon Rahm,10,476,2.1
104,0,33418,Shawn Stefani,10,405,2.5
104,0,31560,Brian Stuard,10,488,2.0
124,0,20771,Steven Alker,9,357,2.5
124,0,27895,Jonas Blixt,9,462,1.9
124,0,25274,Steven Bowditch,9,324,2.8
124,0,28093,Miguel Angel Carballo,9,287,3.1
124,0,47959,Bryson DeChambeau,9,511,1.8
124,0,20104,Ken Duke,9,410,2.2
124,0,31416,Derek Fathauer,9,451,2.0
124,0,27141,J.B. Holmes,9,458,2.0
124,0,21961,Charles Howell III,9,469,1.9
124,0,36801,Mark Hubbard,9,401,2.2
124,0,46440,Smylie Kaufman,9,449,2.0
124,0,37455,Si Woo Kim,9,430,2.1
124,0,29461,Jamie Lovemark,9,585,1.5
124,0,25345,Carl Pettersson,9,378,2.4
124,0,23497,Tag Ridings,9,359,2.5
124,0,35891,Cameron Smith,9,544,1.7
124,0,47128,Richy Werenski,9,421,2.1
141,0,32200,Roberto Castro,8,383,2.1
141,0,23983,Luke Donald,8,322,2.5
141,0,21209,Sergio Garcia,8,327,2.4
141,0,24358,Robert Garrigus,8,405,2.0
141,0,28679,Fabián Gómez,8,363,2.2
141,0,29974,Branden Grace,8,324,2.5
141,0,26300,Matt Jones,8,374,2.1
141,0,30926,Chris Kirk,8,479,1.7
141,0,37278,Nicholas Lindheim,8,323,2.5
141,0,34358,Jonathan Randolph,8,365,2.2
141,0,34264,Hudson Swafford,8,492,1.6
141,0,25804,Bubba Watson,8,369,2.2
141,0,25349,Tim Wilkinson,8,337,2.4
154,0,40009,Dominic Bozzelli,7,411,1.7
154,0,24357,K.J. Choi,7,392,1.8
154,0,25720,Chad Collins,7,414,1.7
154,0,23541,Ben Crane,7,466,1.5
154,0,06522,Ernie Els,7,291,2.4
154,0,30191,Julián Etulain,7,363,1.9
154,0,25191,Gonzalo Fernandez-Castaño,7,349,2.0
154,0,35532,Tom Hoge,7,288,2.4
154,0,25198,Francesco Molinari,7,411,1.7
154,0,26596,Ryan Moore,7,457,1.5
154,0,25818,Scott Piercy,7,326,2.1
154,0,27064,Jhonattan Vegas,7,464,1.5
166,0,33120,Mark Anderson,6,302,2.0
166,0,22371,Aaron Baddeley,6,333,1.8
166,0,46443,Brian Campbell,6,305,2.0
166,0,20593,Greg Chalmers,6,518,1.2
166,0,35110,Brett Drewitt,6,308,1.9
166,0,30852,Ryo Ishikawa,6,317,1.9
166,0,46732,Rick Lamb,6,261,2.3
166,0,23320,Ryan Palmer,6,303,2.0
166,0,46501,Ollie Schniederjans,6,560,1.1
166,0,33419,Cameron Tringale,6,481,1.2
166,0,25892,Steve Wheatcroft,6,312,1.9
166,0,31323,Gary Woodland,6,459,1.3
178,0,33122,Russell Knox,5,363,1.4
178,0,35300,Andrew Loupe,5,322,1.6
178,0,33204,Shane Lowry,5,261,1.9
178,0,24138,Ian Poulter,5,410,1.2
182,0,26499,Rafa Cabrera Bello,4,343,1.2
182,0,27963,Chris Stroud,4,346,1.2
184,0,20472,Alex Cejka,3,423,.7
184,0,22986,Søren Kjeldsen,3,253,1.2
184,0,24781,Hunter Mahan,3,419,.7
184,0,28237,Rory McIlroy,3,261,1.1
184,0,26331,Charl Schwartzel,3,369,.8
189,0,29740,Brad Fritsch,2,279,.7
190,0,20157,Retief Goosen,1,281,.4
