RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,28252,Seamus Power,45.17,187,414
2,0,23325,Vaughn Taylor,44.91,194,432
3,0,34409,David Lingmerth,44.44,176,396
3,0,25572,Graeme McDowell,44.44,136,306
5,0,32102,Rickie Fowler,44.17,159,360
6,0,28089,Jason Day,44.14,143,324
7,0,46443,Brian Campbell,43.83,142,324
8,0,33419,Cameron Tringale,43.80,205,468
9,0,33948,Byeong Hun An,43.61,157,360
9,0,25191,Gonzalo Fernandez-Castaño,43.61,157,360
11,0,27895,Jonas Blixt,43.29,187,432
12,0,22371,Aaron Baddeley,43.27,148,342
12,0,25349,Tim Wilkinson,43.27,148,342
14,0,26331,Charl Schwartzel,43.14,132,306
15,0,29223,Sam Saunders,42.93,170,396
16,0,01810,Phil Mickelson,42.86,162,378
17,0,39975,Michael Kim,42.80,208,486
18,0,25892,Steve Wheatcroft,42.71,123,288
19,0,20593,Greg Chalmers,42.52,199,468
20,0,29221,Webb Simpson,42.39,206,486
21,0,34174,John Huh,42.18,205,486
21,0,25834,Daniel Summerhays,42.18,205,486
23,0,21961,Charles Howell III,42.17,167,396
24,0,23983,Luke Donald,42.16,129,306
25,0,25720,Chad Collins,42.13,182,432
26,0,37454,Whee Kim,42.09,197,468
27,0,33461,Morgan Hoffmann,42.06,212,504
28,0,37278,Nicholas Lindheim,41.94,151,360
29,0,36689,Brooks Koepka,41.92,166,396
30,0,27141,J.B. Holmes,41.80,158,378
31,0,25364,Paul Casey,41.79,173,414
31,0,33448,Justin Thomas,41.79,173,414
33,0,29222,Billy Hurley III,41.56,187,450
33,0,35891,Cameron Smith,41.56,187,450
35,0,27958,Ryan Blaum,41.47,209,504
36,0,25396,Kevin Na,41.44,179,432
37,0,31420,Anirban Lahiri,41.41,164,396
38,0,34358,Jonathan Randolph,41.39,149,360
39,0,23497,Tag Ridings,41.36,134,324
40,0,26329,Louis Oosthuizen,41.32,119,288
41,0,32757,Patton Kizzire,41.24,193,468
42,0,24361,Pat Perez,41.20,178,432
43,0,34431,Robert Streb,41.19,215,522
44,0,27214,Kevin Streelman,41.11,185,450
45,0,40026,Daniel Berger,40.97,177,432
45,0,25345,Carl Pettersson,40.97,177,432
47,0,46970,Jon Rahm,40.91,162,396
48,0,29479,Scott Brown,40.87,206,504
49,0,46601,Trey Mullinax,40.81,191,468
50,0,29461,Jamie Lovemark,40.74,198,486
50,0,27770,Camilo Villegas,40.74,176,432
52,0,24781,Hunter Mahan,40.67,183,450
53,0,24138,Ian Poulter,40.64,139,342
54,0,24846,Ricky Barnes,40.61,212,522
55,0,23800,Bryce Molder,40.60,190,468
56,0,06522,Ernie Els,40.56,146,360
57,0,34466,Peter Malnati,40.53,197,486
58,0,33418,Shawn Stefani,40.51,175,432
59,0,27644,Brian Harman,40.42,211,522
60,0,34098,Russell Henley,40.38,189,468
61,0,40058,Zac Blair,40.37,218,540
61,0,35532,Tom Hoge,40.37,109,270
63,0,48081,Xander Schauffele,40.33,196,486
64,0,29289,S.Y. Noh,40.23,210,522
65,0,20157,Retief Goosen,40.20,123,306
66,0,27974,Sung Kang,40.14,224,558
67,0,26758,David Hearn,40.12,195,486
68,0,27649,Brandt Snedeker,40.08,101,252
69,0,26851,Marc Leishman,40.05,173,432
70,0,36801,Mark Hubbard,40.00,180,450
70,0,30852,Ryo Ishikawa,40.00,144,360
72,0,40009,Dominic Bozzelli,39.86,165,414
72,0,24357,K.J. Choi,39.86,165,414
74,0,32150,Michael Thompson,39.77,136,342
75,0,25632,Jimmy Walker,39.72,143,360
76,0,34360,Patrick Reed,39.71,193,486
77,0,34046,Jordan Spieth,39.68,150,378
77,0,27095,Nick Watney,39.68,150,378
79,0,12510,Chad Campbell,39.66,207,522
80,0,12716,Charley Hoffman,39.63,214,540
81,0,48822,Sebastián Muñoz,39.58,114,288
82,0,48084,Wesley Bryan,39.51,192,486
83,0,30925,Dustin Johnson,39.47,135,342
84,0,23541,Ben Crane,39.35,170,432
84,0,19846,Brian Gay,39.35,170,432
86,0,31416,Derek Fathauer,39.33,177,450
86,0,24140,Sean O'Hair,39.33,177,450
88,0,20229,Stewart Cink,39.32,184,468
88,0,49771,J.T. Poston,39.32,184,468
90,0,37455,Si Woo Kim,39.30,191,486
91,0,35506,Mackenzie Hughes,39.26,212,540
92,0,24358,Robert Garrigus,39.12,169,432
92,0,46550,Brandon Hagy,39.12,169,432
92,0,47128,Richy Werenski,39.12,169,432
95,0,20771,Steven Alker,38.89,147,378
95,0,32200,Roberto Castro,38.89,168,432
95,0,20472,Alex Cejka,38.89,182,468
95,0,20104,Ken Duke,38.89,168,432
95,0,28679,Fabián Gómez,38.89,140,360
95,0,29720,Andres Gonzales,38.89,154,396
95,0,28237,Rory McIlroy,38.89,91,234
95,0,27963,Chris Stroud,38.89,140,360
103,0,28307,Matt Every,38.69,195,504
103,0,33399,Adam Hadwin,38.69,195,504
105,0,26476,Chez Reavie,38.68,188,486
105,0,46501,Ollie Schniederjans,38.68,181,468
107,0,35545,Blayne Barber,38.65,160,414
107,0,26596,Ryan Moore,38.65,160,414
109,0,25686,Jason Dufner,38.64,153,396
110,0,25818,Scott Piercy,38.62,146,378
111,0,32839,Hideki Matsuyama,38.61,139,360
112,0,22405,Justin Rose,38.56,118,306
113,0,33204,Shane Lowry,38.52,104,270
114,0,25274,Steven Bowditch,38.44,173,450
115,0,30191,Julián Etulain,38.33,138,360
116,0,29926,Danny Lee,38.31,200,522
116,0,27466,Spencer Levin,38.31,200,522
118,0,30944,Jason Kokrak,38.29,193,504
119,0,26499,Rafa Cabrera Bello,38.27,124,324
119,0,26300,Matt Jones,38.27,124,324
121,0,22046,Geoff Ogilvy,38.16,158,414
122,0,28132,Tyrone Van Aswegen,38.15,206,540
123,0,23621,Rory Sabbatini,38.10,144,378
124,0,29485,Brett Stegmaier,38.03,178,468
125,0,31560,Brian Stuard,37.93,198,522
126,0,29908,C.T. Pan,37.90,191,504
127,0,25198,Francesco Molinari,37.78,136,360
128,0,30926,Chris Kirk,37.61,176,468
129,0,23108,Matt Kuchar,37.56,169,450
130,0,33141,Keegan Bradley,37.50,189,504
130,0,35450,Patrick Cantlay,37.50,81,216
130,0,24502,Adam Scott,37.50,108,288
130,0,25804,Bubba Watson,37.50,135,360
134,0,34264,Hudson Swafford,37.45,182,486
135,0,47959,Bryson DeChambeau,37.41,202,540
135,0,22986,Søren Kjeldsen,37.41,101,270
137,0,35879,Kelly Kraft,37.33,168,450
138,0,25493,Nick Taylor,37.30,188,504
139,0,34021,Bud Cauley,37.24,181,486
140,0,33413,Ben Martin,37.11,167,450
141,0,46732,Rick Lamb,37.04,120,324
141,0,37189,Harold Varner III,37.04,200,540
143,0,36699,Patrick Rodgers,36.97,173,468
143,0,39324,J.J. Spaun,36.97,173,468
145,0,35300,Andrew Loupe,36.94,133,360
146,0,10809,Jim Furyk,36.93,113,306
147,0,29725,Tony Finau,36.90,186,504
147,0,32448,James Hahn,36.90,186,504
147,0,34213,Grayson Murray,36.90,186,504
150,0,24924,Bill Haas,36.81,159,432
151,0,31202,William McGirt,36.75,172,468
152,0,32366,Kevin Chappell,36.67,165,450
152,0,32333,Kevin Tway,36.67,165,450
154,0,25240,D.A. Points,36.62,145,396
155,0,33120,Mark Anderson,36.55,125,342
156,0,29478,Kevin Kisner,36.54,171,468
157,0,28420,Ryan Brehm,36.47,151,414
158,0,31557,Jim Herman,36.34,157,432
158,0,26951,Johnson Wagner,36.34,157,432
160,0,32640,Troy Merritt,36.32,170,468
161,0,30110,Kyle Stanley,36.31,183,504
162,0,29518,Brendan Steele,36.23,150,414
163,0,28500,Martin Flores,36.22,163,450
164,0,29974,Branden Grace,36.11,117,324
164,0,24024,Zach Johnson,36.11,143,396
166,0,33122,Russell Knox,35.86,142,396
167,0,27436,Graham DeLaet,35.75,148,414
168,0,20572,Rod Pampling,35.61,141,396
169,0,34099,Harris English,35.56,160,450
170,0,21209,Sergio Garcia,35.42,102,288
170,0,46440,Smylie Kaufman,35.42,153,432
172,0,39954,Cody Gribble,35.19,171,486
172,0,27064,Jhonattan Vegas,35.19,171,486
174,0,24507,Jason Bohn,35.04,164,468
175,0,22056,Cameron Percy,35.00,126,360
176,0,29740,Brad Fritsch,34.64,106,306
177,0,31323,Gary Woodland,34.49,149,432
178,0,28093,Miguel Angel Carballo,34.44,124,360
178,0,25900,Lucas Glover,34.44,155,450
178,0,29476,Kyle Reifers,34.44,186,540
181,0,31646,Emiliano Grillo,34.26,148,432
182,0,27936,Martin Laird,34.22,154,450
