RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# OF HOLES
1,0,01226,Fred Couples,83.95,340,405
2,0,01677,Tom Lehman,83.40,593,711
3,0,02321,Fuzzy Zoeller,81.58,558,684
4,0,01418,Bill Glasson,81.28,582,716
5,0,01156,Curt Byrum,80.98,562,694
6,0,01320,Bob Estes,80.77,756,936
7,0,01648,Billy Kratzert,80.07,474,592
8,0,01361,Dan Forsman,79.94,526,658
9,0,01527,Scott Hoch,79.93,693,867
10,0,01968,Nick Price,79.85,432,541
11,0,01143,Brad Bryant,79.74,791,992
12,0,02167,Mike Sullivan,79.69,463,581
13,0,01219,John Cook,79.36,592,746
14,0,01385,Jim Gallagher Jr.,78.99,564,714
15,0,01060,Dave Barr,78.84,745,945
16,0,01569,Peter Jacobsen,78.80,565,717
16,0,02010,Loren Roberts,78.80,565,717
18,0,01457,Jay Haas,78.61,757,963
18,0,01577,Lee Janzen,78.61,643,818
20,0,01549,Mike Hulbert,78.59,756,962
21,0,02099,Scott Simpson,78.55,476,606
22,0,01313,Steve Elkington,78.49,427,544
23,0,02256,Tom Watson,78.42,367,468
24,0,01927,Dennis Paulson,78.40,479,611
25,0,01098,Jay Don Blake,78.33,636,812
26,0,01475,Donnie Hammond,78.32,654,835
27,0,02101,Joey Sindelar,78.30,498,636
28,0,01388,Robert Gamez,78.28,555,709
28,0,01783,Mark McCumber,78.28,627,801
30,0,01706,Davis Love III,78.23,557,712
31,0,01690,Bruce Lietzke,78.21,481,615
32,0,02170,Hal Sutton,78.13,811,1038
33,0,01926,Steve Pate,78.05,672,861
34,0,02133,Craig Stadler,77.91,476,611
35,0,01938,David Peoples,77.89,634,814
36,0,06657,Steve Rintoul,77.76,570,733
37,0,01116,Michael Bradley,77.73,569,732
37,0,01890,Brett Ogle,77.73,391,503
39,0,06214,Guy Boros,77.67,668,860
40,0,01201,Lennie Clements,77.65,660,850
40,0,01682,Wayne Levi,77.65,601,774
42,0,01975,Tom Purtzer,77.50,503,649
43,0,01553,John Huston,77.49,575,742
44,0,01771,Blaine McCallister,77.40,719,929
45,0,01876,Greg Norman,77.36,427,552
46,0,01837,Gil Morgan,77.34,505,653
46,0,02223,Bob Tway,77.34,512,662
46,0,02246,Duffy Waldorf,77.34,563,728
49,0,01633,Tom Kite,77.27,554,717
50,0,01203,Russ Cochran,77.12,654,848
51,0,02135,Mike Standly,76.94,634,824
52,0,06575,Dudley Hart,76.93,557,724
53,0,06527,Steve Stricker,76.91,686,892
54,0,01266,Clark Dennis,76.89,772,1004
55,0,06034,Marco Dawson,76.86,548,713
56,0,01810,Phil Mickelson,76.73,422,550
57,0,01724,Jeff Maggert,76.72,623,812
58,0,01887,Mark O'Meara,76.67,585,763
