RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 3 AVG,TOTAL PAR
1,0,28237,Rory McIlroy,-12,296,8.04
2,0,32839,Hideki Matsuyama,-10,2.97,10.56
2,0,25818,Scott Piercy,-10,2.97,10.23
2,0,35732,Wes Roach,-10,2.96,7.59
5,0,35450,Patrick Cantlay,-8,2.97,8.64
6,0,20472,Alex Cejka,-7,2.97,6.15
6,0,33418,Shawn Stefani,-7,2.98,9.24
8,0,33141,Keegan Bradley,-6,2.98,9.78
8,0,29926,Danny Lee,-6,2.98,9.84
8,0,26851,Marc Leishman,-6,2.98,8.52
8,0,47993,Denny McCarthy,-6,2.98,9.84
8,0,34256,Andrew Putnam,-6,2.98,9.03
8,0,23621,Rory Sabbatini,-6,2.98,11.31
14,0,49303,Anders Albertson,-5,2.98,7.71
14,0,32640,Troy Merritt,-5,2.98,7.20
16,0,23325,Vaughn Taylor,-4,2.99,11.07
17,0,29420,Billy Horschel,-3,2.99,10.92
18,0,19803,Ryan Armour,-2,2.99,11.19
18,0,21961,Charles Howell III,-2,2.99,10.80
20,0,29221,Webb Simpson,-1,3.00,9.30
20,0,26951,Johnson Wagner,-1,3.00,6.99
22,0,34021,Bud Cauley,E,3.00,9.90
22,0,39997,Corey Conners,E,3.00,10.35
22,0,30944,Jason Kokrak,E,3.00,10.92
25,0,36799,Stephan Jaeger,+1,3.00,8.61
25,0,31560,Brian Stuard,+1,3.00,11.43
27,0,25900,Lucas Glover,+2,3.01,10.95
27,0,35879,Kelly Kraft,+2,3.01,9.87
27,0,32150,Michael Thompson,+2,3.01,8.61
30,0,22371,Aaron Baddeley,+3,3.01,6.63
30,0,47959,Bryson DeChambeau,+3,3.01,8.52
30,0,29725,Tony Finau,+3,3.01,10.11
30,0,32102,Rickie Fowler,+3,3.01,9.12
30,0,34261,Scott Langley,+3,3.01,8.97
30,0,46970,Jon Rahm,+3,3.01,8.16
30,0,27095,Nick Watney,+3,3.01,10.11
30,0,49964,Aaron Wise,+3,3.01,8.16
38,0,32200,Roberto Castro,+4,3.01,8.79
38,0,28679,Fabián Gómez,+4,3.02,7.47
38,0,22405,Justin Rose,+4,3.02,7.44
38,0,34046,Jordan Spieth,+4,3.01,9.51
42,0,10809,Jim Furyk,+5,3.02,8.31
42,0,24361,Pat Perez,+5,3.02,7.47
42,0,47128,Richy Werenski,+5,3.01,10.05
45,0,29268,Bronson Burgoon,+6,3.03,6.60
45,0,32757,Patton Kizzire,+6,3.02,8.88
47,0,27958,Ryan Blaum,+7,3.02,9.96
47,0,21731,Freddie Jacobson,+7,3.03,6.21
47,0,31420,Anirban Lahiri,+7,3.03,8.40
47,0,49766,Hank Lebioda,+7,3.02,8.55
47,0,27330,Josh Teater,+7,3.03,8.07
47,0,25632,Jimmy Walker,+7,3.02,8.91
53,0,27895,Jonas Blixt,+8,3.03,9.27
53,0,30911,Tommy Fleetwood,+8,3.03,7.71
53,0,36689,Brooks Koepka,+8,3.03,8.76
53,0,23108,Matt Kuchar,+8,3.03,9.51
53,0,34466,Peter Malnati,+8,3.02,10.11
53,0,24502,Adam Scott,+8,3.03,7.35
53,0,27963,Chris Stroud,+8,3.03,7.59
60,0,24925,Jonathan Byrd,+9,3.05,5.91
60,0,45609,Tyler Duncan,+9,3.03,10.05
60,0,46402,Talor Gooch,+9,3.04,6.51
60,0,31557,Jim Herman,+9,3.05,5.82
60,0,33122,Russell Knox,+9,3.03,8.79
60,0,26596,Ryan Moore,+9,3.03,8.94
60,0,24138,Ian Poulter,+9,3.04,6.84
60,0,26476,Chez Reavie,+9,3.02,11.13
60,0,34264,Hudson Swafford,+9,3.04,6.90
60,0,33448,Justin Thomas,+9,3.03,8.52
70,0,40026,Daniel Berger,+10,3.04,7.92
70,0,28089,Jason Day,+10,3.04,7.65
70,0,30925,Dustin Johnson,+10,3.04,8.43
70,0,25198,Francesco Molinari,+10,3.05,6.36
70,0,25396,Kevin Na,+10,3.04,7.20
70,0,47347,Adam Schenk,+10,3.02,12.09
70,0,21528,Henrik Stenson,+10,3.05,6.12
70,0,40115,Adam Svensson,+10,3.04,8.13
78,0,25364,Paul Casey,+11,3.04,9.03
78,0,27936,Martin Laird,+11,3.03,9.63
78,0,33410,Andrew Landry,+11,3.04,8.88
78,0,32333,Kevin Tway,+11,3.03,9.54
78,0,37189,Harold Varner III,+11,3.03,9.96
83,0,40009,Dominic Bozzelli,+12,3.04,8.07
83,0,45157,Cam Davis,+12,3.04,8.73
83,0,48081,Xander Schauffele,+12,3.04,8.76
83,0,39327,Ben Silverman,+12,3.04,8.25
83,0,33419,Cameron Tringale,+12,3.05,7.89
88,0,52372,Cameron Champ,+13,3.04,9.03
88,0,31646,Emiliano Grillo,+13,3.04,9.36
88,0,24024,Zach Johnson,+13,3.05,7.80
91,0,34076,Joel Dahmen,+14,3.04,11.64
91,0,35376,Roberto Díaz,+14,3.05,7.95
91,0,25686,Jason Dufner,+14,3.05,8.70
91,0,39977,Max Homa,+14,3.04,9.69
91,0,25572,Graeme McDowell,+14,3.05,8.67
91,0,26329,Louis Oosthuizen,+14,3.05,7.80
91,0,34360,Patrick Reed,+14,3.04,10.53
91,0,29223,Sam Saunders,+14,3.05,9.03
91,0,39324,J.J. Spaun,+14,3.04,9.87
100,0,06522,Ernie Els,+15,3.08,5.91
100,0,34363,Tyrrell Hatton,+15,3.06,7.02
100,0,35532,Tom Hoge,+15,3.04,10.89
100,0,27141,J.B. Holmes,+15,3.05,8.55
100,0,39971,Sungjae Im,+15,3.03,14.31
100,0,39975,Michael Kim,+15,3.06,7.05
100,0,37275,Sam Ryder,+15,3.05,8.70
100,0,46501,Ollie Schniederjans,+15,3.05,9.06
100,0,37340,Chase Wright,+15,3.05,8.37
109,0,30978,Kiradech Aphibarnrat,+16,3.06,7.44
109,0,29535,Brice Garnett,+16,3.05,10.17
109,0,33399,Adam Hadwin,+16,3.05,9.93
109,0,34098,Russell Henley,+16,3.06,8.55
109,0,12716,Charley Hoffman,+16,3.06,8.55
109,0,35461,Beau Hossler,+16,3.05,10.05
109,0,37454,Whee Kim,+16,3.06,8.31
109,0,48822,Sebastián Muñoz,+16,3.05,9.69
109,0,23320,Ryan Palmer,+16,3.06,7.95
109,0,32058,José de Jesús Rodríguez,+16,3.06,7.89
109,0,30786,Brady Schnell,+16,3.08,6.15
120,0,46435,Austin Cook,+17,3.07,7.83
120,0,40098,Matt Fitzpatrick,+17,3.08,6.15
120,0,46523,Joey Garber,+17,3.07,6.93
