RANK,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK
107,0,48822,Sebastián Muñoz,4
107,0,36871,Matthew NeSmith,4
107,0,29289,S.Y. Noh,4
107,0,27349,Alex Noren,4
107,0,26329,Louis Oosthuizen,4
107,0,33667,Carlos Ortiz,4
107,0,47529,Mito Pereira,4
107,0,25818,Scott Piercy,4
107,0,34360,Patrick Reed,4
107,0,47856,Seth Reeves,4
107,0,36699,Patrick Rodgers,4
107,0,22405,Justin Rose,4
107,0,23621,Rory Sabbatini,4
107,0,46046,Scottie Scheffler,4
107,0,47347,Adam Schenk,4
107,0,34610,Matthias Schwab,4
107,0,26331,Charl Schwartzel,4
107,0,46340,Alex Smalley,4
107,0,27649,Brandt Snedeker,4
107,0,29518,Brendan Steele,4
107,0,48699,Callum Tarren,4
107,0,25493,Nick Taylor,4
107,0,23325,Vaughn Taylor,4
107,0,27770,Camilo Villegas,4
107,0,25804,Bubba Watson,4
107,0,51894,Vince Whaley,4
107,0,32139,Danny Willett,4
107,0,57366,Cameron Young,4
107,0,47483,Will Zalatoris,4
173,0,19803,Ryan Armour,3
173,0,22371,Aaron Baddeley,3
173,0,24925,Jonathan Byrd,3
173,0,26499,Rafa Cabrera Bello,3
173,0,25364,Paul Casey,3
173,0,32366,Kevin Chappell,3
173,0,46435,Austin Cook,3
173,0,47959,Bryson DeChambeau,3
173,0,54655,Patrick Flavin,3
173,0,29970,Dylan Frittelli,3
173,0,30750,Tommy Gainey,3
173,0,24358,Robert Garrigus,3
173,0,19846,Brian Gay,3
173,0,29974,Branden Grace,3
173,0,24924,Bill Haas,3
173,0,47988,Nick Hardy,3
173,0,34363,Tyrrell Hatton,3
173,0,48372,Marcus Helligkilde,3
173,0,39058,Lucas Herbert,3
173,0,54421,Garrick Higgo,3
173,0,54781,Grant Hirschman,3
173,0,33490,Bo Hoag,3
173,0,35461,Beau Hossler,3
173,0,35506,Mackenzie Hughes,3
173,0,24024,Zach Johnson,3
173,0,47917,Takumi Kanaya,3
173,0,27408,Martin Kaymer,3
173,0,39975,Michael Kim,3
173,0,36852,Jim Knous,3
173,0,32881,Hugo León,3
173,0,55509,Hurly Long,3
173,0,40162,Justin Lower,3
173,0,25572,Graeme McDowell,3
173,0,35706,Niklas Norgaard Moller,3
173,0,34213,Grayson Murray,3
173,0,39537,Chris Naegel,3
173,0,49228,Keita Nakajima,3
173,0,30163,Henrik Norlander,3
173,0,51997,Andrew Novak,3
173,0,24140,Sean O'Hair,3
173,0,48051,Yannik Paul,3
173,0,22056,Cameron Percy,3
173,0,24138,Ian Poulter,3
173,0,46798,Anthony Quayle,3
173,0,47983,Chad Ramey,3
173,0,37275,Sam Ryder,3
173,0,48867,Matti Schmid,3
173,0,39327,Ben Silverman,3
173,0,27139,David Skinns,3
173,0,33486,Roger Sloan,3
173,0,46464,Jordan L Smith,3
173,0,27330,Josh Teater,3
173,0,10381,Curtis Thompson,3
173,0,35617,Martin Trainer,3
173,0,37189,Harold Varner III,3
173,0,27095,Nick Watney,3
173,0,47128,Richy Werenski,3
173,0,45540,Jared Wolfe,3
173,0,54783,Dylan Wu,3
232,0,52955,Ludvig Aberg,2
232,0,30978,Kiradech Aphibarnrat,2
232,0,56676,John Augenstein,2
232,0,28259,Sangmoon Bae,2
232,0,33803,Lucas Bjerregaard,2
232,0,27895,Jonas Blixt,2
232,0,60004,Jacob Bridgeman,2
232,0,36837,Julien Brun,2
232,0,29268,Bronson Burgoon,2
232,0,33974,Dean Burmester,2
232,0,32070,Rafael Campos,2
232,0,57492,Eugenio Chacarra,2
232,0,20593,Greg Chalmers,2
232,0,23541,Ben Crane,2
232,0,39436,Joshua Creel,2
232,0,35376,Roberto Díaz,2
232,0,25369,Jamie Donaldson,2
232,0,25686,Jason Dufner,2
232,0,57362,Austin Eckroat,2
232,0,37273,Derek Ernst,2
232,0,46594,Ricardo Gouveia,2
232,0,24980,Scott Gutschewski,2
232,0,46550,Brandon Hagy,2
232,0,26758,David Hearn,2
232,0,32775,Shugo Imahira,2
232,0,26420,Richard Johnson,2
232,0,27974,Sung Kang,2
232,0,34587,Chan Kim,2
232,0,50323,Minkyu Kim,2
232,0,50188,S.H. Kim,2
232,0,32627,Espen Kofstad,2
232,0,35879,Kelly Kraft,2
232,0,46732,Rick Lamb,2
232,0,45523,Thriston Lawrence,2
232,0,37378,Min Woo Lee,2
232,0,35104,Tom Lewis,2
232,0,51441,KK Limbhasut,2
232,0,34409,David Lingmerth,2
232,0,52215,Robert MacIntyre,2
232,0,33413,Ben Martin,2
232,0,40042,Tyler McCumber,2
232,0,58944,Blake McShea,2
232,0,01810,Phil Mickelson,2
232,0,39834,Guido Migliozzi,2
232,0,29256,James Morrison,2
232,0,32344,Lukas Nemecz,2
232,0,56320,Bryson Nimmer,2
232,0,57944,Andy Ogletree,2
232,0,39262,Alvaro Ortiz,2
232,0,33293,Thomas Pieters,2
232,0,25240,D.A. Points,2
232,0,58594,Spencer Ralston,2
232,0,53165,Doc Redman,2
232,0,29476,Kyle Reifers,2
232,0,50057,Robin Roussel,2
232,0,39953,Chase Seiffert,2
232,0,39328,Conrad Shindler,2
232,0,54364,Stephen Stallings Jr.,2
232,0,49801,Preston Stanley,2
232,0,27963,Chris Stroud,2
232,0,48929,Santiago Tarrio,2
232,0,23788,D.J. Trahan,2
232,0,29484,Peter Uihlein,2
232,0,28114,Dawie van der Walt,2
232,0,23623,Bo Van Pelt,2
232,0,26951,Johnson Wagner,2
232,0,25632,Jimmy Walker,2
232,0,33936,Gunner Wiebe,2
232,0,45242,Kevin Yu,2
