RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF HOLES
1,0,46442,Maverick McNealy,6
1,0,29221,Webb Simpson,6
1,0,34431,Robert Streb,6
4,0,35450,Patrick Cantlay,5
4,0,35532,Tom Hoge,5
4,0,55182,Tom Kim,5
4,0,30163,Henrik Norlander,5
4,0,28252,Seamus Power,5
4,0,46970,Jon Rahm,5
4,0,33448,Justin Thomas,5
4,0,51894,Vince Whaley,5
12,0,30978,Kiradech Aphibarnrat,4
12,0,26499,Rafa Cabrera Bello,4
12,0,39997,Corey Conners,4
12,0,29725,Tony Finau,4
12,0,10809,Jim Furyk,4
12,0,32448,James Hahn,4
12,0,47988,Nick Hardy,4
12,0,34098,Russell Henley,4
12,0,54421,Garrick Higgo,4
12,0,54628,Lee Hodges,4
12,0,52686,Rasmus Hojgaard,4
12,0,39971,Sungjae Im,4
12,0,26300,Matt Jones,4
12,0,29926,Danny Lee,4
12,0,26851,Marc Leishman,4
12,0,32839,Hideki Matsuyama,4
12,0,47993,Denny McCarthy,4
12,0,24490,George McNeill,4
12,0,55789,Taylor Montgomery,4
12,0,46601,Trey Mullinax,4
12,0,48822,Sebastián Muñoz,4
12,0,49771,J.T. Poston,4
12,0,46414,Aaron Rai,4
12,0,26476,Chez Reavie,4
12,0,48081,Xander Schauffele,4
12,0,24502,Adam Scott,4
12,0,39953,Chase Seiffert,4
12,0,51890,Greyson Sigg,4
12,0,35891,Cameron Smith,4
12,0,27649,Brandt Snedeker,4
12,0,30692,Scott Stallings,4
12,0,34264,Hudson Swafford,4
12,0,51634,Sahith Theegala,4
12,0,57366,Cameron Young,4
46,0,33948,Byeong Hun An,3
46,0,45526,Abraham Ancer,3
46,0,37212,Paul Barjon,3
46,0,34255,Joseph Bramlett,3
46,0,28420,Ryan Brehm,3
46,0,29479,Scott Brown,3
46,0,48084,Wesley Bryan,3
46,0,55708,Hayden Buckley,3
46,0,47504,Sam Burns,3
46,0,24925,Jonathan Byrd,3
46,0,52372,Cameron Champ,3
46,0,51766,Wyndham Clark,3
46,0,46435,Austin Cook,3
46,0,45157,Cam Davis,3
46,0,28089,Jason Day,3
46,0,55412,Mickey DeMorat,3
46,0,23983,Luke Donald,3
46,0,45609,Tyler Duncan,3
46,0,40098,Matt Fitzpatrick,3
46,0,26503,Alfredo Garcia-Heredia,3
46,0,32662,Michael Gligic,3
46,0,46402,Talor Gooch,3
46,0,35310,Lanto Griffin,3
46,0,31646,Emiliano Grillo,3
46,0,27644,Brian Harman,3
46,0,23353,J.J. Henry,3
46,0,33490,Bo Hoag,3
46,0,29420,Billy Horschel,3
46,0,46717,Viktor Hovland,3
46,0,36801,Mark Hubbard,3
46,0,35506,Mackenzie Hughes,3
46,0,27747,Hiroshi Iwata,3
46,0,36799,Stephan Jaeger,3
46,0,32878,Jin Jeong,3
46,0,30926,Chris Kirk,3
46,0,32757,Patton Kizzire,3
46,0,30944,Jason Kokrak,3
46,0,32791,K.H. Lee,3
46,0,36326,David Lipsky,3
46,0,27129,Luke List,3
46,0,35449,Adam Long,3
46,0,34466,Peter Malnati,3
46,0,32640,Troy Merritt,3
46,0,39546,Keith Mitchell,3
46,0,45486,Joaquin Niemann,3
46,0,56320,Bryson Nimmer,3
46,0,24361,Pat Perez,3
46,0,25818,Scott Piercy,3
46,0,34256,Andrew Putnam,3
46,0,53165,Doc Redman,3
46,0,47856,Seth Reeves,3
46,0,47995,Davis Riley,3
46,0,36699,Patrick Rodgers,3
46,0,22405,Justin Rose,3
46,0,23621,Rory Sabbatini,3
46,0,34610,Matthias Schwab,3
46,0,27139,David Skinns,3
46,0,46340,Alex Smalley,3
46,0,50095,Austin Smotherman,3
46,0,39324,J.J. Spaun,3
46,0,49960,Sepp Straka,3
46,0,27963,Chris Stroud,3
46,0,48699,Callum Tarren,3
46,0,30927,Brendon Todd,3
46,0,29484,Peter Uihlein,3
46,0,28114,Dawie van der Walt,3
46,0,23623,Bo Van Pelt,3
46,0,37189,Harold Varner III,3
46,0,27064,Jhonattan Vegas,3
