RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,07867,Woody Austin,5.000,5,1
1,0,22371,Aaron Baddeley,5.000,5,1
1,0,08931,Glen Day,5.000,5,1
1,0,06617,Brian Henninger,5.000,5,1
1,0,01685,J.L. Lewis,5.000,5,1
1,0,01723,Andrew Magee,5.000,5,1
1,0,01928,Corey Pavin,5.000,5,1
1,0,23621,Rory Sabbatini,5.000,5,1
1,0,02223,Bob Tway,5.000,10,2
10,0,07457,Steve Flesch,5.200,26,5
11,0,06332,Neal Lancaster,5.500,11,2
11,0,26950,John Morgan,5.500,22,4
11,0,10912,Craig Perks,5.500,11,2
11,0,01941,Tom Pernice Jr.,5.500,11,2
11,0,02104,Jeff Sluman,5.500,11,2
11,0,22295,Darron Stiles,5.500,11,2
17,0,01024,Billy Andrade,5.667,17,3
18,0,23656,Jason Caron,5.750,46,8
18,0,01249,John Daly,5.750,23,4
18,0,12680,Shigeki Maruyama,5.750,23,4
18,0,24361,Pat Perez,5.750,23,4
22,0,10885,Robert Allenby,6.000,6,1
22,0,20098,Stuart Appleby,6.000,6,1
22,0,01035,Tommy Armour III,6.000,12,2
22,0,01042,Paul Azinger,6.000,24,4
22,0,12661,Todd Barranger,6.000,24,4
22,0,20099,Doug Barron,6.000,6,1
22,0,07721,Pat Bates,6.000,6,1
22,0,12652,Cameron Beckman,6.000,6,1
22,0,23614,Rich Beem,6.000,6,1
22,0,06809,Bob Burns,6.000,18,3
22,0,24925,Jonathan Byrd,6.000,12,2
22,0,01161,Mark Calcavecchia,6.000,12,2
22,0,20472,Alex Cejka,6.000,12,2
22,0,20593,Greg Chalmers,6.000,24,4
22,0,24357,K.J. Choi,6.000,6,1
22,0,20229,Stewart Cink,6.000,6,1
22,0,19825,Darren Clarke,6.000,6,1
22,0,19972,José Coceres,6.000,6,1
22,0,19881,Robert Damron,6.000,6,1
22,0,06034,Marco Dawson,6.000,6,1
22,0,06251,Chris DiMarco,6.000,6,1
22,0,23983,Luke Donald,6.000,6,1
22,0,01307,Joel Edwards,6.000,18,3
22,0,23125,Brad Elder,6.000,6,1
22,0,06522,Ernie Els,6.000,6,1
22,0,01320,Bob Estes,6.000,6,1
22,0,21805,Harrison Frazar,6.000,6,1
22,0,01378,David Frost,6.000,12,2
22,0,01381,Fred Funk,6.000,6,1
22,0,01388,Robert Gamez,6.000,6,1
22,0,19846,Brian Gay,6.000,12,2
22,0,12645,Brent Geiberger,6.000,6,1
22,0,20574,Mathew Goggin,6.000,6,1
22,0,21806,Paul Gow,6.000,18,3
22,0,07941,Mike Grob,6.000,6,1
22,0,06575,Dudley Hart,6.000,12,2
22,0,12782,Tim Herron,6.000,6,1
22,0,21961,Charles Howell III,6.000,12,2
22,0,06573,Brandt Jobe,6.000,6,1
22,0,08633,Per-Ulrik Johansson,6.000,18,3
22,0,26420,Richard Johnson,6.000,6,1
22,0,01666,Bernhard Langer,6.000,6,1
22,0,10860,Justin Leonard,6.000,6,1
22,0,01707,Steve Lowery,6.000,6,1
22,0,01761,Len Mattiace,6.000,6,1
22,0,01766,Billy Mayfair,6.000,12,2
22,0,10585,Scott McCarron,6.000,6,1
22,0,08339,Spike McRoy,6.000,6,1
22,0,01810,Phil Mickelson,6.000,18,3
22,0,01887,Mark O'Meara,6.000,6,1
22,0,20663,Brenden Pappas,6.000,24,4
22,0,12660,Jesper Parnevik,6.000,12,2
22,0,25345,Carl Pettersson,6.000,6,1
22,0,20127,Chris Riley,6.000,12,2
22,0,23034,Brent Schwarzrock,6.000,6,1
22,0,20645,John Senden,6.000,12,2
22,0,22548,Patrick Sheehan,6.000,18,3
22,0,06567,Vijay Singh,6.000,6,1
22,0,02106,Chris Smith,6.000,6,1
22,0,06527,Steve Stricker,6.000,6,1
22,0,06595,Kevin Sutherland,6.000,6,1
22,0,20548,Hidemichi Tanaka,6.000,6,1
22,0,06078,Esteban Toledo,6.000,6,1
22,0,02206,David Toms,6.000,6,1
22,0,12602,Dean Wilson,6.000,6,1
87,0,10565,Ian Leggatt,6.250,25,4
88,0,24356,Jason Buha,6.333,19,3
89,0,08375,Paul Stankowski,6.400,32,5
90,0,20771,Steven Alker,6.500,13,2
90,0,12388,Michael Clark II,6.500,13,2
90,0,23541,Ben Crane,6.500,13,2
90,0,12823,Carlos Franco,6.500,13,2
90,0,01577,Lee Janzen,6.500,13,2
90,0,12662,Thomas Levet,6.500,13,2
90,0,20568,Anthony Painter,6.500,13,2
90,0,10213,Dicky Pride,6.500,13,2
90,0,07101,Dave Stockton Jr.,6.500,26,4
99,0,23552,Hank Kuehne,6.600,33,5
100,0,08123,Jeff Brehaut,6.667,20,3
101,0,20940,Kenichi Kuboya,6.750,27,4
102,0,06004,Stephen Ames,7.000,7,1
102,0,21739,Aaron Barber,7.000,21,3
102,0,19824,Craig Barlow,7.000,14,2
102,0,01098,Jay Don Blake,7.000,7,1
102,0,20121,Todd Fischer,7.000,14,2
102,0,22892,Jason Gore,7.000,21,3
102,0,23338,David Gossett,7.000,14,2
102,0,06643,Paul Goydos,7.000,7,1
102,0,08537,J.P. Hayes,7.000,7,1
102,0,01553,John Huston,7.000,7,1
102,0,06475,Jeff Klein,7.000,7,1
102,0,11032,Frank Lickliter II,7.000,14,2
102,0,01797,Rocco Mediate,7.000,7,1
102,0,25031,Andy Miller,7.000,7,1
102,0,10107,Deane Pappas,7.000,14,2
102,0,01948,Tim Petrovic,7.000,14,2
102,0,07749,Brett Quigley,7.000,7,1
102,0,06581,David Sutherland,7.000,7,1
102,0,02170,Hal Sutton,7.000,7,1
102,0,25450,Ty Tryon,7.000,7,1
102,0,08793,Tiger Woods,7.000,7,1
123,0,08725,Tom Gillis,8.000,8,1
124,0,12755,Vance Veazey,9.000,9,1
125,0,20094,Jonathan Kaye,10.000,10,1
