RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
1,0,28132,Tyrone Van Aswegen,27' 4",539,14749.500,-43.00
2,0,25900,Lucas Glover,27' 8",985,27277.333,-74.00
3,0,25364,Paul Casey,28' 1",827,23248.833,-105.00
4,0,20229,Stewart Cink,28' 3",863,24374.667,-85.00
5,0,35532,Tom Hoge,28' 4",839,23743.417,-92.00
6,0,33122,Russell Knox,28' 5",1254,35612.500,-123.00
7,0,10809,Jim Furyk,28' 7",740,21163.500,-80.00
8,0,24507,Jason Bohn,28' 8",1276,36552.750,-148.00
8,0,28023,Byron Smith,28' 8",547,15679.667,-41.00
10,0,20691,Greg Owen,28' 10",518,14948.333,-39.00
10,0,23320,Ryan Palmer,28' 10",651,18794.833,-55.00
12,0,31557,Jim Herman,28' 11",1086,31370.750,-102.00
13,0,22892,Jason Gore,29' 0",797,23119.750,-76.00
14,0,32200,Roberto Castro,29' 1",496,14439.333,-40.00
14,0,37454,Whee Kim,29' 1",747,21698.083,-84.00
14,0,29289,S.Y. Noh,29' 1",666,19386.250,-59.00
14,0,26476,Chez Reavie,29' 1",730,21239.250,-58.00
14,0,23623,Bo Van Pelt,29' 1",872,25363.333,-72.00
19,0,30852,Ryo Ishikawa,29' 2",958,27967.083,-81.00
19,0,29221,Webb Simpson,29' 2",873,25427.000,-96.00
19,0,34264,Hudson Swafford,29' 2",1128,32921.917,-123.00
22,0,30926,Chris Kirk,29' 3",731,21353.667,-75.00
23,0,25720,Chad Collins,29' 4",858,25136.083,-78.00
23,0,32448,James Hahn,29' 4",1028,30134.333,-89.00
23,0,30925,Dustin Johnson,29' 4",651,19082.167,-95.00
26,0,32839,Hideki Matsuyama,29' 5",936,27498.833,-142.00
26,0,26951,Johnson Wagner,29' 5",771,22648.417,-72.00
28,0,36689,Brooks Koepka,29' 6",798,23548.667,-91.00
28,0,31560,Brian Stuard,29' 6",1122,33056.750,-70.00
28,0,25632,Jimmy Walker,29' 6",765,22591.167,-110.00
31,0,25686,Jason Dufner,29' 7",646,19137.250,-42.00
31,0,26758,David Hearn,29' 7",1148,33954.333,-122.00
31,0,22405,Justin Rose,29' 7",654,19320.333,-120.00
34,0,30711,Colt Knost,29' 9",1071,31834.500,-102.00
34,0,29926,Danny Lee,29' 9",1357,40419.083,-166.00
34,0,25198,Francesco Molinari,29' 9",627,18641.250,-44.00
37,0,40026,Daniel Berger,29' 10",1083,32338.917,-120.00
37,0,24358,Robert Garrigus,29' 10",687,20481.000,-26.00
37,0,24024,Zach Johnson,29' 10",985,29352.417,-133.00
37,0,33448,Justin Thomas,29' 10",1234,36834.333,-180.00
37,0,27095,Nick Watney,29' 10",1093,32611.500,-89.00
42,0,20472,Alex Cejka,29' 11",1061,31705.583,-58.00
42,0,32366,Kevin Chappell,29' 11",1018,30442.500,-110.00
42,0,31193,Jim Renner,29' 11",723,21610.750,-7.00
42,0,34046,Jordan Spieth,29' 11",865,25889.583,-152.00
42,0,34265,Will Wilcox,29' 11",581,17357.500,-83.00
47,0,10885,Robert Allenby,30' 0",701,21021.667,+4.00
47,0,28486,Michael Putnam,30' 0",886,26570.667,-73.00
47,0,26289,Boo Weekley,30' 0",886,26543.083,-85.00
50,0,28475,Jeff Overton,30' 1",959,28878.000,-76.00
50,0,25240,D.A. Points,30' 1",720,21661.917,-37.00
50,0,23621,Rory Sabbatini,30' 1",843,25352.833,-77.00
53,0,20771,Steven Alker,30' 2",720,21700.833,-80.00
53,0,35539,Luke Guthrie,30' 2",885,26692.833,-63.00
53,0,34409,David Lingmerth,30' 2",1007,30414.250,-91.00
53,0,23548,Bill Lunde,30' 2",487,14673.250,-26.00
53,0,06567,Vijay Singh,30' 2",876,26409.333,-82.00
58,0,28679,Fabián Gómez,30' 3",920,27799.250,-66.00
58,0,33413,Ben Martin,30' 3",1053,31853.167,-112.00
58,0,31202,William McGirt,30' 3",1343,40582.083,-135.00
