RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,28132,Tyrone Van Aswegen,28' 5",14017.083,493,-0.10
2,0,25900,Lucas Glover,28' 7",26250.833,918,-0.07
3,0,25364,Paul Casey,29' 3",22013.500,753,-0.13
4,0,28023,Byron Smith,29' 5",15107.583,514,-0.09
5,0,10809,Jim Furyk,29' 8",19903.917,670,-0.11
5,0,35532,Tom Hoge,29' 8",22326.083,753,-0.12
7,0,33122,Russell Knox,29' 9",33214.500,1115,-0.10
8,0,20229,Stewart Cink,29' 10",23161.750,776,-0.09
8,0,22892,Jason Gore,29' 10",21612.500,725,-0.11
8,0,31557,Jim Herman,29' 10",29864.333,1001,-0.10
11,0,37454,Whee Kim,30' 1",20808.667,692,-0.11
11,0,26476,Chez Reavie,30' 1",19991.583,665,-0.09
13,0,32200,Roberto Castro,30' 2",14004.500,464,-0.07
13,0,20691,Greg Owen,30' 2",14373.333,476,-0.07
15,0,24507,Jason Bohn,30' 3",33993.333,1124,-0.11
15,0,30852,Ryo Ishikawa,30' 3",27067.417,896,-0.08
17,0,34264,Hudson Swafford,30' 4",31432.083,1037,-0.11
17,0,23623,Bo Van Pelt,30' 4",24122.333,796,-0.09
19,0,25720,Chad Collins,30' 6",24018.500,788,-0.09
19,0,24358,Robert Garrigus,30' 6",19629.667,643,-0.04
19,0,36689,Brooks Koepka,30' 6",22224.250,728,-0.13
19,0,26951,Johnson Wagner,30' 6",21291.500,699,-0.10
23,0,23320,Ryan Palmer,30' 7",17658.417,577,-0.10
23,0,29221,Webb Simpson,30' 7",24441.250,799,-0.12
25,0,32448,James Hahn,30' 8",28555.667,932,-0.08
25,0,32839,Hideki Matsuyama,30' 8",26114.167,851,-0.15
25,0,29289,S.Y. Noh,30' 8",18350.167,598,-0.08
25,0,31560,Brian Stuard,30' 8",31137.417,1014,-0.07
25,0,34265,Will Wilcox,30' 8",16632.083,543,-0.14
30,0,25686,Jason Dufner,30' 10",18367.917,595,-0.07
31,0,30926,Chris Kirk,30' 11",19736.167,639,-0.11
32,0,10885,Robert Allenby,31' 0",20112.750,649,E
32,0,26758,David Hearn,31' 0",32013.333,1034,-0.10
34,0,20771,Steven Alker,31' 1",20871.667,671,-0.11
34,0,32366,Kevin Chappell,31' 1",28596.417,921,-0.11
34,0,33413,Ben Martin,31' 1",30210.083,971,-0.12
34,0,31193,Jim Renner,31' 1",20892.583,673,-0.02
