RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,25632,Jimmy Walker,8' 10",202.250,23,-7
2,0,20691,Greg Owen,9' 6",85.833,9,-2
3,0,29221,Webb Simpson,9' 7",171.833,18,E
4,0,25720,Chad Collins,10' 1",140.583,14,+3
5,0,29289,S.Y. Noh,10' 3",143.417,14,E
6,0,25240,D.A. Points,10' 6",94.500,9,-4
7,0,28500,Martin Flores,10' 7",159.000,15,-3
8,0,22293,Heath Slocum,10' 9",75.167,7,E
9,0,20396,Lee Westwood,10' 10",86.833,8,E
10,0,27649,Brandt Snedeker,11' 0",298.000,27,-7
11,0,34261,Scott Langley,11' 3",293.333,26,-10
12,0,02206,David Toms,11' 9",246.000,21,-5
13,0,01810,Phil Mickelson,11' 11",310.833,26,-3
14,0,20593,Greg Chalmers,12' 0",72.083,6,-1
15,0,32839,Hideki Matsuyama,12' 1",278.583,23,-4
16,0,28475,Jeff Overton,12' 2",304.083,25,-7
17,0,12510,Chad Campbell,12' 3",294.500,24,-1
17,0,23108,Matt Kuchar,12' 3",367.750,30,-13
19,0,26300,Matt Jones,12' 4",209.833,17,-5
19,0,22405,Justin Rose,12' 4",172.583,14,-4
21,0,29223,Sam Saunders,12' 5",174.083,14,+1
22,0,25493,Nick Taylor,12' 6",325.500,26,-9
23,0,34098,Russell Henley,12' 8",228.083,18,E
23,0,30925,Dustin Johnson,12' 8",366.750,29,-11
23,0,37454,Whee Kim,12' 8",203.083,16,-7
23,0,30926,Chris Kirk,12' 8",202.167,16,-2
27,0,25198,Francesco Molinari,12' 10",141.583,11,E
28,0,27895,Jonas Blixt,13' 0",259.917,20,-2
29,0,32334,Charlie Beljan,13' 1",209.167,16,-2
29,0,21209,Sergio Garcia,13' 1",170.083,13,-1
31,0,32102,Rickie Fowler,13' 2",144.417,11,-1
32,0,32200,Roberto Castro,13' 3",79.250,6,-2
32,0,26596,Ryan Moore,13' 3",172.667,13,-5
32,0,25349,Tim Wilkinson,13' 3",145.333,11,-1
35,0,22046,Geoff Ogilvy,13' 4",200.583,15,-3
35,0,25818,Scott Piercy,13' 4",320.667,24,-4
37,0,24357,K.J. Choi,13' 5",201.667,15,+1
38,0,23983,Luke Donald,13' 6",230.000,17,+1
38,0,29720,Andres Gonzales,13' 6",216.250,16,E
38,0,20645,John Senden,13' 6",283.417,21,+1
41,0,25686,Jason Dufner,13' 7",216.833,16,-4
42,0,28132,Tyrone Van Aswegen,13' 8",123.333,9,+5
43,0,40026,Daniel Berger,13' 9",412.000,30,-6
43,0,23800,Bryce Molder,13' 9",357.333,26,+1
45,0,28089,Jason Day,13' 10",400.417,29,-6
45,0,35532,Tom Hoge,13' 10",180.167,13,+2
45,0,24361,Pat Perez,13' 10",359.833,26,-5
45,0,26331,Charl Schwartzel,13' 10",124.333,9,-2
45,0,23623,Bo Van Pelt,13' 10",207.167,15,+1
50,0,34409,David Lingmerth,13' 11",460.083,33,-10
50,0,34431,Robert Streb,13' 11",471.750,34,-1
52,0,35451,Scott Pinckney,14' 0",266.667,19,+4
53,0,34262,Jon Curran,14' 2",212.250,15,E
53,0,24924,Bill Haas,14' 2",240.500,17,+1
53,0,23320,Ryan Palmer,14' 2",254.750,18,-1
56,0,20104,Ken Duke,14' 3",341.333,24,-4
57,0,01706,Davis Love III,14' 4",171.750,12,-3
57,0,26329,Louis Oosthuizen,14' 4",243.083,17,+1
57,0,22056,Cameron Percy,14' 4",157.750,11,+1
60,0,24846,Ricky Barnes,14' 5",172.917,12,+2
60,0,28307,Matt Every,14' 5",287.583,20,-1
60,0,23353,J.J. Henry,14' 5",287.833,20,+7
60,0,12716,Charley Hoffman,14' 5",403.667,28,-3
60,0,30927,Brendon Todd,14' 5",404.417,28,-4
65,0,24925,Jonathan Byrd,14' 7",160.417,11,-2
65,0,35539,Luke Guthrie,14' 7",233.333,16,+6
65,0,25396,Kevin Na,14' 7",393.000,27,-2
68,0,25274,Steven Bowditch,14' 8",497.583,34,-9
68,0,32448,James Hahn,14' 8",455.833,31,-2
70,0,06522,Ernie Els,14' 9",251.333,17,+6
70,0,34563,Chesson Hadley,14' 9",458.250,31,-4
70,0,24502,Adam Scott,14' 9",235.583,16,-6
73,0,10809,Jim Furyk,14' 11",268.333,18,-2
74,0,32366,Kevin Chappell,15' 0",270.667,18,-1
74,0,33399,Adam Hadwin,15' 0",254.583,17,E
74,0,30944,Jason Kokrak,15' 0",255.000,17,E
74,0,24140,Sean O'Hair,15' 0",420.833,28,-1
74,0,31323,Gary Woodland,15' 0",254.333,17,+2
79,0,39977,Max Homa,15' 1",225.750,15,-4
79,0,25892,Steve Wheatcroft,15' 1",362.500,24,-5
81,0,25562,Andres Romero,15' 2",287.667,19,-1
82,0,20157,Retief Goosen,15' 6",279.000,18,-2
82,0,29518,Brendan Steele,15' 6",325.000,21,+1
84,0,20229,Stewart Cink,15' 7",217.750,14,+2
84,0,33122,Russell Knox,15' 7",388.750,25,E
84,0,29926,Danny Lee,15' 7",578.000,37,-7
84,0,30946,Alex Prugh,15' 7",218.250,14,+1
88,0,27644,Brian Harman,15' 8",407.083,26,-4
88,0,31193,Jim Renner,15' 8",250.083,16,+2
88,0,34264,Hudson Swafford,15' 8",250.750,16,+2
91,0,24024,Zach Johnson,15' 10",284.750,18,-2
91,0,10860,Justin Leonard,15' 10",221.333,14,-2
93,0,30852,Ryo Ishikawa,15' 11",143.583,9,-2
93,0,31202,William McGirt,15' 11",365.167,23,-2
93,0,33419,Cameron Tringale,15' 11",349.500,22,-4
96,0,29425,Andrew Svoboda,16' 1",321.083,20,+3
97,0,40058,Zac Blair,16' 3",340.833,21,-2
98,0,27933,John Merrick,16' 4",359.083,22,-4
99,0,25345,Carl Pettersson,16' 5",409.917,25,-5
99,0,23621,Rory Sabbatini,16' 5",294.833,18,+1
99,0,26951,Johnson Wagner,16' 5",262.250,16,-1
102,0,21961,Charles Howell III,16' 6",429.083,26,-4
103,0,25364,Paul Casey,16' 7",331.250,20,E
104,0,33486,Roger Sloan,16' 8",100.000,6,+4
104,0,21878,Mark Wilson,16' 8",600.417,36,-5
106,0,20472,Alex Cejka,16' 9",352.083,21,E
106,0,25900,Lucas Glover,16' 9",184.000,11,E
106,0,33461,Morgan Hoffmann,16' 9",368.083,22,+2
109,0,20766,Padraig Harrington,16' 10",218.583,13,+3
110,0,25369,Jamie Donaldson,16' 11",118.667,7,-2
110,0,21528,Henrik Stenson,16' 11",237.167,14,+1
110,0,26289,Boo Weekley,16' 11",337.500,20,-8
113,0,34174,John Huh,17' 0",374.500,22,-3
114,0,23548,Bill Lunde,17' 1",119.667,7,-1
114,0,28486,Michael Putnam,17' 1",204.500,12,-1
116,0,28259,Sangmoon Bae,17' 2",583.417,34,E
116,0,29222,Billy Hurley III,17' 2",343.417,20,+2
118,0,26851,Marc Leishman,17' 4",173.583,10,+5
119,0,33141,Keegan Bradley,17' 6",210.417,12,+2
