RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,27942,Rob Oppenheim,3.750,15,4
1,0,53165,Doc Redman,3.750,15,4
1,0,29518,Brendan Steele,3.750,15,4
4,0,28237,Rory McIlroy,3.800,19,5
4,0,22405,Justin Rose,3.800,19,5
6,0,23320,Ryan Palmer,3.857,27,7
7,0,33120,Mark Anderson,4.000,12,3
7,0,22371,Aaron Baddeley,4.000,8,2
7,0,28420,Ryan Brehm,4.000,4,1
7,0,35450,Patrick Cantlay,4.000,8,2
7,0,25364,Paul Casey,4.000,8,2
7,0,20229,Stewart Cink,4.000,12,3
7,0,46435,Austin Cook,4.000,4,1
7,0,45157,Cam Davis,4.000,12,3
7,0,28307,Matt Every,4.000,12,3
7,0,10809,Jim Furyk,4.000,8,2
7,0,21209,Sergio Garcia,4.000,16,4
7,0,29535,Brice Garnett,4.000,12,3
7,0,32618,Rhein Gibson,4.000,12,3
7,0,32662,Michael Gligic,4.000,8,2
7,0,28679,Fabián Gómez,4.000,4,1
7,0,33399,Adam Hadwin,4.000,16,4
7,0,32448,James Hahn,4.000,12,3
7,0,27644,Brian Harman,4.000,32,8
7,0,39977,Max Homa,4.000,20,5
7,0,35461,Beau Hossler,4.000,4,1
7,0,29478,Kevin Kisner,4.000,20,5
7,0,33204,Shane Lowry,4.000,4,1
7,0,40042,Tyler McCumber,4.000,4,1
7,0,26329,Louis Oosthuizen,4.000,4,1
7,0,22056,Cameron Percy,4.000,4,1
7,0,46046,Scottie Scheffler,4.000,12,3
7,0,39953,Chase Seiffert,4.000,12,3
7,0,46441,Robby Shelton,4.000,8,2
7,0,34046,Jordan Spieth,4.000,16,4
7,0,27214,Kevin Streelman,4.000,8,2
7,0,33448,Justin Thomas,4.000,16,4
7,0,32150,Michael Thompson,4.000,24,6
7,0,27064,Jhonattan Vegas,4.000,12,3
7,0,51894,Vince Whaley,4.000,4,1
7,0,25349,Tim Wilkinson,4.000,12,3
7,0,32254,Xinjun Zhang,4.000,8,2
43,3,50525,Collin Morikawa,4.125,33,8
43,3,23621,Rory Sabbatini,4.125,33,8
45,3,30927,Brendon Todd,4.143,29,7
46,3,31646,Emiliano Grillo,4.167,25,6
47,3,40026,Daniel Berger,4.200,21,5
47,3,47504,Sam Burns,4.200,21,5
47,3,51766,Wyndham Clark,4.200,21,5
47,3,33410,Andrew Landry,4.200,21,5
