RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,1,24502,Adam Scott,2.783,64,23
2,1,31420,Anirban Lahiri,2.792,67,24
3,1,34256,Andrew Putnam,2.816,107,38
4,1,39953,Chase Seiffert,2.821,110,39
5,1,46435,Austin Cook,2.833,136,48
5,1,49771,J.T. Poston,2.833,170,60
7,1,47347,Adam Schenk,2.836,156,55
8,1,46550,Brandon Hagy,2.838,105,37
9,1,45526,Abraham Ancer,2.843,145,51
10,1,35891,Cameron Smith,2.846,148,52
11,1,31560,Brian Stuard,2.852,174,61
12,1,27064,Jhonattan Vegas,2.857,100,35
13,3,24138,Ian Poulter,2.871,89,31
14,4,29268,Bronson Burgoon,2.878,141,49
15,2,35506,Mackenzie Hughes,2.879,167,58
16,3,33667,Carlos Ortiz,2.884,199,69
17,3,31323,Gary Woodland,2.885,150,52
18,3,49964,Aaron Wise,2.889,104,36
19,3,29479,Scott Brown,2.891,133,46
19,3,27644,Brian Harman,2.891,185,64
21,3,27963,Chris Stroud,2.897,113,39
22,13,40026,Daniel Berger,2.898,142,49
23,2,29484,Peter Uihlein,2.900,87,30
24,2,40042,Tyler McCumber,2.902,119,41
25,2,32150,Michael Thompson,2.904,151,52
26,2,33399,Adam Hadwin,2.906,154,53
26,2,48119,Ben Taylor,2.906,93,32
28,2,53165,Doc Redman,2.908,189,65
29,1,50525,Collin Morikawa,2.909,192,66
30,2,48045,Michael Gellerman,2.912,99,34
31,2,37275,Sam Ryder,2.914,169,58
32,2,24024,Zach Johnson,2.915,137,47
33,2,29221,Webb Simpson,2.918,143,49
34,4,27349,Alex Noren,2.921,111,38
35,4,33122,Russell Knox,2.922,149,51
36,4,49960,Sepp Straka,2.924,193,66
37,4,36801,Mark Hubbard,2.926,199,68
37,4,33413,Ben Martin,2.926,79,27
39,4,32839,Hideki Matsuyama,2.930,167,57
40,4,29535,Brice Garnett,2.932,129,44
41,-4,46046,Scottie Scheffler,2.935,182,62
42,3,34563,Chesson Hadley,2.938,141,48
42,3,32448,James Hahn,2.938,94,32
42,3,12716,Charley Hoffman,2.938,141,48
45,3,37189,Harold Varner III,2.941,150,51
46,3,28420,Ryan Brehm,2.943,103,35
46,3,29974,Branden Grace,2.943,103,35
46,19,46970,Jon Rahm,2.943,156,53
46,3,27095,Nick Watney,2.943,103,35
50,2,26596,Ryan Moore,2.944,106,36
51,2,34098,Russell Henley,2.945,162,55
52,2,26499,Rafa Cabrera Bello,2.949,115,39
52,2,40098,Matt Fitzpatrick,2.949,115,39
52,2,32102,Rickie Fowler,2.949,115,39
55,2,47128,Richy Werenski,2.950,118,40
56,2,20229,Stewart Cink,2.951,121,41
57,2,30911,Tommy Fleetwood,2.955,65,22
57,2,46402,Talor Gooch,2.955,198,67
59,2,25900,Lucas Glover,2.957,136,46
60,2,30927,Brendon Todd,2.958,213,72
61,2,30692,Scott Stallings,2.959,145,49
62,2,29420,Billy Horschel,2.961,151,51
63,2,47959,Bryson DeChambeau,2.962,157,53
63,2,29725,Tony Finau,2.962,157,53
63,2,34466,Peter Malnati,2.962,154,52
66,3,34021,Bud Cauley,2.964,166,56
66,3,33448,Justin Thomas,2.964,166,56
66,3,56278,Matthew Wolff,2.964,166,56
69,4,33404,Chris Baker,2.969,95,32
70,4,10809,Jim Furyk,2.971,104,35
70,4,21209,Sergio Garcia,2.971,104,35
72,4,32662,Michael Gligic,2.972,107,36
73,4,33120,Mark Anderson,2.973,110,37
74,4,01810,Phil Mickelson,2.975,119,40
74,4,25632,Jimmy Walker,2.975,119,40
76,4,28679,Fabián Gómez,2.976,125,42
76,14,30925,Dustin Johnson,2.976,122,41
76,4,33486,Roger Sloan,2.976,125,42
79,3,23325,Vaughn Taylor,2.977,131,44
80,3,21961,Charles Howell III,2.978,137,46
81,3,29908,C.T. Pan,2.979,143,48
82,8,29478,Kevin Kisner,2.980,152,51
83,2,34076,Joel Dahmen,2.982,167,56
84,2,52372,Cameron Champ,2.983,176,59
84,2,34360,Patrick Reed,2.983,179,60
86,2,45609,Tyler Duncan,2.985,194,65
87,2,48822,Sebastián Muñoz,2.986,221,74
88,2,40009,Dominic Bozzelli,3.000,72,24
88,2,56762,Will Gordon,3.000,72,24
88,2,34363,Tyrrell Hatton,3.000,66,22
88,2,26758,David Hearn,3.000,117,39
88,2,46717,Viktor Hovland,3.000,138,46
88,2,37455,Si Woo Kim,3.000,177,59
88,2,27936,Martin Laird,3.000,84,28
88,2,26851,Marc Leishman,3.000,141,47
88,2,33204,Shane Lowry,3.000,117,39
88,2,28237,Rory McIlroy,3.000,117,39
88,2,32640,Troy Merritt,3.000,159,53
88,2,25396,Kevin Na,3.000,147,49
88,2,24361,Pat Perez,3.000,120,40
88,2,28252,Seamus Power,3.000,66,22
88,2,35732,Wes Roach,3.000,63,21
88,2,30110,Kyle Stanley,3.000,141,47
88,2,25493,Nick Taylor,3.000,138,46
88,2,32333,Kevin Tway,3.000,123,41
88,2,23623,Bo Van Pelt,3.000,105,35
107,5,36699,Patrick Rodgers,3.014,211,70
108,5,25686,Jason Dufner,3.018,169,56
109,5,39977,Max Homa,3.019,157,52
109,5,27649,Brandt Snedeker,3.019,163,54
111,5,31646,Emiliano Grillo,3.020,151,50
111,5,36871,Matthew NeSmith,3.020,154,51
113,5,23108,Matt Kuchar,3.021,145,48
114,5,19803,Ryan Armour,3.022,136,45
114,5,45157,Cam Davis,3.022,136,45
116,5,28089,Jason Day,3.024,124,41
117,5,34255,Joseph Bramlett,3.025,121,40
118,5,25572,Graeme McDowell,3.026,118,39
119,5,22371,Aaron Baddeley,3.027,112,37
119,6,39971,Sungjae Im,3.027,221,73
121,5,24924,Bill Haas,3.030,100,33
122,5,26476,Chez Reavie,3.033,182,60
122,5,51894,Vince Whaley,3.033,91,30
