RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,49766,Hank Lebioda,4.250,34,8
2,0,10809,Jim Furyk,4.333,26,6
3,0,32662,Michael Gligic,4.429,31,7
4,0,23788,D.J. Trahan,4.444,40,9
5,0,48081,Xander Schauffele,4.455,98,22
6,0,40098,Matt Fitzpatrick,4.500,90,20
6,0,31646,Emiliano Grillo,4.500,63,14
6,0,34363,Tyrrell Hatton,4.500,90,20
6,0,28775,Nate Lashley,4.500,54,12
6,0,26596,Ryan Moore,4.500,18,4
6,0,29908,C.T. Pan,4.500,27,6
6,0,31560,Brian Stuard,4.500,72,16
13,0,32839,Hideki Matsuyama,4.520,113,25
14,0,46402,Talor Gooch,4.545,100,22
15,0,31323,Gary Woodland,4.550,91,20
16,0,29970,Dylan Frittelli,4.556,82,18
17,0,40026,Daniel Berger,4.563,73,16
18,0,34021,Bud Cauley,4.571,64,14
18,0,30110,Kyle Stanley,4.571,32,7
18,0,49964,Aaron Wise,4.571,32,7
21,1,35532,Tom Hoge,4.583,110,24
22,1,28420,Ryan Brehm,4.600,46,10
22,1,32102,Rickie Fowler,4.600,46,10
22,1,27554,Scott Harrington,4.600,69,15
22,1,34466,Peter Malnati,4.600,46,10
22,1,49960,Sepp Straka,4.600,69,15
27,1,46970,Jon Rahm,4.609,106,23
27,1,36699,Patrick Rodgers,4.609,106,23
29,1,29484,Peter Uihlein,4.615,60,13
30,1,22371,Aaron Baddeley,4.625,37,8
30,1,51766,Wyndham Clark,4.625,37,8
30,1,34099,Harris English,4.625,111,24
30,1,31557,Jim Herman,4.625,74,16
30,1,50525,Collin Morikawa,4.625,111,24
30,1,24138,Ian Poulter,4.625,37,8
30,1,28252,Seamus Power,4.625,37,8
37,1,45486,Joaquin Niemann,4.636,102,22
37,1,33448,Justin Thomas,4.636,102,22
39,1,29479,Scott Brown,4.643,65,14
39,1,37455,Si Woo Kim,4.643,65,14
39,1,40042,Tyler McCumber,4.643,65,14
42,1,29518,Brendan Steele,4.647,79,17
43,1,30925,Dustin Johnson,4.650,93,20
43,1,27214,Kevin Streelman,4.650,93,20
45,1,47959,Bryson DeChambeau,4.654,121,26
45,1,29478,Kevin Kisner,4.654,121,26
47,1,12716,Charley Hoffman,4.667,56,12
47,1,21961,Charles Howell III,4.667,98,21
47,1,32791,K.H. Lee,4.667,56,12
47,1,33204,Shane Lowry,4.667,56,12
47,1,46442,Maverick McNealy,4.667,112,24
47,1,30692,Scott Stallings,4.667,70,15
53,1,33667,Carlos Ortiz,4.680,117,25
54,1,39997,Corey Conners,4.682,103,22
55,1,25364,Paul Casey,4.684,89,19
56,1,35310,Lanto Griffin,4.688,150,32
56,1,35506,Mackenzie Hughes,4.688,75,16
56,1,23320,Ryan Palmer,4.688,75,16
59,1,46046,Scottie Scheffler,4.697,155,33
60,1,35450,Patrick Cantlay,4.700,47,10
60,1,26758,David Hearn,4.700,47,10
60,1,48822,Sebastián Muñoz,4.700,141,30
63,2,29221,Webb Simpson,4.706,80,17
64,2,46550,Brandon Hagy,4.714,33,7
64,2,36689,Brooks Koepka,4.714,33,7
64,2,35658,Kris Ventura,4.714,33,7
64,2,51894,Vince Whaley,4.714,33,7
68,2,36801,Mark Hubbard,4.720,118,25
69,2,30927,Brendon Todd,4.724,137,29
70,2,48045,Michael Gellerman,4.727,52,11
70,2,39953,Chase Seiffert,4.727,52,11
70,2,34431,Robert Streb,4.727,52,11
73,2,35461,Beau Hossler,4.733,71,15
73,2,27129,Luke List,4.733,71,15
73,2,25804,Bubba Watson,4.733,142,30
76,2,33419,Cameron Tringale,4.737,90,19
77,2,56278,Matthew Wolff,4.739,109,23
78,2,34563,Chesson Hadley,4.750,38,8
78,2,34098,Russell Henley,4.750,95,20
78,2,29420,Billy Horschel,4.750,114,24
78,2,24024,Zach Johnson,4.750,57,12
78,2,32757,Patton Kizzire,4.750,38,8
78,2,39546,Keith Mitchell,4.750,38,8
78,2,27556,Ted Potter Jr.,4.750,38,8
78,2,27963,Chris Stroud,4.750,38,8
78,2,37189,Harold Varner III,4.750,76,16
78,2,25632,Jimmy Walker,4.750,57,12
88,5,33597,Harry Higgs,4.760,119,25
88,5,28237,Rory McIlroy,4.760,119,25
90,5,46717,Viktor Hovland,4.762,100,21
