RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,26499,Rafa Cabrera Bello,2.000,2,1
1,0,45609,Tyler Duncan,2.000,2,1
1,0,48045,Michael Gellerman,2.000,2,1
1,0,27554,Scott Harrington,2.000,2,1
1,0,33490,Bo Hoag,2.000,2,1
1,0,26300,Matt Jones,2.000,4,2
1,0,37455,Si Woo Kim,2.000,2,1
1,0,31420,Anirban Lahiri,2.000,2,1
1,0,49766,Hank Lebioda,2.000,2,1
1,0,28252,Seamus Power,2.000,4,2
1,0,27649,Brandt Snedeker,2.000,2,1
1,0,34046,Jordan Spieth,2.000,4,2
1,0,34431,Robert Streb,2.000,2,1
1,0,27963,Chris Stroud,2.000,2,1
1,0,33449,Zack Sucher,2.000,2,1
1,0,25632,Jimmy Walker,2.000,2,1
1,0,27095,Nick Watney,2.000,2,1
18,1,40058,Zac Blair,2.500,5,2
18,1,20229,Stewart Cink,2.500,5,2
18,1,28307,Matt Every,2.500,5,2
18,1,40098,Matt Fitzpatrick,2.500,5,2
18,1,35461,Beau Hossler,2.500,5,2
18,1,23108,Matt Kuchar,2.500,5,2
18,1,46442,Maverick McNealy,2.500,5,2
18,1,25396,Kevin Na,2.500,5,2
18,1,35732,Wes Roach,2.500,5,2
18,1,27214,Kevin Streelman,2.500,5,2
18,1,25349,Tim Wilkinson,2.500,5,2
29,1,33120,Mark Anderson,3.000,3,1
29,1,19803,Ryan Armour,3.000,3,1
29,1,21407,Arjun Atwal,3.000,3,1
29,1,33404,Chris Baker,3.000,6,2
29,1,40026,Daniel Berger,3.000,6,2
29,1,40009,Dominic Bozzelli,3.000,3,1
29,1,28420,Ryan Brehm,3.000,6,2
29,1,29479,Scott Brown,3.000,3,1
29,1,34314,Sebastian Cappelen,3.000,3,1
29,1,51766,Wyndham Clark,3.000,6,2
29,1,46435,Austin Cook,3.000,3,1
29,1,34076,Joel Dahmen,3.000,6,2
29,1,28089,Jason Day,3.000,6,2
29,1,25686,Jason Dufner,3.000,6,2
29,1,10809,Jim Furyk,3.000,3,1
29,1,29535,Brice Garnett,3.000,3,1
29,1,19846,Brian Gay,3.000,6,2
29,1,32618,Rhein Gibson,3.000,3,1
29,1,28679,Fabián Gómez,3.000,3,1
29,1,35310,Lanto Griffin,3.000,6,2
29,1,24924,Bill Haas,3.000,3,1
29,1,34563,Chesson Hadley,3.000,6,2
29,1,46550,Brandon Hagy,3.000,3,1
29,1,32448,James Hahn,3.000,3,1
29,1,26758,David Hearn,3.000,3,1
29,1,31557,Jim Herman,3.000,6,2
29,1,49298,Kramer Hickok,3.000,3,1
29,1,12716,Charley Hoffman,3.000,3,1
29,1,35532,Tom Hoge,3.000,6,2
29,1,39977,Max Homa,3.000,6,2
29,1,36801,Mark Hubbard,3.000,3,1
29,1,35506,Mackenzie Hughes,3.000,3,1
29,1,30925,Dustin Johnson,3.000,6,2
29,1,27974,Sung Kang,3.000,3,1
29,1,29478,Kevin Kisner,3.000,6,2
29,1,33410,Andrew Landry,3.000,3,1
29,1,35230,Nelson Ledesma,3.000,3,1
29,1,35449,Adam Long,3.000,3,1
29,1,40042,Tyler McCumber,3.000,6,2
29,1,25572,Graeme McDowell,3.000,3,1
29,1,32640,Troy Merritt,3.000,6,2
29,1,01810,Phil Mickelson,3.000,6,2
29,1,36871,Matthew NeSmith,3.000,6,2
29,1,27349,Alex Noren,3.000,6,2
29,1,30163,Henrik Norlander,3.000,6,2
29,1,27942,Rob Oppenheim,3.000,6,2
29,1,24361,Pat Perez,3.000,3,1
29,1,27556,Ted Potter Jr.,3.000,3,1
29,1,26476,Chez Reavie,3.000,6,2
29,1,53165,Doc Redman,3.000,6,2
29,1,36699,Patrick Rodgers,3.000,3,1
29,1,47347,Adam Schenk,3.000,6,2
29,1,39953,Chase Seiffert,3.000,6,2
29,1,39324,J.J. Spaun,3.000,3,1
