RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ADJUSTMENT,TOTAL ROUNDS
1,0,08793,Tiger Woods,67.794,4146,- 78.353,60
2,0,06522,Ernie Els,69.294,4089,- 69.954,58
3,0,22405,Justin Rose,69.301,4144,- 55.268,59
4,0,06527,Steve Stricker,69.394,5615,- 63.470,80
5,0,01810,Phil Mickelson,69.456,4998,- 66.655,71
6,0,10809,Jim Furyk,69.474,5757,- 60.147,82
7,0,21209,Sergio Garcia,69.481,4650,- 64.224,66
8,0,06567,Vijay Singh,69.489,7039,- 90.060,100
9,0,24357,K.J. Choi,69.611,5984,- 67.028,85
10,0,02239,Scott Verplank,69.693,5715,- 69.885,81
11,0,23621,Rory Sabbatini,69.741,5569,- 59.486,79
12,0,20628,Arron Oberholser,69.807,4831,- 84.146,68
13,0,20766,Padraig Harrington,69.822,4405,- 76.044,62
14,0,23135,Tim Clark,69.877,4515,- 42.873,64
15,0,02206,David Toms,69.883,5458,- 77.037,77
16,0,24024,Zach Johnson,69.906,5321,- 78.052,75
17,0,22293,Heath Slocum,69.948,7083,- 18.219,101
18,0,24781,Hunter Mahan,69.990,6441,- 71.918,91
19,0,24502,Adam Scott,70.008,4825,- 64.427,68
20,0,24361,Pat Perez,70.051,5944,- 59.679,84
20,0,23623,Bo Van Pelt,70.051,7308,- 22.695,104
22,0,24138,Ian Poulter,70.073,4281,- 76.634,60
23,0,22046,Geoff Ogilvy,70.085,5551,- 84.377,78
24,0,22371,Aaron Baddeley,70.088,5677,- 69.995,80
25,0,27649,Brandt Snedeker,70.089,7402,- 42.660,105
26,0,06004,Stephen Ames,70.090,5480,- 83.088,77
27,0,23983,Luke Donald,70.118,4781,- 83.116,67
28,0,29718,Anthony Kim,70.128,6574,- 52.066,93
29,0,20229,Stewart Cink,70.133,6230,- 58.279,88
30,0,10423,Mike Weir,70.151,5764,- 81.807,81
31,0,27770,Camilo Villegas,70.163,5816,- 62.660,82
32,0,24140,Sean O'Hair,70.190,6923,- 44.397,98
33,0,21731,Freddie Jacobson,70.259,4921,- 2.892,70
34,0,20157,Retief Goosen,70.297,3460,- 85.764,48
35,0,26289,Boo Weekley,70.303,7166,- 65.446,101
36,0,08075,Jerry Kelly,70.313,7179,- 77.344,101
37,0,20572,Rod Pampling,70.335,6397,- 66.814,90
38,0,28475,Jeff Overton,70.339,4206,14.353,60
39,0,01945,Kenny Perry,70.369,5860,- 19.367,83
40,0,25900,Lucas Glover,70.417,6872,- 41.536,97
41,0,07867,Woody Austin,70.419,6730,- 40.164,95
41,0,22913,John Rollins,70.419,7168,- 55.684,101
43,0,20472,Alex Cejka,70.437,5623,11.985,80
44,0,01766,Billy Mayfair,70.444,6928,- 24.522,98
45,0,25345,Carl Pettersson,70.453,7807,- 57.132,110
46,0,10885,Robert Allenby,70.462,6330,- 58.854,89
47,0,20098,Stuart Appleby,70.477,5235,- 90.194,73
48,0,24925,Jonathan Byrd,70.488,5151,- 5.369,73
49,0,23353,J.J. Henry,70.506,6068,- 75.021,85
50,0,12782,Tim Herron,70.509,6968,- 58.079,98
51,0,10860,Justin Leonard,70.527,6750,- 49.904,95
52,0,01313,Steve Elkington,70.532,6177,- 40.740,87
53,0,01381,Fred Funk,70.550,4648,- 62.220,65
54,0,12602,Dean Wilson,70.557,6558,- 66.754,92
55,0,23325,Vaughn Taylor,70.561,6479,- 57.989,91
56,0,20645,John Senden,70.566,6880,- 35.109,97
57,0,21878,Mark Wilson,70.570,6183,- 43.444,87
58,0,01161,Mark Calcavecchia,70.579,6613,- 49.148,93
59,0,20634,Peter Lonard,70.611,6029,- 27.049,85
60,0,24507,Jason Bohn,70.614,4062,- 37.020,57
