RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,20634,Peter Lonard,17' 9",248.167,14,-1
2,0,07003,David Berganio Jr.,23' 7",353.417,15,-1
2,0,21949,Joe Ogilvie,23' 7",94.167,4,+1
4,0,10912,Craig Perks,24' 5",341.333,14,-1
5,0,01599,Steve Jones,25' 4",228.167,9,+1
6,0,06012,Greg Kraft,25' 6",331.833,13,-1
6,0,02322,Richard Zokol,25' 6",127.667,5,E
8,0,02106,Chris Smith,26' 5",713.917,27,+2
9,0,12652,Cameron Beckman,26' 8",346.417,13,+1
10,0,01553,John Huston,27' 6",329.917,12,-4
11,0,07867,Woody Austin,27' 7",718.167,26,+3
12,0,02245,Grant Waite,27' 10",389.833,14,+3
13,0,06522,Ernie Els,28' 2",282.000,10,-2
14,0,02246,Duffy Waldorf,28' 5",483.167,17,+2
15,0,01723,Andrew Magee,28' 6",484.833,17,+3
16,0,23614,Rich Beem,28' 11",549.667,19,+3
17,0,01724,Jeff Maggert,29' 9",267.500,9,-1
17,0,12680,Shigeki Maruyama,29' 9",506.167,17,-1
19,0,06617,Brian Henninger,30' 1",331.333,11,-2
20,0,01968,Nick Price,30' 7",244.333,8,E
21,0,11032,Frank Lickliter II,30' 8",398.500,13,E
22,0,20127,Chris Riley,30' 9",337.833,11,E
23,0,06621,Joe Durant,31' 0",154.917,5,+3
24,0,01549,Mike Hulbert,31' 1",186.500,6,E
25,0,23983,Luke Donald,31' 4",594.833,19,-2
26,0,02002,John Riegger,31' 6",567.083,18,+2
27,0,01797,Rocco Mediate,31' 8",538.750,17,+3
28,0,01619,Skip Kendall,31' 9",699.167,22,+4
28,0,10457,Frank Nobilo,31' 9",444.917,14,+3
30,0,08123,Jeff Brehaut,32' 0",768.083,24,E
30,0,02214,Kirk Triplett,32' 0",255.750,8,+2
32,0,23800,Bryce Molder,32' 5",680.000,21,-4
33,0,01677,Tom Lehman,32' 6",389.833,12,+2
33,0,23623,Bo Van Pelt,32' 6",747.583,23,+11
35,0,20572,Rod Pampling,32' 7",651.167,20,E
36,0,01945,Kenny Perry,32' 9",556.250,17,-4
37,0,06078,Esteban Toledo,33' 0",330.083,10,+2
38,0,21805,Harrison Frazar,33' 3",632.167,19,+2
39,0,07721,Pat Bates,33' 4",299.750,9,+2
40,0,12388,Michael Clark II,33' 8",572.750,17,+1
40,0,06036,Scott Dunlap,33' 8",605.583,18,+4
40,0,01766,Billy Mayfair,33' 8",438.000,13,E
40,0,02101,Joey Sindelar,33' 8",808.083,24,+5
44,0,21806,Paul Gow,33' 9",776.000,23,+2
45,0,10649,Tom Scherrer,33' 10",676.083,20,+2
