RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,28237,Rory McIlroy,45' 10",45.833,1,E
2,0,33418,Shawn Stefani,54' 9",218.917,4,-2
3,0,27974,Sung Kang,61' 8",493.583,8,-5
4,0,39328,Conrad Shindler,61' 11",247.667,4,-2
5,0,32333,Kevin Tway,65' 1",1041.750,16,-9
6,0,20157,Retief Goosen,65' 3",521.667,8,-2
7,0,50526,Tom Lovelady,66' 1",793.000,12,-6
8,0,34264,Hudson Swafford,66' 4",663.333,10,-6
9,0,25364,Paul Casey,66' 5",730.833,11,-9
10,0,25572,Graeme McDowell,67' 2",806.417,12,-9
11,0,27129,Luke List,67' 10",1356.333,20,-12
12,0,28775,Nate Lashley,68' 3",477.667,7,-4
13,0,47287,Ethan Tracy,69' 1",622.000,9,E
13,0,31323,Gary Woodland,69' 1",966.833,14,-9
15,0,35421,Brandon Harkins,69' 3",1384.417,20,-11
16,0,34563,Chesson Hadley,69' 10",1745.250,25,-18
17,0,28089,Jason Day,70' 1",911.083,13,-10
17,0,46402,Talor Gooch,70' 1",1612.167,23,-9
19,0,12716,Charley Hoffman,70' 3",1264.333,18,-8
20,0,30692,Scott Stallings,70' 9",1485.167,21,-10
21,0,34021,Bud Cauley,70' 10",920.500,13,-9
22,0,32816,Satoshi Kodaira,73' 2",658.500,9,-1
22,0,25632,Jimmy Walker,73' 2",1243.583,17,-10
24,0,22371,Aaron Baddeley,73' 4",1393.167,19,-11
25,0,31646,Emiliano Grillo,74' 2",1260.417,17,-7
26,0,21528,Henrik Stenson,74' 8",1717.833,23,-12
27,0,24846,Ricky Barnes,76' 0",456.167,6,-2
28,0,24925,Jonathan Byrd,76' 1",913.167,12,-8
29,0,37454,Whee Kim,76' 9",767.833,10,-5
29,0,27095,Nick Watney,76' 9",1151.167,15,-7
31,0,26331,Charl Schwartzel,77' 0",1232.500,16,-7
32,0,22056,Cameron Percy,77' 1",539.833,7,-2
33,0,36689,Brooks Koepka,77' 2",1003.000,13,-10
34,0,35544,Andrew Yun,77' 8",233.083,3,-1
35,0,29461,Jamie Lovemark,77' 9",1788.667,23,-19
35,0,32640,Troy Merritt,77' 9",1944.167,25,-11
35,0,23320,Ryan Palmer,77' 9",1165.667,15,-9
38,0,39997,Corey Conners,78' 5",1019.917,13,-3
39,0,29222,Billy Hurley III,78' 10",472.833,6,-4
40,0,08793,Tiger Woods,79' 0",1263.750,16,-8
41,0,33141,Keegan Bradley,79' 2",2690.583,34,-13
42,0,45609,Tyler Duncan,79' 3",2217.917,28,-6
43,0,30944,Jason Kokrak,79' 6",2146.583,27,-11
44,0,20472,Alex Cejka,79' 7",477.667,6,-2
44,0,28679,Fabián Gómez,79' 7",1511.333,19,-9
46,0,23621,Rory Sabbatini,79' 9",1355.500,17,-10
47,0,32366,Kevin Chappell,80' 4",1526.583,19,-9
48,0,47993,Denny McCarthy,80' 8",1371.500,17,-12
49,0,34363,Tyrrell Hatton,80' 9",969.083,12,-4
50,0,32102,Rickie Fowler,80' 11",1213.583,15,-10
50,0,34213,Grayson Murray,80' 11",1376.250,17,-11
50,0,27349,Alex Noren,80' 11",1213.417,15,-9
53,0,48081,Xander Schauffele,81' 3",1787.000,22,-8
54,0,27064,Jhonattan Vegas,81' 4",1708.417,21,-8
55,0,28307,Matt Every,81' 5",1465.000,18,-8
56,0,30911,Tommy Fleetwood,81' 9",1226.500,15,-7
57,0,29223,Sam Saunders,82' 0",1475.667,18,-9
58,0,23325,Vaughn Taylor,82' 1",985.167,12,-5
59,0,29725,Tony Finau,82' 2",1478.917,18,-9
59,0,35310,Lanto Griffin,82' 2",903.917,11,-8
61,0,25892,Steve Wheatcroft,82' 4",493.917,6,-2
62,0,22405,Justin Rose,82' 7",1238.750,15,-6
63,0,25686,Jason Dufner,83' 2",1247.417,15,-7
63,0,34466,Peter Malnati,83' 2",1080.750,13,-7
65,0,37455,Si Woo Kim,83' 4",1667.167,20,-11
66,0,29926,Danny Lee,83' 6",2255.583,27,-14
67,0,30926,Chris Kirk,84' 0",1344.333,16,-10
68,0,29268,Bronson Burgoon,84' 1",1680.833,20,-14
69,0,20572,Rod Pampling,84' 2",1093.750,13,-5
70,0,01810,Phil Mickelson,85' 1",1361.917,16,-10
71,0,35450,Patrick Cantlay,85' 4",2390.000,28,-16
71,0,32448,James Hahn,85' 4",1109.250,13,-6
73,0,33448,Justin Thomas,85' 7",1454.667,17,-8
73,0,32254,Xinjun Zhang,85' 7",1112.250,13,-2
75,0,24024,Zach Johnson,85' 10",1459.333,17,-10
76,0,27141,J.B. Holmes,85' 11",1805.083,21,-5
77,0,34098,Russell Henley,86' 1",1807.583,21,-11
78,0,26300,Matt Jones,86' 2",947.667,11,-6
79,0,24502,Adam Scott,86' 4",1295.250,15,-7
80,0,28252,Seamus Power,86' 5",1382.833,16,-8
81,0,26851,Marc Leishman,86' 8",1905.917,22,-11
82,0,25818,Scott Piercy,86' 9",1561.667,18,-7
83,0,31560,Brian Stuard,86' 10",954.917,11,-5
84,0,27936,Martin Laird,87' 4",262.000,3,-2
85,0,39546,Keith Mitchell,87' 6",1400.583,16,-11
86,0,24924,Bill Haas,87' 7",1752.333,20,-8
86,0,32757,Patton Kizzire,87' 7",1401.417,16,-9
88,0,19846,Brian Gay,87' 8",964.750,11,-5
89,0,26758,David Hearn,87' 10",526.833,6,-3
90,0,37189,Harold Varner III,88' 0",1231.417,14,-6
91,0,25834,Daniel Summerhays,88' 1",792.417,9,-8
92,0,24361,Pat Perez,88' 3",1412.083,16,-8
93,0,34360,Patrick Reed,88' 7",1682.333,19,-11
94,0,31416,Derek Fathauer,88' 8",1241.250,14,-7
95,0,12510,Chad Campbell,88' 10",888.500,10,-2
96,0,27214,Kevin Streelman,89' 1",2851.917,32,-17
97,0,25396,Kevin Na,89' 2",1337.750,15,-11
98,0,29420,Billy Horschel,89' 4",1428.750,16,-12
99,0,29478,Kevin Kisner,89' 7",1881.250,21,-13
100,0,36699,Patrick Rodgers,89' 8",986.250,11,-4
101,0,34076,Joel Dahmen,89' 9",1795.083,20,-7
101,0,32150,Michael Thompson,89' 9",1166.667,13,-6
103,0,32839,Hideki Matsuyama,89' 11",989.250,11,-5
104,0,26476,Chez Reavie,90' 0",1260.167,14,-8
105,0,47125,Matt Atkins,90' 1",1080.833,12,-5
106,0,40058,Zac Blair,90' 8",1087.583,12,-5
106,0,34099,Harris English,90' 8",1179.167,13,-4
108,0,24140,Sean O'Hair,90' 10",1725.167,19,-7
109,0,26596,Ryan Moore,90' 11",1727.500,19,-11
109,0,25240,D.A. Points,90' 11",1273.333,14,-4
109,0,29221,Webb Simpson,90' 11",2090.833,23,-8
112,0,24358,Robert Garrigus,91' 1",911.000,10,-3
113,0,25900,Lucas Glover,91' 2",1185.167,13,-3
114,0,29484,Peter Uihlein,91' 3",1004.167,11,-4
115,0,23541,Ben Crane,91' 4",1187.500,13,-3
116,0,23108,Matt Kuchar,91' 5",1097.167,12,-4
117,0,39324,J.J. Spaun,91' 6",1464.417,16,-8
118,0,47959,Bryson DeChambeau,91' 8",1466.333,16,-9
118,0,36799,Stephan Jaeger,91' 8",1191.500,13,-8
118,0,31420,Anirban Lahiri,91' 8",1650.083,18,-5
121,0,34046,Jordan Spieth,91' 9",1376.000,15,-10
122,0,32876,Martin Piller,92' 4",1661.583,18,-11
123,0,27942,Rob Oppenheim,92' 6",1295.333,14,-2
124,0,29974,Branden Grace,92' 9",1298.917,14,-3
125,0,30925,Dustin Johnson,92' 10",742.500,8,-4
126,0,35891,Cameron Smith,92' 11",1300.667,14,-6
127,0,30978,Kiradech Aphibarnrat,93' 1",1116.583,12,-4
128,0,47128,Richy Werenski,93' 4",1773.250,19,-8
129,0,29535,Brice Garnett,93' 8",1873.917,20,-6
130,0,33410,Andrew Landry,94' 4",943.417,10,-6
130,0,25198,Francesco Molinari,94' 4",2263.917,24,-10
132,0,29518,Brendan Steele,94' 5",1416.417,15,-4
133,0,34256,Andrew Putnam,95' 0",2470.833,26,-9
134,0,37275,Sam Ryder,95' 6",2100.417,22,-10
135,0,35506,Mackenzie Hughes,95' 11",1631.167,17,-8
136,0,30110,Kyle Stanley,96' 0",1247.833,13,-8
137,0,26329,Louis Oosthuizen,96' 2",1057.833,11,-5
138,0,25493,Nick Taylor,96' 3",1347.417,14,-8
139,0,46501,Ollie Schniederjans,96' 5",964.000,10,-5
140,0,10809,Jim Furyk,96' 6",386.000,4,E
140,0,27556,Ted Potter Jr.,96' 6",1833.917,19,-6
142,0,27644,Brian Harman,96' 7",2221.667,23,-7
143,0,45526,Abraham Ancer,96' 8",2610.417,27,-7
144,0,33399,Adam Hadwin,97' 2",2429.500,25,-15
145,0,34431,Robert Streb,97' 5",974.500,10,-3
146,0,33948,Byeong Hun An,97' 6",1364.583,14,E
147,0,46601,Trey Mullinax,97' 11",1273.167,13,-5
148,0,39954,Cody Gribble,98' 1",1274.750,13,-10
148,0,34358,Jonathan Randolph,98' 1",1274.667,13,-4
150,0,25804,Bubba Watson,98' 3",1179.333,12,-4
151,0,49771,J.T. Poston,98' 5",1672.750,17,-10
152,0,29479,Scott Brown,98' 9",1580.333,16,-6
153,0,29485,Brett Stegmaier,99' 0",1089.000,11,-3
154,0,35532,Tom Hoge,99' 1",2180.500,22,-8
154,0,33204,Shane Lowry,99' 1",1485.833,15,-4
154,0,49964,Aaron Wise,99' 1",1981.333,20,-10
157,0,39327,Ben Silverman,99' 3",1389.417,14,-8
158,0,40009,Dominic Bozzelli,99' 4",695.250,7,E
159,0,34174,John Huh,99' 8",2391.250,24,-9
160,0,35879,Kelly Kraft,99' 9",1596.167,16,-2
160,0,33419,Cameron Tringale,99' 9",898.000,9,-3
162,0,27958,Ryan Blaum,100' 2",1602.750,16,-6
163,0,40026,Daniel Berger,100' 4",1605.500,16,-7
163,0,46435,Austin Cook,100' 4",2708.000,27,-19
165,0,29908,C.T. Pan,100' 6",2613.917,26,-11
166,0,33122,Russell Knox,100' 8",1207.750,12,-5
167,0,28500,Martin Flores,101' 3",1518.250,15,-3
168,0,46970,Jon Rahm,101' 10",509.333,5,-2
169,0,48084,Wesley Bryan,102' 2",715.333,7,-3
170,0,37278,Nicholas Lindheim,102' 5",614.500,6,E
170,0,28132,Tyrone Van Aswegen,102' 5",1331.583,13,-7
172,0,24138,Ian Poulter,102' 9",1027.167,10,-3
173,0,27895,Jonas Blixt,103' 4",723.250,7,-4
173,0,33413,Ben Martin,103' 4",2066.583,20,-8
175,0,37338,Zecheng Dou,103' 6",931.333,9,-3
176,0,35461,Beau Hossler,103' 10",2180.667,21,-11
177,0,21961,Charles Howell III,104' 6",2821.667,27,-8
178,0,26499,Rafa Cabrera Bello,105' 4",631.833,6,-2
179,0,27963,Chris Stroud,106' 1",1697.167,16,-6
180,0,26951,Johnson Wagner,106' 3",1274.667,12,-5
181,0,31202,William McGirt,106' 4",850.583,8,-6
182,0,23353,J.J. Henry,106' 5",638.417,6,-1
183,0,39975,Michael Kim,109' 11",659.417,6,-5
184,0,47347,Adam Schenk,110' 2",1211.500,11,-6
185,0,35376,Roberto Díaz,110' 3",1323.250,12,-5
186,0,27649,Brandt Snedeker,110' 4",1434.250,13,-2
187,0,34409,David Lingmerth,112' 0",1680.083,15,-8
188,0,35545,Blayne Barber,114' 0",683.750,6,-3
189,0,20593,Greg Chalmers,114' 6",686.833,6,-5
190,0,24781,Hunter Mahan,115' 6",1039.333,9,-4
191,0,20229,Stewart Cink,121' 1",1695.250,14,-8
192,0,19803,Ryan Armour,124' 1",744.250,6,-1
193,0,22582,Kyle Thompson,131' 5",262.833,2,+1
