RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
1,0,08375,Paul Stankowski,-.333
2,0,06527,Steve Stricker,-.263
3,0,06595,Kevin Sutherland,-.233
4,0,12602,Dean Wilson,-.231
5,0,24912,Will MacKenzie,-.219
6,0,23353,J.J. Henry,-.182
7,0,27963,Chris Stroud,-.162
8,0,01941,Tom Pernice Jr.,-.160
9,0,24846,Ricky Barnes,-.146
10,0,22056,Cameron Percy,-.129
11,0,07867,Woody Austin,-.119
12,0,24502,Adam Scott,-.118
13,0,22371,Aaron Baddeley,-.114
14,0,06012,Greg Kraft,-.111
15,0,21350,Ryuji Imada,-.100
15,0,24140,Sean O'Hair,-.100
15,0,22913,John Rollins,-.100
18,0,26679,Kevin Stadler,-.091
19,0,20766,Padraig Harrington,-.083
20,0,01797,Rocco Mediate,-.077
21,0,10809,Jim Furyk,-.071
22,0,01313,Steve Elkington,-.053
22,0,25804,Bubba Watson,-.053
24,0,01766,Billy Mayfair,-.048
25,0,23983,Luke Donald,-.045
26,0,01810,Phil Mickelson,-.044
27,0,20498,Briny Baird,-.040
27,0,20593,Greg Chalmers,-.040
27,0,24924,Bill Haas,-.040
30,0,20691,Greg Owen,-.038
31,0,02206,David Toms,-.034
32,0,23621,Rory Sabbatini,-.025
33,0,32102,Rickie Fowler,-.021
34,0,27141,J.B. Holmes,-.016
35,0,10885,Robert Allenby,E
35,0,24227,Justin Bolli,E
35,0,01116,Michael Bradley,E
35,0,23541,Ben Crane,E
35,0,01320,Bob Estes,E
35,0,25900,Lucas Glover,E
35,0,27797,Derek Lamely,E
35,0,26881,Jarrod Lyle,E
35,0,24781,Hunter Mahan,E
35,0,28158,Steve Marino,E
35,0,28237,Rory McIlroy,E
35,0,23800,Bryce Molder,E
35,0,27302,Garth Mulroy,E
35,0,01945,Kenny Perry,E
35,0,01948,Tim Petrovic,E
35,0,25818,Scott Piercy,E
35,0,06567,Vijay Singh,E
52,0,23409,James Driscoll,+.020
53,0,27649,Brandt Snedeker,+.026
54,0,22405,Justin Rose,+.027
55,0,26882,Michael Sim,+.028
56,0,25240,D.A. Points,+.031
57,0,23673,Michael Connell,+.033
58,0,22293,Heath Slocum,+.034
59,0,28475,Jeff Overton,+.036
60,0,20157,Retief Goosen,+.038
61,0,27936,Martin Laird,+.039
62,0,24024,Zach Johnson,+.040
63,0,27770,Camilo Villegas,+.042
64,0,19846,Brian Gay,+.045
64,0,20686,Jeev Milkha Singh,+.045
66,0,30925,Dustin Johnson,+.050
67,0,24358,Robert Garrigus,+.051
68,0,25562,Andres Romero,+.056
68,0,23322,Brett Wetterich,+.056
70,0,23788,D.J. Trahan,+.058
71,0,24361,Pat Perez,+.061
71,0,12714,Chris Tidland,+.061
71,0,25632,Jimmy Walker,+.061
